biological_pair_key,path_family,path_progress,wt_cell_id,sca_cell_id,A_rate_weighted_median,A_isi_weighted_median,rheobase_J_weighted_median,support_rate_hz_weighted_median,mean_isi_ms_weighted_median,J_over_rheobase_weighted_median,orth_rate_weighted_median,orth_isi_weighted_median
WT_10__TO__SCA3_05,drive_early,0.375,WT_10,SCA3_05,0.592118967990428,0.6017108196013193,0.9958266253252479,41.12265096999394,23.521737715481837,3.027905455343001,1.1700965739204454,1.1729652651247993
WT_10__TO__SCA3_05,drive_early,0.4,WT_10,SCA3_05,0.6604764471380087,0.654773185193999,1.0460138692357497,39.16641514325073,24.801528032059956,3.00675835581725,1.1710916952837127,1.1824926789419334
WT_10__TO__SCA3_05,drive_early,0.42500000000000004,WT_10,SCA3_05,0.7119282001013718,0.7161597510325813,1.1030684666238015,37.78221609403732,26.441317455952092,2.9735146544498265,1.1815604532272492,1.1673994600662772
WT_10__TO__SCA3_05,drive_early,0.45,WT_10,SCA3_05,0.7789895316750352,0.7828275055908555,1.1646763920281265,35.73713967178479,28.060568717257787,2.9043656257043,1.151783356223924,1.146755691617636
WT_10__TO__SCA3_05,drive_early,0.47500000000000003,WT_10,SCA3_05,0.8599231080658633,0.856257807921066,1.242345815380472,34.27608412574412,28.5865690324997,2.825159047529691,1.1240922651101637,1.1230855142075933
WT_10__TO__SCA3_05,drive_early,0.5,WT_10,SCA3_05,0.9118879303974705,0.9139401453634624,1.3287690953788047,31.49291189805174,29.26674938558471,2.7416280218385047,1.1430430706835357,1.1389286674766956
WT_10__TO__SCA3_05,drive_early,0.525,WT_10,SCA3_05,0.9123531152807098,0.839587863906299,1.408319662345262,27.988071279601947,28.099730280125105,2.657146778615529,1.074353176129182,1.1074690751802354
WT_10__TO__SCA3_05,drive_early,0.55,WT_10,SCA3_05,0.9262643834526909,0.7300211201686901,1.4831297487943889,26.37075214728807,24.175297042166346,2.556349981305222,1.0534786851695757,0.7880362925480384
WT_10__TO__SCA3_05,drive_early,0.5750000000000001,WT_10,SCA3_05,0.9399044050514509,0.6729059517673279,1.5591398992260053,25.379098159042933,21.82814197718134,2.440237685089059,1.0370681674446354,0.5538554940452969
WT_10__TO__SCA3_05,drive_early,0.6000000000000001,WT_10,SCA3_05,0.938587158262896,0.5660231822491958,1.6376760404918023,25.0379243137806,19.127556297730806,2.3286870940549247,0.9730349098040357,0.3025965525346482
WT_10__TO__SCA3_05,drive_early,0.625,WT_10,SCA3_05,0.9516483565651896,0.586001267494897,1.7203679916729522,24.68760856371513,19.306216537021957,2.2236432108509057,0.9617593976413616,0.2898390219626979
WT_10__TO__SCA3_05,drive_early,0.65,WT_10,SCA3_05,0.9341539021414861,0.6044899305877737,1.804010810084241,25.717937247119906,19.469473631924632,2.1248559349797307,0.8495267853386862,0.27636283242485243
WT_10__TO__SCA3_05,drive_early,0.675,WT_10,SCA3_05,0.9305543979803939,0.6212989580136575,1.8881392715790202,26.071985917439214,19.609809830501813,2.063327162061692,0.7919780240435386,0.26459671391979667
WT_10__TO__SCA3_05,drive_early,0.7000000000000001,WT_10,SCA3_05,0.9412018625830025,0.6220555311177446,1.94720323340095,25.7214344645285,19.179086752585725,2.014907769514444,0.787646708736044,0.15256646034399238
WT_10__TO__SCA3_05,drive_early,0.7250000000000001,WT_10,SCA3_05,0.9236713406266417,0.6356107210469985,1.9947864970257714,26.085556734200104,19.269967947379232,1.9734401745655776,0.6922918239149454,0.12194214706249291
WT_10__TO__SCA3_05,drive_early,0.75,WT_10,SCA3_05,0.9176286800868196,0.6553625225705433,2.0436015588561136,26.460136344638112,19.680201406736252,1.9347217082799053,0.6596792789303154,0.17417007305889193
WT_10__TO__SCA3_05,drive_early,0.775,WT_10,SCA3_05,0.9262401164239492,0.6597185140203361,2.091535044085785,26.099918396245652,19.54142983901476,1.9039611282403919,0.6927288233031003,0.13531237012801833
WT_10__TO__SCA3_05,drive_early,0.8,WT_10,SCA3_05,0.9182142882350715,0.6605819943334434,2.1387158092728984,26.485786089558733,19.328839194825772,1.8770810212941689,0.6705971188977444,0.08560234748186879
WT_10__TO__SCA3_05,drive_early,0.8250000000000001,WT_10,SCA3_05,0.913946403887584,0.6750834365074497,2.184999992188376,26.883234523569786,19.42568741187687,1.8538860644043558,0.7325071379908132,0.0736468321489735
WT_10__TO__SCA3_05,drive_early,0.8500000000000001,WT_10,SCA3_05,0.9037777048379166,0.6885721569743966,2.2278428557845404,28.07258707151058,19.62204974974943,1.8405936003590468,0.7106420764846972,0.10741084689285149
WT_10__TO__SCA3_05,drive_early,0.875,WT_10,SCA3_05,0.8928600287014438,0.6785008112839243,2.2717688917580117,28.506881333340083,19.264852009830545,1.8296562107919292,0.6850837010045524,0.11940846878862585
WT_10__TO__SCA3_05,drive_early,0.9,WT_10,SCA3_05,0.897868026035128,0.6883718834186323,2.3143164330810437,29.75912483038603,19.369121638561595,1.8249286161671505,0.7184563687774808,0.13976971274355843
WT_10__TO__SCA3_05,drive_early,0.925,WT_10,SCA3_05,0.8729159321225874,0.6871211133114506,2.355420889993253,31.051350844283217,19.3519789659378,1.8285470487524402,0.7243664839552464,0.14595492368932453
WT_10__TO__SCA3_05,drive_early,0.9500000000000001,WT_10,SCA3_05,0.8584754993807735,0.6783704047180035,2.3927434131647,33.21590289849786,19.150200321296683,1.854784659894672,0.6554393590664203,0.17180801648060762
WT_10__TO__SCA3_05,drive_early,0.9750000000000001,WT_10,SCA3_05,0.8138771688100754,0.6687591014089027,2.407819693415469,37.14002884732381,18.95387978117314,1.8694051376474061,0.5290855340230972,0.21519210356561097
WT_10__TO__SCA3_05,drive_early,1.0,WT_10,SCA3_05,0.7478263931164616,0.6578756165579763,2.372541220043553,42.9122391069963,18.76263528751839,1.8607930762513563,0.33779728685621574,0.22828932981047684
WT_10__TO__SCA3_05,drive_late,0.0,WT_10,SCA3_05,0.10403932028232837,0.09409288703971604,0.6489912667881883,76.02833805400122,13.193715441901245,1.9075539568345328,0.29788093515144587,0.26129299081299956
WT_10__TO__SCA3_05,drive_late,0.025,WT_10,SCA3_05,0.14471955096121572,0.1387646369307199,0.6065256440378541,66.4208495914425,14.314697975025565,2.0082953454985284,0.5414249973741845,0.5171037754856902
WT_10__TO__SCA3_05,drive_late,0.05,WT_10,SCA3_05,0.17520281321820902,0.17465527593537244,0.568339279014852,59.76193090258137,15.379933314164196,2.12238505641406,0.7463757558011762,0.7418445578015485
WT_10__TO__SCA3_05,drive_late,0.07500000000000001,WT_10,SCA3_05,0.20496283172739768,0.201521804919525,0.5356132748994952,54.02450688555654,16.322894806761248,2.2442247980383,0.9494460844890443,0.9281087855645258
WT_10__TO__SCA3_05,drive_late,0.1,WT_10,SCA3_05,0.2221848557313051,0.22239357399010953,0.50613852979179,50.30786283840499,17.117202144345963,2.374912092410936,1.0795627498048164,1.0789992786491076
WT_10__TO__SCA3_05,drive_late,0.125,WT_10,SCA3_05,0.23458567838025793,0.2362826839818229,0.4839583603391711,47.05352071255704,17.756067620629135,2.4976021946703524,1.2023389235964954,1.1968416475292671
WT_10__TO__SCA3_05,drive_late,0.15000000000000002,WT_10,SCA3_05,0.2507933092462688,0.24590421195125567,0.46838018632520867,44.82291250261927,18.247618988938598,2.603368003080406,1.2976334744381681,1.288571865487764
WT_10__TO__SCA3_05,drive_late,0.17500000000000002,WT_10,SCA3_05,0.25650024832479884,0.25319634964575993,0.4601242459138773,43.09666897637518,18.629558215418434,2.70398660323213,1.3798935647709802,1.3538949807752556
WT_10__TO__SCA3_05,drive_late,0.2,WT_10,SCA3_05,0.2551236410257801,0.2587654036623688,0.4560533512378833,42.449852184797194,18.933126327587715,2.8069868883314832,1.412227205023071,1.4041719039251732
WT_10__TO__SCA3_05,drive_late,0.225,WT_10,SCA3_05,0.2615263617556298,0.2638348251761964,0.4560533512378833,41.22405009273563,19.168323913862857,2.886827659341476,1.4421812867268136,1.4379085962575044
WT_10__TO__SCA3_05,drive_late,0.25,WT_10,SCA3_05,0.26368381124969026,0.26822400391327283,0.4599287680444293,40.541911254679704,19.358037471132256,2.9623289870229823,1.4627390108329337,1.4733067875943378
WT_10__TO__SCA3_05,drive_late,0.275,WT_10,SCA3_05,0.26879079049202614,0.2741855533798028,0.4696871987809949,39.84438111978377,19.51829107237482,3.0214736303290426,1.4869301160784545,1.4939221827471831
WT_10__TO__SCA3_05,drive_late,0.30000000000000004,WT_10,SCA3_05,0.2751185032187578,0.2805417052986832,0.4816329925024245,39.13093282673012,19.66410674996059,3.065122995846342,1.5058954531096869,1.5083635732318275
WT_10__TO__SCA3_05,drive_late,0.325,WT_10,SCA3_05,0.2826614553921501,0.050941278941706754,0.4979340235181252,38.40101518991502,13.328387568386994,3.101697119272873,1.5217674859795158,0.8379188185352519
WT_10__TO__SCA3_05,drive_late,0.35000000000000003,WT_10,SCA3_05,0.2924407474911581,0.04771828573065592,0.5168475733619392,37.654051279293945,13.194664821878105,3.1181934138198675,1.5284939551983334,0.8459972347438848
WT_10__TO__SCA3_05,drive_late,0.375,WT_10,SCA3_05,0.30245054293326884,0.04484071963904731,0.540764538957186,36.88943689955339,13.068670543118795,3.139479025592445,1.5364145531508884,0.8576494403154304
WT_10__TO__SCA3_05,drive_late,0.4,WT_10,SCA3_05,0.3144715776566557,0.04443690074333786,0.5624302024714714,36.718514196797564,13.028691844645632,3.099143368491755,1.5289055638458295,0.855356080797241
WT_10__TO__SCA3_05,drive_late,0.42500000000000004,WT_10,SCA3_05,0.332534261146792,0.04456352360741049,0.5836681904886594,35.92407431892073,13.129949487272603,3.065038349103964,1.5225188835145804,0.8480080417324132
WT_10__TO__SCA3_05,drive_late,0.45,WT_10,SCA3_05,0.3480033091089521,0.04554104188875318,0.6082216953664271,34.483204946459004,13.25092149089247,3.0043829609360557,1.5116932652538317,0.8441957945800075
WT_10__TO__SCA3_05,drive_late,0.47500000000000003,WT_10,SCA3_05,0.37616227407526254,0.051233626019456,0.6400926503833316,33.006599528494334,13.390964766453429,2.935943471995175,1.5578196253318612,0.8267339461185583
WT_10__TO__SCA3_05,drive_late,0.5,WT_10,SCA3_05,0.3987065074053308,0.05581552271595565,0.6724392610596113,32.13562438576708,13.550723794214342,2.8655468545174703,1.542216756973996,0.812710581428393
WT_10__TO__SCA3_05,drive_late,0.525,WT_10,SCA3_05,0.43199736265494454,0.06340080002513084,0.7091092241157184,28.63895665819734,13.728959723550574,2.78791528667254,1.6059029416206707,0.793464235795342
WT_10__TO__SCA3_05,drive_late,0.55,WT_10,SCA3_05,0.510177709537771,0.07287943067531555,0.7522558051112632,24.39294573624146,13.92567576246223,2.725918132066037,1.7577398920679437,0.7608892171288169
WT_10__TO__SCA3_05,drive_late,0.5750000000000001,WT_10,SCA3_05,0.5405758907509397,0.08438340594953042,0.7912501024204713,24.04335615067225,14.13968727700949,2.680350341117347,1.758914521725943,0.7392655705684898
WT_10__TO__SCA3_05,drive_late,0.6000000000000001,WT_10,SCA3_05,0.5523514651331444,0.09956997509531147,0.8302149509714309,24.36122365665139,14.370317346987033,2.6265816790374608,1.673981347174161,0.7040762701826137
WT_10__TO__SCA3_05,drive_late,0.625,WT_10,SCA3_05,0.5720278529281141,0.12925007409137,0.874117027795838,24.68760856371513,14.616521530599417,2.5748518326315994,1.615121800445782,0.6712412767016493
WT_10__TO__SCA3_05,drive_late,0.65,WT_10,SCA3_05,0.588152475191005,0.1593213899486349,0.9186066985701699,25.02285786206261,14.87685130132026,2.5203716567466925,1.5313279307480503,0.46152089380385664
WT_10__TO__SCA3_05,drive_late,0.675,WT_10,SCA3_05,0.6130642582280665,0.2801989194973718,0.9727542408393669,25.367337649400312,15.791964068961557,2.46195154912568,1.4673640274939688,0.4315441723611868
WT_10__TO__SCA3_05,drive_late,0.7000000000000001,WT_10,SCA3_05,0.6107088689950156,0.2931402754080561,1.0299639771256965,27.15040304589119,15.710315986245991,2.4050865458130097,1.3158311852547302,0.37179467118253384
WT_10__TO__SCA3_05,drive_late,0.7250000000000001,WT_10,SCA3_05,0.636185583163656,0.31104012890905197,1.0923409461767548,27.534754330544548,15.72699851047848,2.3495985844993834,1.25580818149631,0.3525409998563822
WT_10__TO__SCA3_05,drive_late,0.75,WT_10,SCA3_05,0.6541371086200534,0.33319818769812537,1.1607414340819224,27.930143919340225,15.822560434325602,2.2925380457926283,1.1687715480722636,0.30024246959741074
WT_10__TO__SCA3_05,drive_late,0.775,WT_10,SCA3_05,0.6720708349491155,0.3589147873833855,1.2367135651328605,28.33705425878099,15.985300637897506,2.2381146275910404,1.0812030674786424,0.22131375321521723
WT_10__TO__SCA3_05,drive_late,0.8,WT_10,SCA3_05,0.6801757979746931,0.3874669527959478,1.3211591011976889,30.269469816638548,16.20939368894175,2.1860684468409075,0.9638987354516148,0.29258099697081186
WT_10__TO__SCA3_05,drive_late,0.8250000000000001,WT_10,SCA3_05,0.6978561233982363,0.4193022014779857,1.4140375514312518,30.723696598365468,16.49125914850026,2.1340376875969533,0.8891082142250027,0.15061674222345134
WT_10__TO__SCA3_05,drive_late,0.8500000000000001,WT_10,SCA3_05,0.6986115113147549,0.4539350488557708,1.514590710054529,31.97155749810927,16.832820902352985,2.084546523245437,0.7991501940664056,0.18602174056805693
WT_10__TO__SCA3_05,drive_late,0.875,WT_10,SCA3_05,0.7255138744531908,0.4915348592846746,1.6267543688773431,33.258028222230095,17.241868162351068,2.0368951904966432,0.7459094721645345,0.151141859808738
WT_10__TO__SCA3_05,drive_late,0.9,WT_10,SCA3_05,0.7260269854973349,0.5318660946508467,1.7500850461310538,34.584928856935115,17.72959793408286,1.9951950554851323,0.6877975150551658,0.11941000309528277
WT_10__TO__SCA3_05,drive_late,0.925,WT_10,SCA3_05,0.7431978773216805,0.576530319842236,1.8862511529747612,35.9541957144332,18.32379655954429,1.9519346875915575,0.6372904221798368,0.08527375175652731
WT_10__TO__SCA3_05,drive_late,0.9500000000000001,WT_10,SCA3_05,0.7443500471224698,0.6249279606949754,2.034565137699582,38.19828833327254,18.804054676587,1.912889018039161,0.5444517638899851,0.1035732298247154
WT_10__TO__SCA3_05,drive_late,0.9750000000000001,WT_10,SCA3_05,0.7457914452686355,0.646499101801491,2.2024189915757826,40.51639510617143,18.909091772377497,1.876253435183653,0.4855862703243805,0.1699770394305626
WT_10__TO__SCA3_05,drive_late,1.0,WT_10,SCA3_05,0.7477330218810079,0.6578614123063167,2.371677749527664,42.9122391069963,18.76263528751839,1.8610615450304755,0.3376856803492816,0.22872749066064885
WT_10__TO__SCA3_06,coupled,0.0,WT_10,SCA3_06,0.10403932028232837,0.09409288703971604,0.6489912667881883,76.02833805400122,13.193715441901245,1.9075539568345328,0.29788093515144587,0.26129299081299956
WT_10__TO__SCA3_06,coupled,0.025,WT_10,SCA3_06,0.05946719023069587,0.05218174997754212,0.6543740110599711,81.23321409987318,12.409338656090544,2.1057415232932395,0.13013867249730265,0.10419179030026308
WT_10__TO__SCA3_06,coupled,0.05,WT_10,SCA3_06,0.03264948433669721,0.021794158242371638,0.6543740110599711,84.38853931516702,11.893778079577672,2.3196202311492575,0.03837831573619803,0.0012234076285228125
WT_10__TO__SCA3_06,coupled,0.07500000000000001,WT_10,SCA3_06,0.015102248531682625,0.0013307522730893083,0.6543740110599711,86.51915691559627,11.558716966211154,2.533498939005275,0.02166189143154809,0.06811686240589081
WT_10__TO__SCA3_06,coupled,0.1,WT_10,SCA3_06,-0.0020464215709787466,-0.011366865014753784,0.6543740110599711,88.65334438359258,11.355573029153684,2.7473776468612927,0.08033835290138744,0.11114275031791936
WT_10__TO__SCA3_06,coupled,0.125,WT_10,SCA3_06,-0.012172187910433502,-0.01947314054890942,0.6506533130857004,89.75939353166233,11.24921259589095,2.9781900124713006,0.1044691481973446,0.12819683539693597
WT_10__TO__SCA3_06,coupled,0.15000000000000002,WT_10,SCA3_06,-0.01416330853693217,-0.022849723885157085,0.6469519937467123,89.83471604155618,11.217703442380095,3.211561115254419,0.10076110339893002,0.12921933807766708
WT_10__TO__SCA3_06,coupled,0.17500000000000002,WT_10,SCA3_06,-0.016155603307867708,-0.022109740737386578,0.6432699521126148,89.91016507292554,11.250782066479385,3.447514573329684,0.09705197959188429,0.11628780427386903
WT_10__TO__SCA3_06,coupled,0.2,WT_10,SCA3_06,-0.010013262430906096,-0.018363609095499417,0.639607087778695,88.95142208338646,11.331436721329775,3.6860742281973273,0.06550398702853566,0.09316485501472598
WT_10__TO__SCA3_06,coupled,0.225,WT_10,SCA3_06,-0.003776947941287361,-0.011863867941509777,0.635963300863181,87.99106595489941,11.45664878568157,3.92726414713478,0.03362929116829164,0.060706187295327355
WT_10__TO__SCA3_06,coupled,0.25,WT_10,SCA3_06,0.002555587383651125,-0.00310958398056652,0.6323384920045185,87.02909261274102,11.619780301780374,4.17110862562306,0.0014201707242389068,0.020602857303252668
WT_10__TO__SCA3_06,coupled,0.275,WT_10,SCA3_06,0.01751695968691403,0.006610282209291969,0.6287325623586617,85.02856425798966,11.801147303119107,4.417632189804028,0.06031889057484499,0.022777522882869643
WT_10__TO__SCA3_06,coupled,0.30000000000000004,WT_10,SCA3_06,0.024153674568902696,0.018340092680682533,0.625145413596377,84.06246965246943,12.019043517322139,4.666859598968937,0.09357928352860967,0.07297380730333236
WT_10__TO__SCA3_06,coupled,0.325,WT_10,SCA3_06,0.03974864783695121,0.029665208550181704,0.6215769479005625,82.0560597493812,12.234059002366852,4.918815848078779,0.1574968419953655,0.12180402236166618
WT_10__TO__SCA3_06,coupled,0.35000000000000003,WT_10,SCA3_06,0.04811932065233953,0.04371006188151241,0.6215769479005625,81.08582150270874,12.476368339108243,5.143979713007785,0.18613821523238053,0.16939502085185348
WT_10__TO__SCA3_06,coupled,0.375,WT_10,SCA3_06,0.06580451990872663,0.05556255370490029,0.6215769479005625,79.07350168204175,12.684584018767453,5.369143577936791,0.24665048274592857,0.209557200346708
WT_10__TO__SCA3_06,coupled,0.4,WT_10,SCA3_06,0.0745304212441463,0.0679901417974963,0.6215769479005625,78.09909725985656,12.906635429662959,5.594307442865797,0.27650731773267845,0.25166809408114393
WT_10__TO__SCA3_06,coupled,0.42500000000000004,WT_10,SCA3_06,0.08541429096437765,0.08063483965109833,0.6267455178060357,77.12304223858017,13.100182327119938,5.7714799884910395,0.298476310317761,0.2793909238733054
WT_10__TO__SCA3_06,coupled,0.45,WT_10,SCA3_06,0.09743506922833875,0.09166322019975212,0.6345589418428252,76.14533242059169,13.248415148865693,5.920972244001066,0.3167580686231806,0.2941329153479156
WT_10__TO__SCA3_06,coupled,0.47500000000000003,WT_10,SCA3_06,0.11258800886485298,0.10216324001598096,0.6503689170422664,75.16596359402496,13.333773898020237,5.992233711748637,0.3232207664358889,0.2847666103370821
WT_10__TO__SCA3_06,coupled,0.5,WT_10,SCA3_06,0.12391441574755048,0.11963669130385654,0.6827299600286227,75.22978972330951,13.442764231934754,5.913200612354752,0.27242168555090807,0.25528869368549434
WT_10__TO__SCA3_06,coupled,0.525,WT_10,SCA3_06,0.14984083867714632,0.13279565017333717,0.7307237464367735,74.24797816747515,13.384120721391957,5.716354376086611,0.23584441957884117,0.17580304959818085
WT_10__TO__SCA3_06,coupled,0.55,WT_10,SCA3_06,0.1723960168512264,0.15560397678911606,0.8029790976652211,74.31113205472683,13.387832101953542,5.376270149679764,0.13912404605874548,0.08087703429208148
WT_10__TO__SCA3_06,coupled,0.5750000000000001,WT_10,SCA3_06,0.20028714491323996,0.1826536741047845,0.9017657106728643,74.37439346837661,13.373421895456783,4.942513525169131,0.020581520914744987,0.039368806571244766
WT_10__TO__SCA3_06,coupled,0.6000000000000001,WT_10,SCA3_06,0.23158215599245566,0.21402529516088037,1.0268439691216042,74.43776268327167,13.377647973572895,4.47677157164085,0.11188307542893222,0.17029112634153032
WT_10__TO__SCA3_06,coupled,0.625,WT_10,SCA3_06,0.2653350150023053,0.25131761852369555,1.1810362615337109,74.50123997519665,13.447816058243843,4.01080196408458,0.2544014778896879,0.29943601377715684
WT_10__TO__SCA3_06,coupled,0.65,WT_10,SCA3_06,0.3097739127662496,0.2852800553916444,1.3622838316051213,73.5146168093161,13.442722986134955,3.579914194245694,0.3656455139587812,0.44510234699267137
WT_10__TO__SCA3_06,coupled,0.675,WT_10,SCA3_06,0.3427994921348863,0.33531958467693607,1.5622188310331953,73.57741398393053,13.769557826957442,3.2113400463728308,0.5051978143050764,0.5256515469454107
WT_10__TO__SCA3_06,coupled,0.7000000000000001,WT_10,SCA3_06,0.39568000873457215,0.3747410364287385,1.7875308541472383,71.53630943365972,13.90706959143398,2.8848579308550244,0.572726229954859,0.6381321238815878
WT_10__TO__SCA3_06,coupled,0.7250000000000001,WT_10,SCA3_06,0.44735087663589024,0.42216993106249934,2.0302497957136687,69.4917118378474,14.239154126354293,2.6089051900694264,0.6307381418093841,0.7099562240694555
WT_10__TO__SCA3_06,coupled,0.75,WT_10,SCA3_06,0.49742790307453255,0.4762749372316827,2.2849875635456236,67.44361222207593,14.760735970188799,2.3793065589725675,0.677381065230577,0.7424986808449842
WT_10__TO__SCA3_06,coupled,0.775,WT_10,SCA3_06,0.5463921314627526,0.5364716982762688,2.552906052313576,65.39200158115815,15.470064937450374,2.1844292154821257,0.7143135828351116,0.7410121255366883
WT_10__TO__SCA3_06,coupled,0.8,WT_10,SCA3_06,0.6054596968024484,0.5945686782991407,2.8238444777018112,62.28125636435558,16.22025630528348,2.0244030002840105,0.6982252015383105,0.7283683607900164
WT_10__TO__SCA3_06,coupled,0.8250000000000001,WT_10,SCA3_06,0.6643267142684824,0.6576805486310073,3.097923343731867,59.165169288202954,17.173625992273653,1.8904779915825918,0.667637556103232,0.6836932143432695
WT_10__TO__SCA3_06,coupled,0.8500000000000001,WT_10,SCA3_06,0.7348005444744801,0.7173821818878162,3.3461379832262823,54.9862977776719,18.191165087362624,1.7920697230463256,0.5686436921973516,0.6221595289418426
WT_10__TO__SCA3_06,coupled,0.875,WT_10,SCA3_06,0.7940221740334993,0.7884035123985841,3.600759687043102,51.8585761355413,19.600509239441696,1.704215157400401,0.501259247225025,0.5154442846788801
WT_10__TO__SCA3_06,coupled,0.9,WT_10,SCA3_06,0.8731351173469643,0.8612577649332533,3.902971184502735,47.666220271686285,21.121791177959746,1.6081148458581063,0.3791941828496409,0.4157687824485324
WT_10__TO__SCA3_06,coupled,0.925,WT_10,SCA3_06,0.9573664409481414,0.939761654670653,4.222567481684109,43.466640365539284,22.955933266257997,1.519545300466396,0.23613401801717399,0.2935013153534735
WT_10__TO__SCA3_06,coupled,0.9500000000000001,WT_10,SCA3_06,1.0288736491860486,1.0298885867921836,4.55558056619068,40.32089388371146,25.381342190967032,1.4391885173304502,0.13145542159812057,0.12674339304532328
WT_10__TO__SCA3_06,coupled,0.9750000000000001,WT_10,SCA3_06,1.124269082494381,1.1203123879670827,4.896658811337645,36.107725536503885,28.109536309995356,1.3675234821488786,0.06180101726583244,0.04779532146636641
WT_10__TO__SCA3_06,coupled,1.0,WT_10,SCA3_06,1.2283348121197466,1.217638415281087,5.238946678139376,31.887278470606407,31.48127944764869,1.3048906577043882,0.29326777269308574,0.25418324627537026
WT_10__TO__SCA3_06,drive_early,0.0,WT_10,SCA3_06,0.10403932028232837,0.09409288703971604,0.6489912667881883,76.02833805400122,13.193715441901245,1.9075539568345328,0.29788093515144587,0.26129299081299956
WT_10__TO__SCA3_06,drive_early,0.025,WT_10,SCA3_06,0.030026108764296216,0.018460623090431543,0.6920532209624501,86.37455676442212,11.618689774485766,2.1882714106704007,0.07384345366019648,0.11231807027455361
WT_10__TO__SCA3_06,drive_early,0.05,WT_10,SCA3_06,0.0015957104401869058,-0.013010887586437458,0.7292277985894496,91.59243901280324,10.926027082626854,2.4461723309637566,0.26761670428749534,0.3145197842434655
WT_10__TO__SCA3_06,drive_early,0.07500000000000001,WT_10,SCA3_06,-0.009510635973246008,-0.01760342551196237,0.7682901477365702,94.75907662184353,10.66814757643316,2.6633630826779195,0.40185150884750553,0.4253827178152153
WT_10__TO__SCA3_06,drive_early,0.1,WT_10,SCA3_06,0.008447902062955785,-0.00697287955564507,0.8030213650221261,93.80760859194099,10.668577741623597,2.8662457009396607,0.4219433635737146,0.47011092666069887
WT_10__TO__SCA3_06,drive_early,0.125,WT_10,SCA3_06,0.025502818650491102,0.015366825627608853,0.8359518870933028,92.85454503275413,10.859512557277878,3.0505100355929495,0.4377057775433162,0.46781319869622684
WT_10__TO__SCA3_06,drive_early,0.15000000000000002,WT_10,SCA3_06,0.05765337966463881,0.045811629346272725,0.8667470706239268,89.83471604155618,11.194718786491249,3.2206683675759504,0.39441454209108323,0.43072112189672307
WT_10__TO__SCA3_06,drive_early,0.17500000000000002,WT_10,SCA3_06,0.09808495030013284,0.08236005510612728,0.8950829165809244,85.77636437991747,11.654679201279826,3.3806167404085805,0.3153990178890047,0.3656287622591268
WT_10__TO__SCA3_06,drive_early,0.2,WT_10,SCA3_06,0.14014153652211728,0.12473953545778446,0.9243042577240783,81.71119005334339,12.2329212400503,3.5197954029343053,0.23074175226063448,0.2806971243530044
WT_10__TO__SCA3_06,drive_early,0.225,WT_10,SCA3_06,0.1820477538783849,0.16989819968935624,0.9469051387644865,77.6391758425583,12.924212292315334,3.668576172041896,0.13190561944545504,0.17179712414010945
WT_10__TO__SCA3_06,drive_early,0.25,WT_10,SCA3_06,0.22595227261860476,0.2187241128448745,0.9700357279542791,73.560304470293,13.724782044661922,3.8011255066244454,0.026188450915149382,0.050427488501337915
WT_10__TO__SCA3_06,drive_early,0.275,WT_10,SCA3_06,0.2826705964714631,0.2689031048708288,0.9937084403282075,68.43762489057704,14.602619426618343,3.9183159516986676,0.12341536122475627,0.07556914533795271
WT_10__TO__SCA3_06,drive_early,0.30000000000000004,WT_10,SCA3_06,0.3310142968228608,0.32050232823269087,1.0138980583033679,64.34411257349511,15.588295946323477,4.036995486251852,0.25173582346921636,0.21367839527033067
WT_10__TO__SCA3_06,drive_early,0.325,WT_10,SCA3_06,0.38130991730271435,0.37106784498683754,1.030365215464358,60.243689436254556,16.63878854402377,4.159245905226356,0.39411711185955156,0.35559551834619263
WT_10__TO__SCA3_06,drive_early,0.35000000000000003,WT_10,SCA3_06,0.4230233153566591,0.42379850396184227,1.0512707860788963,57.17589977755103,17.790155039807722,4.252933637587882,0.49980166678828397,0.49758870547516165
WT_10__TO__SCA3_06,drive_early,0.375,WT_10,SCA3_06,0.4785351992850582,0.4677114692059041,1.0640591156032584,53.06248139189643,18.838782594114104,4.3695219295368055,0.6674442570186753,0.6243050292385385
WT_10__TO__SCA3_06,drive_early,0.4,WT_10,SCA3_06,0.5245528739409537,0.5102809797459029,1.0813100392845594,49.9834222463082,19.88523870518816,4.458366595179542,0.7952407190531502,0.7391799029476674
WT_10__TO__SCA3_06,drive_early,0.42500000000000004,WT_10,SCA3_06,0.5578547093878974,0.551591695207229,1.0988305086483807,47.94135058073902,20.95302433586422,4.536937774998938,0.8795452476510202,0.8498061897248705
WT_10__TO__SCA3_06,drive_early,0.45,WT_10,SCA3_06,0.5934616968129217,0.5846701501634259,1.1210732920204194,45.89581680145252,21.79682513121836,4.58736902488534,0.9644212996998075,0.9252924338311124
WT_10__TO__SCA3_06,drive_early,0.47500000000000003,WT_10,SCA3_06,0.6168647997483853,0.6212062312365974,1.1573568323960575,44.89078381309824,22.694413650245895,4.573550839560683,0.9857560125904922,0.9909216665947654
WT_10__TO__SCA3_06,drive_early,0.5,WT_10,SCA3_06,0.6444549786163062,0.6513369808658231,1.2134829339146225,43.88404400526388,23.29730226043522,4.480232679973858,0.9928255964131503,1.0065315204664613
WT_10__TO__SCA3_06,drive_early,0.525,WT_10,SCA3_06,0.6771064243333057,0.6732812783011155,1.2967220349948905,42.87559302628847,23.49450095522228,4.2978707062523025,0.9821933578398546,0.9597210543340784
