biological_pair_key,path_family,wt_cell_id,sca_cell_id,both_core_secure,n_support_scenarios,wt_exit_p_rate_weighted_median,wt_exit_p_rate_weighted_q25,wt_exit_p_rate_weighted_q75,wt_exit_p_rate_support_fraction,wt_exit_p_isi_weighted_median,wt_exit_p_isi_weighted_q25,wt_exit_p_isi_weighted_q75,wt_exit_p_isi_support_fraction,balance_p_rate_weighted_median,balance_p_rate_weighted_q25,balance_p_rate_weighted_q75,balance_p_rate_support_fraction,balance_p_isi_weighted_median,balance_p_isi_weighted_q25,balance_p_isi_weighted_q75,balance_p_isi_support_fraction,sca3_entry_p_rate_weighted_median,sca3_entry_p_rate_weighted_q25,sca3_entry_p_rate_weighted_q75,sca3_entry_p_rate_support_fraction,sca3_entry_p_isi_weighted_median,sca3_entry_p_isi_weighted_q25,sca3_entry_p_isi_weighted_q75,sca3_entry_p_isi_support_fraction,wt_exit_consensus_p_weighted_median,wt_exit_consensus_p_weighted_q25,wt_exit_consensus_p_weighted_q75,wt_exit_consensus_p_support_fraction,balance_consensus_p_weighted_median,balance_consensus_p_weighted_q25,balance_consensus_p_weighted_q75,balance_consensus_p_support_fraction,sca3_entry_consensus_p_weighted_median,sca3_entry_consensus_p_weighted_q25,sca3_entry_consensus_p_weighted_q75,sca3_entry_consensus_p_support_fraction,silent_fraction_weighted,projection_gap_balance_weighted_median
WT_08__TO__SCA3_02,drive_early,WT_08,SCA3_02,False,7,0.9365935077588661,0.5170108395602593,0.9781094451072588,1.0,0.9301868398463348,0.5098195969880859,0.978197825370096,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,0.9333901738026004,0.5134152182741725,0.9781536352386775,1.0,1.0,1.0,1.0,0.14285714285714285,,,,0.0,0.0,0.0
WT_08__TO__SCA3_02,drive_late,WT_08,SCA3_02,False,7,0.39273132399478133,0.07498951293188308,0.8349954976534719,1.0,0.5190754559514281,0.3620733035687358,0.8182218738589887,1.0,0.10555607591347518,0.1053881034606351,0.1195133240130899,0.5714285714285714,0.36885443084943986,0.36835072375222433,0.36897298046445925,0.5714285714285714,0.16052535148090355,0.1604445249261292,0.16468331261770336,0.42857142857142855,0.37419274900470895,0.3740987368913316,0.374312831588817,0.42857142857142855,0.7859371824641821,0.6895680573179537,0.9486231956323752,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,,,,0.0,0.0,0.24883739973913443
WT_08__TO__SCA3_04,coupled,WT_08,SCA3_04,True,6,0.5674903134947487,0.3664394726950347,0.6544878315959262,1.0,0.5644534488732375,0.448771388227654,0.6474003862469597,1.0,0.8478677020492522,0.6715329294387213,0.867144893170173,1.0,0.8481475013224421,0.6927144705626864,0.8619783160193986,1.0,0.7471612676632526,0.7471612676632526,0.8675819934503373,0.3333333333333333,0.7441052363141821,0.7441052363141821,0.8688420169119981,0.3333333333333333,0.589323444370935,0.525736888690549,0.670078659603226,0.8333333333333333,0.8514863006654848,0.6821237000007039,0.8628222551049669,1.0,0.7456332519887174,0.7456332519887174,0.8682120051811677,0.3333333333333333,0.0,0.006677598686085419
WT_08__TO__SCA3_04,drive_early,WT_08,SCA3_04,True,6,0.5879045526567768,0.48081850839605195,0.6597756013286333,1.0,0.5888670152405054,0.5201468748696593,0.6428580600455334,1.0,0.8245802502444365,0.782565782929267,0.8640258116444726,1.0,0.8453735845813449,0.784706406373161,0.8517433283831576,1.0,0.965815826470251,0.965815826470251,0.9747668061939603,0.3333333333333333,0.9390414402763827,0.9390414402763827,0.9643695689821177,0.3333333333333333,0.588385783948641,0.5004826916328556,0.6513168306870833,1.0,0.8388992927247213,0.783636094651214,0.8559233823578998,1.0,0.9524286333733168,0.9524286333733168,0.969568187588039,0.3333333333333333,0.0,0.0032704595662730357
WT_08__TO__SCA3_04,drive_late,WT_08,SCA3_04,True,6,0.3837675482260757,0.1780642896695043,0.6284229632978737,1.0,0.43576781071613263,0.3672509667691076,0.604332075276492,1.0,0.8645127050984817,0.48845417090625276,0.8839493256432748,1.0,0.854587569309748,0.6476449053716682,0.8655235316081554,1.0,0.6419773211421502,0.28823124584680265,0.9967687056563833,0.49999999999999994,0.7217431886312795,0.44800183784556924,0.9966026290552151,0.49999999999999994,0.4781870540364669,0.3228880826038354,0.6395750189450877,0.8333333333333333,0.8664085066006375,0.8329145871582503,0.8754712049399925,0.8333333333333333,0.995603967927244,0.995603967927244,0.9977673667843543,0.3333333333333333,0.0,0.01752400444297375
WT_08__TO__SCA3_05,coupled,WT_08,SCA3_05,False,7,0.40943360831083087,0.28211649763781604,0.7245444520865301,1.0,0.3929762337767633,0.3066910735494023,0.7186154384240449,1.0,0.6353618492784352,0.40788805018036095,0.9322874709762184,1.0,0.6370346831204071,0.4197672130996061,0.9375716010479724,1.0,0.5557485216574168,0.4919332561736799,0.9088945233076835,0.5714285714285714,0.5131842569203982,0.5131842569203982,0.5131842569203982,0.14285714285714285,0.40120492104379707,0.29440378559360914,0.7215799452552873,1.0,0.6361982661994211,0.41382763163998354,0.9349295360120954,1.0,0.5025587565470391,0.5025587565470391,0.5025587565470391,0.14285714285714285,0.0,0.005009401956758086
WT_08__TO__SCA3_05,drive_early,WT_08,SCA3_05,False,7,0.4584805093888051,0.3761534252855748,0.7219064844601607,1.0,0.4493120871570734,0.3739233957956939,0.7141066758015754,1.0,0.6942221133428225,0.5195492537147561,0.9164425976973576,1.0,0.6970699235675891,0.5416675552778112,0.9218011915977163,1.0,0.6858028180099532,0.6206521161489943,0.9560590731436234,0.5714285714285714,0.685436341326573,0.685436341326573,0.685436341326573,0.14285714285714285,0.4538962982729392,0.3750384105406344,0.718626027947512,1.0,0.6956460184552058,0.5306084044962835,0.919121894647537,1.0,0.6856195796682631,0.6856195796682631,0.6856195796682631,0.14285714285714285,0.0,0.0050691045151173295
WT_08__TO__SCA3_05,drive_late,WT_08,SCA3_05,False,7,0.3040099756376783,0.18296871406538479,0.7110953899162445,1.0,0.48284275919593816,0.2611170837204605,0.7202292225567987,1.0,0.4701188782130368,0.24637162347563804,0.9485752993043299,1.0,0.5896303370631423,0.44276483643830405,0.9474534557192243,1.0,0.3693656749563112,0.19011260225884732,0.7789897834667612,0.5714285714285714,0.7143207939114915,0.7143207939114915,0.7143207939114915,0.14285714285714285,0.29354186091618434,0.2474755501497982,0.728582975537738,0.8571428571428571,0.7079252462885918,0.4656110772379812,0.9520724083210775,0.7142857142857143,,,,0.0,0.0,0.006906216136181476
WT_08__TO__SCA3_06,coupled,WT_08,SCA3_06,True,1,0.5022608363515347,0.5022608363515347,0.5022608363515347,1.0,0.4962425850351614,0.4962425850351614,0.4962425850351614,1.0,0.6743783940633749,0.6743783940633749,0.6743783940633749,1.0,0.681034327812895,0.681034327812895,0.681034327812895,1.0,0.8106510799393469,0.8106510799393469,0.8106510799393469,1.0,0.8194646116529762,0.8194646116529762,0.8194646116529762,1.0,0.49925171069334806,0.49925171069334806,0.49925171069334806,1.0,0.6777063609381349,0.6777063609381349,0.6777063609381349,1.0,0.8150578457961616,0.8150578457961616,0.8150578457961616,1.0,0.0,0.006655933749520115
WT_08__TO__SCA3_06,drive_early,WT_08,SCA3_06,True,1,0.4236998310454258,0.4236998310454258,0.4236998310454258,1.0,0.42575817604341054,0.42575817604341054,0.42575817604341054,1.0,0.5803851159834749,0.5803851159834749,0.5803851159834749,1.0,0.5853099089323168,0.5853099089323168,0.5853099089323168,1.0,0.6992591624971408,0.6992591624971408,0.6992591624971408,1.0,0.714402875089921,0.714402875089921,0.714402875089921,1.0,0.42472900354441817,0.42472900354441817,0.42472900354441817,1.0,0.5828475124578958,0.5828475124578958,0.5828475124578958,1.0,0.7068310187935309,0.7068310187935309,0.7068310187935309,1.0,0.0,0.004924792948841961
WT_08__TO__SCA3_06,drive_late,WT_08,SCA3_06,True,1,0.5312773612953492,0.5312773612953492,0.5312773612953492,1.0,0.5200775224223825,0.5200775224223825,0.5200775224223825,1.0,0.749528326808306,0.749528326808306,0.749528326808306,1.0,0.7540311953434335,0.7540311953434335,0.7540311953434335,1.0,0.874424758443796,0.874424758443796,0.874424758443796,1.0,0.8812835805126399,0.8812835805126399,0.8812835805126399,1.0,0.5256774418588659,0.5256774418588659,0.5256774418588659,1.0,0.7517797610758697,0.7517797610758697,0.7517797610758697,1.0,0.8778541694782179,0.8778541694782179,0.8778541694782179,1.0,0.0,0.004502868535127602
WT_08__TO__SCA3_09,coupled,WT_08,SCA3_09,True,3,0.1618419100185491,0.12442624339450956,0.27549643887182373,1.0,0.22386364440140205,0.21110146530541213,0.3009601087084906,1.0,0.28123668821119113,0.2288118703361366,0.41810460987107373,1.0,0.2742650106394408,0.2241902049375865,0.4111755448746975,1.0,0.4565981756366093,0.34116942889359997,0.6418940208138475,1.0,0.4692212062840155,0.35967864118133386,0.6510288925880241,1.0,0.19285277720997557,0.16776385434996083,0.28822827379015714,1.0,0.27775084942531597,0.22650103763686155,0.4146400773728856,1.0,0.46290969096031237,0.3504240350374669,0.6464614567009358,1.0,0.0,0.0024352373239483753
WT_08__TO__SCA3_09,drive_early,WT_08,SCA3_09,True,3,0.32990321060621697,0.2352666916691684,0.43279969238764365,1.0,0.35410457767354947,0.28211358546845083,0.4320876900750496,1.0,0.580268590536561,0.5575143319703264,0.6120218574045396,1.0,0.5787611513534271,0.5560633593926034,0.6106346654280618,1.0,0.7545064799534488,0.7505402986465803,0.7907615189131211,1.0,0.7623021824057621,0.7594426161510618,0.8000959224799645,1.0,0.3420038941398832,0.2586901385688096,0.4324436912313466,1.0,0.5795148709449941,0.5567888456814649,0.6113282614163007,1.0,0.7584043311796055,0.7578510236535214,0.7932840460055176,1.0,0.0,0.0011540115589998567
WT_08__TO__SCA3_09,drive_late,WT_08,SCA3_09,True,3,0.10736348102596063,0.08629355975567662,0.22370167926466553,1.0,0.4690069780973777,0.43743250585797155,0.527111947186696,1.0,0.13960879209942462,0.11508984187783924,0.3042772203216757,1.0,0.5720634795781825,0.5327697669550114,0.6399750434662285,1.0,0.17080785295583975,0.1492999726667657,0.3727427489571445,1.0,0.5758387964755378,0.5365140803935688,0.691683542113124,1.0,0.505043980253356,0.505043980253356,0.505043980253356,0.3333333333333333,0.725277125792263,0.725277125792263,0.725277125792263,0.3333333333333333,0.9176337134369059,0.9176337134369059,0.9176337134369059,0.3333333333333333,0.0,0.18487248378559112
WT_09__TO__SCA3_01,coupled,WT_09,SCA3_01,True,12,0.3637533369958081,0.2754119691944973,0.43351484488765185,1.0,0.3639537854806952,0.2816468644595188,0.4332528377174176,1.0,0.6267633518165326,0.45494156225169347,0.7182504252954816,1.0,0.6402271073882175,0.48865274322930924,0.7206328768463094,1.0,0.8225262474764724,0.5983382258479586,0.8543583912140484,1.0,0.8385737784215259,0.6247486153984102,0.8722642649585984,1.0,0.36385356123825163,0.27852941682700805,0.4327259251830001,1.0,0.633495229602375,0.4789579954231185,0.7194416510708954,1.0,0.8305500129489991,0.6115434206231843,0.8633113280863234,1.0,0.0,0.005998873644443402
WT_09__TO__SCA3_01,drive_early,WT_09,SCA3_01,True,12,0.18939139218883264,0.166290420987448,0.21016896417070965,1.0,0.19138246519420232,0.16524159370470862,0.21046484946626096,1.0,0.3312845752510391,0.27700728111159506,0.4129326721941917,1.0,0.3365756283033879,0.2970078671705282,0.4240273954061538,1.0,0.4617143000248246,0.35313836650139346,0.593131455385273,1.0,0.47374946456656786,0.36461347044314074,0.6156238606909703,1.0,0.19110958866591216,0.16576600734607833,0.2103169068184853,1.0,0.33403807254035134,0.29705698343977405,0.41848003380017273,1.0,0.4677318822956962,0.3588759184722671,0.6043776580381217,1.0,0.0,0.00612687671084111
WT_09__TO__SCA3_01,drive_late,WT_09,SCA3_01,True,12,0.600591160110887,0.4160005466332971,0.6606875640106807,1.0,0.5946367099159808,0.44334221260705403,0.6618509528533416,1.0,0.8143440016559746,0.6529418930347981,0.8297975998086773,1.0,0.8223043000530272,0.6579208519821402,0.8351291154185227,1.0,0.9235265199315503,0.7805562458120008,0.9282295034687797,1.0,0.9318850146618568,0.7937478415639811,0.9382965777928763,1.0,0.5976139350134339,0.42967137962017554,0.6612692584320112,1.0,0.8183241508545009,0.6554313725084691,0.8324633576136,1.0,0.927713830383282,0.7849725768458038,0.9331329701419903,1.0,0.0,0.004588412229644787
WT_09__TO__SCA3_02,coupled,WT_09,SCA3_02,False,42,0.3822552584843609,0.11213926426952078,0.8213374095624033,1.0,0.37734030919257466,0.10656940854094592,0.8065154436124734,1.0,0.25224887860205675,0.1759463240542654,0.4569171679241369,0.4285714285714285,0.3916440213644917,0.3347113062458453,0.5921752235407834,0.4285714285714285,0.20905730286511487,0.09810783017974371,0.25881166884177026,0.28571428571428564,0.10160023925808188,0.08588095449698599,0.479585696660839,0.09523809523809523,0.37979778383846774,0.10920460357978991,0.8139264265874383,1.0,0.375237890469865,0.044677157735321986,0.5367165511569798,0.28571428571428564,0.09046658241755057,0.0679012973219858,0.4668425373654415,0.09523809523809523,0.0,0.010674603799826985
WT_09__TO__SCA3_02,drive_early,WT_09,SCA3_02,False,42,0.3305592781054057,0.1915425024764715,0.4882033622986055,1.0,0.3301711363008944,0.19187538150951722,0.48435676710259656,1.0,0.47274259974555843,0.3397925497017355,0.6749600228199042,0.5714285714285713,0.4474279280175855,0.334317793607448,0.6226637861982038,0.5476190476190476,0.4350920359098867,0.3053180844066855,0.48125102276027704,0.26190476190476186,0.44494539979951386,0.309555314914236,0.4865363057967252,0.23809523809523805,0.33036520720315005,0.19170894199299435,0.48628006470060103,1.0,0.44144773600559967,0.3319429233961189,0.6104269802868307,0.5476190476190476,0.4408286126472331,0.3021767599332097,0.4723624190675759,0.23809523809523805,0.0,0.0038712577913443125
WT_09__TO__SCA3_02,drive_late,WT_09,SCA3_02,False,42,0.6741484288462389,0.026274461864883997,0.9010478469585168,1.0,0.6711551867714164,0.025436540045729056,0.8974968832232452,1.0,0.05246220670697027,0.0516942403140558,0.6263081535118105,0.4285714285714285,0.6193235064655123,0.5298459167314296,0.7180015873306436,0.4285714285714285,0.05550298179569056,0.04446482513519684,0.06812956191539482,0.33333333333333326,0.41989761939689935,0.39567178240468764,0.7610064298601004,0.14285714285714282,0.6726518078088277,0.025855500955306525,0.899272365090881,1.0,0.8741904378996179,0.627887517855099,0.8940407574660421,0.14285714285714282,0.8144610076064244,0.8144610076064244,0.8236973058458623,0.047619047619047616,0.0,0.38943700661565084
WT_09__TO__SCA3_04,coupled,WT_09,SCA3_04,True,36,0.36356897961030255,0.06261849433002127,0.5035353225331306,1.0,0.3565827783661809,0.06062388434853421,0.5003158695910975,1.0,0.6135276344535311,0.2167186852341007,0.8194413390862343,1.0,0.695122149773352,0.38295756322908536,0.8500000000000001,1.0,0.46938706541301245,0.16598385494751725,0.9239401710203403,0.6944444444444443,0.85,0.4943149169232362,0.9675628741381412,0.4999999999999999,0.3627229102008708,0.06162118933927774,0.5017524486468067,1.0,0.6406674446468374,0.3811658493325213,0.8216368557406055,0.8888888888888887,0.8795373661432726,0.41797788343826975,0.9854559430944954,0.361111111111111,0.0,0.005230299086952225
WT_09__TO__SCA3_04,drive_early,WT_09,SCA3_04,True,36,0.22797535047399026,0.06952400521811265,0.37546072475090825,1.0,0.228546241187382,0.06976012122548965,0.3938091969156114,1.0,0.4486633809183285,0.16235186348820296,0.6549093639488881,1.0,0.5043377899909438,0.16480325104879415,0.723185284830066,1.0,0.36321357998687015,0.18940866538701037,0.6397241531191062,0.7222222222222221,0.6696391841418718,0.3275938971844282,0.875,0.6666666666666665,0.22826079583068612,0.06964206322180115,0.38463496083325976,1.0,0.47442091284353616,0.16027152062100242,0.6642013252073893,0.9166666666666665,0.5971739699962788,0.22644567041001074,0.8191831717865083,0.44444444444444436,0.06097560975609755,0.004199531918065336
WT_09__TO__SCA3_04,drive_late,WT_09,SCA3_04,True,36,0.4897832025333085,0.05056242575518744,0.6447711477986523,1.0,0.4858998098981615,0.052455251227847104,0.6411688114628129,1.0,0.7675070989969441,0.1615664952284328,0.8864314823924669,1.0,0.8298366385860324,0.5128867955744326,0.8911087686173788,1.0,0.4755496067609458,0.07946190257925292,0.9809306318518404,0.5833333333333333,0.9444277749893143,0.5725466294893462,0.9817853210187949,0.47222222222222215,0.48945775773542105,0.05172132827414511,0.6495999518770494,0.9722222222222222,0.8469415205769378,0.44848695410485084,0.902259244938791,0.7777777777777778,0.9662759530555424,0.5650468040949759,0.9883250630508901,0.361111111111111,0.0067750677506775055,0.00605725788077422
WT_09__TO__SCA3_05,coupled,WT_09,SCA3_05,False,42,0.18023958129172674,0.11511585563994037,0.43344275374500585,1.0,0.1697395017729683,0.10288873598231373,0.44017020104736354,1.0,0.41187319103727704,0.3214394077875935,0.832485893455259,1.0,0.47044756538900595,0.3280180614019487,0.8694449094627722,1.0,0.45213696162255457,0.3080805991555749,0.6222617277530252,0.7142857142857144,0.5366622997882808,0.3254895065891722,0.7678595475999981,0.33333333333333326,0.17498954153234753,0.10921700044499337,0.43363934232235923,1.0,0.4239096452713284,0.32404823212923006,0.8653870322734925,0.9285714285714288,0.5113320121963097,0.27502379554249434,0.5504512238686553,0.26190476190476186,0.009872241579558651,0.004427718248230539
WT_09__TO__SCA3_05,drive_early,WT_09,SCA3_05,False,42,0.1491581238924371,0.11652588030839117,0.33817123169789354,1.0,0.14699773207751393,0.11536706098076135,0.33557820555756696,1.0,0.3427313950892453,0.2763425290354017,0.570660395618747,1.0,0.3508022650724452,0.2786313225387934,0.6243545805337123,1.0,0.37893122215362096,0.3281136987665599,0.679818182968342,0.8333333333333334,0.672048280738404,0.43459600692689526,0.8123802383502007,0.4999999999999999,0.14807792798497554,0.11594647064457626,0.3368747186277302,1.0,0.3441825219553713,0.2723010268781437,0.583349197156982,0.9761904761904762,0.4240889467924204,0.2613725298382454,0.6242996369469833,0.28571428571428564,0.06097560975609756,0.00412241423124865
WT_09__TO__SCA3_05,drive_late,WT_09,SCA3_05,False,42,0.2382253335984504,0.11288609731167507,0.6806662308398673,1.0,0.24499132304534604,0.10528750751449138,0.6753452966311311,1.0,0.5390793493121421,0.34093525687423204,0.906157664597667,1.0,0.7803487842181838,0.5288980055235063,0.9111324372854198,1.0,0.43617268490287814,0.2729577137713263,0.7486061880715738,0.6190476190476191,0.6013861179636746,0.2908415761109063,0.827450092398364,0.26190476190476186,0.23275147367974777,0.10908680241308322,0.6784262493700922,1.0,0.7636389298576807,0.3773366854833066,0.9108413546161703,0.7142857142857144,0.29055885294343836,0.2066854311617487,0.5655754663497985,0.14285714285714282,0.0,0.0070668305305971
WT_09__TO__SCA3_06,coupled,WT_09,SCA3_06,True,6,0.4526645469423494,0.2940466314967655,0.5007389748888392,1.0,0.4561251878743324,0.29461805821022713,0.4908860239789451,1.0,0.6871824066664192,0.5920105319844817,0.8106050686744359,1.0,0.6958984619902797,0.5997617055624164,0.8161695752600637,1.0,0.8322065176080053,0.7620744041343964,0.9072214552872253,1.0,0.8445368931453495,0.7766275189931244,0.9135959762451702,1.0,0.4543948674083409,0.2943323448534963,0.49581249943389216,1.0,0.6915404343283494,0.595886118773449,0.8133873219672497,1.0,0.8383717053766775,0.7693509615637604,0.9104087157661978,1.0,0.0,0.007203232979897112
WT_09__TO__SCA3_06,drive_early,WT_09,SCA3_06,True,6,0.20108781008241253,0.16796747777600596,0.22251420795803317,1.0,0.20358136092576815,0.1653550775483416,0.22074077285675683,1.0,0.39925225253027347,0.3508834210058284,0.42856684381093607,1.0,0.4065454483533084,0.35467200412623756,0.4369273042001311,1.0,0.6155050939365607,0.5469757194342398,0.671927365753702,1.0,0.6438158613225511,0.5627874660653566,0.7226637286348445,1.0,0.202353356701237,0.16666127766217378,0.22161810480882166,1.0,0.40289885044179097,0.35277771256603296,0.4327470740055336,1.0,0.635625761104071,0.5548815927497982,0.6943129054570157,1.0,0.0,0.007293195823034948
WT_09__TO__SCA3_06,drive_late,WT_09,SCA3_06,True,6,0.6877955012932654,0.35456734069938256,0.8030345567671352,1.0,0.6901551317897164,0.35362585651503176,0.8014894337260633,1.0,0.8381102395851785,0.6504445821584209,0.8940500011804527,1.0,0.8434946614191424,0.6592509054213154,0.8970837982184771,1.0,0.9183760890267987,0.8299743003734047,0.9464408544644697,1.0,0.9247253077080967,0.8447952018349498,0.9514979665729634,1.0,0.6889753165414909,0.3540965986072072,0.8022619952465992,1.0,0.8408024505021605,0.6548477437898681,0.8955668996994649,1.0,0.9215506983674477,0.8373847511041772,0.9489694105187165,1.0,0.0,0.00317082861912077
WT_09__TO__SCA3_09,coupled,WT_09,SCA3_09,True,18,0.2024397585296681,0.05623092767570784,0.40677867713680277,1.0,0.19509343454612033,0.053626153291051915,0.4203030637276541,1.0,0.5425250802563172,0.15245641684599448,0.6802439444028374,1.0,0.6025004756659589,0.5420545964470189,0.8622676840578788,1.0,0.7666926461680106,0.17940535439339278,0.8630262766808884,1.0,0.8643617209479445,0.7224920217955083,0.8778647184264642,1.0,0.19876659653789422,0.054928540483379876,0.4135408704322284,1.0,0.5632313754562702,0.5328702818115502,0.7324136590629116,0.8333333333333336,0.8095853979872036,0.6259134044310768,0.8692278971638773,0.7777777777777779,0.0,0.0027115623854760984
WT_09__TO__SCA3_09,drive_early,WT_09,SCA3_09,True,18,0.15510557289361673,0.08473451678373659,0.3225581153845163,1.0,0.15489442645896484,0.0804400779876221,0.31724235705029497,1.0,0.33717400819619664,0.2759582388325906,0.6316693732218559,1.0,0.589589874509879,0.33084211620877946,0.7649861612510089,1.0,0.7027919729087686,0.4935695436419996,0.8634095959840358,1.0,0.8638993170051139,0.7044273241801531,0.8859346565191607,1.0,0.15499999967629077,0.08258729738567934,0.3199002362174056,1.0,0.5531293719127366,0.32851253256256563,0.6385165357341042,0.8333333333333336,0.8584628336619846,0.6761532128986542,0.8793400380887461,0.7777777777777779,0.0,0.004855020681145743
WT_09__TO__SCA3_09,drive_late,WT_09,SCA3_09,True,18,0.08677590748508568,0.038390403094283224,0.38130395449122345,1.0,0.08226731697527975,0.03636827594587552,0.4261435066579429,1.0,0.30229416886907295,0.10076388632362779,0.7577214667013144,1.0,0.7318157074618217,0.5286920448968253,0.8931008439250995,1.0,0.4943753143960023,0.1044012937503945,0.8982599295372548,1.0,0.8564212566499758,0.6771554050566542,0.950581023551744,1.0,0.07968971820115635,0.035390524110835375,0.44148486507416085,0.9444444444444444,0.7075169639763398,0.4003527974619043,0.8749438025345923,0.5555555555555556,0.8496691050802183,0.6171714808141913,0.9589493326974492,0.6111111111111112,0.0,0.01992836803080326
WT_10__TO__SCA3_01,coupled,WT_10,SCA3_01,True,2,0.41922693893319096,0.41922693893319096,0.4498301670231431,1.0,0.4197493366135402,0.4197493366135402,0.4513010294229868,1.0,0.6657452896148903,0.6657452896148903,0.6931610737597111,1.0,0.6741142935210023,0.6741142935210023,0.7016598763477422,1.0,0.8483383332225388,0.8483383332225388,0.8624703966445285,1.0,0.8641745676300953,0.8641745676300953,0.8762459260006163,1.0,0.4194881377733656,0.4194881377733656,0.4505655982230649,1.0,0.6699297915679463,0.6699297915679463,0.6974104750537267,1.0,0.856256450426317,0.856256450426317,0.8693581613225725,1.0,0.0,0.00836900390611195
WT_10__TO__SCA3_01,drive_early,WT_10,SCA3_01,True,2,0.2305210926041938,0.2305210926041938,0.23527934062586203,1.0,0.23355422668228257,0.23355422668228257,0.23598049320093997,1.0,0.3862817912030796,0.3862817912030796,0.3982793996022823,1.0,0.392708354267761,0.392708354267761,0.4055946468689016,1.0,0.5017214196884071,0.5017214196884071,0.5465866367807052,1.0,0.5147241097987312,0.5147241097987312,0.5628117642940715,1.0,0.2320376596432382,0.2320376596432382,0.23562991691340102,1.0,0.3894950727354203,0.3894950727354203,0.401937023235592,1.0,0.5082227647435691,0.5082227647435691,0.5546992005373883,1.0,0.0,0.006426563064681423
WT_10__TO__SCA3_01,drive_late,WT_10,SCA3_01,True,2,0.6379387339776165,0.6379387339776165,0.6898933367941608,1.0,0.6364553816118727,0.6364553816118727,0.690436263967871,1.0,0.8133810439103898,0.8133810439103898,0.8438062123093228,1.0,0.8214200936431669,0.8214200936431669,0.8509303896227354,1.0,0.9209282790035579,0.9209282790035579,0.9349686430181605,1.0,0.9301804586489703,0.9301804586489703,0.9425514053071018,1.0,0.6371970577947446,0.6371970577947446,0.6901648003810159,1.0,0.8174005687767784,0.8174005687767784,0.8473683009660291,1.0,0.9255543688262641,0.9255543688262641,0.9387600241626313,1.0,0.0,0.006209304894047918
WT_10__TO__SCA3_02,coupled,WT_10,SCA3_02,False,7,0.19688543146757387,0.006387543606211946,0.4580658859199762,1.0,0.19227626595275943,0.005407432869281438,0.45379909657220596,1.0,0.05388804624073332,0.04713377270569895,0.07449770330320138,0.5714285714285714,0.053885118054993256,0.04800626730049867,0.0758129507088628,0.5714285714285714,0.15618424821730645,0.13358991427166816,0.21335144333903744,0.42857142857142855,0.16036380456222232,0.1411064344785113,0.21409240272231492,0.42857142857142855,0.19458084871016668,0.005897488237746692,0.4559324912460911,1.0,0.053886582147863286,0.04757002000309881,0.07515532700603209,0.5714285714285714,0.15827402638976437,0.13734817437508973,0.21372192303067616,0.42857142857142855,0.0,0.0008724945947997248
WT_10__TO__SCA3_02,drive_early,WT_10,SCA3_02,False,7,0.20342419896354275,0.09770750026037588,0.30086239249808633,1.0,0.20172341947983052,0.09242680133261934,0.29691976485842386,1.0,0.512002742280142,0.36559632614397725,0.6110204001356973,0.8571428571428571,0.5176505364713986,0.3688422230410855,0.6115113105992678,0.8571428571428571,0.482544391849679,0.482544391849679,0.482544391849679,0.14285714285714285,0.49162918465011507,0.49162918465011507,0.49162918465011507,0.14285714285714285,0.20257380922168663,0.09506715079649761,0.29894132920823946,1.0,0.5148266393757703,0.3672192745925314,0.6112658553674826,0.8571428571428571,0.48708678824989704,0.48708678824989704,0.48708678824989704,0.14285714285714285,0.0,0.002007268154711306
WT_10__TO__SCA3_02,drive_late,WT_10,SCA3_02,False,7,0.343814755217417,0.0024123380522483424,0.7927341430594915,1.0,0.3399051124093738,0.0021246483491543064,0.7846234207399779,1.0,0.020594259906711637,0.019804893269441317,0.024185037912987893,0.5714285714285714,0.020918538785425118,0.01989733188410972,0.024321164301135335,0.5714285714285714,0.03544452553641232,0.03512449175114349,0.03648230445826989,0.42857142857142855,0.0357567656396228,0.03523388225729691,0.0370746725609948,0.42857142857142855,0.34185993381339547,0.0022684932007013244,0.7886787818997347,1.0,0.020756399346068377,0.01985111257677552,0.024253101107061616,0.5714285714285714,0.03560064558801756,0.035179187004220194,0.03677848850963235,0.42857142857142855,0.0,0.00013612638814744157
WT_10__TO__SCA3_04,coupled,WT_10,SCA3_04,True,6,0.054749868326584364,0.0067941116954590795,0.27772026347954,1.0,0.04194618429320821,0.005693224135789613,0.26291368334377874,1.0,0.3261787886558435,0.05342254684753401,0.6321846516605608,1.0,0.31769125656063296,0.05276419243080129,0.6336685878214103,1.0,0.3332424629814843,0.0902993200924509,0.8256530343572621,0.8333333333333333,0.3377152111136634,0.09229349692550924,0.8555003954043079,0.8333333333333333,0.04834802630989629,0.006243667915624346,0.27031697341165933,1.0,0.3219350226082382,0.05309336963916765,0.6329266197409856,1.0,0.33547883704757386,0.09129640850898008,0.840576714880785,0.8333333333333333,0.0,0.004127505141558907
