scenario_id,path_family,biological_pair_key,wt_cell_id,sca_cell_id,wt_solution_key,sca_solution_key,within_pair_support_weight,scenario_weight,biological_pair_weight,wt_exit_p_rate,balance_p_rate,sca3_entry_p_rate,start_A_rate,end_A_rate,start_inside_wt_rate,end_inside_sca3_rate,spearman_p_A_rate,reversals_rate,max_orth_rate,fraction_in_corridor_rate,wt_exit_p_isi,balance_p_isi,sca3_entry_p_isi,start_A_isi,end_A_isi,start_inside_wt_isi,end_inside_sca3_isi,spearman_p_A_isi,reversals_isi,max_orth_isi,fraction_in_corridor_isi,silent_fraction,isi_missing_fraction,wt_exit_projection_gap,wt_exit_consensus_p,wt_exit_u_rate_linear,wt_exit_u_isi_linear,wt_exit_u_consensus_linear,wt_exit_u_rate_smoothstep,wt_exit_u_isi_smoothstep,wt_exit_u_consensus_smoothstep,wt_exit_u_rate_quadratic,wt_exit_u_isi_quadratic,wt_exit_u_consensus_quadratic,wt_exit_u_rate_sqrt,wt_exit_u_isi_sqrt,wt_exit_u_consensus_sqrt,balance_projection_gap,balance_consensus_p,balance_u_rate_linear,balance_u_isi_linear,balance_u_consensus_linear,balance_u_rate_smoothstep,balance_u_isi_smoothstep,balance_u_consensus_smoothstep,balance_u_rate_quadratic,balance_u_isi_quadratic,balance_u_consensus_quadratic,balance_u_rate_sqrt,balance_u_isi_sqrt,balance_u_consensus_sqrt,sca3_entry_projection_gap,sca3_entry_consensus_p,sca3_entry_u_rate_linear,sca3_entry_u_isi_linear,sca3_entry_u_consensus_linear,sca3_entry_u_rate_smoothstep,sca3_entry_u_isi_smoothstep,sca3_entry_u_consensus_smoothstep,sca3_entry_u_rate_quadratic,sca3_entry_u_isi_quadratic,sca3_entry_u_consensus_quadratic,sca3_entry_u_rate_sqrt,sca3_entry_u_isi_sqrt,sca3_entry_u_consensus_sqrt
610,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,r_LOW,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.3819181308130041,0.7037099178673938,,0.0400698336276766,0.732668861803108,True,False,0.9883275261324044,1,0.7062253953277278,1.0,0.3794965851509732,0.7017794285039268,,0.027579200683478453,0.7184418987130576,True,False,0.9879790940766552,3,0.7475949382714576,1.0,0.0,0.0,0.0024215456620308995,0.3807073579819886,0.3819181308130041,0.3794965851509732,0.3807073579819886,0.4206116254170035,0.41895461022372027,0.41978334389060723,0.6179952514485885,0.6160329416118696,0.6170148766293959,0.1458614586436989,0.14401765814124984,0.14493809242162603,0.0019304893634669584,0.7027446731856604,0.7037099178673938,0.7017794285039268,0.7027446731856604,0.6394199942554657,0.6380256708706473,0.6387225403753454,0.83887419668708,0.8377227635106538,0.8382986777907147,0.4952076485049341,0.49249436627129817,0.49385007569082057,,,,,,,,,,,,,,
610,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,r_LOW,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.22797535047399017,0.4553938603413847,0.5968685833952136,0.0400698336276766,0.7327516188201967,True,False,0.8843205574912893,4,1.2257355900644695,0.926829268292683,0.22854624118738195,0.45741206803122597,0.5974793565973439,0.027579200683478453,0.7185227122740979,True,False,0.918466898954704,6,0.8608994377136826,1.0,0.0,0.0,0.0005708907133917807,0.22826079583068606,0.22797535047399017,0.22854624118738195,0.22826079583068606,0.3094210440776962,0.30986615299942644,0.3096436426452662,0.4774676433790987,0.4780651014112847,0.4777664657870894,0.051972760423738655,0.052233384360880965,0.05210299091325815,0.0020182076898412893,0.4564029641863053,0.4553938603413847,0.45741206803122597,0.4564029641863053,0.47022738596153535,0.4715774307437668,0.470902461566749,0.6748287637181634,0.6763224586180958,0.6755760239871641,0.20738356803662858,0.2092257999806029,0.2083036657180459,0.0006107732021302104,0.5971739699962788,0.5968685833952136,0.5974793565973439,0.5971739699962788,0.5649442814265391,0.5653584964650464,0.5651513775744297,0.7725727042778652,0.7729678884645492,0.772770321632682,0.35625210584420913,0.356981581559976,0.3566167504411165
610,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,r_LOW,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.6041360852990093,0.876980834640143,,0.0400698336276766,0.7327300960772163,True,False,0.8773519163763068,8,0.8472739154284463,1.0,0.6019901651902148,0.8830380925209171,,0.027579200683478453,0.7185016949686803,True,False,0.8965156794425089,2,0.7478477691723868,1.0,0.0,0.0,0.0021459201087945523,0.603063125244612,0.6041360852990093,0.6019901651902148,0.603063125244612,0.5698790231486031,0.5684205121159316,0.5691496176647304,0.7772619155078996,0.7758802518367217,0.7765713909516704,0.36498040956041183,0.36239215898574206,0.3636851330297986,0.006057257880774158,0.88000946358053,0.876980834640143,0.8830380925209171,0.88000946358053,0.7808606062503747,0.7868190021755561,0.7838249360207268,0.9364725487915505,0.9397010655101532,0.9380881960564955,0.7690953843261218,0.7797562728429798,0.7744166559912922,,,,,,,,,,,,,,
611,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,s_HIGH,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.05399235916030226,0.1681109640565401,0.2025226878091718,0.0400698336276766,0.6882160797962853,True,False,0.07961672473867598,5,5.147808448031992,0.36585365853658536,0.05198501319556547,0.1678584382018481,,0.027579200683478453,0.6741131224139069,True,False,0.8189895470383277,12,1.3164390686577834,0.975609756097561,0.0,0.0,0.002007345964736791,0.05298868617793387,0.05399235916030226,0.05198501319556547,0.05298868617793387,0.14093916890157876,0.13815286667190307,0.1395518440967523,0.23236255972144537,0.22800222190927322,0.23019271530162258,0.0029151748476950756,0.002702441596943116,0.0028078008628635597,0.00025252585469201505,0.16798470112919411,0.1681109640565401,0.1678584382018481,0.16798470112919411,0.2604008427005693,0.260182250852233,0.260291561648444,0.4100133705826434,0.4097053065336695,0.40985936750206664,0.02826129623601932,0.028176455275563655,0.02821885981346467,,,0.2025226878091718,,,0.2891904330141053,,,0.45002520797081114,,,0.04101543907745126,,
611,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,s_HIGH,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.0556428229148736,0.14763427088660358,0.17680366878565876,0.0400698336276766,0.688314887964396,True,False,0.06637630662020907,3,5.9205995210579765,0.3170731707317073,0.054224684897620334,0.14802417030386694,0.4739590777328886,0.027579200683478453,0.6742096101826276,True,False,0.7787456445993033,13,0.7987619119043214,1.0,0.0,0.0,0.0014181380172532676,0.05493375390624697,0.0556428229148736,0.054224684897620334,0.05493375390624697,0.14319604709240097,0.14125867507998047,0.1422301128701215,0.23588730977921132,0.23286194385863127,0.23437950828996756,0.003096123741935983,0.002940316452246215,0.003017717318232104,0.00038989941726336186,0.14782922059523526,0.14763427088660358,0.14802417030386694,0.14782922059523526,0.24226089168094972,0.24261471196532802,0.24243784571347693,0.3842320534346446,0.3847390938075658,0.38448565720353634,0.021795877940219047,0.021911154994148203,0.02185347846179473,0.2971554089472298,,0.17680366878565876,0.4739590777328886,,0.26785498014091236,0.4826324002882849,,0.4204802834683914,0.6884468590478778,,0.03125953729606892,0.22463720736541032,
611,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,s_HIGH,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.04229551805610795,0.1456327000819253,0.15638126768112648,0.0400698336276766,0.6880353755299601,True,False,-0.12648083623693385,4,5.858556524280486,0.36585365853658536,0.04046718798370391,0.8298366385860322,,0.027579200683478453,0.6739366617853024,True,False,0.6858885017421604,18,1.4389709690973993,0.9512195121951219,0.0,0.0,0.0018283300724040372,0.041381353019905934,0.04229551805610795,0.04046718798370391,0.041381353019905934,0.12397048548331832,0.1211367498500873,0.12256066389116965,0.20565874174493032,0.20116457934662332,0.20342407187918035,0.0017889108476345536,0.0016375933033084304,0.0017124163777580779,0.6842039385041069,,0.1456327000819253,0.8298366385860322,,0.24043896167655204,0.7378269386904426,,0.38161852691126685,0.910953697278864,,0.021208883333152007,0.688628846739765,,,,0.15638126768112648,,,0.25011666423865364,,,0.39545071460439474,,,0.024455100881556134,,
612,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,kappa_I_LOW,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.1396278976036937,0.38238073244584697,0.5843206611628259,0.0400698336276766,0.8116602111897185,True,True,0.9271777003484323,3,0.5554880832463328,1.0,0.13432938990762272,0.3912077260922874,0.5978853907030337,0.027579200683478453,0.8158312152070617,True,True,0.9351916376306623,1,0.41777154279277245,1.0,0.0,0.0,0.0052985076960709865,0.1369786437556582,0.1396278976036937,0.13432938990762272,0.1369786437556582,0.23491529800689603,0.22996554487516352,0.23244960683646942,0.37366816509263096,0.3665097405358045,0.37010626008709746,0.019495949789227574,0.018044384992954132,0.018763148845139525,0.008826993646440406,0.38679422926906715,0.38238073244584697,0.3912077260922874,0.38679422926906715,0.42092796982936953,0.42695210649361015,0.42394286377810275,0.618369414222475,0.6254660071437035,0.6219278328464382,0.14621502454582241,0.15304348495429815,0.1496097757958517,0.01356472954020782,0.5911030259329297,0.5843206611628259,0.5978853907030337,0.5911030259329297,0.5564536657853547,0.5656339117293543,0.5610385663396791,0.7644087003447998,0.7732304900241801,0.7688322482394516,0.34143063506176197,0.35746694041611926,0.3494027872670658
612,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,kappa_I_LOW,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.05476624572318344,0.16235186348820294,0.22522208726719486,0.0400698336276766,0.8115124094518312,True,True,0.8140350877192982,1,8.107568938719908,0.7368421052631579,0.05276065143921021,0.16480325104879395,0.23898907414351048,0.027579200683478453,0.81568688442779,True,True,0.9441176470588234,1,0.385867660707485,1.0,0.5365853658536586,0.6097560975609756,0.0020055942839732332,0.053763448581196825,0.05476624572318344,0.05276065143921021,0.053763448581196825,0.14200112408000554,0.13923503123080716,0.14062376611957433,0.23402189154688807,0.2296968685881682,0.2318694645294995,0.002999341670612109,0.002783686340289834,0.002890508403342995,0.0024513875605910174,0.16357755726849843,0.16235186348820294,0.16480325104879395,0.16357755726849843,0.2553854850748922,0.2575280855163411,0.2564582511040001,0.40292910479165306,0.40595966677589285,0.4044472243303178,0.02635812757809208,0.027160111556251806,0.026757617241928884,0.013766986876315612,0.23210558070535267,0.22522208726719486,0.23898907414351048,0.23210558070535267,0.30726939886188054,0.3179476929639393,0.3126334046554753,0.4745756918208041,0.48886508787548993,0.48177337068932385,0.05072498859299194,0.057115777559972346,0.05387300059456898
612,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,r_HIGH,kappa_I_LOW,0.027777777777777755,0.0003858024691357989,0.013888888888888888,0.5450999527588646,0.7675070989969441,0.9466966559701591,0.0400698336276766,0.8114706291103158,True,True,0.8959930313588853,3,0.5622807779330387,1.0,0.5406957617466953,0.7642796314534706,0.9671579165250861,0.027579200683478453,0.8156460852508971,True,True,0.89808362369338,1,0.5527816230479742,1.0,0.0,0.0,0.004404191012169267,0.54289785725278,0.5450999527588646,0.5406957617466953,0.54289785725278,0.530103007273478,0.527157212938558,0.5286298608451367,0.7383088464584889,0.7353201763495242,0.7368160267344759,0.2971339584977164,0.2923519067708391,0.29473808340965985,0.0032274675434735833,0.7658933652252073,0.7675070989969441,0.7642796314534706,0.7658933652252073,0.6870662772081702,0.684569834851855,0.6858167123979295,0.8760748249989518,0.874230879947323,0.8751533381215016,0.5890671470107051,0.5841233550546527,0.5865926468959929,0.02046126055492703,0.9569272862476226,0.9466966559701591,0.9671579165250861,0.9569272862476226,0.8600119826693033,0.8913623848121741,0.8748416649861044,0.9729833790821707,0.9834418724688745,0.9782266027090157,0.8962345584250817,0.9353944354971454,0.9157098311652394
613,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,best,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.3057574520877643,0.803776674960688,,0.0400698336276766,0.6223873205518484,True,False,0.9987804878048784,3,0.43430216754673723,1.0,0.30415970238465095,0.8074355467511398,,0.027579200683478453,0.6196742669651624,True,False,0.9998257839721255,1,0.4472845927586286,1.0,0.0,0.0,0.001597749703113327,0.3049585772362076,0.3057574520877643,0.30415970238465095,0.3049585772362076,0.3673960589006555,0.3662495534934963,0.36682299462290857,0.5529533905201814,0.5515067564270187,0.5522305471777232,0.09348761950720147,0.09251312455471944,0.09299973382993201,0.0036588717904517676,0.8056061108559139,0.803776674960688,0.8074355467511398,0.8056061108559139,0.715944323394341,0.7189525402773826,0.7174460050858846,0.8965359306579341,0.8985741743179245,0.8975556310646788,0.6460569432108596,0.6519521621573121,0.649001205848391,,,,,,,,,,,,,,
613,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,best,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.11620465671129279,0.35306504723180404,0.6870981580801769,0.0400698336276766,0.6223439927132643,True,False,0.8226480836236936,7,0.36978893237337096,1.0,0.11582582370189916,0.36408267906280284,,0.027579200683478453,0.6196319566324399,True,False,0.8195121951219514,1,0.39501914338965793,1.0,0.0,0.0,0.00037883300939363374,0.11601524020659598,0.11620465671129279,0.11582582370189916,0.11601524020659598,0.21242759805092898,0.21204995868579468,0.21223883973147906,0.34088804131458295,0.34033193165187886,0.3406100999773729,0.013503522241389405,0.013415621436223425,0.013459535960194165,0.011017631830998798,0.35857386314730344,0.35306504723180404,0.36408267906280284,0.35857386314730344,0.4007393889046351,0.40836242399488865,0.40455666282169855,0.5941927694206688,0.6033926408755769,0.5988103732796414,0.12465492757679601,0.1325561971935479,0.1285752153323811,,,0.6870981580801769,,,0.6274953666116563,,,0.8289138423745721,,,0.4721038788371718,,
613,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,best,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.697290102363478,0.9367398503901908,,0.0400698336276766,0.6220608596873307,True,False,0.7700348432055749,5,0.4533980422448506,1.0,0.6919494129190766,0.9386068894839064,,0.027579200683478453,0.6193554726691614,True,False,0.7691637630662022,1,0.4724251101670017,1.0,0.0,0.0,0.005340689444401359,0.6946197576412774,0.697290102363478,0.6919494129190766,0.6946197576412774,0.6347921025094838,0.630961057576936,0.6328744816285796,0.8350389825412212,0.8318349673577545,0.8334385146135721,0.4862134868540696,0.4787939900390548,0.4824966077056269,0.00186703909371555,0.9376733699370485,0.9367398503901908,0.9386068894839064,0.9376733699370485,0.8467477048088909,0.8491612622405169,0.8479505532133593,0.967853217378643,0.9688172632049381,0.9683353602637097,0.877481547309037,0.880982892986654,0.879231348689101,,,,,,,,,,,,,,
614,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,b_LOW,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.11068417518623677,0.3151230770776723,0.3787598299616415,0.0400698336276766,1.9692418191219263,True,True,0.900871080139373,3,4.8035155733224855,0.36585365853658536,0.10742431841484212,0.3178771471560126,,0.027579200683478453,0.6666820579215949,True,False,0.846864111498258,6,1.1820754236059894,0.975609756097561,0.0,0.0,0.003259856771394648,0.10905424680053945,0.11068417518623677,0.10742431841484212,0.10905424680053945,0.20687474297087838,0.20354354718497397,0.20521415926835784,0.3326923130855848,0.3277564925594032,0.3302336245759045,0.012250986636657551,0.01153998418689339,0.011892828745232968,0.0027540700783403316,0.3165001121168425,0.3151230770776723,0.3178771471560126,0.3165001121168425,0.3740870758991248,0.37604539008752025,0.37506674401874784,0.5613582430833917,0.5638059481381982,0.5625834268060538,0.0993025537069006,0.1010458806840453,0.10017232096997386,,,0.3787598299616415,,,0.41845010226295,,,0.6154346675006548,,,0.14345900879257156,,
614,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,b_LOW,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.09805995217865196,0.25106614725949683,0.30349050440734576,0.0400698336276766,1.9692660146152148,True,True,0.6189895470383276,1,5.610509400821605,0.3170731707317073,0.09585438894381806,0.2532360894363943,,0.027579200683478453,0.6667056852107668,True,False,0.8203832752613242,7,0.8430623702619114,1.0,0.0,0.0,0.002205563234833896,0.09695717056123501,0.09805995217865196,0.09585438894381806,0.09695717056123501,0.19373842500087368,0.19137414117642548,0.19255904641721122,0.31314525731463977,0.30960359969454176,0.3113794639362638,0.00961575422127951,0.00918806387979275,0.009400692923240417,0.002169942176897477,0.25215111834794557,0.25106614725949683,0.2532360894363943,0.25215111834794557,0.32715955974878863,0.3288004056813193,0.3279805080361953,0.5010650130067922,0.503225684396568,0.502146510839163,0.06303421029972735,0.0641285169930375,0.06358018648411966,,,0.30349050440734576,,,0.36576890406185525,,,0.5508997226422843,,,0.09210648626542516,,
614,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,b_LOW,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.10252746553020126,0.35243203223197783,0.4108723789410527,0.0400698336276766,1.9692838223048201,True,True,1.0,0,4.313626978374212,0.34146341463414637,0.09418281723350341,0.35166129927944023,,0.027579200683478453,0.6667230747066856,True,False,0.7447735191637632,9,1.5710761362761676,0.9024390243902439,0.0,0.0,0.008344648296697843,0.09835514138185233,0.10252746553020126,0.09418281723350341,0.09835514138185233,0.19846166520442177,0.18956732604173887,0.19405319232403462,0.32019910295033815,0.3068921915486013,0.3136162326504359,0.010511881188046607,0.008870403062039508,0.009673733836244161,0.0007707329525376005,0.35204666575570903,0.35243203223197783,0.35166129927944023,0.35204666575570903,0.40029998492458096,0.3997647680923453,0.4000324063372741,0.5936598624060564,0.5930103702967092,0.5933352052218956,0.12420833734316186,0.12366566941090402,0.12393685486971191,,,0.4108723789410527,,,0.4402978537985818,,,0.6409932752697588,,,0.16881611177668002,,
615,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,r_LOW,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.15881629723417737,0.38628124594093616,0.4288995090216509,0.0400698336276766,0.8349069968876864,True,True,0.7839721254355402,1,2.3255418419422496,0.5365853658536586,0.1531998191702782,0.3899328248662814,,0.027579200683478453,0.6777647966511969,True,False,0.9782229965156796,14,0.6948340920142486,1.0,0.0,0.0,0.005616478063899172,0.1560080582022278,0.15881629723417737,0.1531998191702782,0.1560080582022278,0.2522742775584219,0.24727881922965977,0.24978487890372297,0.3985176247472342,0.39140748481637166,0.3949785541041789,0.025222616267174574,0.02347018459380594,0.024338514224029696,0.0036515789253452335,0.3881070354036088,0.38628124594093616,0.3899328248662814,0.3881070354036088,0.4235927360209444,0.42608340952112955,0.42483854981443736,0.621515282145931,0.6244460143729651,0.6229823716636039,0.149213200965682,0.15204760790819807,0.15062707092977806,,,0.4288995090216509,,,0.45245638284133294,,,0.6549041983539661,,,0.18395478883901323,,
615,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,r_LOW,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.12245224175025042,0.2870779507483952,0.3307094106390783,0.0400698336276766,0.834852015710033,True,True,0.6106271777003486,1,3.7248087221755215,0.4146341463414634,0.11631238080549516,0.2886394964616148,,0.027579200683478453,0.677711106645048,True,False,0.8987804878048782,13,0.5932138007597246,1.0,0.0,0.0,0.006139860944755257,0.1193823112778728,0.12245224175025042,0.11631238080549516,0.1193823112778728,0.2185867137816494,0.21253489320169944,0.21557620492743235,0.34993176727792297,0.3410460098073208,0.345517454375134,0.014994551509661773,0.01352856992864252,0.014252136246046914,0.001561545713219592,0.287858723605005,0.2870779507483952,0.2886394964616148,0.287858723605005,0.3538933526778223,0.35503074981915295,0.35446225695542666,0.5357965572382817,0.5372517998681947,0.5365246719443617,0.08241374980589802,0.08331275891761454,0.08286264475550265,,,0.3307094106390783,,,0.3851180100891579,,,0.5750733958714125,,,0.10936871428524653,,
615,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,r_LOW,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.17247437434587537,0.487816104687069,0.7155858886296107,0.0400698336276766,0.8351963962173248,True,True,0.9987804878048784,1,1.4719866905931225,0.7804878048780488,0.15994240471070723,0.7803487842181838,,0.027579200683478453,0.6780473997610416,True,False,0.9827526132404183,6,0.8711256433427288,1.0,0.0,0.0,0.012531969635168144,0.1662083895282913,0.17247437434587537,0.15994240471070723,0.1662083895282913,0.26415939488125795,0.2532679601477267,0.2587509868177642,0.41530034233777774,0.3999279994082775,0.40768663153001633,0.02974740980600115,0.02558157282464366,0.027625228749588216,0.2925326795311148,,0.487816104687069,0.7803487842181838,,0.4918766884011926,0.6971101250807714,,0.6984383327732442,0.8833735247437426,,0.23796455199206545,0.6089442250307975,,,,0.7155858886296107,,,0.6480507643844906,,,0.8459230985317818,,,0.5120631640058296,,
616,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,r_HIGH,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.44239980017810976,0.9179055328879918,,0.0400698336276766,0.557916728687661,True,False,0.9893728222996517,1,0.6776891234594177,1.0,0.4414546245877455,0.9329734350408221,,0.027579200683478453,0.5572174890729189,True,False,0.9912891986062718,1,0.6922887878077146,1.0,0.0,0.0,0.0009451755903642778,0.44192721238292765,0.44239980017810976,0.4414546245877455,0.44192721238292765,0.46152391968378526,0.4608899865132722,0.46120696878275225,0.6651314157203144,0.6644205178858834,0.6647760618305443,0.19571758319763144,0.1948821855699073,0.19529966104454524,0.01506790215283027,0.9254394839644069,0.9179055328879918,0.9329734350408221,0.9254394839644069,0.8239195460408277,0.8419709511865454,0.8327504180008285,0.9580738660917496,0.9659055000572375,0.9619976527852897,0.8425505673063882,0.8704394304918711,0.8564382384803078,,,,,,,,,,,,,,
616,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,r_HIGH,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.20644515985968193,0.5742882789236942,,0.0400698336276766,0.557954138486069,True,False,0.9620209059233452,10,0.6582297920247776,1.0,0.20201131709175532,0.585187287130094,,0.027579200683478453,0.5572540203440244,True,False,0.9641114982578398,2,0.6804173753547897,1.0,0.0,0.0,0.004433842767926605,0.20422823847571864,0.20644515985968193,0.20201131709175532,0.20422823847571864,0.2923605030572346,0.28877563915008697,0.29057133523921774,0.454362366244919,0.44945669100788266,0.4519161852331897,0.042619604029489624,0.04080857223314571,0.041709173390895,0.010899008206399885,0.5797377830268942,0.5742882789236942,0.585187287130094,0.5797377830268942,0.549689096203327,0.5570389553633719,0.553361109822208,0.7578181041144993,0.7649753506683036,0.7614051372475065,0.32980702730913874,0.34244416101867914,0.3360958970689382,,,,,,,,,,,,,,
616,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,r_HIGH,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.7310990564310001,0.968120471244991,,0.0400698336276766,0.5580936552237143,True,False,0.7214285714285715,5,0.6545309433466096,1.0,0.7307358663658756,0.9723481751198653,,0.027579200683478453,0.5573902606870245,True,False,0.7067944250871082,1,0.6918930945348111,1.0,0.0,0.0,0.0003631900651245301,0.7309174613984379,0.7310990564310001,0.7307358663658756,0.7309174613984379,0.659473649808451,0.6592041543324858,0.6593388891899443,0.8550433067576169,0.8548308992811827,0.8549371096159284,0.5345058303142988,0.5339749063934869,0.534240335377137,0.004227703874874256,0.9702343231824282,0.968120471244991,0.9723481751198653,0.9702343231824282,0.8930303283306875,0.9006466280880252,0.8967762920051072,0.9839311313526933,0.9860771648911992,0.9850047325685436,0.9372572468436234,0.9454609736589322,0.9413546418812645,,,,,,,,,,,,,,
617,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,s_HIGH,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.15947323814661366,0.39328688912227844,0.4381566288863157,0.0400698336276766,0.8322038702174583,True,True,0.7834494773519165,1,2.3437368750774517,0.5609756097560976,0.15471688933978664,0.39400190368680804,,0.027579200683478453,0.6838744409819532,True,False,0.9648083623693383,10,0.8756757640763021,1.0,0.0,0.0,0.0047563488068270154,0.15709506374320015,0.15947323814661366,0.15471688933978664,0.15709506374320015,0.25285427936682314,0.24863474521724516,0.2507504176873798,0.3993410048399909,0.393340678470695,0.3963521965918697,0.025431713684966554,0.023937315846979786,0.02467885905248012,0.0007150145645296035,0.39364439640454324,0.39328688912227844,0.39400190368680804,0.39364439640454324,0.4283678509343395,0.42885444683635665,0.428611166140233,0.6271258957516254,0.6276957094698099,0.627410867298729,0.15467457715547933,0.15523750010882875,0.15495591082069718,,,0.4381566288863157,,,0.4586770022661353,,,0.661934006443479,,,0.19198123143702056,,
617,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,s_HIGH,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.12322836364681294,0.29089793461987956,0.33373481869425087,0.0400698336276766,0.8323265729935619,True,True,0.6101045296167249,1,3.61491678339085,0.4146341463414634,0.11838505366027488,0.29260638811245815,0.7941567205246359,0.027579200683478453,0.6839942622205052,True,False,0.936933797909408,11,0.5675751106178637,1.0,0.0,0.0,0.0048433099865380635,0.12080670865354391,0.12322836364681294,0.11838505366027488,0.12080670865354391,0.21934308284030768,0.21459168363113057,0.21697678562939304,0.35103897738970946,0.3440712915374877,0.34757259479645963,0.015185229607071169,0.014015020930146163,0.014594260855702241,0.0017084534925785877,0.2917521613661689,0.29089793461987956,0.29260638811245815,0.2917521613661689,0.3566728604438304,0.35791284048820093,0.35729308934481663,0.5393495477145407,0.5409310382224874,0.5401408717789915,0.08462160836611173,0.08561849836421849,0.08511932366183105,0.46042190183038506,,0.33373481869425087,0.7941567205246359,,0.38724517872690833,0.7081246065077593,,0.5776978610781339,0.8911547118904977,,0.1113789292088845,0.6306848967544447,
617,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,r_HIGH,s_HIGH,0.02380952380952379,0.00033068783068782845,0.013888888888888888,0.17247437434587537,0.4922348718633285,0.7425107966458279,0.0400698336276766,0.8323588801600447,True,True,0.9994773519163765,1,1.4877968331747473,0.8048780487804879,0.15770347921307287,0.7910433820653064,,0.027579200683478453,0.684025810689293,True,False,0.9789198606271777,6,0.8940096405904541,1.0,0.0,0.0,0.014770895132802497,0.16508892677947412,0.17247437434587537,0.15770347921307287,0.16508892677947412,0.26415939488125795,0.25128976733729047,0.2577770173513414,0.41530034233777774,0.39711897362512516,0.406311366785959,0.02974740980600115,0.02487038735590811,0.027254353745198568,0.29880851020197796,,0.4922348718633285,0.7910433820653064,,0.49482306291499,0.7056203517180482,,0.7015945209758472,0.8894061963272498,,0.24229516907830742,0.6257496323093183,,,,0.7425107966458279,,,0.667995536536798,,,0.8616906618072566,,,0.5513222831356219,,
