path_family,path_progress,n_biological_pairs,A_rate_median,A_rate_q25,A_rate_q75,A_rate_n,A_isi_median,A_isi_q25,A_isi_q75,A_isi_n,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,rheobase_J_n,support_rate_hz_median,support_rate_hz_q25,support_rate_hz_q75,support_rate_hz_n,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,mean_isi_ms_n,J_over_rheobase_median,J_over_rheobase_q25,J_over_rheobase_q75,J_over_rheobase_n,orth_rate_median,orth_rate_q25,orth_rate_q75,orth_rate_n,orth_isi_median,orth_isi_q25,orth_isi_q75,orth_isi_n
drive_late,0.6000000000000001,72,0.29229782085440015,0.033234247930243765,0.5339532729908345,72,0.14217259436616642,-0.03345174217407955,0.31818967576633794,72,0.89064598439905,0.5697477139226284,1.1083165395761205,72,62.403227192772505,34.2993873003048,76.61643600558766,72,12.799973442247662,10.886528824944754,15.184907173921328,72,2.7800244151224778,2.2959505357745074,3.8828962256562587,72,0.8578344962901487,0.5692885476364563,1.4587447706572942,72,0.6919580930130582,0.4560091674529675,0.9130289869158298,72
drive_late,0.625,72,0.3244351281646116,0.06288164222995346,0.5610833250199725,72,0.1507812597359017,0.019931415510477366,0.3491368205535058,72,0.9388317271845794,0.6236121651948483,1.1770817563257518,72,62.093315617096046,36.32964037311997,75.74472686578572,72,13.142394900826922,11.13194793767501,15.258335205812426,72,2.7506595835946763,2.2652021082521356,3.834866002855948,72,0.7857463467017851,0.55279622618781,1.43630344438158,72,0.6512984062753602,0.46412579991144715,0.8516526311576933,72
drive_late,0.65,72,0.34488955887236283,0.09547733207163833,0.5872649942397895,72,0.173770981929201,0.038859973848174995,0.37794628724348556,72,0.9994768053076659,0.6845132535977732,1.2618401578204343,72,62.57376262721441,36.57467887988612,74.5585607424554,72,13.327362061864028,11.570324770783532,15.464431288540625,72,2.7003024305135703,2.2482304542658174,3.7101206363189014,72,0.7373944606832797,0.5043321662256548,1.3490965300112179,72,0.5970731272790497,0.40169826111542745,0.794967016715664,72
drive_late,0.675,72,0.36752515846867595,0.11306300855113763,0.6159463085200961,72,0.2558821571138824,0.07128946703558828,0.4133354607247687,72,1.0544974840656234,0.7317567090699844,1.3678748675888155,72,60.980357220500736,36.26739468641181,73.44045369993579,72,13.493952827253665,11.811906358724706,16.049336766606658,72,2.666405822859902,2.193793830982573,3.603777146224676,72,0.6954190263238715,0.4629074575638756,1.2093454151747884,72,0.5917393544369803,0.37184299398216347,0.763118889149636,72
drive_late,0.7000000000000001,72,0.40987648196175264,0.1495304024718044,0.6068665146919022,72,0.28169969760080316,0.10917346100368171,0.4518571217150923,72,1.1382095718682863,0.8049002885182602,1.4747873599980625,72,59.696441387547445,35.93982097176767,72.412436446875,72,14.069626947179625,12.198595445359215,16.249825534110144,72,2.6085758057249313,2.1704111764548912,3.454737453649215,72,0.6732824118108278,0.36745806205910714,1.145552253219643,72,0.5228422963123125,0.3405259582154503,0.7640176041671127,72
drive_late,0.7250000000000001,72,0.4427772850691184,0.18526422183161517,0.6139568960161155,72,0.3179008716558338,0.141454018196028,0.49064089488716783,72,1.2144515299660612,0.9108487494795331,1.5355793034734062,72,58.61503366962665,36.2635833049698,71.69994396358871,72,14.5101775618785,12.452705330692329,16.858804442655128,72,2.542751083556813,2.1279215155973223,3.3313003231388625,72,0.6360016741377625,0.36058020697491155,1.0368490408382698,72,0.48952899898795044,0.31543166093688413,0.761366220482709,72
drive_late,0.75,72,0.47565236650742626,0.2222557745006179,0.6639151442642716,72,0.35178855121557917,0.18699520296559866,0.5202225074282048,72,1.3082871090242427,1.0127767813740387,1.670410702590033,72,56.80010018166422,37.92091176612615,71.1929411812155,72,14.928628826606186,12.828661145163993,17.503321688533404,72,2.484915031452882,2.090887960768502,3.189183249942104,72,0.5898831591727958,0.3787247841117371,0.9896644455558052,72,0.4658806087092894,0.31550224438074503,0.7429614577930652,72
drive_late,0.775,72,0.5034449457803348,0.25569282427336404,0.6726786096023811,72,0.3859202694516547,0.23038906536413228,0.5495789923700877,72,1.3861216106339915,1.0964142077119916,1.8277594930827434,72,56.406192265753035,38.40801068712819,68.67307768406417,72,15.335045483817781,13.047857755792542,17.939803852125586,72,2.379883390500685,2.0781541053786414,3.0389997985712682,72,0.591523521882864,0.3662965105271697,0.9550740230329418,72,0.45108231392567216,0.30100227049361317,0.7041272179791103,72
drive_late,0.8,72,0.5222246472580159,0.31048776315259297,0.6834177610649014,72,0.4467652732881964,0.28599483332022735,0.5944576713742371,72,1.535221063825623,1.1798126517132932,2.009846145647177,72,56.784441747770536,38.95581169360542,67.07510626476295,72,16.16328395271257,13.953583591112334,18.544185316957396,72,2.3175641137021756,2.037412526546094,2.907852721144127,72,0.570692757179436,0.34499806188380566,0.9228932244440059,72,0.4667123041032358,0.3125699142192835,0.7307368595831856,72
drive_late,0.8250000000000001,72,0.5645874021508964,0.3570463217228503,0.7038675059641757,72,0.49607073206073193,0.33175381641665413,0.6328464621322868,72,1.609048756780008,1.3188656319198047,2.2546254704702533,72,56.1712697596848,40.0946325800221,66.77072818181152,72,16.567483413205412,13.96577023214299,18.707955253802524,72,2.197963132036852,2.0111115277704954,2.779135510432436,72,0.5329798909284243,0.35851080620891196,0.8540689933735091,72,0.46039281979775715,0.29973193725587166,0.7247672186704436,72
drive_late,0.8500000000000001,72,0.6015936398357549,0.41860179198771064,0.7455788560795779,72,0.5316461435419919,0.4034611266338643,0.6868831069359761,72,1.7140690286528588,1.4388238695264102,2.4814384744970797,72,55.14143295258436,39.59018726127013,62.48552950174514,72,17.02906853219428,14.22864971865204,19.66997035773594,72,2.107263700886368,1.8954771768954344,2.581315118031666,72,0.5174188034377868,0.34532969511439393,0.8376960223295706,72,0.44683476742685857,0.29391848562950745,0.7526485920945271,72
drive_late,0.875,72,0.6260547686329312,0.44573786290244616,0.8187615453869235,72,0.5762948994645107,0.43784875187896527,0.752029188411694,72,1.9242049764242555,1.564559481604873,2.8358549399736637,72,53.37424942537758,40.206705191067925,61.48737682751813,72,17.23679570344439,15.03178477313688,20.178849500761736,72,2.076181363625242,1.8235689785454579,2.42597438388676,72,0.5042491061223422,0.3080022470834033,0.8018021725090284,72,0.38118274165116384,0.2653601822548393,0.780466895112583,72
drive_late,0.9,72,0.6812676033392722,0.5449221170527492,0.8605266057150134,72,0.6430713411148522,0.5300744518265784,0.7953860603643195,72,2.114468041754244,1.6874028621210702,3.309025645173616,72,53.03133096088479,40.87746366791897,60.13719774535029,72,17.921137446534196,15.701872830096232,21.260999888186447,72,2.0287835688935805,1.7252438763900595,2.3024675167101525,72,0.4690944916278974,0.3351018546277902,0.7577824366126221,72,0.41043332262018806,0.26113110808932827,0.7736709687707428,72
drive_late,0.925,72,0.7125757426585331,0.6237511828164473,0.8799900647641277,72,0.6702993953833281,0.5982064688325275,0.8502140255108792,72,2.2318476258833018,1.8476422910695647,3.766569601449846,72,52.85516114797019,40.53202677207749,57.79817573467174,72,18.4518455613752,16.78941293469441,22.36664608970952,72,1.9801287709088031,1.6007983050290586,2.177815209908592,72,0.4586718548995688,0.31764581312292856,0.8216853326724367,72,0.4057989379089456,0.2370533084138566,0.8284336357247798,72
drive_late,0.9500000000000001,72,0.7951244026581064,0.6585027148918287,0.9044980377276934,72,0.7582883256913537,0.6279033275601584,0.9012497496271008,72,2.3804429923290717,1.952095918978421,4.192562135977537,72,50.0813386343345,39.607000649446775,54.7520484579152,72,18.79424916171059,17.538679975260095,22.569540168060968,72,1.9426514605420444,1.4688227910646017,2.1232629997699597,72,0.3803432184814248,0.30895949131999423,0.8290184268594037,72,0.36892720286825886,0.1853767056595284,0.8630463726743007,72
drive_late,0.9750000000000001,72,0.8634540671235034,0.6918359798773286,0.9545770272975481,72,0.8191643907466742,0.6565479894112737,0.9442979231831581,72,2.625486470715318,2.054890167537846,4.682241208114033,72,47.5918891640285,37.0119933825206,55.3715596671046,72,19.41926651208336,18.565395711971366,25.997926781223917,72,1.9161702146285502,1.3778357376853443,2.0186356827282457,72,0.4202201766908039,0.31906736229740273,0.8216451789023634,72,0.32679554283001716,0.187689574275897,0.8220491974034037,72
drive_late,1.0,72,0.8671391953224772,0.7328058159891424,1.0741235662153459,72,0.8148540596659435,0.6666488239765553,1.0575968849332316,72,2.8002503270524937,2.2225530889502814,5.23962381988542,72,43.23512001200342,37.108111040037095,49.46334206026423,72,20.63873762028832,17.79220798666679,27.797305944015132,72,1.8397342090292261,1.3044557558967993,1.897364687885288,72,0.3434938763866767,0.3376597636947264,0.7509681141483915,72,0.30588957904679426,0.2538637008525382,0.7783656080566456,72
