group,cell_id,animal_id,solution_key,source,b,r,s,kappa_I,stored_rheobase_J,protocol_rheobase_J,rheobase_status,rheobase_relative_error,J_q75,active_support_q75_ms,spike_count,support_rate_hz,mean_isi_ms,occupancy_fraction,first_spike_ms,simulation_ok,within_cell_support_weight,group_support_weight,core_q75_secure,exp_q75_firing_rate_hz,exp_q75_mean_isi_ms,rheobase_J_best
WT,WT_04,NA_NOT_RECOVERABLE,kappa_I_LOW,kappa_I_LOW,3.074943737087533,0.0720546749153909,0.0823540568895111,0.1819782293652072,0.465418550019527,0.465418550019527,OK,0.0,1.021582582877788,981.6328124999992,66,67.2349163144952,14.967987784667523,0.9911233544909541,55.482526492848365,True,0.1666666666666666,0.0138888888888888,True,63.02042877095175,15.41826681619173,0.3807969954705221
WT,WT_06,NA_NOT_RECOVERABLE,best,best,3.00268700778274,0.0397070714073017,0.320997650843926,0.43690513909511,0.6344904113823149,0.6344904113823149,OK,0.0,1.779105155859566,998.3837890625,107,107.17321452151671,9.403753879484082,0.9984115549004692,17.655576331080464,True,0.2,0.0166666666666666,False,106.84802103425562,9.241839663362422,0.6344904113823149
WT,WT_06,NA_NOT_RECOVERABLE,b_HIGH,b_HIGH,5.274160798918058,0.0079988367083422,1.7374959882321483,1.2847269319935857,0.5093796260393233,0.5093796260393233,OK,0.0,1.779105155859566,998.3837890625,106,106.17159569421281,9.428021565704405,0.9915448099658508,1.2203932538640494,True,0.2,0.0166666666666666,False,106.84802103425562,9.241839663362422,0.6344904113823149
WT,WT_06,NA_NOT_RECOVERABLE,r_LOW,r_LOW,5.304748410265309,0.010398174812392,1.7399419220066723,1.288675881978911,0.5302314235964887,0.5302314235964887,OK,0.0,1.779105155859566,998.3837890625,106,106.17159569421281,9.422135481292914,0.9909257706044574,1.2064363089430297,True,0.2,0.0166666666666666,False,106.84802103425562,9.241839663362422,0.6344904113823149
WT,WT_06,NA_NOT_RECOVERABLE,r_HIGH,r_HIGH,4.126849470894642,0.0827395029964844,1.8307717301406283,1.508101738055562,0.6066880146394279,0.6066880146394279,OK,0.0,1.779105155859566,998.3837890625,113,113.18292748534007,8.898096356184976,0.9982000938021338,1.764418374997047,True,0.2,0.0166666666666666,False,106.84802103425562,9.241839663362422,0.6344904113823149
WT,WT_06,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,3.362633132681248,0.0001550218777191,2.631733463776054,1.015477707458616,0.5749138469332712,0.5749138469332712,OK,0.0,1.779105155859566,998.3837890625,115,115.18616513994786,8.678983899828829,0.9910058390566963,9.594038641909638,True,0.2,0.0166666666666666,False,106.84802103425562,9.241839663362422,0.6344904113823149
WT,WT_07,NA_NOT_RECOVERABLE,best,best,3.20511381810753,0.0011459239565885,3.67550749934334,0.31690076561024,1.2731089460957787,1.2731089460957787,OK,0.0,2.1202840015094724,926.6402343749847,6,6.4750048372839935,21.0353041329419,0.11350308001211566,27.954982994128216,True,0.25,0.0208333333333333,False,2.174798473115336,15.49648437499997,1.2731089460957787
WT,WT_07,NA_NOT_RECOVERABLE,r_HIGH,r_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,1.3349425115609683,1.3349425115609683,OK,0.0,2.1202840015094724,926.6402343749847,2,2.158334945761331,15.271775712193001,0.01648080360172765,17.813638034399272,True,0.25,0.0208333333333333,False,2.174798473115336,15.49648437499997,1.2731089460957787
WT,WT_07,NA_NOT_RECOVERABLE,s_LOW,s_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,1.2753172877195351,1.2753172877195351,OK,0.0,2.1202840015094724,926.6402343749847,23,24.820851876255308,41.19961049763817,0.9781481499768864,24.606906082372774,True,0.25,0.0208333333333333,False,2.174798473115336,15.49648437499997,1.2731089460957787
WT,WT_07,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,3.199660728323372,0.0012836333937856,5.173317100224351,0.3200926474498973,1.279733970967049,1.279733970967049,OK,0.0,2.1202840015094724,926.6402343749847,4,4.316669891522662,19.37189573347961,0.06271655929082082,25.445424335878933,True,0.25,0.0208333333333333,False,2.174798473115336,15.49648437499997,1.2731089460957787
WT,WT_08,WT_AN01,best,best,2.96491156494738,0.0051280442452668,0.108035818424331,0.583625883723969,0.4738492234861163,0.4738492234861163,OK,0.0,0.8338938988676052,92.95898437500026,11,118.33175753755613,8.887075534307318,0.9560211521305462,48.28552676513955,True,1.0,0.0833333333333333,True,78.93373624400914,7.926688326322122,0.4738492234861163
WT,WT_09,WT_AN01,best,best,3.00499404393986,0.0044079110035059,0.31659710626319,0.377275581008005,0.674460655746496,0.674460655746496,OK,0.0,1.312913654982229,897.5864257812509,76,84.67151219878387,11.931670542324026,0.9969795275094661,37.10030036256955,True,0.1666666666666666,0.0138888888888888,True,79.15236101761882,12.145059760089834,0.674460655746496
WT,WT_09,WT_AN01,b_HIGH,b_HIGH,5.257730627315008,0.0452954719691302,1.7630921539184683,1.3814934095287963,0.6416812718884191,0.6416812718884191,OK,0.0,1.312913654982229,897.5864257812509,81,90.24200642238807,11.166859300276332,0.9952788036478428,1.9826653592559347,True,0.1666666666666666,0.0138888888888888,True,79.15236101761882,12.145059760089834,0.674460655746496
WT,WT_09,WT_AN01,r_LOW,r_LOW,3.152501517078488,0.0002047484118198,3.977850843010589,1.175377844369622,0.6565809918239085,0.6565809918239085,OK,0.0,1.312913654982229,897.5864257812509,85,94.69840180127143,10.544939810547328,0.9868408418888523,16.87074383797511,True,0.1666666666666666,0.0138888888888888,True,79.15236101761882,12.145059760089834,0.674460655746496
WT,WT_09,WT_AN01,r_HIGH,r_HIGH,4.237813121680931,0.07237000216167,2.215422899951207,1.7408485883742804,0.6555876771615425,0.6555876771615425,OK,0.0,1.312913654982229,897.5864257812509,75,83.55741335406303,11.982812447631103,0.9879027753265115,2.7023300698027906,True,0.1666666666666666,0.0138888888888888,True,79.15236101761882,12.145059760089834,0.674460655746496
WT,WT_09,WT_AN01,s_HIGH,s_HIGH,3.306590990861459,0.0001225163397009,3.776040141331471,1.0030420133643612,0.6585676211486404,0.6585676211486404,OK,0.0,1.312913654982229,897.5864257812509,69,76.87282028573799,13.088494541415882,0.9915676120453992,17.465028683718508,True,0.1666666666666666,0.0138888888888888,True,79.15236101761882,12.145059760089834,0.674460655746496
WT,WT_09,WT_AN01,kappa_I_HIGH,kappa_I_HIGH,3.990306274092655,0.0865235037522462,2.252024696024145,1.8248218143010388,0.6516144185120787,0.6516144185120787,OK,0.0,1.312913654982229,897.5864257812509,76,84.67151219878387,11.900568783029042,0.9943807449520164,2.8627950130777298,True,0.1666666666666666,0.0138888888888888,True,79.15236101761882,12.145059760089834,0.674460655746496
WT,WT_10,WT_AN01,best,best,2.87849103010525,0.0756322387263896,1.19184381052622,1.14094020461274,0.6489912667881883,0.6489912667881883,OK,0.0,1.2379858589128645,973.3212890625,74,76.02833805400122,13.193715441901245,0.9895409029699591,12.159519907015564,True,1.0,0.0833333333333333,True,74.10398877729645,13.048469328703726,0.6489912667881883
WT,WT_11,WT_AN01,best,best,3.13770292391716,0.0002385028325333,2.31472251602244,0.431752800316632,1.79414297517395,1.79414297517395,OK,0.0,2.5749274180737274,964.246875,63,65.3359649208093,15.275212472773358,0.9821791471317427,34.07116763842203,True,0.3333333333333333,0.0277777777777777,False,54.78198438807571,15.561905126634027,1.79414297517395
