subset,p_intrinsic,p_drive,n_biological_pairs,A_isi_median,dA_dintrinsic_median,dA_ddrive_median,drive_dominance_fraction_median,gradient_magnitude_median,A_isi_q25,dA_dintrinsic_q25,dA_ddrive_q25,drive_dominance_fraction_q25,gradient_magnitude_q25,A_isi_q75,dA_dintrinsic_q75,dA_ddrive_q75,drive_dominance_fraction_q75,gradient_magnitude_q75
core_secure_pairs,0.0,0.6666666666666666,32,-0.1022511704174056,0.2055874263521218,0.5924403872213604,0.5644486835141789,1.3559043189900084,-0.3771695564121454,-0.0263492021085781,-0.0199523568098802,0.3685784750343409,0.850615436805134,0.2763239122357326,0.6379530253735504,1.391361503303723,0.687334205939768,1.859511349701957
core_secure_pairs,0.0,0.7,32,-0.0882519803896376,0.2255127367836063,0.6157417406197068,0.5739678793379384,1.3999693622157272,-0.3767257923349063,-0.0402218621112199,-0.0042450862385866,0.373828632708544,0.8533160195037135,0.3118148370510739,0.7084705275431382,1.4380363136475751,0.7015396930580029,1.9400290482248332
core_secure_pairs,0.0,0.7333333333333333,32,-0.0651552625644391,0.2134758986147506,0.6381182516726461,0.5825978357701049,1.3656206929437444,-0.3742260771637803,0.0405495749638279,-0.0079341292898127,0.3969312652144064,0.8823557435859701,0.3636856857100345,0.7867298314707561,1.376483834005168,0.672015858664349,1.944664661575312
core_secure_pairs,0.0,0.7666666666666666,32,-0.0412016104509328,0.2422514419225039,0.6521671810537284,0.5890223538526989,1.4145455433809602,-0.3716665164471282,-0.0971958845604235,-0.0654083444957364,0.3643075685648292,0.9042028590188648,0.4177122969459236,0.7820931883581154,0.9965596756185492,0.6686471297593353,2.017461552724056
core_secure_pairs,0.0,0.8,32,-0.0166290529783912,0.2386932507646036,0.6053346670331161,0.5449975471387928,1.3971705478409286,-0.405959917181349,-0.0238599883061585,-0.0431224918891594,0.3636218247838909,0.8977530975320777,0.4734583912052666,0.7888793875074207,0.9075049566010552,0.6340470964940865,1.751132111474937
core_secure_pairs,0.0,0.8333333333333334,32,0.008617471432207,0.2329654243345511,0.6332695229014667,0.531251990711863,1.4211515818879743,-0.4078210526239619,-0.2850133939003708,-0.0345126354291976,0.3623760631372722,0.9223419076210791,0.5288540081852828,0.7647721720321554,1.0420702455069693,0.6443040690358931,1.9022374431106108
core_secure_pairs,0.0,0.8666666666666667,32,0.0123667563469845,0.2808846593713952,0.6491275421478444,0.5423171661483678,1.367308290390299,-0.4090590179306904,0.0545227894462799,-0.0303724042167699,0.3593552354691407,0.94039181204423,0.5866179245642353,0.9540921594469762,1.0796876222512737,0.6384386878616847,2.019229396736553
core_secure_pairs,0.0,0.9,32,0.0361977621171352,0.2615481692270666,0.6669124338637494,0.5443355614338684,1.2952313762538887,-0.4117229921409284,-0.1620173775081762,-0.0195872942758231,0.3405621548740177,0.934206750718749,0.6465092525728586,0.8604880559210153,1.1773034219874612,0.6221857376150683,2.006922910050677
core_secure_pairs,0.0,0.9333333333333332,32,0.0604225951868984,0.293114581038505,0.6605042676517794,0.4775204350181333,1.1991631574651107,-0.4122603582259544,-0.1773601416669017,-0.0129406272476017,0.3184820256058611,0.9249943172259456,0.7085421460980064,0.977648228956076,1.046723272950621,0.6245594865056916,1.9916535180705968
core_secure_pairs,0.0,0.9666666666666668,32,0.0851231386600841,0.392790454735863,0.6682754888252747,0.4850389551069745,1.1056821882225132,-0.4124999969546083,0.0693503994335226,-0.0342825368815536,0.3095985080752131,0.9086238145321622,0.610835418885038,0.9879426950160516,0.9861191331378872,0.6117357659297842,1.9310249674965148
core_secure_pairs,0.0,1.0,32,0.0526223525355,0.4680691897794907,0.6728239357082343,0.4781382300843612,1.1178683703046095,-0.4122627891526741,0.2007366986773477,-0.0270860809528088,0.3111993229703443,0.9254071594229096,0.3273820986699134,1.044290012847161,1.0313396491254876,0.5962994282912254,1.983426135691742
core_secure_pairs,0.0333333333333333,0.0,32,0.0482201333964867,0.2445793615636891,-1.4904502925689234,0.6470120601658222,1.8635304593543305,-0.0587487362867928,-0.0300837012748475,-2.0248423362181067,0.5263220846463907,1.3525271982216822,0.1008787466934181,1.2086019921570528,-1.2069762917981977,0.7373339268289909,2.561521486688445
core_secure_pairs,0.0333333333333333,0.0333333333333333,32,0.0043925918317419,0.2069506630062691,-1.3504273291789688,0.6121915045097593,1.5666114247782186,-0.1121438320241182,-0.0995396048620553,-1.71306346968989,0.4644849332481838,1.2211041669659606,0.0663345708472349,1.0460883942139123,-1.0218297553191815,0.7233894259768913,2.0871334479571613
