group,cell_id,animal_id,solution_key,source,b,r,s,kappa_I,alt_loss,rheobase_J,rheobase_pA,n_solution_members_cell,within_cell_support_weight,q75_firing_rate_hz,q75_mean_isi_ms,q75_median_isi_ms,q75_spike_count,q75_train_duration_ms,q50_firing_rate_hz,q50_mean_isi_ms,q50_median_isi_ms,q50_spike_count,q50_train_duration_ms,cell_weight_within_group,group_support_weight,log10_rheobase_J,z_log10_rheobase_J,log10_firing_rate_q75,z_log10_firing_rate_q75
SCA3,SCA3_05,SCA3_AN01,kappa_I_LOW,kappa_I_LOW,4.791687949288009,0.0542314160920349,0.7987933030433494,0.0480561856737695,0.8565665889061481,2.2747289227753797,257.81249999999994,7,0.14285714285714285,53.50367036852569,18.80639558745504,18.64890156197252,31.65234375,576.2241887864685,50.79147273887093,19.74093753341327,19.535384824240676,28.656249999999982,545.0244520542869,0.16666666666666666,0.023809523809523808,0.35692964962729834,0.9598894660791949,1.7283835757804966,-0.34720356906246874
SCA3,SCA3_05,SCA3_AN01,kappa_I_HIGH,kappa_I_HIGH,2.7246783396644254,0.0591584594723072,7.181695318183479,0.7580592364653818,0.919138460439252,2.44016375352268,276.5625,7,0.14285714285714285,22.812305053777223,,,13.394531249999991,,1.7883549667832528,,,1.0,,0.16666666666666666,0.023809523809523808,0.38741897177519863,1.0334365163582482,1.3581691704830452,-2.579010551321347
SCA3,SCA3_06,SCA3_AN02,best,best,3.32112664756946,0.000172535267681,1.80693033257445,0.113660442709963,,5.238728290213989,426.5625,1,1.0,29.749076354679765,31.86810380047486,31.17176336379174,30.19531249999996,922.8303720670586,,,,,,0.16666666666666666,0.16666666666666666,0.7192258740881801,1.8338288244906333,1.4734734863572432,-1.883908001095461
SCA3,SCA3_09,SCA3_AN02,best,best,3.56794792056019,0.0001570401851009,1.28766365576524,0.15770178132879,,2.2595007918063086,278.1250000000001,3,0.3333333333333333,30.280172413793142,27.98144502491703,27.981442609472037,30.734375000000043,824.9105969711868,19.61206896551728,38.47050782265016,38.47096831976735,19.90625000000004,717.8588365033165,0.16666666666666666,0.05555555555555555,0.3540124978588782,0.9528526449015091,1.4811583436862183,-1.8375804730494092
SCA3,SCA3_09,SCA3_AN02,b_LOW,b_LOW,2.343229745087469,0.0707211746046489,9.492341680611522,0.933669175891253,1.0614275506941326,2.224592773955368,273.82812500000006,3,0.3333333333333333,31.48091133004929,26.67357644246917,26.77308567978305,31.953125000000032,823.2500139480564,17.149014778325277,,,17.406250000000153,,0.16666666666666666,0.05555555555555555,0.34725052218868036,0.9365412503027931,1.4980472961102422,-1.7357668174930028
SCA3,SCA3_09,SCA3_AN02,kappa_I_HIGH,kappa_I_HIGH,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,0.8928539522984064,2.0976545272246767,258.20312500000006,3,0.3333333333333333,29.895320197044374,28.315370626424784,28.10534231971205,30.34375000000004,825.9095165314584,18.688423645320363,,,18.968750000000167,,0.16666666666666666,0.05555555555555555,0.32173396370766194,0.8749896159158966,1.4756032093388678,-1.8710691419029126
WT,WT_03,NA_NOT_RECOVERABLE,best,best,2.86810838929218,0.0855030713389898,0.760137165765994,0.386966213496606,,1.6558117865631434,350.390625,4,0.25,95.35732644394558,10.231883977551352,10.28746814261121,96.2675781249999,973.2243869949202,78.80077527913565,12.479893245658618,12.555364439074264,79.54296874999974,975.6264842001204,0.08333333333333333,0.020833333333333332,0.2190109697058054,0.6271988264709525,1.9793540661491131,1.1657513152716035
WT,WT_03,NA_NOT_RECOVERABLE,r_LOW,r_LOW,3.081503153649818,0.0001448331937952,1.3252208956501612,0.4839416860472601,0.557574847805127,1.8237926924463608,385.9375,4,0.25,102.79121813919213,9.423395350929445,9.4197573417514,103.77148437499989,966.609855944848,82.27287228456144,11.646138603786582,11.637079146963416,83.04687499999972,950.5497640368936,0.08333333333333333,0.020833333333333332,0.26097547124934145,0.7284265707279826,2.0119560127467673,1.3622894591437065
WT,WT_03,NA_NOT_RECOVERABLE,s_HIGH,s_HIGH,3.0980843953266954,0.0001196405471698,2.691017994543842,0.5219626851112664,0.5487699022729832,1.7444170995564887,369.140625,4,0.25,104.77217218128284,9.321934107260256,9.266894077571312,105.77148437499989,974.796552407367,83.7641054744042,11.593115329661176,11.464125386455336,84.5507812499997,963.0836768406532,0.08333333333333333,0.020833333333333332,0.24165033517097623,0.6818100291102164,2.020245947982256,1.4122646494018278
WT,WT_03,NA_NOT_RECOVERABLE,kappa_I_HIGH,kappa_I_HIGH,5.088517117356956,0.0848834596695923,3.279460619295069,1.205927195782613,0.5723101341372341,1.73703332347371,367.578125,4,0.25,98.32875750708172,10.092318455183824,10.11971923705666,99.2675781249999,990.2347592802022,78.3223153097064,12.793701998838332,12.859723662418858,79.05468749999967,990.105396769416,0.08333333333333333,0.020833333333333332,0.23980815008897022,0.6773662675141933,1.9926805514042973,1.2460889315715244
