scenario_id,seed,dt_ms,x_min,x_max,y_min,y_max,z_min,z_max,sample_count
77,23260837,0.025,-2.348450624464232,2.4908488870339367,-26.232050877120955,1.1130868357977048,-1.153379118184633,5.561677592448822,372000
77,24260855,0.025,-2.11728585180615,2.2224763543055754,-21.204424987741728,1.1885647580002763,0.428845896306013,5.55282185431374,372000
77,20260818,0.0125,-2.082960515249583,2.3451116910674665,-20.27110527808388,1.1663024947776681,-0.4267801434250409,5.530966901513648,372000
77,21260821,0.0125,-2.1051181724231505,2.319697092160496,-20.7862988811956,1.1753421825559187,-0.2366859053370335,5.57979131522229,372000
77,22260823,0.0125,-2.0179588753497604,2.3170271591818374,-19.099545296017457,1.1787272269241384,-0.188997787435828,5.563107826974358,372000
77,23260837,0.0125,-2.341872964556305,2.4723782023830587,-26.238515347848622,1.2225948785373613,-1.0967937319246295,5.560286715249328,372000
77,24260855,0.0125,-2.116359291912436,2.2306282868777934,-21.221328635470698,1.144864324193678,0.467285481271963,5.46995058962904,372000
78,20260818,0.05,-2.1709310321150803,4.711301806920327,-30.420307486523676,1.004921837052126,-0.02264296680082617,4.341187183692338,372000
78,21260821,0.05,-2.1855042125346955,4.723856218928226,-30.62568426712484,1.020372425884523,-0.06629769672822462,4.257080724705057,372000
78,22260823,0.05,-2.173834642511785,4.727725855779586,-30.44177864442968,0.9607959424179331,-0.0454545021482202,4.244161197949951,372000
78,23260837,0.05,-2.1818516696080756,4.721650269987345,-30.560107830834507,0.9677607325732168,-0.07510685096199518,4.238645364812392,372000
78,24260855,0.05,-2.185451330251958,4.722345155744074,-30.442765230707263,0.9852115515043892,-0.042157360306129495,4.2909419565477265,372000
78,20260818,0.025,-1.9491012815499495,4.532442497482142,-29.46665931210938,1.0086406711753273,-0.05228453301555975,4.3195174571611705,372000
78,21260821,0.025,-1.9314150302250155,4.551934487205764,-29.28742463664219,0.991579016248827,-0.05529879942187527,4.358743467099851,372000
78,22260823,0.025,-1.9419632512503202,4.535090896587032,-29.26950636112163,1.0305313138681638,-0.06344333829555855,4.272766197706006,372000
78,23260837,0.025,-1.940711649274154,4.540007386176195,-29.372321423434045,0.9920500928930814,-0.0725629039794504,4.240453174456889,372000
78,24260855,0.025,-1.9365829006369168,4.53037608047312,-29.399314747609875,0.9576875656816626,-0.06379755970853107,4.308196559744659,372000
78,20260818,0.0125,-1.9077969507454904,4.461193519057972,-28.851093492207447,1.0107233239848505,-0.028404745945666506,4.367663388532333,372000
78,21260821,0.0125,-1.9048717442822323,4.470266335068445,-28.86999102269245,0.9776073565608131,-0.07208284936429991,4.323808632778414,372000
78,22260823,0.0125,-1.90892115744349,4.468139349204631,-28.831670421207676,1.0282442557903464,-0.06737991177460792,4.260523118451025,372000
78,23260837,0.0125,-1.8997092796532131,4.4622316449026345,-28.79199899891486,0.9976910002630854,-0.09675190640891779,4.292884997917072,372000
78,24260855,0.0125,-1.9059135451550362,4.458452093215546,-28.838900369919624,0.9744809449510233,-0.049957546988521506,4.296821036860201,372000
79,20260818,0.05,-2.1867094429903693,4.7412135033013225,-30.483326827211428,1.2840791499895958,0.9675141076779883,4.317150927625851,372000
79,21260821,0.05,-2.1757756183412704,4.717735354111155,-30.403651466035782,1.27090369712985,0.9320559843201236,4.253629979983634,372000
79,22260823,0.05,-2.175967398633333,4.7211631762604505,-30.546571721427103,1.3550454741120301,0.9346931419982402,4.275577518740121,372000
79,23260837,0.05,-2.1885612778558317,4.761312666888225,-30.46316572377634,1.2844839833039394,0.9998522696046345,4.2604070505746705,372000
79,24260855,0.05,-2.202568979824103,4.711440751848793,-30.466407561661477,1.2949786415489979,0.9261697416401319,4.260499006885301,372000
79,20260818,0.025,-1.943051821951131,4.532750506138613,-29.309722705116382,1.281646063306513,0.9938857026873259,4.274959683986158,372000
79,21260821,0.025,-1.9319429554269152,4.535979681145699,-29.353330576361227,1.27088784751427,1.003868381358657,4.2660184350850345,372000
79,22260823,0.025,-1.9296237722945129,4.536659861336057,-29.370608209936037,1.3499702096219512,0.9779423415781544,4.27213000544149,372000
79,23260837,0.025,-1.9387053850921199,4.553654700114918,-29.299836916460123,1.2826652378475079,1.020397867797376,4.26197979490467,372000
79,24260855,0.025,-1.938522427509656,4.547060932491874,-29.3409818683418,1.2937238457304792,0.9562218660461002,4.262878808122316,372000
79,20260818,0.0125,-1.9093694680378819,4.464880554749402,-28.713900787122068,1.2808274767192709,1.0001385234994833,4.3816124426891445,372000
79,21260821,0.0125,-1.8996085258188329,4.453791632228594,-28.731314554293846,1.2692001663302184,0.9761157013585235,4.267484701699337,372000
79,22260823,0.0125,-1.9089003516059728,4.458006722719786,-28.79424164391709,1.3478348983769077,1.0074500732048421,4.293665573720994,372000
79,23260837,0.0125,-1.9059284148363154,4.457879059338631,-28.801739979024997,1.281956512227946,1.0304532747770045,4.302653834993317,372000
79,24260855,0.0125,-1.911021147481439,4.470345308902325,-28.86158898317173,1.2982756675277756,0.982144176765317,4.299389089133824,372000
87,20260818,0.05,-2.182450393103304,4.718896277655886,-30.606226912085926,0.9028271542697802,0.9825942377802784,4.240109103887299,372000
87,21260821,0.05,-2.1674834799698925,4.718895330663816,-30.520982795377734,0.9167723080056657,0.9973744232551653,4.28940526844931,372000
87,22260823,0.05,-2.1838476460294074,4.710500973916286,-30.48760350056569,0.9522141449373992,1.0111294814382341,4.237014364645659,372000
87,23260837,0.05,-2.1870459551276973,4.72203595901451,-30.36902772631745,1.0290666029039304,0.9905576694911101,4.24166338916581,372000
87,24260855,0.05,-2.1805289827179117,4.734548273026299,-30.526308764947245,0.9300634004687776,1.003456330064664,4.26915178552497,372000
87,20260818,0.025,-1.9383415819841483,4.5513394558025375,-29.300958527505134,0.9562645512131698,1.0595569648584864,4.2837282396170995,372000
87,21260821,0.025,-1.9339525598075675,4.541982073385817,-29.316239798502714,0.9767725378185879,1.03069311320672,4.308296894061303,372000
87,22260823,0.025,-1.9301380196785713,4.548648200414021,-29.321213260108877,0.9442159807316819,1.0527337991799868,4.2975151214804015,372000
87,23260837,0.025,-1.9306580514095633,4.532750594510838,-29.37910884858118,0.9645540259045334,1.0561397679883258,4.292299864123428,372000
87,24260855,0.025,-1.9309348493516407,4.554137773654601,-29.393338521535107,1.0480434112625512,1.0721924738168558,4.31611827457638,372000
87,20260818,0.0125,-1.898609584788651,4.460131954723447,-28.746667420655406,0.9292143135816451,1.042104795675727,4.282940216684162,372000
87,21260821,0.0125,-1.901164009753237,4.473247267436803,-28.80970501460454,1.0007472273147167,1.0597784976056663,4.3431651993973945,372000
87,22260823,0.0125,-1.8992836524822356,4.461037794747019,-28.910015518546302,0.9896541516273561,1.0550649016859468,4.280810884493066,372000
87,23260837,0.0125,-1.897262807448363,4.456779701177455,-28.817552475659937,0.9543097543526825,1.054127715064085,4.2863479882530005,372000
87,24260855,0.0125,-1.9019758664391917,4.466278296082789,-28.939744299093363,0.9986874726594518,1.0366918125009097,4.347492790696355,372000
88,20260818,0.05,-2.24031657895985,4.714746375580521,-30.467866474505044,1.0981550831203073,-1.374715384417657,6.937757677168474,372000
88,21260821,0.05,-2.260860115857595,4.744232195736592,-30.535073448420395,1.157101569649355,-1.5602755971552746,6.879086871156281,372000
88,22260823,0.05,-2.240673345785316,4.720703275623032,-30.486531652569578,1.0195473255791492,-1.4134859218417688,6.9313707124638615,372000
88,23260837,0.05,-2.242140907831733,4.753333414663788,-30.488074875179343,0.9461489522719907,-1.377793533169824,6.8767410377385625,372000
88,24260855,0.05,-2.239273679454759,4.718465231470828,-30.533378452746703,0.9250594780912753,-1.3766932200540145,6.942382901782475,372000
88,20260818,0.025,-2.2387245460867273,4.542401675016399,-29.31436361406111,1.0481170978252983,-1.3655383544432524,6.89943547024189,372000
88,21260821,0.025,-2.2443472872390804,4.538184504846395,-29.289828047738858,0.9343854175937959,-1.54105502208992,6.850427356736339,372000
88,22260823,0.025,-2.2332873154104957,4.541141505400802,-29.391064287206422,0.951197814532106,-1.3319487499806808,6.925249252992709,372000
88,23260837,0.025,-2.230300114083954,4.548797350483898,-29.2705545048104,1.038589988555511,-1.3298218576514862,6.8901782482586755,372000
88,24260855,0.025,-2.2284515132576135,4.538739900419416,-29.44942499801203,1.1346525803238026,-1.3640355751975317,6.889217297110503,372000
88,20260818,0.0125,-2.2419928763275143,4.451704138061245,-28.801334493507962,0.9963175316009664,-1.371715656566728,6.882530944445431,372000
88,21260821,0.0125,-2.217727522501364,4.464305738273063,-28.77718807827422,0.9961403614104827,-1.3269467926624636,6.837106873225851,372000
88,22260823,0.0125,-2.225433465175298,4.456326306153475,-28.898637531528028,1.0279899978485556,-1.3628979371148278,6.878331888538402,372000
88,23260837,0.0125,-2.234416678970287,4.454278099369245,-28.793645524610614,0.9837864553653614,-1.3485067620920728,6.8703162013335755,372000
88,24260855,0.0125,-2.2266061923631537,4.467490988803091,-28.728395528874085,0.9774340661061796,-1.403106966426448,6.965662188668444,372000
89,20260818,0.05,-2.1755068481163207,4.747800233232644,-30.61042117150047,1.2747106889194586,2.3135756901927316,4.502332231409264,372000
89,21260821,0.05,-2.1892947027652165,4.7338630061006395,-30.4888129827427,1.214354760557612,2.391156390931434,4.612363121248927,372000
89,22260823,0.05,-2.183540551818616,4.7347551468742965,-30.447824977499973,1.2226145507368467,2.1530615579328694,4.466768052761036,372000
89,23260837,0.05,-2.1770341763185037,4.725424063383976,-30.532240195498108,1.2119929698225742,2.2769368519269846,4.416054201026666,372000
89,24260855,0.05,-2.178650448486821,4.747314689428953,-30.473232218523624,1.2092706609664166,2.1701363142720735,4.4387054901464955,372000
89,20260818,0.025,-1.9382635815839013,4.55243133485113,-29.283544646473363,1.2722386497902127,2.3135801863429744,4.442741669496062,372000
89,21260821,0.025,-1.9306208720611397,4.540098991340889,-29.487655216704226,1.212254436487206,2.391085125698308,4.674632047454035,372000
89,22260823,0.025,-1.935053121037144,4.538070006180331,-29.30190847769456,1.2168219092701615,2.155549174539234,4.427651697469259,372000
89,23260837,0.025,-1.9429855482681002,4.555971064380526,-29.46562152160833,1.2071403054108338,2.2815428050770317,4.415491288002388,372000
89,24260855,0.025,-1.9413680072222579,4.546434663001257,-29.395286872613333,1.2076621635551161,2.1720201925166034,4.4804908161144406,372000
89,20260818,0.0125,-1.8991217195590335,4.475114183565114,-28.782539159335094,1.2709478207460974,2.3135695393775833,4.442304840691199,372000
89,21260821,0.0125,-1.911495080298082,4.472527191684985,-28.822121701506394,1.2120246749363168,2.3910358468428328,4.513659326562029,372000
89,22260823,0.0125,-1.900914024672839,4.461411278704818,-28.757999352431856,1.21401780465988,2.156780383351299,4.428079636617928,372000
89,23260837,0.0125,-1.8999461687232067,4.468539367034705,-28.80596276553716,1.205875605706062,2.2838562977120196,4.415020544496024,372000
89,24260855,0.0125,-1.9015844921044227,4.4556831734144735,-28.787738696429297,1.2062979798658253,2.1729216789182884,4.629365751899395,372000
90,20260818,0.05,-2.1788701659618925,4.719744655796932,-30.486271359504,1.2967427733901045,2.382108646922604,4.267932992778369,372000
90,21260821,0.05,-2.193357375348424,4.744375366820491,-30.430543320513944,1.245866670189154,2.373027188859227,4.3032243305398685,372000
90,22260823,0.05,-2.1856946830888906,4.7401936945737,-30.47447633024664,1.3469598309743573,2.3855866681439495,4.239668571418526,372000
90,23260837,0.05,-2.16966111474121,4.733858747877867,-30.492648319956576,1.306740291041563,2.3176783368047955,4.253607739600075,372000
90,24260855,0.05,-2.1889869388077856,4.724386417827674,-30.44473365340159,1.3379846800670034,2.285773102495022,4.287435225212209,372000
90,20260818,0.025,-1.9446048144382546,4.539368314354577,-29.43358495969974,1.2938847976664498,2.386256470188718,4.27165685268446,372000
90,21260821,0.025,-1.9298998603046764,4.541918141694592,-29.33314301693687,1.2518231144720664,2.3735545181016744,4.333196058291077,372000
90,22260823,0.025,-1.9331626394336263,4.526588666133777,-29.337236082094464,1.3447498072266724,2.389299145719568,4.262704161260167,372000
90,23260837,0.025,-1.9345130600732585,4.528919344275817,-29.316158428390295,1.305661479461277,2.3209724791360014,4.269927137956178,372000
90,24260855,0.025,-1.9325505118875619,4.525511753986655,-29.30780092671916,1.3365843754226714,2.2890435520062513,4.321445154578664,372000
90,20260818,0.0125,-1.898080763596205,4.464137746768239,-28.807224945170738,1.2925145652413605,2.3883371197262275,4.349566646525203,372000
90,21260821,0.0125,-1.9086091321018541,4.465835386790076,-28.811119131536504,1.2509308851700194,2.3737484016026635,4.3381145753886345,372000
90,22260823,0.0125,-1.8948889501016921,4.4668401598684495,-28.83399823748677,1.3433113508936518,2.3911320288270783,4.304299979123783,372000
90,23260837,0.0125,-1.906509053963897,4.47085869185103,-28.779535949864957,1.3042569457109543,2.322590435439876,4.26759584889218,372000
90,24260855,0.0125,-1.898183834580524,4.465477519713818,-28.88405735588653,1.3351570807655286,2.290763851268331,4.349050755418112,372000
91,20260818,0.05,-2.1691732391355742,4.733872768215348,-30.444212744434598,1.0964750331007298,1.3709325055017874,4.577165801615253,372000
91,21260821,0.05,-2.1770880675408453,4.7568297828038455,-30.470096377957024,0.9497627568937544,1.3743389159957227,4.564285440910286,372000
91,22260823,0.05,-2.192091341030914,4.761536172239884,-30.416491142648393,1.0055745361676522,1.3987556435948307,4.576148108351124,372000
91,23260837,0.05,-2.1694171917396785,4.73233538683508,-30.457669667479315,0.9603767206088387,1.3973322654888023,4.620239992251178,372000
91,24260855,0.05,-2.1869201395172677,4.7200355649901296,-30.472078856210473,1.0321883263365599,1.3540448337526814,4.606819469419391,372000
91,20260818,0.025,-1.9444024129878126,4.5353908792991335,-29.44992829299766,1.0925515163270885,1.3812003475951866,4.563052286030518,372000
91,21260821,0.025,-1.9362482000280454,4.539057393615251,-29.380447365835572,1.0154581793112158,1.374250398229161,4.596307771572918,372000
91,22260823,0.025,-1.9408018762753791,4.5478398957795,-29.363789260006694,1.0106764520101506,1.4270188332872182,4.63933707004318,372000
91,23260837,0.025,-1.9325735200862368,4.554685914031505,-29.321241527619,0.9568322823500341,1.3973191665843332,4.646925578750635,372000
91,24260855,0.025,-1.9417061334816694,4.537215665831068,-29.40549559514265,1.0284477507509728,1.3582887268893569,4.595493307662547,372000
91,20260818,0.0125,-1.9077134695169313,4.457850625238453,-28.81895233385044,1.0896365915744732,1.3797625457510847,4.639228627947984,372000
91,21260821,0.0125,-1.8996761903498633,4.462939020218413,-28.789186070208004,0.9940949778814636,1.37423104652365,4.685421012076409,372000
91,22260823,0.0125,-1.9051048510759976,4.470173653795747,-28.748294265971193,1.0265851200564862,1.4292173264012578,4.607180515656267,372000
91,23260837,0.0125,-1.8975616134877218,4.46521862640749,-28.77667670474257,1.0303109557036956,1.3973281780094344,4.707207255564196,372000
91,24260855,0.0125,-1.9097510531803477,4.485994475381821,-28.880101473884537,1.0247774296533911,1.3606306708761537,4.544464879026792,372000
92,20260818,0.05,-2.1824486762350963,4.728540207770557,-30.455699460285363,1.2405147646429031,0.4441108119560596,4.255128038348645,372000
92,21260821,0.05,-2.1964384229732374,4.718885981989965,-30.45073923260732,1.3015398212448948,0.5182478747902378,4.286038202604652,372000
92,22260823,0.05,-2.173735481659404,4.705569680977647,-30.472342210127604,1.3118232759734174,0.5400802471045374,4.22675379149467,372000
92,23260837,0.05,-2.1808247306820223,4.734290577742492,-30.43574119814842,1.3236786960033675,0.5137636265600382,4.2549834450888255,372000
92,24260855,0.05,-2.18175050787542,4.738712838053231,-30.468616147595316,1.269002765715077,0.5592395654761737,4.260230915499178,372000
92,20260818,0.025,-1.944975979648004,4.5434823641339666,-29.384889359717587,1.2636574589323597,0.46299274960799913,4.261091699122395,372000
92,21260821,0.025,-1.942933254897901,4.54161570595843,-29.288390782912643,1.297234848233803,0.5315799295855261,4.261303309273856,372000
92,22260823,0.025,-1.936414928365843,4.545690982110172,-29.41392982070677,1.3271308711507552,0.5470106570155918,4.508331489410118,372000
92,23260837,0.025,-1.9436069386481496,4.543305269836924,-29.428063730452727,1.3199310293592463,0.5272934219556606,4.256847837162276,372000
92,24260855,0.025,-1.9351047307049485,4.535508909785335,-29.312376050002314,1.2693688856003007,0.5718873628293445,4.245562709220034,372000
92,20260818,0.0125,-1.9005564121044938,4.453565275725595,-28.78812815907065,1.2634482678402887,0.4755541951496066,4.269850570732167,372000
92,21260821,0.0125,-1.9091510396419231,4.469196240186562,-28.791726818078608,1.2958716561789563,0.5395819170920867,4.249203560385093,372000
92,22260823,0.0125,-1.9000384508857344,4.469187710917837,-28.725421720964842,1.3252394276577124,0.5503006587910491,4.275974580052271,372000
92,23260837,0.0125,-1.9030710727135063,4.457280258792633,-28.804411137259162,1.319011924701576,0.5350006616794168,4.2966361006443154,372000
92,24260855,0.0125,-1.9013271685393334,4.47209866618858,-28.7675281646698,1.2680297068883353,0.5784100914625967,4.263325148657024,372000
100,20260818,0.05,-2.194084513712291,4.727642488562177,-30.47545448604852,1.2601025017617218,-0.7202852175943026,4.286749833431669,372000
100,21260821,0.05,-2.1703907398150637,4.719304658116239,-30.48192908206298,1.2344877417201492,-1.594421707187103,4.2257444466074086,372000
100,22260823,0.05,-2.192163014925936,4.718515672392735,-30.506912527512938,1.2188621502297838,-1.060896481948623,4.254296996737247,372000
100,23260837,0.05,-2.197054093878994,4.712568734060485,-30.3953386899695,1.280130494372543,-0.6492606696162164,4.295977760015197,372000
100,24260855,0.05,-2.1703156110618775,4.719533292178533,-30.405004969237314,1.23571719254208,-1.1389538289811023,4.319240258533952,372000
100,20260818,0.025,-2.0066729722708287,4.528910566930858,-29.374635975729227,1.25339929425149,-0.6829315231736331,4.270917179095682,372000
100,21260821,0.025,-1.9468197676366452,4.541412617549686,-29.36400637968242,1.2446914030987233,-1.5171680509485763,4.249925383875669,372000
100,22260823,0.025,-1.9375685973187151,4.536604386043005,-29.34147119818921,1.2586927285117429,-1.0141359457938286,4.278030163656234,372000
100,23260837,0.025,-1.93130859233875,4.532647405434646,-29.46508505288169,1.2499160701730025,-0.6026946150964408,4.296068993954422,372000
100,24260855,0.025,-1.9914752632137305,4.545477414654492,-29.437485411649288,1.2459463679048588,-1.1098175646913355,4.274555939958891,372000
100,20260818,0.0125,-2.0089882710968916,4.455556552868081,-28.700528805337918,1.26731712141488,-0.6633914158397201,4.283946461670154,372000
100,21260821,0.0125,-1.8991158521067095,4.462078154692847,-28.790071323760067,1.2131839519462637,-1.4793162210061865,4.241547359056058,372000
100,22260823,0.0125,-1.9050262693656417,4.466238482423474,-28.718445978838023,1.2440519503640497,-0.9912071116790201,4.290970661041363,372000
100,23260837,0.0125,-1.903980721238445,4.475223870579312,-28.79285745217693,1.2604750887000895,-0.5832458776175311,4.282170313479412,372000
100,24260855,0.0125,-1.9926948607513633,4.468935072335442,-28.713604949239443,1.245580683475837,-1.0980219452640871,4.356200718258875,372000
101,20260818,0.05,-2.172952537381277,4.743341276125955,-30.432273956600874,1.29698969263202,-0.6350191381762472,4.280095273829826,372000
101,21260821,0.05,-2.1732545835273562,4.7524184796468,-30.555185402945487,1.2525075832453803,-1.2832988449361493,4.270847284010341,372000
101,22260823,0.05,-2.1762499246420743,4.723005449248136,-30.52251298810006,1.2951802289043362,-1.912920251840405,4.257130270402083,372000
101,23260837,0.05,-2.1729240171961552,4.7302862434835475,-30.46289355735366,1.2292222151015124,-0.5125498588266676,4.269995777368145,372000
101,24260855,0.05,-2.1917519375850625,4.7347884503447615,-30.50171027236988,1.3044643375681606,-1.9779237810251575,4.296317907753819,372000
101,20260818,0.025,-1.9413404859631571,4.526729475039366,-29.363253977565552,1.276696542576875,-0.5991213516451445,4.249238847858499,372000
101,21260821,0.025,-1.9843552278163263,4.530540880163778,-29.388380827551188,1.241842613461755,-1.239008797137867,4.264806950672502,372000
101,22260823,0.025,-1.932586183391978,4.544080230090909,-29.447409451830712,1.2692851734381396,-1.8622210027211175,4.2401480243984455,372000
101,23260837,0.025,-1.9512960156039796,4.54478405993229,-29.374100378389226,1.252093477154822,-0.47864826503920826,4.263420442901331,372000
101,24260855,0.025,-1.9383209283360054,4.530055331782412,-29.476689930860413,1.2592393897921292,-1.9274750419774533,4.355723968547278,372000
101,20260818,0.0125,-1.9074175819271573,4.466625961175826,-28.807288637078205,1.2499107474974565,-0.582568556031827,4.294139923439456,372000
101,21260821,0.0125,-1.9852361152675637,4.4699963385624,-28.825724847021075,1.2412171558882295,-1.217887374204475,4.289006243929494,372000
101,22260823,0.0125,-1.9025362282841412,4.462098247714506,-28.938038260960557,1.2996511039975072,-1.836898148057351,4.259023762582618,372000
101,23260837,0.0125,-1.9031315958071948,4.463116698700671,-28.797301803281886,1.2312541345331416,-0.46672746087547673,4.283474018331028,372000
101,24260855,0.0125,-1.9107002589364142,4.457531556233436,-28.81144085775275,1.2836131058704798,-1.900609698659486,4.288595633102437,372000
102,20260818,0.05,-2.192788153595934,4.719729072765289,-30.710314703054827,1.1108492778144132,0.4596386371536139,6.1446157227349625,372000
102,21260821,0.05,-2.1624182018789098,4.731030973862845,-30.49800800050429,1.1545175067975024,0.5365643308004209,6.096330617720799,372000
102,22260823,0.05,-2.1834748487183946,4.719216494784087,-30.44463186137191,1.1440904008845083,0.567470740455868,6.15984796030339,372000
102,23260837,0.05,-2.193535583725368,4.7447735124903385,-30.558347349100963,1.1431841025908662,0.44345933676085,6.183618768569813,372000
102,24260855,0.05,-2.166700396309997,4.714690707870332,-30.519109701501662,1.1253593554369448,0.5256202372290867,6.0728163341757595,372000
102,20260818,0.025,-2.043752711200833,4.547005756645638,-29.39632223468049,1.115801986971928,0.48579583917017055,6.106722589431751,372000
102,21260821,0.025,-2.0412970438785796,4.563801055798662,-29.41124097909435,1.1044635127638671,0.546855914959691,6.058746757910251,372000
102,22260823,0.025,-2.0391921435785396,4.543313475978682,-29.30289566103279,1.0421003044020107,0.5070131806254116,6.082067023194604,372000
102,23260837,0.025,-2.050371822740477,4.531299561954915,-29.394308432354908,1.0510088508080533,0.5542359886393151,6.085250047681109,372000
102,24260855,0.025,-2.038441313739099,4.541632870319403,-29.362278876445114,1.163890124339428,0.5737706380896902,6.057216177076009,372000
102,20260818,0.0125,-2.0466166527308434,4.470924385414987,-28.895518190348955,1.106857293099711,0.4814492028766046,6.117912494934061,372000
102,21260821,0.0125,-2.0500364744845516,4.475790937531386,-28.818500990546013,1.1108465423104956,0.4834676557867049,6.092126902732502,372000
102,22260823,0.0125,-2.0403020899253184,4.453807417396365,-28.741910242418616,1.1266069476236542,0.5670018599503474,6.093798712154964,372000
102,23260837,0.0125,-2.0362190794861754,4.476659539441165,-28.860405640083535,1.0809189593534982,0.5334347577044106,6.085450499693733,372000
102,24260855,0.0125,-2.0411443156758105,4.45807892432674,-28.794203528316807,1.1426121804896843,0.5054253208658047,6.0826603702738185,372000
103,20260818,0.05,-2.196903187743864,4.743102397269753,-30.543371915981933,1.2019137322430615,2.7112764813450525,5.608361036778401,372000
103,21260821,0.05,-2.1744170323785785,4.725848589786458,-30.457779890642584,1.2205735998871081,2.6761355104147206,5.615169239915386,372000
103,22260823,0.05,-2.186329653056856,4.740157015867572,-30.49697371082293,1.2162488340619337,2.663385698483967,5.651124133082957,372000
103,23260837,0.05,-2.1903280813977113,4.740445350083219,-30.541040056273133,1.2364329078527199,2.7067497025094736,5.66229448093683,372000
103,24260855,0.05,-2.1629355752617587,4.710972030961118,-30.556919097419954,1.2187490898680384,2.683148028966068,5.695145596440785,372000
103,20260818,0.025,-1.9364952979543042,4.534399577825489,-29.366240788037572,1.2343744449600196,2.6805340954477233,5.634582354343416,372000
103,21260821,0.025,-1.9305161296920939,4.539694778950907,-29.465248917273133,1.1657932116922332,2.6698293271044427,5.606085989941208,372000
103,22260823,0.025,-1.9416664236862615,4.539455565493742,-29.38027495886972,1.2303885188251622,2.715771468970416,5.577716964990838,372000
103,23260837,0.025,-1.9419467040664613,4.531213323983106,-29.46413315508665,1.2382120133087005,2.680211653593734,5.610338898330269,372000
103,24260855,0.025,-1.9376599507619594,4.539570675905758,-29.41725668393573,1.2074901395452842,2.625303734449499,5.633224763804574,372000
103,20260818,0.0125,-1.9029292338113037,4.460881971115419,-28.83629753362172,1.2153791357177952,2.709309660319583,5.606853298574785,372000
103,21260821,0.0125,-1.9036995686636211,4.4817433305702075,-28.81746060974548,1.2338981757385723,2.6476751606537645,5.623240717493864,372000
103,22260823,0.0125,-1.9039189370830565,4.464715832357808,-28.91140153170524,1.2285939174237879,2.7125835239957072,5.578353639051191,372000
103,23260837,0.0125,-1.8996843697805772,4.483449067382126,-28.8148393206907,1.274887662318146,2.6919130258420574,5.594328090930845,372000
103,24260855,0.0125,-1.9027809973727,4.459500477227878,-28.783443482795786,1.2146546328997212,2.7247902330839318,5.557902092934938,372000
104,20260818,0.05,-1.6819657871331468,2.2109004795981413,-12.788131217182103,0.8488910708973411,-0.024821415048519598,0.9564288078311798,372000
104,21260821,0.05,-1.7164723551371248,2.2232352848100168,-13.442798656245236,0.8351463973144403,-0.05179445905393168,0.9440543223588184,372000
104,22260823,0.05,-1.685656458419473,2.200740587800883,-12.834949087699169,0.8587332506987968,-0.06725084624423208,0.9171298317579804,372000
104,23260837,0.05,-1.7053934679871312,2.206392448735652,-13.026427453307583,0.8118746421446731,-0.0989868625836237,0.9311131640759439,372000
104,24260855,0.05,-1.71851868971285,2.185986568007505,-13.198055110796178,0.8390398462244393,-0.04393592452459222,0.9101523555465572,372000
104,20260818,0.025,-1.666930840746594,2.134739734017033,-12.711731978377495,0.8506532579931924,-0.04758248661612808,1.0006298174248782,372000
104,21260821,0.025,-1.745808646550208,2.1489284209618633,-13.867111956987994,0.8895258248529058,-0.08072387621254148,1.0356335116273252,372000
104,22260823,0.025,-1.7056620000479548,2.103142267902992,-13.261960529022211,0.8454162111280078,-0.0891825940770639,0.9767654678332458,372000
104,23260837,0.025,-1.7246039214914555,2.1363352318257753,-13.50056926297213,0.8399283505382867,-0.06490849844158661,0.9991044481322316,372000
104,24260855,0.025,-1.6858108038975521,2.151698910906797,-13.199429594031022,0.8870531419223386,-0.05805108437634513,0.9862374441303715,372000
104,20260818,0.0125,-1.6777500183255336,2.1020043614115016,-12.93701033112315,0.9026810270679675,-0.04438109610806085,1.0058429416934025,372000
104,21260821,0.0125,-1.6937595212811398,2.1039834502048396,-13.248606108807344,0.8706051736149384,-0.08437381958704203,1.0425656877174996,372000
104,22260823,0.0125,-1.732147804241338,2.0808968718709218,-13.80047428416609,0.8678114805918187,-0.07755185581890857,0.9859706404907949,372000
104,23260837,0.0125,-1.732409404666358,2.1227903086200923,-13.714537497393936,0.8763344255966494,-0.07266005428538759,1.0184361051471265,372000
104,24260855,0.0125,-1.7139494661192551,2.090468463087753,-13.334786731475944,0.8896698602027631,-0.044051348440114,0.9967405845566734,372000
105,20260818,0.05,-1.6777829093497623,3.331862140415867,-17.95389012842849,1.2187988390330533,0.22408447333637924,2.3359252179217784,372000
105,21260821,0.05,-1.6800380190626523,3.346058509081002,-17.929761713029166,1.2954073875206482,0.22439049922605803,2.281428776140305,372000
105,22260823,0.05,-1.6987151860872478,3.315492188654666,-18.143706043207416,1.3145353637655621,0.19192590506324672,2.2440855896889618,372000
105,23260837,0.05,-1.6859684938521649,3.3081599461295896,-18.161175452383073,1.2305231831576058,0.22765678179263346,2.3269526035557986,372000
105,24260855,0.05,-1.6952724106442543,3.3184202559675597,-17.91449291765941,1.2384685905631527,0.1695740153278306,2.247860363832271,372000
105,20260818,0.025,-1.6018462663277773,3.22934685625372,-16.832365182507562,1.2703088229495827,0.24599933845271352,2.2666947931552093,372000
105,21260821,0.025,-1.611473061047591,3.201510438768918,-16.889733608332566,1.2440583616755974,0.24689207265671398,2.233169286721866,372000
105,22260823,0.025,-1.6110335531341957,3.187482893375633,-16.8926150536198,1.3118020179146714,0.24975864670358516,2.2473626116707925,372000
