biological_pair_key,dt_ms,view,marker_variant,aggregation_order,n_support_scenarios,kl_balance_p,kl_balance_p_q25,kl_balance_p_q75,firing_balance_p,kl_minus_firing_p
WT_14__TO__SCA3_04,0.05,xy,median_seed_isotonic,marker_first,12,0.4802830114733021,0.1800293515314026,0.6280366556128091,0.6792810697600805,-0.1989980582867784
WT_14__TO__SCA3_04,0.05,xy,q25_seed_isotonic,marker_first,12,0.38001875915084066,0.17175429244995374,0.5986057541185281,0.6792810697600805,-0.29926231060923986
WT_14__TO__SCA3_04,0.05,xy,q75_seed_isotonic,marker_first,12,0.502182286199097,0.24991752803217104,0.644069052238982,0.6792810697600805,-0.17709878356098352
WT_14__TO__SCA3_04,0.05,xy,seed_median_curve_first,marker_first,12,0.37811841234843124,0.18013017195798325,0.6110041640780963,0.6792810697600805,-0.30116265741164927
WT_14__TO__SCA3_04,0.05,xy,seed_median_curve_isotonic,marker_first,12,0.45620610897629393,0.18013017195798325,0.6251424170376328,0.6792810697600805,-0.22307496078378658
WT_14__TO__SCA3_04,0.05,xy,seed_median_curve_persistent,marker_first,12,0.45651803038150557,0.18013017195798325,0.6283917300603117,0.6792810697600805,-0.22276303937857495
WT_14__TO__SCA3_04,0.05,xyz,median_seed_isotonic,marker_first,12,0.4071804092755305,0.32187308428006883,0.4856817337291362,0.6792810697600805,-0.27210066048455
WT_14__TO__SCA3_04,0.05,xyz,q25_seed_isotonic,marker_first,12,0.3973923726244748,0.24876944323881414,0.4486160541267749,0.6792810697600805,-0.2818886971356057
WT_14__TO__SCA3_04,0.05,xyz,q75_seed_isotonic,marker_first,12,0.4566601394686028,0.3922184306967645,0.5251046105920045,0.6792810697600805,-0.22262093029147773
WT_14__TO__SCA3_04,0.05,xyz,seed_median_curve_first,marker_first,12,0.40655026732339705,0.29868617557634425,0.4756484608889733,0.6792810697600805,-0.27273080243668346
WT_14__TO__SCA3_04,0.05,xyz,seed_median_curve_isotonic,marker_first,12,0.40655026732339705,0.32179863458474894,0.4753609021768833,0.6792810697600805,-0.27273080243668346
WT_14__TO__SCA3_04,0.05,xyz,seed_median_curve_persistent,marker_first,12,0.40655026732339705,0.32260625864959097,0.4756484608889733,0.6792810697600805,-0.27273080243668346
WT_14__TO__SCA3_04,0.05,z,median_seed_isotonic,marker_first,12,0.418379876790528,0.31662217407783827,0.5487709371884648,0.6792810697600805,-0.2609011929695525
WT_14__TO__SCA3_04,0.05,z,q25_seed_isotonic,marker_first,12,0.3856084303039001,0.23074309125585354,0.5216259152576741,0.6792810697600805,-0.29367263945618044
WT_14__TO__SCA3_04,0.05,z,q75_seed_isotonic,marker_first,12,0.4581834364179297,0.3744331174188358,0.573284153826535,0.6792810697600805,-0.22109763334215082
WT_14__TO__SCA3_04,0.05,z,seed_median_curve_first,marker_first,12,0.39564008985903215,0.20537243532151306,0.5477085207540989,0.6792810697600805,-0.28364097990104836
WT_14__TO__SCA3_04,0.05,z,seed_median_curve_isotonic,marker_first,12,0.39564008985903215,0.3111403986502918,0.5477085207540989,0.6792810697600805,-0.28364097990104836
WT_14__TO__SCA3_04,0.05,z,seed_median_curve_persistent,marker_first,12,0.3965066412307983,0.34380406716478906,0.5477085207540989,0.6792810697600805,-0.2827744285292822
WT_14__TO__SCA3_06,0.0125,xy,median_seed_isotonic,marker_first,2,0.3240286599788391,0.2919683041546213,0.3560890158030569,0.6377356054563533,-0.3137069454775142
WT_14__TO__SCA3_06,0.0125,xy,q25_seed_isotonic,marker_first,2,0.15348430929731238,0.08161802571096922,0.22535059288365553,0.6377356054563533,-0.48425129615904094
WT_14__TO__SCA3_06,0.0125,xy,q75_seed_isotonic,marker_first,2,0.46794846270074664,0.3269381738910728,0.6089587515104204,0.6377356054563533,-0.1697871427556067
WT_14__TO__SCA3_06,0.0125,xy,seed_median_curve_first,marker_first,2,0.17547505714024902,0.05132570717865782,0.2996244071018402,0.6377356054563533,-0.4622605483161043
WT_14__TO__SCA3_06,0.0125,xy,seed_median_curve_isotonic,marker_first,2,0.39064055855399415,0.29953811659662033,0.4817430005113679,0.6377356054563533,-0.24709504690235917
WT_14__TO__SCA3_06,0.0125,xy,seed_median_curve_persistent,marker_first,2,0.39431147372895825,0.2996244071018402,0.4889985403560763,0.6377356054563533,-0.24342413172739508
WT_14__TO__SCA3_06,0.0125,xyz,median_seed_isotonic,marker_first,2,0.2338412182255753,0.16643730408895335,0.30124513236219724,0.6377356054563533,-0.40389438723077803
WT_14__TO__SCA3_06,0.0125,xyz,q25_seed_isotonic,marker_first,2,0.17977754391872275,0.06574990396920598,0.29380518386823956,0.6377356054563533,-0.4579580615376306
WT_14__TO__SCA3_06,0.0125,xyz,q75_seed_isotonic,marker_first,2,0.260544830511131,0.18673959429102288,0.3343500667312391,0.6377356054563533,-0.37719077494522235
WT_14__TO__SCA3_06,0.0125,xyz,seed_median_curve_first,marker_first,2,0.17623444250857975,0.06417544319919977,0.28829344181795974,0.6377356054563533,-0.46150116294777355
WT_14__TO__SCA3_06,0.0125,xyz,seed_median_curve_isotonic,marker_first,2,0.38761482030764455,0.29233624008970094,0.48289340052558816,0.6377356054563533,-0.2501207851487088
WT_14__TO__SCA3_06,0.0125,xyz,seed_median_curve_persistent,marker_first,2,0.4165754305261886,0.28829344181795974,0.5448574192344174,0.6377356054563533,-0.2211601749301647
WT_14__TO__SCA3_06,0.0125,z,median_seed_isotonic,marker_first,2,0.2902770289767132,0.179928290255462,0.40062576769796443,0.6377356054563533,-0.3474585764796401
WT_14__TO__SCA3_06,0.0125,z,q25_seed_isotonic,marker_first,2,0.23761342724739054,0.1620367266374791,0.313190127857302,0.6377356054563533,-0.4001221782089628
WT_14__TO__SCA3_06,0.0125,z,q75_seed_isotonic,marker_first,2,0.5504195832907657,0.5021868477977498,0.5986523187837816,0.6377356054563533,-0.08731602216558765
WT_14__TO__SCA3_06,0.0125,z,seed_median_curve_first,marker_first,2,0.20367868657103574,0.05778171305158369,0.3495756600904878,0.6377356054563533,-0.4340569188853176
WT_14__TO__SCA3_06,0.0125,z,seed_median_curve_isotonic,marker_first,2,0.31333201374739084,0.2256673973309068,0.40099663016387493,0.6377356054563533,-0.3244035917089625
WT_14__TO__SCA3_06,0.0125,z,seed_median_curve_persistent,marker_first,2,0.3608917870936181,0.3127437090843626,0.40903986510287355,0.6377356054563533,-0.27684381836273525
WT_14__TO__SCA3_06,0.025,xy,median_seed_isotonic,marker_first,2,0.3241091491272633,0.2916676679472625,0.356550630307264,0.6377356054563533,-0.31362645632909003
WT_14__TO__SCA3_06,0.025,xy,q25_seed_isotonic,marker_first,2,0.14518432778566237,0.08505820313907272,0.20531045243225204,0.6377356054563533,-0.49255127767069096
WT_14__TO__SCA3_06,0.025,xy,q75_seed_isotonic,marker_first,2,0.509106427597362,0.4031798544046649,0.6150330007900592,0.6377356054563533,-0.1286291778589913
WT_14__TO__SCA3_06,0.025,xy,seed_median_curve_first,marker_first,2,0.16704003624172614,0.051447019599637725,0.2826330528838145,0.6377356054563533,-0.4706955692146272
WT_14__TO__SCA3_06,0.025,xy,seed_median_curve_isotonic,marker_first,2,0.3848944696496142,0.28780093266679974,0.4819880066324287,0.6377356054563533,-0.2528411358067391
WT_14__TO__SCA3_06,0.025,xy,seed_median_curve_persistent,marker_first,2,0.38582080688989207,0.2826330528838145,0.48900856089596956,0.6377356054563533,-0.25191479856646126
WT_14__TO__SCA3_06,0.025,xyz,median_seed_isotonic,marker_first,2,0.23272765879768717,0.16579092604739976,0.2996643915479746,0.6377356054563533,-0.40500794665866613
WT_14__TO__SCA3_06,0.025,xyz,q25_seed_isotonic,marker_first,2,0.1590555615504644,0.06592114065432067,0.2521899824466081,0.6377356054563533,-0.4786800439058889
WT_14__TO__SCA3_06,0.025,xyz,q75_seed_isotonic,marker_first,2,0.26231044780440793,0.18760234829952363,0.3370185473092922,0.6377356054563533,-0.3754251576519454
WT_14__TO__SCA3_06,0.025,xyz,seed_median_curve_first,marker_first,2,0.16066253183837698,0.06555621304251194,0.255768850634242,0.6377356054563533,-0.47707307361797635
WT_14__TO__SCA3_06,0.025,xyz,seed_median_curve_isotonic,marker_first,2,0.37210241420297185,0.260096288472842,0.48410853993310166,0.6377356054563533,-0.2656331912533815
WT_14__TO__SCA3_06,0.025,xyz,seed_median_curve_persistent,marker_first,2,0.40111490744543965,0.255768850634242,0.5464609642566373,0.6377356054563533,-0.23662069801091368
WT_14__TO__SCA3_06,0.025,z,median_seed_isotonic,marker_first,2,0.2912317250652027,0.1807385638765851,0.4017248862538203,0.6377356054563533,-0.34650388039115065
