subset,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_biological_pairs_total,n_pairs_with_crossing,support_fraction,median,q25,q75
all_pairs,intrinsic,p_drive,0.7666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.17980484622741866,0.0,0.4383115043869475
all_pairs,intrinsic,p_drive,0.7666666666666666,active,balance,0.5,p_intrinsic,72,56,0.7777777777777778,0.4074279672846418,0.0,0.6212929751926843
all_pairs,intrinsic,p_drive,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,25,0.3472222222222222,0.45262448245979947,0.12357872689125274,0.8247442501954518
all_pairs,intrinsic,p_drive,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.12028963851825106,0.0,0.37690379697905585
all_pairs,intrinsic,p_drive,0.7666666666666666,isi,balance,0.5,p_intrinsic,72,61,0.8472222222222222,0.5813206955991634,0.20708407328696637,0.6730383126465246
all_pairs,intrinsic,p_drive,0.8,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,46,0.6388888888888888,0.4176908623638039,0.0,0.7056702935185486
all_pairs,intrinsic,p_drive,0.8,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.19619456233098456,0.0,0.43856228192769897
all_pairs,intrinsic,p_drive,0.8,active,balance,0.5,p_intrinsic,72,61,0.8472222222222222,0.44666135050998923,0.0,0.6281935050688345
all_pairs,intrinsic,p_drive,0.8,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,28,0.3888888888888889,0.597169569538469,0.04685761465544092,0.8210126442726653
all_pairs,intrinsic,p_drive,0.8,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.12573996573281,0.0,0.3688145952308088
all_pairs,intrinsic,p_drive,0.8,isi,balance,0.5,p_intrinsic,72,62,0.8611111111111112,0.568669261521846,0.12460059727600516,0.674641759699041
all_pairs,intrinsic,p_drive,0.8333333333333334,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,50,0.6944444444444444,0.4284987831943484,0.0,0.6958969156700375
all_pairs,intrinsic,p_drive,0.8333333333333334,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.20545109712182735,0.0,0.4326127665096993
all_pairs,intrinsic,p_drive,0.8333333333333334,active,balance,0.5,p_intrinsic,72,63,0.875,0.41862721626886096,0.00843852995180849,0.6238393005624983
all_pairs,intrinsic,p_drive,0.8333333333333334,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,31,0.4305555555555556,0.6829782799021742,0.0,0.8032322058736606
all_pairs,intrinsic,p_drive,0.8333333333333334,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.11425318201203512,0.0,0.37610800498934827
all_pairs,intrinsic,p_drive,0.8333333333333334,isi,balance,0.5,p_intrinsic,72,63,0.875,0.5490110364392371,0.13761856061473185,0.6598384769874024
all_pairs,intrinsic,p_drive,0.8666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,51,0.7083333333333334,0.44454135744129947,0.020348977826767072,0.702256144787677
all_pairs,intrinsic,p_drive,0.8666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.2355104467030953,0.0,0.45323929893140336
all_pairs,intrinsic,p_drive,0.8666666666666667,active,balance,0.5,p_intrinsic,72,64,0.8888888888888888,0.40518937852504466,0.02626500324674025,0.6474279289197713
all_pairs,intrinsic,p_drive,0.8666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,34,0.4722222222222222,0.7261252871417978,0.034103565835501504,0.8287738233817488
all_pairs,intrinsic,p_drive,0.8666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.10151081843003121,0.0,0.3974233585170982
all_pairs,intrinsic,p_drive,0.8666666666666667,isi,balance,0.5,p_intrinsic,72,64,0.8888888888888888,0.4753512601934263,0.10243654827100812,0.6806684429726743
all_pairs,intrinsic,p_drive,0.9,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,54,0.75,0.4545607791434333,0.029452314409744523,0.7092642616585357
all_pairs,intrinsic,p_drive,0.9,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.248474055551269,0.0,0.45602551322989154
all_pairs,intrinsic,p_drive,0.9,active,balance,0.5,p_intrinsic,72,64,0.8888888888888888,0.401147961555088,0.022691194968562322,0.6626482338993236
all_pairs,intrinsic,p_drive,0.9,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,38,0.5277777777777778,0.7032875014077872,0.04725952596852599,0.831961549572119
all_pairs,intrinsic,p_drive,0.9,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.09484907492462755,0.0,0.4127170663741544
all_pairs,intrinsic,p_drive,0.9,isi,balance,0.5,p_intrinsic,72,64,0.8888888888888888,0.4640318847811278,0.07001442269336186,0.692889857933525
all_pairs,intrinsic,p_drive,0.9333333333333332,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,54,0.75,0.4328126801849509,0.003893605552421597,0.6821851290404872
all_pairs,intrinsic,p_drive,0.9333333333333332,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.24721366640821352,0.0,0.4602509297111205
all_pairs,intrinsic,p_drive,0.9333333333333332,active,balance,0.5,p_intrinsic,72,63,0.875,0.36223058522500473,0.03404352122531203,0.6473062775275301
all_pairs,intrinsic,p_drive,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,38,0.5277777777777778,0.6681791985785612,0.083660314699952,0.8416947676452651
all_pairs,intrinsic,p_drive,0.9333333333333332,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.10044823074000858,0.0,0.4296786199507121
all_pairs,intrinsic,p_drive,0.9333333333333332,isi,balance,0.5,p_intrinsic,72,65,0.9027777777777778,0.47735318309386915,0.0658007415423461,0.6950254880470149
all_pairs,intrinsic,p_drive,0.9666666666666668,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,55,0.7638888888888888,0.40981074077405905,0.0,0.6938997988510198
all_pairs,intrinsic,p_drive,0.9666666666666668,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.25169496408395226,0.0,0.46698036021220635
all_pairs,intrinsic,p_drive,0.9666666666666668,active,balance,0.5,p_intrinsic,72,63,0.875,0.3565245519925093,0.034936025667092654,0.670625615754427
all_pairs,intrinsic,p_drive,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,36,0.5,0.6509038359722771,0.1027382543516022,0.8416483720203478
all_pairs,intrinsic,p_drive,0.9666666666666668,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.13354527491383195,0.0,0.4478100912864305
all_pairs,intrinsic,p_drive,0.9666666666666668,isi,balance,0.5,p_intrinsic,72,64,0.8888888888888888,0.4482026262705965,0.03419243439630419,0.6872904171775247
all_pairs,intrinsic,p_drive,1.0,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,57,0.7916666666666666,0.42550088883041887,0.0,0.7423266458824527
all_pairs,intrinsic,p_drive,1.0,active,WT_exit,0.1483293470542087,p_intrinsic,72,72,1.0,0.26955252889932896,0.0,0.4794346020417776
all_pairs,intrinsic,p_drive,1.0,active,balance,0.5,p_intrinsic,72,63,0.875,0.3371935343257504,0.01923484820941507,0.6967773419328123
all_pairs,intrinsic,p_drive,1.0,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,39,0.5416666666666666,0.5911539179987229,0.04999999999999995,0.836605210242324
all_pairs,intrinsic,p_drive,1.0,isi,WT_exit,0.1358293233470019,p_intrinsic,72,72,1.0,0.14036703722246044,0.0,0.46123100261943756
all_pairs,intrinsic,p_drive,1.0,isi,balance,0.5,p_intrinsic,72,65,0.9027777777777778,0.40401320885568565,0.05910008592574645,0.7019582817619875
core_secure_pairs,drive,p_intrinsic,0.0,active,SCA3_entry,0.6832817402871161,p_drive,32,8,0.25,0.7410103932134035,0.6951689778969655,0.9280726396256185
core_secure_pairs,drive,p_intrinsic,0.0,active,WT_exit,0.1483293470542087,p_drive,32,13,0.40625,0.6166942038417424,0.442340298286163,0.7171283842312131
core_secure_pairs,drive,p_intrinsic,0.0,active,balance,0.5,p_drive,32,8,0.25,0.6515569281559963,0.6062167281004321,0.7204512902246832
core_secure_pairs,drive,p_intrinsic,0.0,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7745167373348618,0.7475137864385138,0.9694361120575669
core_secure_pairs,drive,p_intrinsic,0.0,isi,WT_exit,0.1358293233470019,p_drive,32,14,0.4375,0.5027477361050556,0.3563361354877329,0.645276953193783
core_secure_pairs,drive,p_intrinsic,0.0,isi,balance,0.5,p_drive,32,9,0.28125,0.6190355001497327,0.5838916621334586,0.8148831536466792
core_secure_pairs,drive,p_intrinsic,0.0333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,8,0.25,0.7478893022109061,0.6967993394739446,0.8229486836516406
core_secure_pairs,drive,p_intrinsic,0.0333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,14,0.4375,0.6377546520554586,0.44469717764742966,0.816560467804848
core_secure_pairs,drive,p_intrinsic,0.0333333333333333,active,balance,0.5,p_drive,32,8,0.25,0.6500016296124704,0.6038748174512434,0.7019003669129382
core_secure_pairs,drive,p_intrinsic,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7813697229620751,0.7594579209970129,0.9318529865313084
core_secure_pairs,drive,p_intrinsic,0.0333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,16,0.5,0.42333941073108616,0.28872773987547046,0.6085937882064621
core_secure_pairs,drive,p_intrinsic,0.0333333333333333,isi,balance,0.5,p_drive,32,9,0.28125,0.6181475094627231,0.5623209177399126,0.8105830923512447
core_secure_pairs,drive,p_intrinsic,0.0666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,32,8,0.25,0.7486256691644801,0.7034285861516186,0.8105356088356891
core_secure_pairs,drive,p_intrinsic,0.0666666666666666,active,WT_exit,0.1483293470542087,p_drive,32,17,0.53125,0.4885096977330558,0.2859000207591684,0.699849427091142
core_secure_pairs,drive,p_intrinsic,0.0666666666666666,active,balance,0.5,p_drive,32,8,0.25,0.6375561796843311,0.6150852626617597,0.7013650643894702
core_secure_pairs,drive,p_intrinsic,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,32,7,0.21875,0.7824346743207856,0.7560663516388527,0.7943273204672621
core_secure_pairs,drive,p_intrinsic,0.0666666666666666,isi,WT_exit,0.1358293233470019,p_drive,32,20,0.625,0.4265683850734868,0.08879555712037616,0.6465678994217083
core_secure_pairs,drive,p_intrinsic,0.0666666666666666,isi,balance,0.5,p_drive,32,10,0.3125,0.624152364505833,0.5735464333239342,0.8487705245911529
core_secure_pairs,drive,p_intrinsic,0.1,active,SCA3_entry,0.6832817402871161,p_drive,32,9,0.28125,0.739397830813087,0.7112144465742964,0.8122324910372108
core_secure_pairs,drive,p_intrinsic,0.1,active,WT_exit,0.1483293470542087,p_drive,32,19,0.59375,0.431090223031659,0.1679284309780235,0.61975210447661
core_secure_pairs,drive,p_intrinsic,0.1,active,balance,0.5,p_drive,32,9,0.28125,0.6484525162568131,0.6091261760632314,0.760777594444255
core_secure_pairs,drive,p_intrinsic,0.1,isi,SCA3_entry,0.7978563373093712,p_drive,32,7,0.21875,0.7748175377398436,0.7535852499897966,0.8014586641898676
core_secure_pairs,drive,p_intrinsic,0.1,isi,WT_exit,0.1358293233470019,p_drive,32,20,0.625,0.39064470331197343,0.06359505683184188,0.556447469190991
core_secure_pairs,drive,p_intrinsic,0.1,isi,balance,0.5,p_drive,32,10,0.3125,0.6255524864439013,0.5758410334159166,0.7832307108991372
core_secure_pairs,drive,p_intrinsic,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,8,0.25,0.7297163573924239,0.6996027964577289,0.7774295915161423
core_secure_pairs,drive,p_intrinsic,0.1333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,21,0.65625,0.4026525535831041,0.0,0.6009737200678869
core_secure_pairs,drive,p_intrinsic,0.1333333333333333,active,balance,0.5,p_drive,32,12,0.375,0.6342908311406792,0.5745504876462539,0.7716756906340799
core_secure_pairs,drive,p_intrinsic,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,7,0.21875,0.774379614508325,0.7523018855921676,0.8217612840245321
core_secure_pairs,drive,p_intrinsic,0.1333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,21,0.65625,0.36132904760564377,0.0671314233226272,0.4915224014786053
core_secure_pairs,drive,p_intrinsic,0.1333333333333333,isi,balance,0.5,p_drive,32,11,0.34375,0.6321418376952417,0.5856435837242583,0.8321537951924493
core_secure_pairs,drive,p_intrinsic,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,32,9,0.28125,0.7208897422566088,0.6398480942223232,0.7436780101404011
core_secure_pairs,drive,p_intrinsic,0.1666666666666666,active,WT_exit,0.1483293470542087,p_drive,32,23,0.71875,0.26441776193396455,0.0,0.563682437510967
core_secure_pairs,drive,p_intrinsic,0.1666666666666666,active,balance,0.5,p_drive,32,13,0.40625,0.6243561329220889,0.5541370925486525,0.7502639698876663
core_secure_pairs,drive,p_intrinsic,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7821297036788831,0.7522684107277952,0.8391327222390168
core_secure_pairs,drive,p_intrinsic,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_drive,32,21,0.65625,0.36290304134516777,0.08044496311132557,0.4176958741272754
core_secure_pairs,drive,p_intrinsic,0.1666666666666666,isi,balance,0.5,p_drive,32,12,0.375,0.6790727854686407,0.6017776905356359,0.8721574888014603
core_secure_pairs,drive,p_intrinsic,0.2,active,SCA3_entry,0.6832817402871161,p_drive,32,10,0.3125,0.6928750958319431,0.6396247360009827,0.7447315596121149
core_secure_pairs,drive,p_intrinsic,0.2,active,WT_exit,0.1483293470542087,p_drive,32,23,0.71875,0.2620805497359779,0.0,0.5153805312358104
core_secure_pairs,drive,p_intrinsic,0.2,active,balance,0.5,p_drive,32,14,0.4375,0.6415747856066027,0.5574915584417075,0.7932248245295223
core_secure_pairs,drive,p_intrinsic,0.2,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7711770896423813,0.7478063283675,0.8337147319332461
core_secure_pairs,drive,p_intrinsic,0.2,isi,WT_exit,0.1358293233470019,p_drive,32,22,0.6875,0.35592880473186994,0.09156000548850973,0.4344514170015107
core_secure_pairs,drive,p_intrinsic,0.2,isi,balance,0.5,p_drive,32,12,0.375,0.6781983089488928,0.5907615704181455,0.8688270509907708
core_secure_pairs,drive,p_intrinsic,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,10,0.3125,0.695614546978859,0.6415450790820754,0.7459528644845723
core_secure_pairs,drive,p_intrinsic,0.2333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,25,0.78125,0.4026214376617391,0.0,0.5023710068624965
core_secure_pairs,drive,p_intrinsic,0.2333333333333333,active,balance,0.5,p_drive,32,17,0.53125,0.6391162295025097,0.0,0.749441755654629
core_secure_pairs,drive,p_intrinsic,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7780972876177978,0.7486131464932567,0.849911468408275
core_secure_pairs,drive,p_intrinsic,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,24,0.75,0.37480001683281416,0.11699175745667036,0.5196692763326978
core_secure_pairs,drive,p_intrinsic,0.2333333333333333,isi,balance,0.5,p_drive,32,12,0.375,0.6523381409257318,0.5793059086809088,0.7975683279373927
core_secure_pairs,drive,p_intrinsic,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,32,12,0.375,0.6532751044455527,0.0,0.749767918637376
core_secure_pairs,drive,p_intrinsic,0.2666666666666666,active,WT_exit,0.1483293470542087,p_drive,32,26,0.8125,0.25444193712055896,0.0,0.4878043642493353
core_secure_pairs,drive,p_intrinsic,0.2666666666666666,active,balance,0.5,p_drive,32,20,0.625,0.5777949289746709,0.0,0.7628640099556023
core_secure_pairs,drive,p_intrinsic,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7844670015025672,0.7631861763945038,0.8498152484837015
core_secure_pairs,drive,p_intrinsic,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_drive,32,24,0.75,0.3390844270878924,0.1335794779819258,0.45153031661660653
core_secure_pairs,drive,p_intrinsic,0.2666666666666666,isi,balance,0.5,p_drive,32,12,0.375,0.6441830887946762,0.5857230776373418,0.8018316117300415
core_secure_pairs,drive,p_intrinsic,0.3,active,SCA3_entry,0.6832817402871161,p_drive,32,15,0.46875,0.6469383470618387,0.0,0.7506872115503733
core_secure_pairs,drive,p_intrinsic,0.3,active,WT_exit,0.1483293470542087,p_drive,32,27,0.84375,0.2599531180391069,0.0,0.495038311108962
core_secure_pairs,drive,p_intrinsic,0.3,active,balance,0.5,p_drive,32,21,0.65625,0.573676151393643,0.0,0.7544534951615317
core_secure_pairs,drive,p_intrinsic,0.3,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.7954791965916796,0.7684769046437153,0.8345968455104272
core_secure_pairs,drive,p_intrinsic,0.3,isi,WT_exit,0.1358293233470019,p_drive,32,25,0.78125,0.36635413006995227,0.14678051282993493,0.5106502737654521
core_secure_pairs,drive,p_intrinsic,0.3,isi,balance,0.5,p_drive,32,12,0.375,0.649619835008534,0.5850131901425855,0.8027934081580103
core_secure_pairs,drive,p_intrinsic,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,17,0.53125,0.6538651761627107,0.0,0.7606882328954162
core_secure_pairs,drive,p_intrinsic,0.3333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,28,0.875,0.2488811950322175,0.0,0.4909221814248054
core_secure_pairs,drive,p_intrinsic,0.3333333333333333,active,balance,0.5,p_drive,32,21,0.65625,0.5847584352774234,0.009480358863698347,0.7585707759382438
core_secure_pairs,drive,p_intrinsic,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,9,0.28125,0.8002865401845402,0.7824612521997032,0.8525090859749529
core_secure_pairs,drive,p_intrinsic,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,28,0.875,0.29122979018573647,0.0936472133473951,0.47439757432211993
core_secure_pairs,drive,p_intrinsic,0.3333333333333333,isi,balance,0.5,p_drive,32,12,0.375,0.6552963698375471,0.595638943599623,0.7930858837206258
core_secure_pairs,drive,p_intrinsic,0.3666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,32,18,0.5625,0.66440295613995,0.003222956844182402,0.7928842304173166
core_secure_pairs,drive,p_intrinsic,0.3666666666666666,active,WT_exit,0.1483293470542087,p_drive,32,30,0.9375,0.2562921604485937,0.0,0.5054040083905224
core_secure_pairs,drive,p_intrinsic,0.3666666666666666,active,balance,0.5,p_drive,32,21,0.65625,0.5965243199697898,0.00863450508089826,0.7685837250693035
core_secure_pairs,drive,p_intrinsic,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.8007649947394294,0.7217985908582307,0.8985922871625908
core_secure_pairs,drive,p_intrinsic,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_drive,32,29,0.90625,0.3192481594345625,0.09279883464350266,0.4810623875654916
core_secure_pairs,drive,p_intrinsic,0.3666666666666666,isi,balance,0.5,p_drive,32,12,0.375,0.6595989646402389,0.6011804195395676,0.7878496036320619
core_secure_pairs,drive,p_intrinsic,0.4,active,SCA3_entry,0.6832817402871161,p_drive,32,18,0.5625,0.6703927070401369,0.011693962180717313,0.7961430030167855
core_secure_pairs,drive,p_intrinsic,0.4,active,WT_exit,0.1483293470542087,p_drive,32,30,0.9375,0.26658885599788723,0.0,0.5263362857073921
core_secure_pairs,drive,p_intrinsic,0.4,active,balance,0.5,p_drive,32,23,0.71875,0.5636119888496256,0.0,0.7274457260462603
core_secure_pairs,drive,p_intrinsic,0.4,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.806115584951183,0.734215742610824,0.9053965631799055
core_secure_pairs,drive,p_intrinsic,0.4,isi,WT_exit,0.1358293233470019,p_drive,32,30,0.9375,0.29884336688437896,0.059082156818659706,0.48742800732896296
core_secure_pairs,drive,p_intrinsic,0.4,isi,balance,0.5,p_drive,32,14,0.4375,0.7083821282464311,0.5936584728188607,0.8739606771342121
core_secure_pairs,drive,p_intrinsic,0.4333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,18,0.5625,0.6764751542971322,0.010616751063752745,0.7971610117215043
core_secure_pairs,drive,p_intrinsic,0.4333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,30,0.9375,0.28227649532475607,0.0,0.5393548873383731
core_secure_pairs,drive,p_intrinsic,0.4333333333333333,active,balance,0.5,p_drive,32,24,0.75,0.5921999195911553,0.0,0.7817724834392095
core_secure_pairs,drive,p_intrinsic,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.8112263692765442,0.7497618810387988,0.9114451759419211
core_secure_pairs,drive,p_intrinsic,0.4333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,31,0.96875,0.2986937124699208,0.10209303882307323,0.4990056172483829
core_secure_pairs,drive,p_intrinsic,0.4333333333333333,isi,balance,0.5,p_drive,32,17,0.53125,0.6698204969202303,0.578286258830316,0.8611620643068362
core_secure_pairs,drive,p_intrinsic,0.4666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,32,20,0.625,0.6266795582709206,0.0,0.7870340367531117
core_secure_pairs,drive,p_intrinsic,0.4666666666666667,active,WT_exit,0.1483293470542087,p_drive,32,30,0.9375,0.17249187306621558,0.0,0.5361935490490011
core_secure_pairs,drive,p_intrinsic,0.4666666666666667,active,balance,0.5,p_drive,32,26,0.8125,0.5911806254123095,0.0,0.7669342264546328
core_secure_pairs,drive,p_intrinsic,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.8322368077388225,0.783382823014848,0.9122585877686755
core_secure_pairs,drive,p_intrinsic,0.4666666666666667,isi,WT_exit,0.1358293233470019,p_drive,32,31,0.96875,0.29303771642584486,0.05657895228400026,0.4926216810482007
core_secure_pairs,drive,p_intrinsic,0.4666666666666667,isi,balance,0.5,p_drive,32,20,0.625,0.6942156252788818,0.5571905974630853,0.8481660311647409
core_secure_pairs,drive,p_intrinsic,0.5,active,SCA3_entry,0.6832817402871161,p_drive,32,22,0.6875,0.6349163017951747,0.0,0.7937696509964809
core_secure_pairs,drive,p_intrinsic,0.5,active,WT_exit,0.1483293470542087,p_drive,32,31,0.96875,0.23508135310255407,0.0,0.5549681023103288
core_secure_pairs,drive,p_intrinsic,0.5,active,balance,0.5,p_drive,32,27,0.84375,0.562413531599034,0.0,0.753088773985416
core_secure_pairs,drive,p_intrinsic,0.5,isi,SCA3_entry,0.7978563373093712,p_drive,32,8,0.25,0.8380897114563859,0.7884228911593694,0.8824501383866448
core_secure_pairs,drive,p_intrinsic,0.5,isi,WT_exit,0.1358293233470019,p_drive,32,32,1.0,0.3847105128215919,0.0,0.5553913431591834
core_secure_pairs,drive,p_intrinsic,0.5,isi,balance,0.5,p_drive,32,23,0.71875,0.7461675818008766,0.5358929649018713,0.8403868686209907
core_secure_pairs,drive,p_intrinsic,0.5333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,25,0.78125,0.6256312619087687,0.0,0.7953529731609486
core_secure_pairs,drive,p_intrinsic,0.5333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,31,0.96875,0.10691345718671216,0.0,0.5429593532402923
core_secure_pairs,drive,p_intrinsic,0.5333333333333333,active,balance,0.5,p_drive,32,27,0.84375,0.5652019056060966,0.0,0.7078328963638918
core_secure_pairs,drive,p_intrinsic,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,9,0.28125,0.8390490385959795,0.7492210899936397,0.8478954021814297
core_secure_pairs,drive,p_intrinsic,0.5333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,31,0.96875,0.32043427870663327,0.0,0.5214119541733792
core_secure_pairs,drive,p_intrinsic,0.5333333333333333,isi,balance,0.5,p_drive,32,23,0.71875,0.7109919801551507,0.43426893226113883,0.8095072662609146
core_secure_pairs,drive,p_intrinsic,0.5666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,32,25,0.78125,0.648247584555478,0.0,0.8045253504287403
core_secure_pairs,drive,p_intrinsic,0.5666666666666667,active,WT_exit,0.1483293470542087,p_drive,32,31,0.96875,0.0,0.0,0.5301198748158092
core_secure_pairs,drive,p_intrinsic,0.5666666666666667,active,balance,0.5,p_drive,32,27,0.84375,0.5682999947348897,0.0,0.7138772340418462
core_secure_pairs,drive,p_intrinsic,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,32,11,0.34375,0.8367466270631354,0.5364433622828001,0.8781975316380541
core_secure_pairs,drive,p_intrinsic,0.5666666666666667,isi,WT_exit,0.1358293233470019,p_drive,32,31,0.96875,0.31914556032419017,0.0,0.5344956681578761
core_secure_pairs,drive,p_intrinsic,0.5666666666666667,isi,balance,0.5,p_drive,32,23,0.71875,0.7159210164093945,0.27128534056060505,0.7964337383622984
core_secure_pairs,drive,p_intrinsic,0.6,active,SCA3_entry,0.6832817402871161,p_drive,32,25,0.78125,0.6694155425234303,0.0,0.7979578778535196
core_secure_pairs,drive,p_intrinsic,0.6,active,WT_exit,0.1483293470542087,p_drive,32,32,1.0,0.053613885584033856,0.0,0.5426631391703118
core_secure_pairs,drive,p_intrinsic,0.6,active,balance,0.5,p_drive,32,28,0.875,0.5686823116063375,0.0,0.7269050837683573
core_secure_pairs,drive,p_intrinsic,0.6,isi,SCA3_entry,0.7978563373093712,p_drive,32,13,0.40625,0.8254936108293834,0.32983549631212455,0.8739521639530685
core_secure_pairs,drive,p_intrinsic,0.6,isi,WT_exit,0.1358293233470019,p_drive,32,32,1.0,0.28778517392627345,0.0,0.5242903333780397
core_secure_pairs,drive,p_intrinsic,0.6,isi,balance,0.5,p_drive,32,25,0.78125,0.6905880508539607,0.1299610374272835,0.7496132946496381
core_secure_pairs,drive,p_intrinsic,0.6333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,32,28,0.875,0.6913242095252163,0.0,0.8456237896270207
core_secure_pairs,drive,p_intrinsic,0.6333333333333333,active,WT_exit,0.1483293470542087,p_drive,32,32,1.0,0.07016190706695544,0.0,0.5428047245546282
core_secure_pairs,drive,p_intrinsic,0.6333333333333333,active,balance,0.5,p_drive,32,28,0.875,0.5573772041758698,0.0,0.7394561065218275
core_secure_pairs,drive,p_intrinsic,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,32,14,0.4375,0.8013825773154635,0.0992247674343122,0.873944260764687
core_secure_pairs,drive,p_intrinsic,0.6333333333333333,isi,WT_exit,0.1358293233470019,p_drive,32,32,1.0,0.20061453823214248,0.0,0.4793101429653988
core_secure_pairs,drive,p_intrinsic,0.6333333333333333,isi,balance,0.5,p_drive,32,26,0.8125,0.6708932709681661,0.22648888562250463,0.7471192356218627
core_secure_pairs,drive,p_intrinsic,0.6666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,32,28,0.875,0.710166483058278,0.0,0.8319727255060507
core_secure_pairs,drive,p_intrinsic,0.6666666666666666,active,WT_exit,0.1483293470542087,p_drive,32,32,1.0,0.01666666666666665,0.0,0.5205730434094835
core_secure_pairs,drive,p_intrinsic,0.6666666666666666,active,balance,0.5,p_drive,32,29,0.90625,0.5410701430877056,0.0,0.7592714386276415
