p_intrinsic,p_drive,A_isi_median,dA_dintrinsic,dA_ddrive,drive_dominance_fraction,gradient_magnitude
0.0,0.9666666666666668,0.07960678460319319,0.31365322036495247,-0.12443604706198724,0.28404267420849216,0.3374354344963174
0.0,1.0,0.0521268587160993,1.8014040599678551,-0.8243977766128168,0.3139603930227844,1.9810826033643392
0.0333333333333333,0.0,0.04677607022711257,0.11177486953942167,-1.6103568650653957,0.9350950526644404,1.6142313509295387
0.0333333333333333,0.0333333333333333,-0.006902491941733946,-0.08577924238896356,-1.0170439629326986,0.9222185006852986,1.0206549372646336
0.0333333333333333,0.0666666666666666,-0.02102686063506732,0.31216142309592926,-0.4094947041443762,0.5674374382579279,0.5149084062156745
0.0333333333333333,0.1,-0.034202138884692354,0.7932749499706685,-0.4468299656082442,0.3603162603380638,0.9104626101144578
0.0333333333333333,0.1333333333333333,-0.05081552500895026,0.9378584522802556,-0.415729174724574,0.30713133485453376,1.0258699835898757
0.0333333333333333,0.1666666666666666,-0.06191741719966395,1.4966745905391814,-0.19478982376749995,0.11516046221246863,1.509297156099156
0.0333333333333333,0.2,-0.06380151326011692,1.9032106574897385,-0.2684147118448964,0.12360083632985742,1.9220450734354024
0.0333333333333333,0.2333333333333333,-0.07981173132265704,1.9946394644485532,-0.6529585753913534,0.24662300151530406,2.098795248306208
0.0333333333333333,0.2666666666666666,-0.1073320849528738,2.151225658829837,-0.3887107564933721,0.153039561993881,2.186062187455223
0.0333333333333333,0.3,-0.1057257817555485,2.001561586955291,0.1497302047472984,0.06960013761257274,2.0071541845579906
0.0333333333333333,0.3333333333333333,-0.09735007130305391,1.5925045495110968,-0.13986712710158433,0.08073736657659258,1.5986349031149019
0.0333333333333333,0.3666666666666666,-0.11505025689565412,1.641574400345445,-0.08210907199755002,0.0476358178952308,1.643626603451589
0.0333333333333333,0.4,-0.10282400943622391,1.6275856542559612,0.3652916095201744,0.18329859854390332,1.6680746451899702
0.0333333333333333,0.4333333333333333,-0.0906974829276425,1.594767398034551,0.28648507634028547,0.15228422566486619,1.6202952671657074
0.0333333333333333,0.4666666666666667,-0.08372500434687155,1.2708447501714044,0.24616242751652623,0.16226846592229194,1.294466036541341
0.0333333333333333,0.5,-0.07428665442654075,1.4388718228445372,0.30116300233392285,0.1730787211704428,1.4700514537085916
0.0333333333333333,0.5333333333333333,-0.06364747085794337,1.521095390210453,0.2861234039045498,0.15832250352656652,1.54777187866346
0.0333333333333333,0.5666666666666667,-0.055211760832904105,1.8334492540920335,0.22293114843198697,0.10840948890504849,1.8469527509581394
0.0333333333333333,0.6,-0.048785394295810906,1.907641593479539,-0.18773504950711212,0.08959489461499553,1.9168570363974964
0.0333333333333333,0.6333333333333333,-0.06772743080004491,1.9955945410578482,-0.675166237480865,0.25279921844976216,2.106714745886104
0.0333333333333333,0.6666666666666666,-0.09379647679453523,1.8465047312538172,-0.2954280211349165,0.13792590864743454,1.869988619808801
0.0333333333333333,0.7,-0.08742263220903934,1.8867930171048404,0.25376330221825777,0.11855016377167996,1.9037814220514657
0.0333333333333333,0.7333333333333333,-0.07687892331331805,1.7298056383925766,0.49210918101555373,0.22147976903391864,1.7984434916489729
0.0333333333333333,0.7666666666666666,-0.0546153534746691,1.5734352944775571,0.6827328727383962,0.3026072624634488,1.7151742772748488
0.0333333333333333,0.8,-0.03136339846409165,1.4155295592186004,0.6995750940675527,0.33075199989780696,1.578964611782427
0.0333333333333333,0.8333333333333334,-0.0079770138701656,1.2558063995181814,0.7089991442166257,0.3608495234947894,1.4421267279856949
0.0333333333333333,0.8666666666666667,0.015903211150350052,0.9299519677085492,0.7267671577824909,0.43867855848352216,1.1802547029672208
0.0333333333333333,0.9,0.04047412998200045,0.5619426649832379,0.7348812598902849,0.5666777469130644,0.9251108176139743
0.0333333333333333,0.9333333333333332,0.0648952951430357,0.2054703179800555,0.7438164295003674,0.7835529480155384,0.7716741102081242
0.0333333333333333,0.9666666666666668,0.0900618919486916,0.24808177349479804,0.7091754835798816,0.7408410626701114,0.7513151355131101
0.0333333333333333,1.0,0.1121736607150278,1.0496125910442435,0.6633530629900859,0.3872541527191599,1.2416617403532006
0.0666666666666666,0.0,0.04173510800722968,-0.29720601891822934,-1.744644782605651,0.8544428326024519,1.7697787531650226
0.0666666666666666,0.0333333333333333,-0.01641971807962534,-0.26593050228020076,-1.0330868773313577,0.7952833376565591,1.0667649826260963
0.0666666666666666,0.0666666666666666,-0.027137350481527496,-0.3471830894142231,-0.12986089508028464,0.27221996147355204,0.3706749919353302
0.0666666666666666,0.1,-0.02507711108497765,-0.11500108227486042,-0.08739556304097006,0.43180341702103503,0.1444411069039468
0.0666666666666666,0.1333333333333333,-0.0329637213509255,0.25436621900794054,0.041255362319598664,0.139554636486059,0.25769008186679776
0.0666666666666666,0.1666666666666666,-0.022326753597004406,0.54326325660333,0.2843964098041015,0.34361516133625614,0.6132016665704016
0.0666666666666666,0.2,-0.014003960697318733,0.8076861055061914,0.10999239219825614,0.11985939789741143,0.815141197197917
0.0666666666666666,0.2333333333333333,-0.014993927450453998,1.3683067808226637,-0.09218788076519824,0.06312099810414289,1.3714087836255313
0.0666666666666666,0.2666666666666666,-0.020149819414998615,1.8172753702791338,-0.3150950717790524,0.1477675105432991,1.844390055189685
