subset,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_biological_pairs_total,n_pairs_with_marker,pair_marker_fraction,n_pairs_support_ge_0_5,pair_majority_support_fraction,median_pair_crossing_support_weight,median,q25,q75,median_majority_support,q25_majority_support,q75_majority_support
all_pairs,drive,p_intrinsic,0.6,active,balance,0.5,p_drive,72,70,0.9722222222222222,64,0.8888888888888888,0.9166666666666667,0.06666666666666662,0.0,0.38840638224893276,0.06666666666666676,0.0,0.39493878952433953
all_pairs,drive,p_intrinsic,0.6,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,42,0.5833333333333334,0.5595238095238095,0.4348840499770288,0.15639200109001974,0.7569423922600912,0.47035820363185094,0.2416666666666666,0.8037912756302047
all_pairs,drive,p_intrinsic,0.6,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,0.9857142857142858,0.14306530423043318,9.567744512084745e-17,0.36107504298632,0.14306530423043318,9.567744512084745e-17,0.36107504298632
all_pairs,drive,p_intrinsic,0.6,isi,balance,0.5,p_drive,72,72,1.0,65,0.9027777777777778,0.8333333333333334,0.4470540539459342,0.09760436267372641,0.574678979992296,0.4666666666666667,0.1,0.5761149605108457
all_pairs,drive,p_intrinsic,0.6333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,72,70,0.9722222222222222,64,0.8888888888888888,0.8333333333333333,0.09999999999999998,0.0,0.4449013711669175,0.09999999999999998,0.0,0.469236651507813
all_pairs,drive,p_intrinsic,0.6333333333333333,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.0,0.0,0.1486807223122727,0.0,0.0,0.1486807223122727
all_pairs,drive,p_intrinsic,0.6333333333333333,active,balance,0.5,p_drive,72,70,0.9722222222222222,64,0.8888888888888888,0.9388888888888889,0.09166666666666666,0.0,0.3977786087802188,0.10000000000000012,0.0,0.4031497857615486
all_pairs,drive,p_intrinsic,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,46,0.6388888888888888,0.625,0.4389528222423914,0.15426382076509143,0.7480677752482578,0.5416049701410887,0.16892882333138431,0.8122035526564906
all_pairs,drive,p_intrinsic,0.6333333333333333,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,0.9880952380952381,0.12499999999999997,9.902560568476347e-17,0.3359778459436522,0.12499999999999997,9.902560568476347e-17,0.3359778459436522
all_pairs,drive,p_intrinsic,0.6333333333333333,isi,balance,0.5,p_drive,72,72,1.0,65,0.9027777777777778,0.8333333333333334,0.4470718136349552,0.11250000000000006,0.5918614334214278,0.4803866005063332,0.11696945805396593,0.6
all_pairs,drive,p_intrinsic,0.6666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,72,70,0.9722222222222222,63,0.875,0.8333333333333333,0.10833333333333331,1.6653345369377347e-17,0.4832737140413532,0.1,0.0,0.4986897819871695
all_pairs,drive,p_intrinsic,0.6666666666666666,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.0,0.0,0.19360863383716287,0.0,0.0,0.19360863383716287
all_pairs,drive,p_intrinsic,0.6666666666666666,active,balance,0.5,p_drive,72,71,0.9861111111111112,65,0.9027777777777778,0.9821428571428572,0.11666666666666652,0.0,0.41476162981188447,0.11666666666666661,0.0,0.4224166520582989
all_pairs,drive,p_intrinsic,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,47,0.6527777777777778,0.6091269841269841,0.48755863482103445,0.16860249676081826,0.759561090455134,0.5852431617733302,0.21366078268312905,0.8174519948037855
all_pairs,drive,p_intrinsic,0.6666666666666666,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,0.9880952380952381,0.13333333333333341,0.005189994082697382,0.3133123812523021,0.13333333333333341,0.005189994082697382,0.3133123812523021
all_pairs,drive,p_intrinsic,0.6666666666666666,isi,balance,0.5,p_drive,72,72,1.0,65,0.9027777777777778,0.8779761904761906,0.4727909676196036,0.15541286032941848,0.61442347925958,0.4902675938954934,0.1627727026614469,0.6333333333333333
all_pairs,drive,p_intrinsic,0.7,active,SCA3_entry,0.6832817402871161,p_drive,72,70,0.9722222222222222,63,0.875,0.8333333333333334,0.12499999999999993,0.0,0.5211626217689509,0.11666666666666661,0.0,0.5271402841958857
all_pairs,drive,p_intrinsic,0.7,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,4.6839447360393845e-17,0.0,0.22537183398749028,4.6839447360393845e-17,0.0,0.22537183398749028
all_pairs,drive,p_intrinsic,0.7,active,balance,0.5,p_drive,72,72,1.0,66,0.9166666666666666,1.0,0.12132824943577171,0.0,0.4548191341301602,0.12966158276910503,1.6653345369377347e-17,0.46077332694980644
all_pairs,drive,p_intrinsic,0.7,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,47,0.6527777777777778,0.6180555555555556,0.49390450549353665,0.18630514242763313,0.7500977532559446,0.49390450549353665,0.17112620684059449,0.8247943876256603
all_pairs,drive,p_intrinsic,0.7,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,0.9880952380952381,0.1486579921145982,0.020738696998898402,0.32667667210293283,0.1486579921145982,0.020738696998898402,0.32667667210293283
all_pairs,drive,p_intrinsic,0.7,isi,balance,0.5,p_drive,72,72,1.0,65,0.9027777777777778,0.8928571428571429,0.4962842268483536,0.16265205241894967,0.6414973946105142,0.5002513048197295,0.17231684901609975,0.6419032775468442
all_pairs,drive,p_intrinsic,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,72,70,0.9722222222222222,62,0.8611111111111112,0.8571428571428571,0.1333333333333333,0.016666666666666656,0.5057884164475508,0.1333333333333333,0.016666666666666656,0.5612375458595134
all_pairs,drive,p_intrinsic,0.7333333333333333,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,71,0.9861111111111112,1.0,0.0333333333333333,0.0,0.2584512214553611,0.0333333333333333,0.0,0.24452303652579635
all_pairs,drive,p_intrinsic,0.7333333333333333,active,balance,0.5,p_drive,72,72,1.0,68,0.9444444444444444,0.9791666666666667,0.10000000000000026,1.036310692990639e-16,0.4815149233849152,0.10833333333333359,1.036310692990639e-16,0.4846652992535392
all_pairs,drive,p_intrinsic,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,51,0.7083333333333334,0.6319444444444444,0.49999999999999994,0.1666666666666666,0.7710813285782319,0.49999999999999994,0.16022395582669036,0.79627728454523
all_pairs,drive,p_intrinsic,0.7333333333333333,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,71,0.9861111111111112,0.9880952380952381,0.17754456650267691,0.029166666666666636,0.3627651686236841,0.16666666666666716,0.024999999999999974,0.3492712853001362
all_pairs,drive,p_intrinsic,0.7333333333333333,isi,balance,0.5,p_drive,72,72,1.0,65,0.9027777777777778,0.8750000000000001,0.47474704704789816,0.16208506376465687,0.627893325375176,0.5100006605451459,0.1666666666666666,0.6386437717400892
all_pairs,drive,p_intrinsic,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,72,70,0.9722222222222222,63,0.875,0.888888888888889,0.1333333333333333,0.004166666666666728,0.5354371117985836,0.13333333333333333,0.008333333333333389,0.5995067206390188
all_pairs,drive,p_intrinsic,0.7666666666666666,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,71,0.9861111111111112,1.0,0.04999999999999995,0.0,0.3045235554648571,0.0333333333333333,0.0,0.2933706902286788
all_pairs,drive,p_intrinsic,0.7666666666666666,active,balance,0.5,p_drive,72,72,1.0,67,0.9305555555555556,1.0,0.12499999999999999,1.400502427060264e-16,0.4499515270271202,0.1333333333333333,1.3577149221078245e-16,0.5183688954255387
all_pairs,drive,p_intrinsic,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,52,0.7222222222222222,0.6339285714285714,0.5045576584506701,0.1666666666666666,0.7549767907860433,0.5325177816735871,0.1666666666666666,0.8160708110681469
all_pairs,drive,p_intrinsic,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,71,0.9861111111111112,0.9880952380952381,0.20214287761894895,1.0225410873761092e-16,0.3974623160680031,0.20000000000000048,6.816940582507395e-17,0.38080564510036585
all_pairs,drive,p_intrinsic,0.7666666666666666,isi,balance,0.5,p_drive,72,72,1.0,67,0.9305555555555556,0.8750000000000001,0.5,0.16671410528952021,0.6516904098732013,0.517135629412701,0.19774351020431025,0.6561916083777006
all_pairs,drive,p_intrinsic,0.8,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,64,0.8888888888888888,0.8908730158730159,0.15000000000000002,1.27675647831893e-16,0.6410008626136168,0.15000000000000002,1.27675647831893e-16,0.6776339364422435
all_pairs,drive,p_intrinsic,0.8,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,71,0.9861111111111112,1.0,0.05833333333333357,0.0,0.338045520107892,0.049999999999999954,0.0,0.329452431405661
all_pairs,drive,p_intrinsic,0.8,active,balance,0.5,p_drive,72,72,1.0,68,0.9444444444444444,1.0,0.1333333333333333,1.4401921974175397e-16,0.49589143654554146,0.13333333333333336,1.4401921974175397e-16,0.5529569505513026
all_pairs,drive,p_intrinsic,0.8,isi,SCA3_entry,0.7978563373093712,p_drive,72,69,0.9583333333333334,53,0.7361111111111112,0.6666666666666666,0.48747259537705084,0.16666666666666677,0.7839763845698433,0.5574829904893231,0.2,0.8222120468003277
all_pairs,drive,p_intrinsic,0.8,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,71,0.9861111111111112,0.9880952380952381,0.20145131071064312,1.0112215384088828e-16,0.3925365548044981,0.19192003566726284,6.741476922725885e-17,0.3863256375738968
all_pairs,drive,p_intrinsic,0.8,isi,balance,0.5,p_drive,72,72,1.0,67,0.9305555555555556,0.9166666666666667,0.5210494029775237,0.19987806789557716,0.6491225290034519,0.5313835116160768,0.21666666666666667,0.6498602245458192
all_pairs,drive,p_intrinsic,0.8333333333333334,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,63,0.875,0.9047619047619049,0.15833333333333333,5.828670879282071e-17,0.6415873269884482,0.16666666666666669,1.1657341758564142e-16,0.6936938539491947
all_pairs,drive,p_intrinsic,0.8333333333333334,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.09166666666666673,0.0,0.35936454913170657,0.09166666666666673,0.0,0.35936454913170657
all_pairs,drive,p_intrinsic,0.8333333333333334,active,balance,0.5,p_drive,72,72,1.0,66,0.9166666666666666,1.0,0.13333333333333358,1.1934897514720418e-16,0.4633744175157566,0.13333333333333358,9.159339953157535e-17,0.5633760978178278
all_pairs,drive,p_intrinsic,0.8333333333333334,isi,SCA3_entry,0.7978563373093712,p_drive,72,71,0.9861111111111112,53,0.7361111111111112,0.7238095238095237,0.5927174102571577,0.1833333333333333,0.7887464325627253,0.6219723156059918,0.2,0.8144037552070146
all_pairs,drive,p_intrinsic,0.8333333333333334,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,0.9880952380952381,0.2171575077957646,7.020056140790011e-17,0.43375698871880697,0.2171575077957646,7.020056140790011e-17,0.43375698871880697
all_pairs,drive,p_intrinsic,0.8333333333333334,isi,balance,0.5,p_drive,72,72,1.0,67,0.9305555555555556,0.9458333333333334,0.39288173236864965,0.19166666666666665,0.6480350781937363,0.4775735495089317,0.2,0.6584056912874114
all_pairs,drive,p_intrinsic,0.8666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,64,0.8888888888888888,0.9791666666666667,0.1333333333333333,0.0,0.6276518582056728,0.15833333333333333,9.992007221626393e-17,0.6891802505491347
all_pairs,drive,p_intrinsic,0.8666666666666667,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.1333333333333333,0.0,0.3959910846398293,0.1333333333333333,0.0,0.3959910846398293
all_pairs,drive,p_intrinsic,0.8666666666666667,active,balance,0.5,p_drive,72,72,1.0,68,0.9444444444444444,1.0,0.1333333333333333,5.828670879282071e-17,0.5783689464924693,0.1333333333333333,1.1934897514720418e-16,0.5880311439634603
all_pairs,drive,p_intrinsic,0.8666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,72,72,1.0,53,0.7361111111111112,0.8107142857142857,0.5630629464952658,0.18750000000000008,0.8016376519606014,0.6462589539161553,0.2666666666666666,0.8451804341976261
all_pairs,drive,p_intrinsic,0.8666666666666667,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,1.0,0.26281216633708737,5.2263312967439264e-17,0.44274552852753385,0.26281216633708737,5.2263312967439264e-17,0.44274552852753385
all_pairs,drive,p_intrinsic,0.8666666666666667,isi,balance,0.5,p_drive,72,72,1.0,67,0.9305555555555556,0.9861111111111112,0.3905511047963516,0.14583333333333315,0.6761673963550401,0.4664511579724496,0.2,0.684794888407927
all_pairs,drive,p_intrinsic,0.9,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,64,0.8888888888888888,1.0,0.1499999999999999,0.012500000000000034,0.6453903007522376,0.1666666666666666,0.016666666666666663,0.7177715253587779
all_pairs,drive,p_intrinsic,0.9,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.15392765736413289,0.0,0.40482160650876,0.15392765736413289,0.0,0.40482160650876
all_pairs,drive,p_intrinsic,0.9,active,balance,0.5,p_drive,72,72,1.0,68,0.9444444444444444,1.0,0.10833333333333336,8.326672684688665e-18,0.5946138515954636,0.1666666666666666,1.5820678100908474e-16,0.647201214598966
all_pairs,drive,p_intrinsic,0.9,isi,SCA3_entry,0.7978563373093712,p_drive,72,72,1.0,52,0.7222222222222222,0.8333333333333333,0.5858490605875807,0.19166666666666665,0.807856533754823,0.6893058336338481,0.31766571090836543,0.8570775259913657
all_pairs,drive,p_intrinsic,0.9,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,1.0,0.2743346244741574,0.0333333333333333,0.43580959801584984,0.2743346244741574,0.0333333333333333,0.43580959801584984
all_pairs,drive,p_intrinsic,0.9,isi,balance,0.5,p_drive,72,72,1.0,66,0.9166666666666666,1.0,0.4412055566121171,0.09583333333333333,0.6917326175703868,0.49376766294752356,0.13749999999999998,0.6965009424561914
all_pairs,drive,p_intrinsic,0.9333333333333332,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,66,0.9166666666666666,1.0,0.15833333333333327,0.0333333333333333,0.6713153557848858,0.17500000000000004,0.0666666666666666,0.7535229536032623
all_pairs,drive,p_intrinsic,0.9333333333333332,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.14999999999999905,0.0,0.4271523550713123,0.14999999999999905,0.0,0.4271523550713123
all_pairs,drive,p_intrinsic,0.9333333333333332,active,balance,0.5,p_drive,72,72,1.0,71,0.9861111111111112,1.0,0.1333333333333333,0.0333333333333333,0.6400051673112619,0.1333333333333333,0.0333333333333333,0.6471477677472948
all_pairs,drive,p_intrinsic,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,p_drive,72,71,0.9861111111111112,52,0.7222222222222222,0.8958333333333334,0.5666666666666667,0.21666666666666667,0.841103338653553,0.6979818254891454,0.31724030970799755,0.8644927292884315
all_pairs,drive,p_intrinsic,0.9333333333333332,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,1.0,0.3397251061587414,0.0333333333333333,0.44479953059759825,0.3397251061587414,0.0333333333333333,0.44479953059759825
all_pairs,drive,p_intrinsic,0.9333333333333332,isi,balance,0.5,p_drive,72,72,1.0,67,0.9305555555555556,1.0,0.49849260476317653,0.09583333333333333,0.7010580787398609,0.5212986490882703,0.10000000000000012,0.7044453545256164
all_pairs,drive,p_intrinsic,0.9666666666666668,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,68,0.9444444444444444,1.0,0.2,0.05833333333333327,0.7577443353954714,0.20000000000000007,0.0666666666666666,0.7748331935753755
all_pairs,drive,p_intrinsic,0.9666666666666668,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.2,0.024999999999999974,0.44935395629139496,0.2,0.024999999999999974,0.44935395629139496
all_pairs,drive,p_intrinsic,0.9666666666666668,active,balance,0.5,p_drive,72,72,1.0,72,1.0,1.0,0.2,0.0666666666666666,0.6732978745578015,0.2,0.0666666666666666,0.6732978745578015
all_pairs,drive,p_intrinsic,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,p_drive,72,70,0.9722222222222222,52,0.7222222222222222,1.0,0.5083333333333334,0.22083333333333333,0.7962427856004735,0.7,0.29166666666666663,0.8410682246036195
all_pairs,drive,p_intrinsic,0.9666666666666668,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,1.0,0.3459736107478333,0.052828352105787756,0.4986639083674286,0.3459736107478333,0.052828352105787756,0.4986639083674286
all_pairs,drive,p_intrinsic,0.9666666666666668,isi,balance,0.5,p_drive,72,72,1.0,70,0.9722222222222222,1.0,0.45751570871157077,0.16249999999999995,0.7028028785305489,0.4942969577743764,0.1666666666666666,0.7029393682234047
all_pairs,drive,p_intrinsic,1.0,active,SCA3_entry,0.6832817402871161,p_drive,72,72,1.0,61,0.8472222222222222,1.0,0.2,0.0666666666666666,0.5750000000000001,0.21666666666666667,0.10000000000000014,0.6545325950376465
all_pairs,drive,p_intrinsic,1.0,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,72,1.0,1.0,0.21666666666666667,0.033333333333333444,0.48097644496690417,0.21666666666666667,0.033333333333333444,0.48097644496690417
all_pairs,drive,p_intrinsic,1.0,active,balance,0.5,p_drive,72,72,1.0,72,1.0,1.0,0.26666666666666666,0.07916666666666665,0.6664683741192886,0.26666666666666666,0.07916666666666665,0.6664683741192886
all_pairs,drive,p_intrinsic,1.0,isi,SCA3_entry,0.7978563373093712,p_drive,72,70,0.9722222222222222,50,0.6944444444444444,1.0,0.583333333333333,0.23333333333333334,0.8333333333333334,0.7333333333333333,0.3666666666666666,0.8618788873926044
all_pairs,drive,p_intrinsic,1.0,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,72,1.0,1.0,0.3514135944254819,0.0666666666666666,0.5220716207042582,0.3514135944254819,0.0666666666666666,0.5220716207042582
all_pairs,drive,p_intrinsic,1.0,isi,balance,0.5,p_drive,72,72,1.0,72,1.0,1.0,0.5117264844409201,0.19166666666666665,0.7322658104738689,0.5117264844409201,0.19166666666666665,0.7322658104738689
all_pairs,intrinsic,p_drive,0.0,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,63,0.875,43,0.5972222222222222,0.5714285714285714,0.18683533720607365,0.08362879413026122,0.374562597804594,0.18683533720607365,0.07265827111359771,0.39815918068646905
all_pairs,intrinsic,p_drive,0.0,active,WT_exit,0.1483293470542087,p_intrinsic,72,70,0.9722222222222222,61,0.8472222222222222,0.7500000000000001,0.06783201046518969,0.007923962181091345,0.1610016806428375,0.05302062180470756,0.006696052384476757,0.14017119857918195
all_pairs,intrinsic,p_drive,0.0,active,balance,0.5,p_intrinsic,72,63,0.875,49,0.6805555555555556,0.6666666666666666,0.15973481276609758,0.0694274265671278,0.28939183376700994,0.15973481276609758,0.05284383334053813,0.28929052128647964
all_pairs,intrinsic,p_drive,0.0,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,54,0.75,15,0.20833333333333334,0.18452380952380953,0.3663254661911337,0.18150433290023682,0.5535916487114572,0.24197258913042136,0.11312899645735836,0.5075273242964893
all_pairs,intrinsic,p_drive,0.0,isi,WT_exit,0.1358293233470019,p_intrinsic,72,69,0.9583333333333334,55,0.7638888888888888,0.6805555555555556,0.07120225271460058,0.0005067414850996509,0.21439556217969244,0.06283801594084859,0.0,0.19728475804199455
all_pairs,intrinsic,p_drive,0.0,isi,balance,0.5,p_intrinsic,72,63,0.875,29,0.4027777777777778,0.42857142857142855,0.345656134546686,0.1617114790086368,0.640805015648941,0.2618617991030566,0.040477872317647934,0.47552090825935667
all_pairs,intrinsic,p_drive,0.0333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,63,0.875,41,0.5694444444444444,0.5714285714285714,0.2244648076602179,0.10508823472757003,0.3920050469302706,0.21991399212903245,0.09673778819849903,0.3746546111847735
all_pairs,intrinsic,p_drive,0.0333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.75,0.10057656467944587,0.03474110350123473,0.22451418050122976,0.09370632644801706,0.025152065647089807,0.17645997707092892
all_pairs,intrinsic,p_drive,0.0333333333333333,active,balance,0.5,p_intrinsic,72,63,0.875,45,0.625,0.5982142857142858,0.19340311382931738,0.08933676216833195,0.3412271893471493,0.19604062221282587,0.08546304366602336,0.33878625168154197
all_pairs,intrinsic,p_drive,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,57,0.7916666666666666,15,0.20833333333333334,0.21825396825396826,0.41872146582578185,0.20964774308025586,0.6009764746550331,0.37672215097994016,0.1810612862429013,0.5574951330407706
all_pairs,intrinsic,p_drive,0.0333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,56,0.7777777777777778,0.7142857142857143,0.08672306245235345,0.005873038324335174,0.2515498471360371,0.07382319115357239,0.0023333825943363676,0.17888893367641048
all_pairs,intrinsic,p_drive,0.0333333333333333,isi,balance,0.5,p_intrinsic,72,62,0.8611111111111112,30,0.4166666666666667,0.42857142857142855,0.3812680691198219,0.20497239628675615,0.5572352651912899,0.3830370341391844,0.07000196366920486,0.5029477200520271
all_pairs,intrinsic,p_drive,0.0666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,62,0.8611111111111112,36,0.5,0.5,0.23867723314732242,0.12060953414784853,0.4305410924194848,0.2537229726766324,0.12830747756874075,0.4247659116872171
all_pairs,intrinsic,p_drive,0.0666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.7559523809523809,0.11634434447016795,0.05687772229686929,0.17847798596477446,0.1106680756073514,0.039528429121603786,0.1678202170910621
all_pairs,intrinsic,p_drive,0.0666666666666666,active,balance,0.5,p_intrinsic,72,63,0.875,44,0.6111111111111112,0.5714285714285714,0.226241435150529,0.11354302294702703,0.37966398780062394,0.23278282898673386,0.1046517489138622,0.3810255947242688
all_pairs,intrinsic,p_drive,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,59,0.8194444444444444,17,0.2361111111111111,0.2857142857142857,0.4680488827788783,0.2200976062805584,0.6478001333310561,0.4644250269000222,0.19373185363094697,0.6622669333287788
all_pairs,intrinsic,p_drive,0.0666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.7222222222222222,0.10646702220583995,0.01126653198202435,0.27997226481484044,0.0772206090406917,0.0014995360061964206,0.22726426734166505
all_pairs,intrinsic,p_drive,0.0666666666666666,isi,balance,0.5,p_intrinsic,72,63,0.875,30,0.4166666666666667,0.4285714285714286,0.4069695817242541,0.21451889187346052,0.5964547674949174,0.3156220829756885,0.0833784031700566,0.5322901126609001
all_pairs,intrinsic,p_drive,0.1,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,62,0.8611111111111112,36,0.5,0.5,0.24765933349265684,0.14677540361144015,0.424690891660186,0.26238876629134955,0.1445021564598236,0.41103146168712357
all_pairs,intrinsic,p_drive,0.1,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,59,0.8194444444444444,0.7777777777777777,0.12651382523710522,0.05745597960741526,0.22473280665346396,0.11483644257632293,0.05200406056398939,0.18828316048725613
all_pairs,intrinsic,p_drive,0.1,active,balance,0.5,p_intrinsic,72,63,0.875,43,0.5972222222222222,0.5476190476190477,0.25212114058202617,0.13843084142124323,0.4412268420381452,0.24564142162001096,0.1237613523700826,0.411092218601904
all_pairs,intrinsic,p_drive,0.1,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,57,0.7916666666666666,18,0.25,0.2857142857142857,0.4300679947980951,0.20968814352467216,0.6148998695492938,0.4623032577770283,0.15384054560612578,0.6614585329631654
all_pairs,intrinsic,p_drive,0.1,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,59,0.8194444444444444,0.75,0.12292493316089687,0.01853456868219711,0.3026979143606271,0.1074808266485252,0.004264858100502293,0.22206244386975926
all_pairs,intrinsic,p_drive,0.1,isi,balance,0.5,p_intrinsic,72,63,0.875,32,0.4444444444444444,0.46428571428571436,0.4104449363185153,0.21894630984432614,0.59584024559481,0.32691581590740215,0.1574272207881001,0.5258908124877478
all_pairs,intrinsic,p_drive,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,60,0.8333333333333334,35,0.4861111111111111,0.49999999999999994,0.22496317679718333,0.1680870807417408,0.39714596993004053,0.25697638675133005,0.13434530240421205,0.369314764483621
all_pairs,intrinsic,p_drive,0.1333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,58,0.8055555555555556,0.7638888888888888,0.14080866503807216,0.05944385766727336,0.26916547989573647,0.1277815179281525,0.04888402087917436,0.20513252534774598
all_pairs,intrinsic,p_drive,0.1333333333333333,active,balance,0.5,p_intrinsic,72,63,0.875,39,0.5416666666666666,0.5,0.2749406040670048,0.15997032862555005,0.44703778557338275,0.28513241124761224,0.1420892136670995,0.44703778557338275
all_pairs,intrinsic,p_drive,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,57,0.7916666666666666,20,0.2777777777777778,0.2857142857142857,0.3751469203811531,0.21389910886658722,0.5668568979304849,0.48590523058066953,0.22188866700769677,0.6460401361014223
all_pairs,intrinsic,p_drive,0.1333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,57,0.7916666666666666,0.75,0.1264381984171981,0.02672860659747841,0.3333286188452406,0.11285553152801686,0.0020261557074216984,0.23529387931363235
all_pairs,intrinsic,p_drive,0.1333333333333333,isi,balance,0.5,p_intrinsic,72,63,0.875,32,0.4444444444444444,0.4365079365079366,0.3839432160736894,0.22753284089345344,0.626673926358644,0.3972392361833451,0.2113545214492825,0.5958549979345508
all_pairs,intrinsic,p_drive,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,59,0.8194444444444444,35,0.4861111111111111,0.49999999999999994,0.25580976338265066,0.17859016275494805,0.4045544535663541,0.26554272285739994,0.1552529632768476,0.37880389513075396
all_pairs,intrinsic,p_drive,0.1666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,59,0.8194444444444444,0.75,0.15190996783109068,0.0657368606963934,0.29311307544717646,0.14441207756743704,0.05504997791934514,0.22035692959995654
all_pairs,intrinsic,p_drive,0.1666666666666666,active,balance,0.5,p_intrinsic,72,63,0.875,41,0.5694444444444444,0.511904761904762,0.28791240069199586,0.173246492989035,0.43761716054533584,0.29141326434010273,0.16119176800995538,0.41796704253373185
all_pairs,intrinsic,p_drive,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,55,0.7638888888888888,18,0.25,0.2857142857142857,0.38758944875940665,0.22406137321581257,0.583625515387665,0.4682533275803129,0.20545655298927618,0.5620792632576974
all_pairs,intrinsic,p_drive,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,68,0.9444444444444444,55,0.7638888888888888,0.8075396825396826,0.13748203899734557,0.03412503414110259,0.2912561379766785,0.11436451102161257,0.002507406678816341,0.23944878181497897
