biological_pair_key,wt_cell_id,sca_cell_id,both_core_secure,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_support_scenarios,crossing_support_weight,q25_weighted,median_weighted,q75_weighted
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1666666666666666,isi,balance,0.5,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1666666666666666,active,WT_exit,0.1483293470542087,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1666666666666666,active,balance,0.5,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2,isi,WT_exit,0.1358293233470019,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2,isi,balance,0.5,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2,active,WT_exit,0.1483293470542087,p_drive,7,0.2857142857142857,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2,active,balance,0.5,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2,active,SCA3_entry,0.6832817402871161,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2333333333333333,isi,balance,0.5,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2333333333333333,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2333333333333333,active,balance,0.5,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.14285714285714285,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2666666666666666,isi,balance,0.5,p_drive,7,0.14285714285714285,0.15506920721929435,0.15506920721929435,0.15506920721929435
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2666666666666666,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2666666666666666,active,balance,0.5,p_drive,7,0.2857142857142857,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,7,0.2857142857142857,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3,isi,balance,0.5,p_drive,7,0.14285714285714285,0.15221278462494356,0.15221278462494356,0.15221278462494356
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3,active,balance,0.5,p_drive,7,0.2857142857142857,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3,active,SCA3_entry,0.6832817402871161,p_drive,7,0.2857142857142857,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3333333333333333,isi,balance,0.5,p_drive,7,0.2857142857142857,0.0,0.0,0.09331779200628768
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3333333333333333,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3333333333333333,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.2857142857142857,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3666666666666666,isi,balance,0.5,p_drive,7,0.42857142857142855,0.0,0.0,0.05464417657160449
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.0,,,
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3666666666666666,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3666666666666666,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.3666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4,isi,balance,0.5,p_drive,7,0.42857142857142855,0.0,0.0,0.05468284805709337
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.14285714285714285,0.22710600092431546,0.22710600092431546,0.22710600092431546
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4333333333333333,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4333333333333333,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0,0.0,0.06358716943363134
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4333333333333333,active,WT_exit,0.1483293470542087,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4333333333333333,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4666666666666667,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4666666666666667,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0,0.0,0.07219327605020942
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4666666666666667,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4666666666666667,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.4666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5,isi,WT_exit,0.1358293233470019,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0,0.0,0.0802617922711868
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5333333333333333,isi,WT_exit,0.1358293233470019,p_drive,7,0.7142857142857143,0.0,0.0,0.02499999999999997
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5333333333333333,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0,0.0,0.08048060906036726
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5333333333333333,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5333333333333333,active,balance,0.5,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5666666666666667,isi,WT_exit,0.1358293233470019,p_drive,7,0.7142857142857143,0.008333333333333323,0.0333333333333333,0.058333333333333265
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5666666666666667,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0333333333333333,0.0333333333333333,0.0666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0333333333333333,0.0333333333333333,0.11343442072430768
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5666666666666667,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5666666666666667,active,balance,0.5,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.5666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6,isi,WT_exit,0.1358293233470019,p_drive,7,0.7142857142857143,0.008333333333333323,0.0333333333333333,0.058333333333333265
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0333333333333333,0.0333333333333333,0.0666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0333333333333333,0.0333333333333333,0.1208348365788091
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6,active,balance,0.5,p_drive,7,0.7142857142857143,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0,0.0
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6333333333333333,isi,WT_exit,0.1358293233470019,p_drive,7,0.7142857142857143,0.016666666666666646,0.0666666666666666,0.09166666666666665
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6333333333333333,isi,balance,0.5,p_drive,7,0.5714285714285714,0.0666666666666666,0.0666666666666666,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.42857142857142855,0.0666666666666666,0.0666666666666666,0.15366826926397187
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6333333333333333,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.0,0.01666666666666665,0.0333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6333333333333333,active,balance,0.5,p_drive,7,0.7142857142857143,0.0,0.01666666666666665,0.0333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.5714285714285714,0.0,0.0333333333333333,0.0333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6666666666666666,isi,WT_exit,0.1358293233470019,p_drive,7,0.7142857142857143,0.024999999999999994,0.1,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6666666666666666,isi,balance,0.5,p_drive,7,0.7142857142857143,0.024999999999999994,0.1,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.5714285714285714,0.1,0.1,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6666666666666666,active,WT_exit,0.1483293470542087,p_drive,7,0.7142857142857143,0.008333333333333323,0.0333333333333333,0.058333333333333265
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6666666666666666,active,balance,0.5,p_drive,7,0.7142857142857143,0.008333333333333323,0.0333333333333333,0.058333333333333265
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.6666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.008333333333333323,0.0333333333333333,0.058333333333333265
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7,isi,WT_exit,0.1358293233470019,p_drive,7,0.7142857142857143,0.024999999999999994,0.11666666666666665,0.1333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7,isi,balance,0.5,p_drive,7,0.7142857142857143,0.024999999999999994,0.11666666666666665,0.1333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.5714285714285714,0.1,0.1333333333333333,0.1333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.0,0.0333333333333333,0.0666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7,active,balance,0.5,p_drive,7,0.7142857142857143,0.008333333333333323,0.04999999999999995,0.0666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.008333333333333323,0.04999999999999995,0.0666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7333333333333333,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.0,0.1333333333333333,0.14999999999999997
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7333333333333333,isi,balance,0.5,p_drive,7,0.7142857142857143,0.03333333333333332,0.1333333333333333,0.15833333333333327
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.5714285714285714,0.1333333333333333,0.1333333333333333,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7333333333333333,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.0,0.0666666666666666,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7333333333333333,active,balance,0.5,p_drive,7,0.7142857142857143,0.016666666666666646,0.0833333333333333,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.016666666666666646,0.0833333333333333,0.1
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.0,0.1666666666666666,0.1833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7666666666666666,isi,balance,0.5,p_drive,7,0.7142857142857143,0.04166666666666664,0.1666666666666666,0.19166666666666665
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.5714285714285714,0.1666666666666666,0.1666666666666666,0.2
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7666666666666666,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.0,0.0666666666666666,0.11666666666666665
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7666666666666666,active,balance,0.5,p_drive,7,0.7142857142857143,0.016666666666666646,0.0833333333333333,0.12499999999999997
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.016666666666666646,0.0833333333333333,0.12499999999999997
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.0,0.1666666666666666,0.1833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8,isi,balance,0.5,p_drive,7,0.7142857142857143,0.04166666666666664,0.1666666666666666,0.19166666666666665
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.7142857142857143,0.04166666666666664,0.1666666666666666,0.19166666666666665
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.0,0.1,0.1333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8,active,balance,0.5,p_drive,7,0.7142857142857143,0.024999999999999994,0.11666666666666665,0.1333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.024999999999999994,0.11666666666666665,0.1333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8333333333333334,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.016666666666666653,0.2,0.21666666666666667
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8333333333333334,isi,balance,0.5,p_drive,7,0.7142857142857143,0.07499999999999996,0.2,0.22499999999999998
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8333333333333334,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.7142857142857143,0.07499999999999996,0.2,0.22499999999999998
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8333333333333334,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.0,0.1333333333333333,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8333333333333334,active,balance,0.5,p_drive,7,0.7142857142857143,0.03333333333333332,0.14999999999999997,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8333333333333334,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.03333333333333332,0.14999999999999997,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8666666666666667,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.016666666666666653,0.2,0.2333333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8666666666666667,isi,balance,0.5,p_drive,7,0.7142857142857143,0.07499999999999996,0.2,0.24999999999999994
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.7142857142857143,0.07499999999999996,0.2,0.24999999999999994
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8666666666666667,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.0,0.1333333333333333,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8666666666666667,active,balance,0.5,p_drive,7,0.8571428571428571,0.0,0.1333333333333333,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.8666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.03333333333333332,0.14999999999999997,0.1666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.05000000000000001,0.2333333333333333,0.26666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9,isi,balance,0.5,p_drive,7,0.8571428571428571,0.05000000000000001,0.2333333333333333,0.26666666666666666
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.7142857142857143,0.13333333333333333,0.2333333333333333,0.2833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.016666666666666653,0.1666666666666666,0.1833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9,active,balance,0.5,p_drive,7,0.8571428571428571,0.016666666666666653,0.1666666666666666,0.1833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9,active,SCA3_entry,0.6832817402871161,p_drive,7,0.7142857142857143,0.06666666666666662,0.1666666666666666,0.19166666666666665
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9333333333333332,isi,WT_exit,0.1358293233470019,p_drive,7,0.8571428571428571,0.06666666666666667,0.2333333333333333,0.2833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9333333333333332,isi,balance,0.5,p_drive,7,0.8571428571428571,0.06666666666666667,0.2333333333333333,0.2833333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,p_drive,7,0.7142857142857143,0.1583333333333333,0.2333333333333333,0.3083333333333333
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9333333333333332,active,WT_exit,0.1483293470542087,p_drive,7,0.8571428571428571,0.033333333333333305,0.2,0.2
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9333333333333332,active,balance,0.5,p_drive,7,0.8571428571428571,0.033333333333333305,0.2,0.2
WT_08__TO__SCA3_05,WT_08,SCA3_05,False,drive,p_intrinsic,0.9333333333333332,active,SCA3_entry,0.6832817402871161,p_drive,7,0.8571428571428571,0.033333333333333305,0.2,0.2
