path_family,path_progress,n_biological_pairs,A_isi_v1_1_median,A_isi_v1_1_q25,A_isi_v1_1_q75,A_active_median,A_active_q25,A_active_q75,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,active_support_rate_hz_median,active_support_rate_hz_q25,active_support_rate_hz_q75,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,occupancy_fraction_median,occupancy_fraction_q25,occupancy_fraction_q75
coupled,0.8,72,0.6040429600215789,0.46867191441141165,0.6956063535899816,0.662670183371119,0.43722382218459305,0.8785411269874018,1.790134608200816,1.4438205588540667,2.4894754148235,50.32759583864795,36.555969552391545,60.109266262953334,17.68536706156791,15.671928977198887,19.998232470547364,0.980954255338847,0.9654320244073651,0.9864870579097154
coupled,0.8250000000000001,72,0.6355786837481117,0.5098340345783421,0.7475021376118249,0.6710272969675322,0.46565619707767614,0.8816277501104408,1.9271639380193668,1.5389917973012952,2.695080269592652,48.2538239553443,36.41212893531243,58.279952815858465,17.93979737809253,16.232186664878874,21.030307243619216,0.980659511478813,0.960756743085365,0.9880786210544272
coupled,0.8500000000000001,72,0.6585837311578459,0.5620023573737523,0.7823250018422576,0.7117298911350498,0.4904686592900081,0.9042848858234014,2.0618588750367275,1.6518471017667893,3.1304878870252524,47.450344412448295,35.599086664605466,57.298490481771594,18.2672340032313,16.77288417215896,22.01238327971892,0.9801411121749336,0.9580343601441685,0.9850493881009809
coupled,0.875,72,0.6817641981281288,0.614543244387062,0.8567161012133232,0.7517240769485741,0.5615125443680787,0.931270605904198,2.1677922873114492,1.6819036703706756,3.601511037629834,47.58674358675534,35.32119945304915,56.80984925440674,18.654060576226694,16.869003542026025,22.7988488071826,0.9799046399526259,0.9517788842158544,0.9849714652573432
coupled,0.9,72,0.7215312731894161,0.6193937078515848,0.8872699588951736,0.7879397368862326,0.5922768133830232,0.9552610233732014,2.2365341230031195,1.7810886619650161,4.0574702596253465,47.26386015345918,36.22529659399933,53.72785059950283,19.16742170158113,17.537080367960847,24.19377804373289,0.9817007014816934,0.9534003273582766,0.9856098390814035
coupled,0.925,72,0.7827113591809571,0.640993135533445,0.900241076643653,0.8262713806476054,0.6552144546665487,0.9667669885653533,2.432020259716839,1.8870908581795023,4.361185463592847,47.17307555830137,37.08176935358052,52.99552244774938,19.833739486153412,18.292418227232545,24.12601125166089,0.9786501911905712,0.9574570662393949,0.986353093952915
coupled,0.95,72,0.8149534372055931,0.6616774860202763,0.9393685814290823,0.8597627762681459,0.6675257608961841,0.9712326135330633,2.568445117204021,2.0131561747090094,4.63786861442132,45.555008421697465,36.17014426645425,51.81965061197505,19.99026100913304,18.33072515451048,25.666261160813352,0.9774444480721092,0.9648860866366682,0.9849153726021995
coupled,0.975,72,0.83357426655427,0.6713452834628219,1.0035932351357975,0.8780701089330534,0.6830341637202032,0.9809885940490033,2.661374276919652,2.0625086507780335,4.931735911871918,45.687040400880335,36.929827525299544,49.87450462665004,20.208904538625767,18.9037603133617,27.09153304192997,0.9807467268460062,0.9502795563611033,0.9859524564374123
coupled,1.0,72,0.8149065164431801,0.6666014866759782,1.0576162283502353,0.9102889746270773,0.6743175240676906,1.0162885296381905,2.800264895021555,2.222495829418198,5.239370818325304,43.23512001200343,37.108111040037095,49.46334206026423,20.63873762028832,17.79220798666679,27.79730594401513,0.9744655361255605,0.9687306990661236,0.9855274024536372
drive_early,0.0,72,0.03428345003793494,-0.14056544425041603,0.09548151834449342,-0.012753087492362357,-0.18473452651181158,0.09746400071937478,0.6314551640116268,0.5034226712413061,0.9283563609557556,83.83551113555984,74.0846603324372,100.08494077765576,11.682136411998439,9.663919541267385,13.238030966635941,0.9915448099658508,0.980531671466793,0.994149059631611
drive_early,0.025,72,-0.014887463101878056,-0.16034014922667186,0.11033300107488944,-0.02921477659123463,-0.2073225529048117,0.05848485301032716,0.6600453856388324,0.5316480729228595,0.9905040070579576,89.52508368229024,79.02814784209698,103.11409225287468,10.86830534481563,9.541116616962865,12.492037938176537,0.9919602405369508,0.9828071380310891,0.9937974680080677
drive_early,0.05,72,-0.03578536782254849,-0.16102137989953824,0.11686225888827996,-0.0776212332915083,-0.2133007954918925,0.06764621447827235,0.7066767864183781,0.536962881348293,1.0139533936016416,92.25820182736709,80.77640652601931,102.65502230926856,10.494925836154634,9.523621460066508,11.978599876994739,0.9917151913248153,0.9849947806477877,0.9940418401118919
