biological_pair_key,path_family,wt_cell_id,sca_cell_id,both_core_secure,n_support_scenarios,wt_exit_p_isi_weighted_median,wt_exit_p_isi_weighted_q25,wt_exit_p_isi_weighted_q75,wt_exit_p_isi_support_fraction,wt_exit_p_active_weighted_median,wt_exit_p_active_weighted_q25,wt_exit_p_active_weighted_q75,wt_exit_p_active_support_fraction,wt_exit_dual_consensus_p_weighted_median,wt_exit_dual_consensus_p_weighted_q25,wt_exit_dual_consensus_p_weighted_q75,wt_exit_dual_consensus_p_support_fraction,balance_p_isi_weighted_median,balance_p_isi_weighted_q25,balance_p_isi_weighted_q75,balance_p_isi_support_fraction,balance_p_active_weighted_median,balance_p_active_weighted_q25,balance_p_active_weighted_q75,balance_p_active_support_fraction,balance_dual_consensus_p_weighted_median,balance_dual_consensus_p_weighted_q25,balance_dual_consensus_p_weighted_q75,balance_dual_consensus_p_support_fraction,sca3_entry_p_isi_weighted_median,sca3_entry_p_isi_weighted_q25,sca3_entry_p_isi_weighted_q75,sca3_entry_p_isi_support_fraction,sca3_entry_p_active_weighted_median,sca3_entry_p_active_weighted_q25,sca3_entry_p_active_weighted_q75,sca3_entry_p_active_support_fraction,sca3_entry_dual_consensus_p_weighted_median,sca3_entry_dual_consensus_p_weighted_q25,sca3_entry_dual_consensus_p_weighted_q75,sca3_entry_dual_consensus_p_support_fraction,wt_exit_active_isi_gap_weighted_median,wt_exit_dual_agreement_weight,occupancy_at_wt_exit_isi_weighted_median,balance_active_isi_gap_weighted_median,balance_dual_agreement_weight,occupancy_at_balance_isi_weighted_median,sca3_entry_active_isi_gap_weighted_median,sca3_entry_dual_agreement_weight,occupancy_at_sca3_entry_isi_weighted_median
WT_07__TO__SCA3_05,drive_late,WT_07,SCA3_05,False,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9285714285714286,0.13419868498641527,0.0,0.3700870393672889,0.9642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.03429773093737828,0.39285714285714285,0.0,1.0,0.0627165592908208,0.0,0.9285714285714286,0.1135030800121154,0.13419868498641527,0.39285714285714285,0.09194340670644988
WT_07__TO__SCA3_06,coupled,WT_07,SCA3_06,False,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.34715582202532813,0.0,0.399086428349419,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0627165592908208,0.0,0.75,0.1135030800121154,0.34715582202532813,0.25,0.2795385835675734
WT_07__TO__SCA3_06,drive_early,WT_07,SCA3_06,False,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.32749675882297574,0.0,0.3567174007815312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0627165592908208,0.0,0.75,0.08822142394607607,0.32749675882297574,0.25,0.23664494857698012
WT_07__TO__SCA3_06,drive_late,WT_07,SCA3_06,False,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.27639954989668025,0.0,0.40927112863222775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0627165592908208,0.0,0.75,0.1135030800121154,0.27639954989668025,0.25,0.22257039632806683
WT_07__TO__SCA3_09,coupled,WT_07,SCA3_09,False,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.059412719578393794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7500000000000001,0.3390401379420752,0.0,0.491081502534008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25000000000000006,0.0,1.0,0.0627165592908208,0.0,0.7500000000000001,0.1135030800121154,0.3390401379420752,0.25000000000000006,0.5401232262036606
WT_07__TO__SCA3_09,drive_early,WT_07,SCA3_09,False,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08773836638980906,0.0,0.31112458964024353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5000000000000001,0.24272682709513618,0.0,0.31613488661623446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25000000000000006,0.0,1.0,0.0627165592908208,0.08773836638980906,0.5000000000000001,0.4426132825393867,0.24272682709513618,0.25000000000000006,0.6123472203094078
WT_07__TO__SCA3_09,drive_late,WT_07,SCA3_09,False,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.061023000594343395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.5078830619709703,0.0,0.6910201402743824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25000000000000006,0.0,1.0,0.0627165592908208,0.0,0.8333333333333334,0.1135030800121154,0.5078830619709703,0.25000000000000006,0.5745514521738776
WT_08__TO__SCA3_01,coupled,WT_08,SCA3_01,True,2,0.6180309063423852,0.6180309063423852,0.6363296965763399,1.0,0.6525273266603486,0.6525273266603486,0.6870427784938034,1.0,0.6535779067353216,0.6535779067353216,0.6535779067353216,0.5,0.7795542992069673,0.7795542992069673,0.799889158806983,1.0,0.7924985812332778,0.7924985812332778,0.8311122200258154,1.0,0.7860264402201225,0.7860264402201225,0.8155006894163992,1.0,0.9040503574487151,0.9040503574487151,0.9191478035939682,1.0,0.8790280096260336,0.8790280096260336,0.9039014434422301,1.0,0.8915391835373743,0.8915391835373743,0.9115246235180992,1.0,0.00210116014994588,0.5,0.9817124826851125,0.012944282026310483,1.0,0.9853169474222706,0.0054703724807948495,1.0,0.9870815078095831
WT_08__TO__SCA3_01,drive_early,WT_08,SCA3_01,True,2,0.4711153799777086,0.4711153799777086,0.5391675513972005,1.0,0.5774330988388734,0.5774330988388734,0.5887342388637992,1.0,0.6036275508527087,0.6036275508527087,0.6036275508527087,0.5,0.6939612215841734,0.6939612215841734,0.703997159464582,1.0,0.7197387839308675,0.7197387839308675,0.7473721219530092,1.0,0.7168859406379291,0.7168859406379291,0.7256846407087956,1.0,0.8522505819904538,0.8522505819904538,0.8599430952453675,1.0,0.8138138117090898,0.8138138117090898,0.8361458422647314,1.0,0.8330321968497718,0.8330321968497718,0.8480444687550495,1.0,0.007184343927967407,0.5,0.9826213839438089,0.005705686585877001,1.0,0.9874817815338132,0.009157735679907963,1.0,0.9831831638543397
WT_08__TO__SCA3_01,drive_late,WT_08,SCA3_01,True,2,0.6978261020821065,0.6978261020821065,0.7145723781313944,1.0,0.701913540490453,0.701913540490453,0.754490327455003,1.0,0.6998698212862797,0.6998698212862797,0.7345313527931987,1.0,0.8283115051026987,0.8283115051026987,0.8552152715310797,1.0,0.8432222007859479,0.8432222007859479,0.879055425404168,1.0,0.8357668529443233,0.8357668529443233,0.8671353484676239,1.0,0.9309834839793412,0.9309834839793412,0.9442841687808794,1.0,0.911355573912643,0.911355573912643,0.9320508115546826,1.0,0.921169528945992,0.921169528945992,0.938167490167781,1.0,0.0040874384083464665,1.0,0.9907258092870433,0.014910695683249209,1.0,0.9860354490752287,0.004838804385695505,1.0,0.985498229661565
WT_08__TO__SCA3_02,coupled,WT_08,SCA3_02,False,7,0.5875170004716147,0.36221418340307715,0.7036113904260122,1.0,0.4658078400880017,0.16141993839490684,0.7336350888315797,1.0,0.6481003678940034,0.581414738412531,0.9301918548331733,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,,,,0.0,0.03161167571588802,0.5714285714285714,0.9780924939542892,0.0,0.14285714285714285,0.9809037233871624,,0.0,
WT_08__TO__SCA3_02,drive_early,WT_08,SCA3_02,False,7,0.9301868398463347,0.5098195969880859,0.978197825370096,1.0,0.9423628373423549,0.5228320548227565,0.9827384014483684,1.0,0.9363364937211541,0.5163258259054213,0.9804539671331497,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,,,,0.0,0.005016642658970449,1.0,0.9822564022322523,0.0,0.14285714285714285,0.9809037233871624,,0.0,
WT_08__TO__SCA3_02,drive_late,WT_08,SCA3_02,False,7,0.5190754559514281,0.36207330356873574,0.8182218738589886,1.0,0.413012709860583,0.07466714709262277,0.8837634927037918,1.0,0.8181197101239773,0.7099164863776114,0.9496116027536291,0.5714285714285714,0.36885443084943986,0.36835072375222433,0.3689729804644592,0.5714285714285714,0.09698290310915905,0.09615165319786333,0.10819336680327074,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,0.37419274900470895,0.37409873689133155,0.374312831588817,0.42857142857142855,0.11447022970859239,0.11442271181151026,0.11831365194776916,0.42857142857142855,,,,0.0,0.07660885379046523,0.5714285714285714,0.7056665531520125,0.2601573569489536,0.14285714285714285,0.6254922567676997,0.25218285155338865,0.0,0.7833578073647867
WT_08__TO__SCA3_04,coupled,WT_08,SCA3_04,True,6,0.5644534488732376,0.448771388227654,0.6474003862469598,1.0,0.6228825239649343,0.4142182452319605,0.7020773902348302,1.0,0.6121938414115414,0.5633169258448184,0.6967484841593441,0.8333333333333333,0.8481475013224421,0.6927144705626864,0.8619783160193986,1.0,0.9055948880669876,0.6806702922413078,0.9218858906524054,1.0,0.8761243126544346,0.6907927226502273,0.888205203107812,1.0,0.7441052363141821,0.7441052363141821,0.8688420169119981,0.3333333333333333,0.8495149863585374,0.7343965875985866,0.9652388821999315,0.49999999999999994,0.7392509119563844,0.7392509119563844,0.8597839987167111,0.3333333333333333,0.04658625038445908,0.8333333333333333,0.9050752951003337,0.05591818323336862,1.0,0.9184942844721048,0.009708648715595514,0.3333333333333333,0.8788931246352347
WT_08__TO__SCA3_04,drive_early,WT_08,SCA3_04,True,6,0.5888670152405056,0.5201468748696593,0.6428580600455335,1.0,0.6776987858220522,0.5193522020946325,0.7128593486127344,1.0,0.6332829005312789,0.5197495384821459,0.6778587043291339,1.0,0.845373584581345,0.784706406373161,0.8517433283831576,1.0,0.8859343263355474,0.8207174703477397,0.9133940577712367,1.0,0.8681013239484282,0.8027119383604503,0.8813450088322061,1.0,0.9390414402763826,0.9390414402763826,0.9643695689821175,0.3333333333333333,0.8728635176486527,0.7957270352973054,0.9534083203665227,0.49999999999999994,0.9698488488439262,0.9698488488439262,0.9698488488439262,0.16666666666666666,0.06562129026869695,1.0,0.9120828389423947,0.03566600477423832,1.0,0.8852545983216364,0.03969769768785247,0.16666666666666666,0.8824290737963514
WT_08__TO__SCA3_04,drive_late,WT_08,SCA3_04,True,6,0.43576781071613263,0.3672509667691075,0.604332075276492,1.0,0.31718011899414333,0.15985360269460364,0.6090835867687888,1.0,0.5303087538566764,0.3530978734855941,0.6831069081886043,0.6666666666666666,0.854587569309748,0.6476449053716682,0.8655235316081554,1.0,0.892305837061853,0.48495501629858717,0.9290751858932109,1.0,0.8856498387538416,0.8479012341581009,0.895415499749704,0.8333333333333333,0.7217431886312795,0.4480018378455692,0.996602629055215,0.49999999999999994,0.5790279428116698,0.1924598382962734,0.9706621977088082,0.49999999999999994,0.9827764726484784,0.9827764726484784,0.9867245333919952,0.3333333333333333,0.03484747925395594,0.6666666666666666,0.8416227467010161,0.03109782145850638,0.8333333333333333,0.9255231358722547,0.02199237060289016,0.3333333333333333,0.8733841645961604
WT_08__TO__SCA3_05,coupled,WT_08,SCA3_05,False,7,0.3929762337767632,0.3066910735494022,0.7186154384240449,1.0,0.3704042199235921,0.27036078543997416,0.7117443508012186,1.0,0.38169022685017767,0.28852592949468825,0.7151798946126318,1.0,0.637034683120407,0.419767213099606,0.9375716010479722,1.0,0.6096601077343472,0.36205896685914385,0.9479816606891326,1.0,0.623347395427377,0.3909130899793749,0.9427766308685523,1.0,0.513184256920398,0.513184256920398,0.513184256920398,0.14285714285714285,0.46517870332102795,0.3188146671095846,0.8017048309966858,0.5714285714285714,,,,0.0,0.015144629069172551,1.0,0.9712286798549337,0.0186837863312449,1.0,0.9676902022719036,0.19436958981081343,0.0,0.8475061674353286
WT_08__TO__SCA3_05,drive_early,WT_08,SCA3_05,False,7,0.4493120871570734,0.3739233957956939,0.7141066758015754,1.0,0.4604292054817308,0.36903882180335434,0.7140114898230067,1.0,0.4548706463194021,0.3714811087995241,0.7146785306289348,1.0,0.697069923567589,0.5416675552778112,0.9218011915977162,1.0,0.7070483866562566,0.4958274248880537,0.9463842845664769,1.0,0.7020591551119229,0.5187474900829324,0.9340927380820966,1.0,0.685436341326573,0.685436341326573,0.685436341326573,0.14285714285714285,0.5579572731980463,0.524305446448107,0.8521908967721626,0.5714285714285714,,,,0.0,0.006270941515034712,1.0,0.9667097935115108,0.01800936666688452,1.0,0.967879446717317,0.1611308948784661,0.0,0.9716127880004787
WT_08__TO__SCA3_05,drive_late,WT_08,SCA3_05,False,7,0.4828427591959381,0.26111708372046044,0.7202292225567987,1.0,0.22733613686204898,0.15711830946473015,0.6792710973885653,1.0,0.25560864896600966,0.21965845037358173,0.7138036705447441,0.8571428571428571,0.5896303370631422,0.44276483643830394,0.9474534557192242,1.0,0.3716015216310585,0.22082417061147633,0.9615850669913505,1.0,0.685647326247921,0.416442235848392,0.9618220358267129,0.7142857142857143,0.7143207939114914,0.7143207939114914,0.7143207939114914,0.14285714285714285,0.2725231250918955,0.16304114455563135,0.5102031002698795,0.5714285714285714,,,,0.0,0.026989435242205026,0.8571428571428571,0.9292997139283861,0.05303729220274521,0.7142857142857143,0.9250110632079159,0.55127964935586,0.0,0.5791737670196088
WT_08__TO__SCA3_06,coupled,WT_08,SCA3_06,True,1,0.49624258503516144,0.49624258503516144,0.49624258503516144,1.0,0.54419079552049,0.54419079552049,0.54419079552049,1.0,0.5202166902778257,0.5202166902778257,0.5202166902778257,1.0,0.681034327812895,0.681034327812895,0.681034327812895,1.0,0.7016149167319141,0.7016149167319141,0.7016149167319141,1.0,0.6913246222724045,0.6913246222724045,0.6913246222724045,1.0,0.8194646116529762,0.8194646116529762,0.8194646116529762,1.0,0.7849292622514839,0.7849292622514839,0.7849292622514839,1.0,0.80219693695223,0.80219693695223,0.80219693695223,1.0,0.047948210485328546,1.0,0.9965850509675239,0.02058058891901915,1.0,0.9815428585300976,0.03453534940149239,1.0,0.9945276915636901
WT_08__TO__SCA3_06,drive_early,WT_08,SCA3_06,True,1,0.42575817604341054,0.42575817604341054,0.42575817604341054,1.0,0.47092043972659603,0.47092043972659603,0.47092043972659603,1.0,0.4483393078850033,0.4483393078850033,0.4483393078850033,1.0,0.5853099089323168,0.5853099089323168,0.5853099089323168,1.0,0.6090053173722092,0.6090053173722092,0.6090053173722092,1.0,0.597157613152263,0.597157613152263,0.597157613152263,1.0,0.714402875089921,0.714402875089921,0.714402875089921,1.0,0.6774515275685496,0.6774515275685496,0.6774515275685496,1.0,0.6959272013292352,0.6959272013292352,0.6959272013292352,1.0,0.04516226368318549,1.0,0.9771036073791952,0.023695408439892374,1.0,0.9844343902288317,0.0369513475213713,1.0,0.9703403392417902
WT_08__TO__SCA3_06,drive_late,WT_08,SCA3_06,True,1,0.5200775224223825,0.5200775224223825,0.5200775224223825,1.0,0.5662772542413914,0.5662772542413914,0.5662772542413914,1.0,0.5431773883318869,0.5431773883318869,0.5431773883318869,1.0,0.7540311953434335,0.7540311953434335,0.7540311953434335,1.0,0.7724293774108482,0.7724293774108482,0.7724293774108482,1.0,0.7632302863771409,0.7632302863771409,0.7632302863771409,1.0,0.8812835805126399,0.8812835805126399,0.8812835805126399,1.0,0.8482887920089268,0.8482887920089268,0.8482887920089268,1.0,0.8647861862607833,0.8647861862607833,0.8647861862607833,1.0,0.04619973181900894,1.0,0.9934090535241906,0.018398182067414615,1.0,0.9890490886984514,0.03299478850371307,1.0,0.9939099883025139
WT_08__TO__SCA3_09,coupled,WT_08,SCA3_09,True,3,0.22386364440140205,0.21110146530541213,0.3009601087084906,1.0,0.15829342241131394,0.12260572704286671,0.2683585317089687,1.0,0.191078533406358,0.16685359617413942,0.28465932020872964,1.0,0.2742650106394408,0.22419020493758648,0.4111755448746975,1.0,0.22549132537298783,0.1622600790133748,0.37911001452712006,1.0,0.2498781680062143,0.19322514197548063,0.3951427797009087,1.0,0.46922120628401537,0.3596786411813337,0.6510288925880239,1.0,0.2922077531461973,0.2371415082110338,0.44961629483647786,1.0,,,,0.0,0.022558448281413002,1.0,0.6936273902507578,0.02851381608646053,1.0,0.9757535141298251,0.11685910203023764,0.0,0.8953558016879223
WT_08__TO__SCA3_09,drive_early,WT_08,SCA3_09,True,3,0.3541045776735494,0.2821135854684508,0.43208769007504955,1.0,0.3253997182839301,0.23028750606106863,0.428718174708587,1.0,0.33975214797873976,0.2562005457647597,0.43040293239181826,1.0,0.5787611513534271,0.5560633593926034,0.6106346654280618,1.0,0.5029266205247285,0.41734327230937207,0.5912990610218718,1.0,0.5949844560271678,0.5949844560271678,0.6069492704227657,0.6666666666666666,0.762302182405762,0.7594426161510618,0.8000959224799643,1.0,0.6208315219445436,0.5692850001310432,0.6877508640688514,1.0,0.718769896209253,0.718769896209253,0.718769896209253,0.3333333333333333,0.004428248010787783,1.0,0.868067048861972,0.02572223423821407,0.6666666666666666,0.9815096772930536,0.1319064119198074,0.3333333333333333,0.9727217722405589
WT_08__TO__SCA3_09,drive_late,WT_08,SCA3_09,True,3,0.4690069780973777,0.4374325058579715,0.527111947186696,1.0,0.10538938465920877,0.08530880296466414,0.21335253288270067,1.0,0.4887908414031631,0.4887908414031631,0.4887908414031631,0.3333333333333333,0.5720634795781824,0.5327697669550113,0.6399750434662284,1.0,0.12936795969770262,0.10649218556873255,0.28801747453096327,1.0,0.710583646952344,0.710583646952344,0.710583646952344,0.3333333333333333,0.5758387964755378,0.5365140803935688,0.691683542113124,1.0,0.1441856773385073,0.12024471614442724,0.3278380853736083,1.0,,,,0.0,0.16777187868572976,0.3333333333333333,0.1554775861954928,0.2055079668726786,0.3333333333333333,0.3407371569820295,0.24132932337214305,0.0,0.4684635028745821
WT_09__TO__SCA3_01,coupled,WT_09,SCA3_01,True,12,0.36395378548069524,0.2816468644595188,0.4332528377174177,1.0,0.4610205514987522,0.30381482546227934,0.5061979516925519,1.0,0.4067095698503306,0.28053816382637065,0.4653155326355533,0.8333333333333334,0.6402271073882175,0.48865274322930913,0.7206328768463094,1.0,0.696176746688662,0.44389450852685575,0.7365950731565196,1.0,0.6682019270384398,0.4666586994772581,0.7231264324274798,1.0,0.8385737784215258,0.6247486153984101,0.8722642649585985,1.0,0.8045954331563592,0.5255961831267337,0.8292658324225286,1.0,0.8263585358143619,0.5751723992625719,0.8522027236906473,1.0,0.05538271933126877,0.8333333333333334,0.9891804788513678,0.026089803830233176,1.0,0.987017401844923,0.041562269156615525,1.0,0.9833746190827108
WT_09__TO__SCA3_01,drive_early,WT_09,SCA3_01,True,12,0.1913824651942023,0.16524159370470864,0.210464849466261,1.0,0.21024314258648671,0.20495678092343048,0.2818750039961858,1.0,0.2003001874815316,0.18701203206617867,0.2127999874614727,0.9166666666666667,0.3365756283033879,0.2970078671705281,0.4240273954061538,1.0,0.35219694828065123,0.2837256661965612,0.47853413173219955,1.0,0.34438628829201956,0.29490828364959865,0.4512807635691767,1.0,0.47374946456656775,0.3646134704431407,0.6156238606909703,1.0,0.4351411232767705,0.32402673402199444,0.589828456088924,1.0,0.46159255259223436,0.3423801553646775,0.6444560851385519,0.9166666666666667,0.039969171917796836,0.9166666666666667,0.990612496662841,0.022233719737966055,1.0,0.9895860568120117,0.03803786929243463,0.9166666666666667,0.9853526593827586
WT_09__TO__SCA3_01,drive_late,WT_09,SCA3_01,True,12,0.5946367099159808,0.44334221260705403,0.6618509528533417,1.0,0.6630246466977466,0.4039665148019258,0.7253620749624564,1.0,0.6316094317030289,0.38261360453106485,0.7174678488479526,0.9166666666666667,0.8223043000530272,0.6579208519821402,0.8351291154185227,1.0,0.8636772792062134,0.6235390142997987,0.8713957686315486,1.0,0.8468500343422879,0.6407299331409694,0.8528240674359344,1.0,0.9318850146618567,0.793747841563981,0.9382965777928762,1.0,0.9201084877261143,0.7141353395958961,0.9296262679656833,1.0,0.9260273683756588,0.8203825833475349,0.9399059111973069,0.8333333333333334,0.03937569780512822,0.9166666666666667,0.9905486560576552,0.032434451763511445,1.0,0.9889316869476813,0.011715292572395786,0.8333333333333334,0.9876596844922414
WT_09__TO__SCA3_02,coupled,WT_09,SCA3_02,False,42,0.377340309192574,0.10656940854094557,0.8065154436124727,1.0,0.43293113274404355,0.1682347456158627,0.8706837834024346,1.0,0.40311973395267126,0.12421331016559752,0.8446181679357868,0.9761904761904762,0.3916440213644918,0.33471130624584533,0.5921752235407834,0.4285714285714286,0.2522651589877119,0.17600800361896765,0.47064612356036484,0.4285714285714286,0.3678787106083877,0.04232348177105738,0.5560278626539163,0.2857142857142857,0.10160023925808184,0.0858809544969858,0.4795856966608389,0.09523809523809523,0.22865921561329242,0.10015114469964448,0.39082607040772915,0.33333333333333337,0.07048957884397453,0.061547782214654595,0.4415531186892607,0.09523809523809523,0.03192568214942946,0.9761904761904762,0.9921845704801587,0.01975599708678217,0.2857142857142857,0.8027296290196471,0.062221320828214646,0.09523809523809523,0.87941221682037
WT_09__TO__SCA3_02,drive_early,WT_09,SCA3_02,False,42,0.330171136300894,0.1918753815095172,0.4843567671025961,1.0,0.3773380867623703,0.23350056818630974,0.5523628114775458,1.0,0.35948096049125383,0.2059668805773143,0.5281578483764209,0.9285714285714287,0.44742792801758585,0.33431779360744807,0.6226637861982025,0.5476190476190477,0.39533041836374533,0.24122432622331103,0.6247302919694495,0.5476190476190477,0.3839238586374241,0.2987087472559863,0.5469442452328118,0.45238095238095244,0.444945399799514,0.309555314914236,0.48653630579672513,0.23809523809523808,0.41281685072486324,0.28723752920089973,0.464501793198995,0.2857142857142857,0.4288749672830297,0.2884661496738835,0.4625978138793271,0.23809523809523808,0.04203154270389126,0.9285714285714287,0.9910617556262921,0.01201658545629514,0.45238095238095244,0.9878918576375166,0.04024281934643947,0.23809523809523808,0.965142121357632
WT_09__TO__SCA3_02,drive_late,WT_09,SCA3_02,False,42,0.671155186771416,0.025436540045729046,0.8974968832232453,1.0,0.7001135238778168,0.027870451151019462,0.9357442341618328,1.0,0.42567616258430063,0.025356413944445377,0.9112106342046621,0.9047619047619049,0.6193235064655123,0.5298459167314297,0.7180015873306436,0.4285714285714286,0.05162945250513916,0.051032749542631525,0.5980520043783333,0.4285714285714286,0.8735694432579157,0.6137594432883604,0.8926947651947382,0.14285714285714285,0.4198976193968993,0.39567178240468764,0.7610064298601001,0.14285714285714285,0.053032277071399535,0.04031098925840718,0.06547386038113301,0.33333333333333337,,,,0.0,0.011016145045122588,0.9047619047619049,0.9917705616643558,0.3926066066029742,0.14285714285714285,0.7304728796846521,0.3679107391120689,0.0,0.7716477329205708
WT_09__TO__SCA3_04,coupled,WT_09,SCA3_04,True,36,0.35658277836618074,0.060623884348534184,0.5003158695910978,1.0,0.296234420692556,0.07446040124984711,0.5889014962473854,1.0,0.24127688428530755,0.06465693683746165,0.5423965331548,0.9444444444444445,0.6951221497733518,0.38295756322908514,0.8500000000000002,1.0,0.5684913659564351,0.165118612137134,0.8497940710226815,1.0,0.6259801144908143,0.3896173794120452,0.8356242867421351,0.888888888888889,0.8500000000000001,0.49431491692323637,0.967562874138141,0.5,0.4723456895174399,0.16821815060747441,0.8154234977589321,0.7222222222222222,0.7487499084377744,0.37584132235800416,0.9587097511984698,0.25000000000000006,0.0338862502929066,0.9444444444444445,0.9887946998842602,0.028478932012304562,0.888888888888889,0.9628903565102587,0.09673156766028179,0.25000000000000006,0.9263510943101059
WT_09__TO__SCA3_04,drive_early,WT_09,SCA3_04,True,36,0.228546241187382,0.06976012122548964,0.39380919691561156,1.0,0.2853409843843329,0.08092921617454689,0.4289662946060129,1.0,0.1858819432038754,0.07431674024166297,0.3871452990321991,0.9444444444444445,0.5043377899909436,0.1648032510487939,0.7231852848300662,1.0,0.4656907719118064,0.1690966806395283,0.6796047825812235,1.0,0.4763353226920146,0.16330320867178214,0.6995202448134866,0.9166666666666667,0.6696391841418716,0.3275938971844281,0.875,0.6666666666666666,0.3570169330915936,0.1786238419967018,0.7162844963014017,0.8611111111111109,0.4451289309124699,0.2134808451114381,0.9421428428520833,0.3055555555555556,0.029114228896001605,0.9444444444444445,0.9891875567746704,0.014919502522294351,0.9166666666666667,0.974820958383991,0.10652309870468946,0.3055555555555556,0.9038562279085862
WT_09__TO__SCA3_04,drive_late,WT_09,SCA3_04,True,36,0.4858998098981613,0.05245525122784695,0.641168811462813,1.0,0.44498003243978645,0.04977089172302095,0.6856163483813532,1.0,0.46543992116897387,0.052044019922129536,0.6814896951909563,0.9444444444444445,0.8298366385860323,0.5128867955744323,0.8911087686173789,1.0,0.7777529865754923,0.1410292305793708,0.928365657712357,1.0,0.8844002024032656,0.64451112702565,0.9227002559740197,0.7222222222222222,0.9444277749893141,0.5725466294893461,0.9817853210187948,0.47222222222222227,0.47269101901068683,0.10204645965820838,0.9260575751033158,0.7222222222222222,0.947273472202565,0.7311122332583615,0.9733806747159109,0.3055555555555556,0.03984874257963079,0.9444444444444445,0.9833235913679135,0.032152895301990746,0.7222222222222222,0.9550795620990404,0.06896841453017293,0.3055555555555556,0.8952799500783948
WT_09__TO__SCA3_05,coupled,WT_09,SCA3_05,False,42,0.1697395017729673,0.1028887359823136,0.4401702010473635,1.0,0.1994359289911699,0.11478909973303046,0.46743753654927966,1.0,0.1768923453092432,0.10124763471608635,0.3995342573551511,0.9047619047619049,0.4704475653890053,0.3280180614019487,0.8694449094627721,1.0,0.40015391914779574,0.29866790365308526,0.8543398302892401,1.0,0.40543155795813657,0.31574934172062247,0.8772215774705399,0.9047619047619049,0.5366622997882807,0.32548950658917203,0.7678595475999982,0.33333333333333337,0.42339807479715025,0.3128761927615718,0.5535093393727658,0.7857142857142857,0.22377132801119862,0.13057522078579717,0.4183302492146652,0.11904761904761904,0.024114672882406565,0.9047619047619049,0.9889279167712449,0.025770707457820258,0.9047619047619049,0.9758356571132983,0.11693321898193533,0.11904761904761904,0.9237848886072028
WT_09__TO__SCA3_05,drive_early,WT_09,SCA3_05,False,42,0.1469977320775138,0.11536706098076138,0.3355782055575649,1.0,0.17405163449175645,0.1436325365377323,0.39410627624794337,1.0,0.1627524662220658,0.13111027615965604,0.3500843478573713,0.9761904761904762,0.3508022650724451,0.2786313225387932,0.6243545805337111,1.0,0.354428802714206,0.2727496253529863,0.572982488535678,1.0,0.3445418544965793,0.2684505693308099,0.5855875202971155,0.9523809523809523,0.672048280738404,0.43459600692689526,0.8123802383502008,0.5000000000000001,0.34238102941865783,0.2874848645938275,0.5757372275131256,0.8333333333333334,0.21195534106781855,0.1552581185355102,0.36068002306530783,0.11904761904761904,0.02586999722768374,0.9761904761904762,0.9886987151429473,0.015742709243897195,0.9523809523809523,0.9839166423954808,0.15225891467785824,0.11904761904761904,0.8235393161042923
