biological_pair_key,path_family,path_progress,wt_cell_id,sca_cell_id,A_isi_v1_1_weighted_median,A_active_weighted_median,rheobase_J_weighted_median,active_support_rate_hz_weighted_median,mean_isi_ms_weighted_median,occupancy_fraction_weighted_median
WT_09__TO__SCA3_06,drive_late,0.95,WT_09,SCA3_06,0.7870881254109412,0.7738729745174887,3.6370514395548166,45.81034165861975,19.937601150948705,0.9797944792531568
WT_09__TO__SCA3_06,drive_late,0.975,WT_09,SCA3_06,0.9706668438541423,0.9690105660323033,4.373179901575067,39.37287013412208,23.830692702974595,0.9831078431482996
WT_09__TO__SCA3_06,drive_late,1.0,WT_09,SCA3_06,1.2176609403287006,1.2656088657917688,5.239438847099079,31.887278470606407,31.48127944764869,0.9703905802128804
WT_09__TO__SCA3_09,coupled,0.0,WT_09,SCA3_09,0.02118957214103964,0.0020232110162203497,0.6555876771615425,84.67151219878387,11.900568783029042,0.9915676120453986
WT_09__TO__SCA3_09,coupled,0.025,WT_09,SCA3_09,0.03624607915915885,0.012636557432910856,0.6749402997693117,83.70239701022876,11.984896815354558,0.9939281889880368
WT_09__TO__SCA3_09,coupled,0.05,WT_09,SCA3_09,0.031193748221605432,0.01739452170334728,0.6861112419532072,83.84788467426554,12.007262284692304,0.990364122241765
WT_09__TO__SCA3_09,coupled,0.075,WT_09,SCA3_09,0.04379679963123493,0.017698181061929646,0.6946203580698463,82.87396059249438,12.049538499205134,0.9914192794316782
WT_09__TO__SCA3_09,coupled,0.1,WT_09,SCA3_09,0.05119402925782573,0.030297437711015014,0.6974899688435566,81.89663903980741,12.110644858584257,0.9913990341323048
WT_09__TO__SCA3_09,coupled,0.125,WT_09,SCA3_09,0.054300586617682736,0.050528932811739175,0.6935447085891633,80.9159022073571,12.191428601133982,0.9881895353502496
WT_09__TO__SCA3_09,coupled,0.15,WT_09,SCA3_09,0.059335650335516715,0.06810582760489081,0.6856952845413595,79.931732161611,12.293294004612047,0.9890172126618688
WT_09__TO__SCA3_09,coupled,0.175,WT_09,SCA3_09,0.06361348160763977,0.08674572709150163,0.699318165178108,78.94411084325853,12.414508216742524,0.9873140144367836
WT_09__TO__SCA3_09,coupled,0.2,WT_09,SCA3_09,0.07158271080820051,0.09535692138178958,0.7166459346744699,77.95302006610643,12.556782907491222,0.9862525663035931
WT_09__TO__SCA3_09,coupled,0.225,WT_09,SCA3_09,0.08043115977221955,0.10274291023980624,0.7343798237684028,76.95844151596242,12.721027208049929,0.9895208495728656
WT_09__TO__SCA3_09,coupled,0.25,WT_09,SCA3_09,0.09009726492755739,0.1260497465682284,0.7525293508879748,74.82662008160406,12.908302853249864,0.9861295496717152
WT_09__TO__SCA3_09,coupled,0.275,WT_09,SCA3_09,0.10724080997055871,0.13725444727542535,0.7711042575494117,73.82300859931846,12.988634673161098,0.9846094847325196
WT_09__TO__SCA3_09,coupled,0.3,WT_09,SCA3_09,0.12230323107469722,0.16617684667572782,0.7932828895917784,71.67809893753144,13.278900880570731,0.9612579430270148
WT_09__TO__SCA3_09,coupled,0.325,WT_09,SCA3_09,0.14519724451495453,0.19911321915727836,0.8128129573165858,68.38582383576365,13.777915134269008,0.9836158025574032
WT_09__TO__SCA3_09,coupled,0.35,WT_09,SCA3_09,0.1712786093625856,0.2195749585393998,0.8361320616182112,65.08185996859758,13.92995317306064,0.9837717526936136
WT_09__TO__SCA3_09,coupled,0.375,WT_09,SCA3_09,0.20053005203219126,0.2581684774967057,0.8600887976780841,61.76614497632684,14.26534281199121,0.9883831261628574
WT_09__TO__SCA3_09,coupled,0.4,WT_09,SCA3_09,0.1881849728819377,0.2922178135236561,0.8847006007395941,59.58447127163047,14.804634887995789,0.9870143691791736
WT_09__TO__SCA3_09,coupled,0.425,WT_09,SCA3_09,0.2154902314864473,0.3279733710325259,0.9099853827910674,58.54291057378435,15.117000500895998,0.9820939362659152
WT_09__TO__SCA3_09,coupled,0.45,WT_09,SCA3_09,0.27807822608472077,0.36285127344254164,0.9396724260032883,52.897815472612116,15.599603029081134,0.9848737087971688
WT_09__TO__SCA3_09,coupled,0.475,WT_09,SCA3_09,0.33265640337892066,0.39885088404134217,0.9702871893158909,55.29658391464592,16.1377682902638,0.9821836743148864
WT_09__TO__SCA3_09,coupled,0.5,WT_09,SCA3_09,0.3716626429058342,0.4360559343395925,0.9979122296487474,49.625406062037705,16.743234726474213,0.9835653876658887
WT_09__TO__SCA3_09,coupled,0.525,WT_09,SCA3_09,0.39185897051479374,0.47421372347152135,1.0344013314723361,50.870762258872375,17.431977448502607,0.978256549481056
WT_09__TO__SCA3_09,coupled,0.55,WT_09,SCA3_09,0.444281686138813,0.513428882125334,1.067976373080847,49.80413234382681,18.254766280173392,0.9834077925906912
WT_09__TO__SCA3_09,coupled,0.5750000000000001,WT_09,SCA3_09,0.48619802114119137,0.574215483159038,1.1069286674469707,45.25267873555282,19.388265586461085,0.986010542437856
WT_09__TO__SCA3_09,coupled,0.6000000000000001,WT_09,SCA3_09,0.5180124309242106,0.772296746820214,1.1427701883046886,38.35992956630165,20.74860649398333,0.9710394989390572
WT_09__TO__SCA3_09,coupled,0.625,WT_09,SCA3_09,0.5192253616753638,0.8100595893910991,1.1912208920827607,37.26485484107699,21.190294476931083,0.9748348238313684
WT_09__TO__SCA3_09,coupled,0.65,WT_09,SCA3_09,0.5324058771386799,0.7902279847998146,1.2777911110573297,37.33244653582198,23.248384612133407,0.98057672175622
WT_09__TO__SCA3_09,coupled,0.675,WT_09,SCA3_09,0.5602514878409136,0.8027617352283095,1.328835493480526,36.23152500322342,22.52294478675379,0.9693443171757852
WT_09__TO__SCA3_09,coupled,0.7000000000000001,WT_09,SCA3_09,0.5894364169115003,0.8145440995115931,1.3742851094749968,36.29748169183448,21.859074183492094,0.9790115616026012
WT_09__TO__SCA3_09,coupled,0.7250000000000001,WT_09,SCA3_09,0.619842709270461,0.858400135887004,1.424006070354977,36.36367895649483,21.239404242968114,0.9766681618041204
WT_09__TO__SCA3_09,coupled,0.75,WT_09,SCA3_09,0.6492431948904338,0.8412972501494881,1.4754750337658942,35.254953015344235,25.67183170329696,0.9787878629910703
WT_09__TO__SCA3_09,coupled,0.775,WT_09,SCA3_09,0.6785550518047669,0.8586362534045817,1.531713365097051,36.496800498223166,25.068165863148344,0.9849892583997584
WT_09__TO__SCA3_09,coupled,0.8,WT_09,SCA3_09,0.707683228325348,0.8922625145472326,1.5931084184211544,36.56372744164643,23.594325947627112,0.9800935034457824
WT_09__TO__SCA3_09,coupled,0.8250000000000001,WT_09,SCA3_09,0.7374890893010828,0.9264731454310123,1.6569017160157307,36.63090029400756,22.855962254630537,0.9781582897702716
WT_09__TO__SCA3_09,coupled,0.8500000000000001,WT_09,SCA3_09,0.766336422551041,0.9570247519264853,1.7231869392975951,35.51450362559208,23.05692897113895,0.9768977154615816
WT_09__TO__SCA3_09,coupled,0.875,WT_09,SCA3_09,0.8917843057830755,1.0125186130964008,1.7955051536047228,30.835990914072884,29.89292365376358,0.9778326289155737
WT_09__TO__SCA3_09,coupled,0.9,WT_09,SCA3_09,0.9081759507276583,1.0262223444354008,1.8743745156736762,32.081145619009625,29.48161027781639,0.9834870965563198
WT_09__TO__SCA3_09,coupled,0.925,WT_09,SCA3_09,0.9010649654234872,0.9782256266291317,1.9566327956440288,34.5212988674736,28.647968902194165,0.9792810294926144
WT_09__TO__SCA3_09,coupled,0.95,WT_09,SCA3_09,0.9070798890631453,0.992173009110967,2.032209848191421,35.77790425696556,28.329440679284257,0.9825006145173548
WT_09__TO__SCA3_09,coupled,0.975,WT_09,SCA3_09,0.9104849223118359,0.9766194997031362,2.064266398096556,37.03917823920507,27.646796410028767,0.9804735552108522
WT_09__TO__SCA3_09,coupled,1.0,WT_09,SCA3_09,0.9217306558186987,0.977883873902698,2.222320049420272,37.108111040037095,27.79730594401513,0.9982311441139324
WT_09__TO__SCA3_09,drive_early,0.0,WT_09,SCA3_09,0.02118957214103964,0.0020232110162203497,0.6555876771615425,84.67151219878387,11.900568783029042,0.9915676120453986
WT_09__TO__SCA3_09,drive_early,0.025,WT_09,SCA3_09,0.0171036325650055,-0.010575598607885211,0.690910488892402,87.05049289063791,11.55761276986418,0.9925218545679484
WT_09__TO__SCA3_09,drive_early,0.05,WT_09,SCA3_09,0.01257011303188805,-0.022338056746888154,0.7239061628533536,87.20180006123617,11.302852955329186,0.9922075335437056
WT_09__TO__SCA3_09,drive_early,0.075,WT_09,SCA3_09,0.027957097702643485,0.0013083274139227303,0.7520947989214504,83.99387897887944,11.471027890863542,0.9937143514433082
WT_09__TO__SCA3_09,drive_early,0.1,WT_09,SCA3_09,0.04613774070671452,0.008833121590035275,0.7799418816960326,84.1403825751446,11.69062147039534,0.9952026916745176
WT_09__TO__SCA3_09,drive_early,0.125,WT_09,SCA3_09,0.08420600677336129,0.031830065050733596,0.8087679634744088,83.16356615756148,11.954486106641324,0.9923711927630958
WT_09__TO__SCA3_09,drive_early,0.15,WT_09,SCA3_09,0.1145726831443799,0.07886172731161743,0.8352919623329841,81.05753120614072,12.256096700051769,0.9918760470062165
WT_09__TO__SCA3_09,drive_early,0.175,WT_09,SCA3_09,0.1435427833380032,0.11363913718769318,0.8558066177001634,80.07188385530507,12.536337328166043,0.9917114475150832
WT_09__TO__SCA3_09,drive_early,0.2,WT_09,SCA3_09,0.17380573450493403,0.1452802801399585,0.876802085302511,77.95302006610643,12.791367872639372,0.9923809283419598
WT_09__TO__SCA3_09,drive_early,0.225,WT_09,SCA3_09,0.20318975041227524,0.1762876936668799,0.8947083760310758,75.82669972896298,13.357764348676946,0.9861635174437852
WT_09__TO__SCA3_09,drive_early,0.25,WT_09,SCA3_09,0.23304394745933418,0.22230626672206572,0.9093131944065614,71.42541007789478,13.78022911281846,0.9853287820662088
WT_09__TO__SCA3_09,drive_early,0.275,WT_09,SCA3_09,0.26164345086979884,0.2540359396332161,0.9167297037378627,68.14431563014011,14.22659857903673,0.982201013813832
WT_09__TO__SCA3_09,drive_early,0.3,WT_09,SCA3_09,0.2602825918864845,0.28671280936296556,0.9242041545483147,64.85161332443322,13.917399732075893,0.9883492299781522
WT_09__TO__SCA3_09,drive_early,0.325,WT_09,SCA3_09,0.29743095705364914,0.3189957793928096,0.9279705770270191,61.54724145218729,12.79877866380413,0.9849761965354772
WT_09__TO__SCA3_09,drive_early,0.35,WT_09,SCA3_09,0.1843519353116599,0.3516575256663333,0.9279705770270191,58.231137866639955,13.017037913878681,0.9795495669255077
WT_09__TO__SCA3_09,drive_early,0.375,WT_09,SCA3_09,0.21042252179208673,0.3679647361761871,0.9253977369826779,54.903239978957195,12.48562207368384,0.9862361312820348
WT_09__TO__SCA3_09,drive_early,0.4,WT_09,SCA3_09,0.23839693732188705,0.4002698523413535,0.9202654571025599,52.70933997105774,12.880719297929705,0.9850255999940988
WT_09__TO__SCA3_09,drive_early,0.425,WT_09,SCA3_09,0.2672014189235544,0.41511315316581576,0.9100543585910748,49.35970891515153,13.322708877086923,0.9726169527702748
WT_09__TO__SCA3_09,drive_early,0.45,WT_09,SCA3_09,0.29757624236130376,0.4469625050708345,0.897423442463587,47.14805292124125,14.973711870648868,0.9853727589480228
WT_09__TO__SCA3_09,drive_early,0.475,WT_09,SCA3_09,0.329898072695699,0.4603946402874127,0.9059410662156367,44.92847443064983,15.86176977378892,0.9799661236274476
WT_09__TO__SCA3_09,drive_early,0.5,WT_09,SCA3_09,0.363563733214538,0.48353739746869356,0.9872328765935428,43.855010008312405,17.169238781020194,0.9775156664995788
WT_09__TO__SCA3_09,drive_early,0.525,WT_09,SCA3_09,0.4047767475169845,0.5368876625257016,0.9956404688339101,42.77768644496088,18.402158743539943,0.9768618512895428
WT_09__TO__SCA3_09,drive_early,0.55,WT_09,SCA3_09,0.43627872731199185,0.5913404980066511,0.9516554492991642,42.85471852840914,19.14317847059021,0.9765398867322748
WT_09__TO__SCA3_09,drive_early,0.5750000000000001,WT_09,SCA3_09,0.4834639892674573,0.6256581880043496,0.9481691800925071,42.93202854398601,20.507737447271346,0.9865187596656434
WT_09__TO__SCA3_09,drive_early,0.6000000000000001,WT_09,SCA3_09,0.5276058389450121,0.6643314182061448,0.9790494669703982,43.00961799858064,21.541379659726843,0.9829762397562924
WT_09__TO__SCA3_09,drive_early,0.625,WT_09,SCA3_09,0.5565424593564858,0.638965044191494,1.0108947628132232,43.08748840999526,22.53572513808396,0.972398800311413
WT_09__TO__SCA3_09,drive_early,0.65,WT_09,SCA3_09,0.5547003232951825,0.6812578354700957,1.0478402818183759,43.16564130704416,23.04424329035264,0.9820749499613604
WT_09__TO__SCA3_09,drive_early,0.675,WT_09,SCA3_09,0.5699058467678342,0.7022405016658467,1.0903340428269062,42.07531935858203,23.5975587841654,0.9737763738513004
WT_09__TO__SCA3_09,drive_early,0.7000000000000001,WT_09,SCA3_09,0.5960502796717669,0.7091052519186931,1.1389030837296248,40.981027716587306,23.190005805267603,0.9739374305972152
WT_09__TO__SCA3_09,drive_early,0.7250000000000001,WT_09,SCA3_09,0.5995423720927903,0.7432132332116141,1.1895590756086323,39.882744661962064,23.24151390755494,0.9717988674625104
WT_09__TO__SCA3_09,drive_early,0.75,WT_09,SCA3_09,0.6344686096259127,0.8323060984321319,1.2471946572777868,38.78044831687866,24.989986662840185,0.9818129340956128
WT_09__TO__SCA3_09,drive_early,0.775,WT_09,SCA3_09,0.6566573249770096,0.9128342066040379,1.3075319068376832,38.851432788431104,25.552494888254685,0.975084562414698
WT_09__TO__SCA3_09,drive_early,0.8,WT_09,SCA3_09,0.6891726006126537,0.9160550785654701,1.3759612614817842,37.74320252040922,25.508017839165728,0.9777462002406602
WT_09__TO__SCA3_09,drive_early,0.8250000000000001,WT_09,SCA3_09,0.7574143829934634,0.915777562195533,1.4974752769230246,37.812542238975546,26.162833501385563,0.978578563889288
WT_09__TO__SCA3_09,drive_early,0.8500000000000001,WT_09,SCA3_09,0.7749336052885113,0.9721116695620149,1.6265991771333566,36.698320413111816,27.385491374213963,0.9752663061899952
WT_09__TO__SCA3_09,drive_early,0.875,WT_09,SCA3_09,0.9059543162436898,0.9717916445195466,1.753547161329061,35.57998951623794,28.400284924799905,0.9882691924840158
WT_09__TO__SCA3_09,drive_early,0.9,WT_09,SCA3_09,0.9122441354558765,0.9983205366038659,1.8761529243105395,34.4575267759733,28.83873301437972,0.9822483479266494
WT_09__TO__SCA3_09,drive_early,0.925,WT_09,SCA3_09,0.9173401846168198,0.9819274003268269,1.9697150788178899,35.71168848359337,28.545565435709285,0.9854299957471444
WT_09__TO__SCA3_09,drive_early,0.95,WT_09,SCA3_09,0.9014224407770189,0.9833585723292141,2.0521447988475296,35.77790425696556,27.944448925069683,0.9808646546605616
WT_09__TO__SCA3_09,drive_early,0.975,WT_09,SCA3_09,0.8984391627852157,0.979277625957734,2.098254688057477,37.03917823920507,27.551504660421436,0.97921822754176
WT_09__TO__SCA3_09,drive_early,1.0,WT_09,SCA3_09,0.9216882636657994,0.9778064241673258,2.2241113053527184,37.108111040037095,27.79730594401513,0.9982311441139324
WT_09__TO__SCA3_09,drive_late,0.0,WT_09,SCA3_09,0.02118957214103964,0.0020232110162203497,0.6555876771615425,84.67151219878387,11.900568783029042,0.9915676120453986
WT_09__TO__SCA3_09,drive_late,0.025,WT_09,SCA3_09,0.06071176345655189,0.04381547324335694,0.6585676211486404,81.470333089956,12.39002288514106,0.993877193522637
WT_09__TO__SCA3_09,drive_late,0.05,WT_09,SCA3_09,0.08380649281310691,0.08621571128427272,0.654825081455158,77.1400539003243,12.96518192793066,0.9895330695169924
WT_09__TO__SCA3_09,drive_late,0.075,WT_09,SCA3_09,0.11642406432304057,0.10319500216181966,0.6511020341559125,73.91461350141391,13.316608420195893,0.9869833511262656
WT_09__TO__SCA3_09,drive_late,0.1,WT_09,SCA3_09,0.10811363038686762,0.16433905299573867,0.6436947213001217,71.79979313079005,13.508448140903177,0.9871865372727862
WT_09__TO__SCA3_09,drive_late,0.125,WT_09,SCA3_09,0.1615264452821072,0.20438891962386885,0.6436947213001217,67.42991850613092,14.218158068364774,0.9713003748627076
WT_09__TO__SCA3_09,drive_late,0.15,WT_09,SCA3_09,0.14525822931625518,0.2468089142006424,0.6436947213001217,65.29634458272447,14.40556083230858,0.9533106512225797
WT_09__TO__SCA3_09,drive_late,0.175,WT_09,SCA3_09,0.10504993641715821,0.30561687866513226,0.6436947213001216,62.02751566256027,12.896139615169758,0.8909456002862879
WT_09__TO__SCA3_09,drive_late,0.2,WT_09,SCA3_09,0.03690423583222557,0.34895115171984115,0.6407430731175101,56.48769570007712,11.965347571904019,0.8063047553886721
WT_09__TO__SCA3_09,drive_late,0.225,WT_09,SCA3_09,0.07594213331906971,0.3869127457033481,0.6460613783762407,52.060122201974586,12.066118840715305,0.6875198283941323
WT_09__TO__SCA3_09,drive_late,0.25,WT_09,SCA3_09,0.06147608678959747,0.42622159904664814,0.651421232894805,53.28562339144531,12.596153790216597,0.9382726943986999
WT_09__TO__SCA3_09,drive_late,0.275,WT_09,SCA3_09,0.03662847617435312,0.48627697848864276,0.6595238254677911,49.97249812876942,12.670915701718304,0.8847024998014567
WT_09__TO__SCA3_09,drive_late,0.3,WT_09,SCA3_09,0.03068415440664476,0.5287725656157128,0.6677213702974918,45.509904087321566,11.831883038698127,0.7557756758873337
WT_09__TO__SCA3_09,drive_late,0.325,WT_09,SCA3_09,0.06560019615805257,0.6488818744162259,0.6787795167083901,36.472439379073954,12.501868987736337,0.288824074060712
WT_09__TO__SCA3_09,drive_late,0.35,WT_09,SCA3_09,0.18512446546176356,0.692004500581735,0.6928181791441008,34.25361050978821,13.127170164571702,0.25479646726150207
WT_09__TO__SCA3_09,drive_late,0.375,WT_09,SCA3_09,0.19456596971788237,0.6791549608325375,0.707131034205509,33.17070748728664,16.678942002770214,0.6841991382101117
WT_09__TO__SCA3_09,drive_late,0.4,WT_09,SCA3_09,0.11556978753184317,0.6660752748516302,0.7217234372173353,32.08394606933949,13.170863925191547,0.7679885281569793
WT_09__TO__SCA3_09,drive_late,0.425,WT_09,SCA3_09,0.17329978828296938,0.7286370318832794,0.7425518124537468,29.845405390556735,13.168589853284605,0.802327415072115
WT_09__TO__SCA3_09,drive_late,0.45,WT_09,SCA3_09,0.1735318941675666,0.7346245865601909,0.7608928705581316,27.59886024658024,13.146827264807971,0.7763621493880813
WT_09__TO__SCA3_09,drive_late,0.475,WT_09,SCA3_09,0.20534845619774011,0.8075211876549857,0.7859207727630733,25.34426762754606,13.128721735004103,0.8286574803377859
WT_09__TO__SCA3_09,drive_late,0.5,WT_09,SCA3_09,0.20445345403470971,0.8148989529715124,0.8117307969119193,24.235663425646333,13.096132677797574,0.8715065457461161
WT_09__TO__SCA3_09,drive_late,0.525,WT_09,SCA3_09,0.21465677792929502,0.8941898188325623,0.8383473843154168,23.123073754032905,13.060523108816124,0.8751659627948503
WT_09__TO__SCA3_09,drive_late,0.55,WT_09,SCA3_09,0.2228880337036277,0.8684120924835825,0.8692267845452557,22.00647708215605,13.02577616129905,0.8350204045565175
WT_09__TO__SCA3_09,drive_late,0.5750000000000001,WT_09,SCA3_09,0.2253693297451801,0.9518268888650154,0.9011917886894248,20.88585172410131,12.993963665616688,0.8597240223550036
WT_09__TO__SCA3_09,drive_late,0.6000000000000001,WT_09,SCA3_09,0.23011185313544577,0.9244426970920223,0.9416336233596734,19.761175837185714,12.954950199790384,0.8800426477758861
WT_09__TO__SCA3_09,drive_late,0.625,WT_09,SCA3_09,0.2353900967729322,0.9357942583594574,0.9799786867721608,19.79695413432216,12.943245352061496,0.9033765687673148
WT_09__TO__SCA3_09,drive_late,0.65,WT_09,SCA3_09,0.24111488240976903,0.9844728316498745,1.0408915127750422,19.83286222215544,13.405026770363538,0.9123963652381192
WT_09__TO__SCA3_09,drive_late,0.675,WT_09,SCA3_09,0.250899587603579,0.9476104640870535,1.0873360699645949,21.03765967929104,13.608140407567912,0.9301751447434392
WT_09__TO__SCA3_09,drive_late,0.7000000000000001,WT_09,SCA3_09,0.33104682397103413,0.9508507187019198,1.1445836047674847,21.075957111387776,14.552507391796052,0.9436589657439257
WT_09__TO__SCA3_09,drive_late,0.7250000000000001,WT_09,SCA3_09,0.3540001642558672,0.9540843120408988,1.2001109612409604,24.633459938270704,14.845517340600814,0.972150325120644
WT_09__TO__SCA3_09,drive_late,0.75,WT_09,SCA3_09,0.633386417906235,0.9276153596843663,1.2679295294338253,34.079787914832764,26.2064801531168,0.9716518689582984
WT_09__TO__SCA3_09,drive_late,0.775,WT_09,SCA3_09,0.6020564546567797,0.9308356615643484,1.3343478258503867,32.96485206291125,25.367771334401727,0.9758135493603464
WT_09__TO__SCA3_09,drive_late,0.8,WT_09,SCA3_09,0.617341372901291,0.9644347028614603,1.412191745673944,34.20477728412085,25.266441965131843,0.9860239092751028
WT_09__TO__SCA3_09,drive_late,0.8250000000000001,WT_09,SCA3_09,0.6024413318788925,0.9679861747265681,1.4944447937687568,34.26761640407159,24.13033709092589,0.984086034817544
WT_09__TO__SCA3_09,drive_late,0.8500000000000001,WT_09,SCA3_09,0.7808435545241836,1.0043058295826743,1.5873506308914744,30.779236475513137,27.161388693690157,0.971174798025563
WT_09__TO__SCA3_09,drive_late,0.875,WT_09,SCA3_09,0.8834949226638804,1.1392780343255369,1.6858816261212317,27.277991962449093,28.272524107948986,0.9762370159686176
WT_09__TO__SCA3_09,drive_late,0.9,WT_09,SCA3_09,0.9157622613013038,1.0584529861879601,1.790378365202791,30.89295504052779,30.446005253388883,0.984002296576476
WT_09__TO__SCA3_09,drive_late,0.925,WT_09,SCA3_09,0.9024524163821803,1.0074177556040609,1.897627097538892,33.330909251353816,28.884075011569312,0.9782454118515712
WT_09__TO__SCA3_09,drive_late,0.95,WT_09,SCA3_09,0.903064903727727,0.9919113247983985,1.973604167934428,35.77790425696556,28.573427905593423,0.9856753504811462
WT_09__TO__SCA3_09,drive_late,0.975,WT_09,SCA3_09,0.907663205991647,0.9737564393311218,2.032596477541881,37.03917823920507,27.59798757208122,0.9861743375155898
WT_09__TO__SCA3_09,drive_late,1.0,WT_09,SCA3_09,0.9218438960032129,0.9779133047983202,2.223929135284506,37.108111040037095,27.79730594401513,0.9982311441139324
WT_10__TO__SCA3_01,coupled,0.0,WT_10,SCA3_01,0.09409288703971597,0.09995536970465357,0.6489912667881883,76.02833805400122,13.193715441901244,0.9895409029699592
WT_10__TO__SCA3_01,coupled,0.025,WT_10,SCA3_01,0.010831897169939002,-0.01871064108052471,0.6624481274676451,85.49665125122571,11.510581883505258,0.9959730267396262
WT_10__TO__SCA3_01,coupled,0.05,WT_10,SCA3_01,-0.04298843761079398,-0.09285784954673722,0.673423879459327,91.916014928405,10.46431799502956,0.994259928452783
WT_10__TO__SCA3_01,coupled,0.075,WT_10,SCA3_01,-0.07808602204126995,-0.14191596727574363,0.687357939605017,96.29799521401026,9.765766223759847,0.9909841235432618
WT_10__TO__SCA3_01,coupled,0.1,WT_10,SCA3_01,-0.10016450020579928,-0.17887287890195178,0.7044053913145096,99.66475681075454,9.281598601115146,0.9924997035594126
WT_10__TO__SCA3_01,coupled,0.125,WT_10,SCA3_01,-0.11267720626475379,-0.20530123607493755,0.7218523926734435,100.96740010291605,8.940554461003572,0.9913797142478558
WT_10__TO__SCA3_01,coupled,0.15,WT_10,SCA3_01,-0.1178545056693911,-0.22228896313216995,0.7397083081267273,102.2769034848048,8.701162177933586,0.9928611154464624
WT_10__TO__SCA3_01,coupled,0.175,WT_10,SCA3_01,-0.11728266326160663,-0.22242365542006623,0.7640741927556876,102.54692410551218,8.536854049357189,0.9911384108325024
WT_10__TO__SCA3_01,coupled,0.2,WT_10,SCA3_01,-0.11184741256953615,-0.23058787949083612,0.7892015112793027,102.81837425986588,8.433110780158163,0.9951531703105688
WT_10__TO__SCA3_01,coupled,0.225,WT_10,SCA3_01,-0.10255251906549404,-0.2225656162926537,0.8183531269102157,102.03931364323245,8.376009906708564,0.9934793796770472
WT_10__TO__SCA3_01,coupled,0.25,WT_10,SCA3_01,-0.08987063913969429,-0.2145712314991426,0.8518825459301459,101.2561065994922,8.359075164450342,0.9955433293873486
WT_10__TO__SCA3_01,coupled,0.275,WT_10,SCA3_01,-0.0734321021434876,-0.19785888482848416,0.8902056240755819,99.41115446423818,8.375704928746698,0.9899935879871252
WT_10__TO__SCA3_01,coupled,0.3,WT_10,SCA3_01,-0.055362768020014615,-0.18177411085943437,0.9338090127041248,98.61672521516957,8.422534779881351,0.9913646298742712
WT_10__TO__SCA3_01,coupled,0.325,WT_10,SCA3_01,-0.03504781431320308,-0.16564064376641055,0.983260251630506,96.75479421723766,8.496513434418455,0.993721153628866
WT_10__TO__SCA3_01,coupled,0.35,WT_10,SCA3_01,-0.012273082699796,-0.14912123145948492,1.0352226862836176,94.8828467635882,8.595457176215346,0.9960395536392248
WT_10__TO__SCA3_01,coupled,0.375,WT_10,SCA3_01,0.012231567024411154,-0.1241055540685458,1.0982240155580485,93.00080180934413,8.71686102682932,0.9969495255555612
WT_10__TO__SCA3_01,coupled,0.4,WT_10,SCA3_01,0.03837778120298702,-0.098798072814917,1.1649168289696528,91.10857743293292,8.860531266098116,0.9972163751787466
WT_10__TO__SCA3_01,coupled,0.425,WT_10,SCA3_01,0.06648472707234016,-0.07285305266411327,1.244930837143419,88.1313186455954,9.025830454210425,0.9883604396872218
WT_10__TO__SCA3_01,coupled,0.45,WT_10,SCA3_01,0.09544207588660245,-0.03789680982292564,1.3252390144648825,86.21556372575716,9.21118778559454,0.9903058729190908
WT_10__TO__SCA3_01,coupled,0.475,WT_10,SCA3_01,0.12579983109601256,-0.011452991741370717,1.4185659002193178,84.28936230351708,9.418985848561464,0.9922580947084358
WT_10__TO__SCA3_01,coupled,0.5,WT_10,SCA3_01,0.15772981650147305,0.02517132986884032,1.5211213150784886,82.35262869899799,9.646810221359884,0.9930502253616864
WT_10__TO__SCA3_01,coupled,0.525,WT_10,SCA3_01,0.1903693846239469,0.06234034618216427,1.6339367226134571,80.4052762927845,9.896371519561658,0.9892741181355228
WT_10__TO__SCA3_01,coupled,0.55,WT_10,SCA3_01,0.22469479202247142,0.09065295502410525,1.7549048060835704,78.44721751300933,10.170156081700584,0.9965436136901116
WT_10__TO__SCA3_01,coupled,0.5750000000000001,WT_10,SCA3_01,0.2595270989957754,0.12941200453799645,1.8881203971600853,76.4783638222258,10.465675948493224,0.9947800890941616
WT_10__TO__SCA3_01,coupled,0.6000000000000001,WT_10,SCA3_01,0.29563033053197635,0.16938510160485967,2.034988943037514,74.49862570406293,10.785736883223304,0.992586710301232
WT_10__TO__SCA3_01,coupled,0.625,WT_10,SCA3_01,0.332989907591545,0.2106487800650013,2.19709745421232,72.50791264965841,11.13182563628865,0.9905875865188922
WT_10__TO__SCA3_01,coupled,0.65,WT_10,SCA3_01,0.37115020777494734,0.25295865409754564,2.371870692822657,70.50613314386531,11.50565744186164,0.9886736626450144
WT_10__TO__SCA3_01,coupled,0.675,WT_10,SCA3_01,0.4105693885610219,0.2967400383569382,2.560298090699427,68.49319465122825,11.909440966632816,0.9867528124776934
WT_10__TO__SCA3_01,coupled,0.7000000000000001,WT_10,SCA3_01,0.4512439412525915,0.32946998619592044,2.76344637903532,66.46900360172421,12.349210848228845,0.9882065823434484
WT_10__TO__SCA3_01,coupled,0.7250000000000001,WT_10,SCA3_01,0.49281631916038005,0.3756684011219003,2.985203368001981,64.43346537626371,12.821466348144892,0.983922611386299
WT_10__TO__SCA3_01,coupled,0.75,WT_10,SCA3_01,0.5355208167049604,0.4234897047788599,3.227455981455265,63.50052865430349,13.333021162097456,0.9951896629403104
