scenario_id,path_family,biological_pair_key,wt_cell_id,sca_cell_id,wt_solution_key,sca_solution_key,within_pair_support_weight,scenario_weight,biological_pair_weight,wt_exit_p_isi,balance_p_isi,sca3_entry_p_isi,start_A_isi,end_A_isi,start_inside_wt_isi,end_inside_sca3_isi,wt_exit_p_active,balance_p_active,sca3_entry_p_active,start_A_active,end_A_active,start_inside_wt_active,end_inside_sca3_active,wt_exit_active_isi_gap,wt_exit_dual_agrees,wt_exit_dual_consensus_p,balance_active_isi_gap,balance_dual_agrees,balance_dual_consensus_p,sca3_entry_active_isi_gap,sca3_entry_dual_agrees,sca3_entry_dual_consensus_p,occupancy_at_wt_exit_isi,occupancy_at_balance_isi,occupancy_at_sca3_entry_isi
627,coupled,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,b_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.9816658052130081,,,0.09187121928390855,0.4628782480778649,True,False,0.9849424807241354,,,0.09242740900618418,0.4603744236539754,True,False,0.003276675511127314,True,0.9833041429685717,,False,,,False,,0.9966580445842114,,
627,drive_early,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,b_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.9819640759548753,,,0.09187121928390855,0.46289662548869753,True,False,0.9849712218126954,,,0.09242740900618418,0.4603879866843449,True,False,0.003007145857820026,True,0.9834676488837854,,False,,,False,,0.9905687444118169,,
627,drive_late,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,b_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.0469500515104713,,,0.09187121928390855,0.4630817054912116,True,False,0.0499721012147654,,,0.09242740900618418,0.46052458077356256,True,False,0.003022049704294101,True,0.048461076362618344,,False,,,False,,0.9839711709189203,,
628,coupled,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,b_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.7813203563598952,,,0.09187121928390855,0.3166562800146421,True,False,0.8550649126757617,,,0.09242740900618418,0.2725136783984412,True,False,0.07374455631586652,True,0.8181926345178284,,False,,,False,,0.9894460530053095,,
628,drive_early,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,b_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.45996183529228746,,,0.09187121928390855,0.3163410662144143,True,False,0.5070078560343073,,,0.09242740900618418,0.2722810420176,True,False,0.047046020742019856,True,0.4834848456632974,,False,,,False,,0.9884122807039447,,
628,drive_late,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,b_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.8965231846464851,,,0.09187121928390855,0.31651489738877914,True,False,0.9315635330385862,,,0.09242740900618418,0.27240933416487395,True,False,0.03504034839210113,True,0.9140433588425356,,False,,,False,,0.9882870481556556,,
629,coupled,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,r_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.8304544979532978,,,0.09187121928390855,0.27239798628122663,True,False,0.8952071215088402,,,0.09242740900618418,0.22236892817301923,True,False,0.06475262355554234,True,0.8628308097310691,,False,,,False,,0.986704139556899,,
629,drive_early,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,r_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.4755762511338562,,,0.09187121928390855,0.2726789681840855,True,False,0.5440103301735884,,,0.09242740900618418,0.22257630048005572,True,False,0.06843407903973214,True,0.5097932906537223,,False,,,False,,0.9885432444685982,,
629,drive_late,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,r_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.921920700708743,,,0.09187121928390855,0.27245517396822866,True,False,0.958364289919493,,,0.09242740900618418,0.22241113424560613,True,False,0.03644358921074997,True,0.940142495314118,,False,,,False,,0.9815788866889982,,
630,coupled,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,r_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.9797575912891053,,,0.09187121928390855,0.44570142395646656,True,False,0.9849405309797677,,,0.09242740900618418,0.4174710237306265,True,False,0.005182939690662414,True,0.9823490611344365,,False,,,False,,0.9971225223528736,,
630,drive_early,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,r_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.9805972142736049,,,0.09187121928390855,0.4460396942924998,True,False,0.9854255565384719,,,0.09242740900618418,0.41772067646367267,True,False,0.004828342264866947,True,0.9830113854060384,,False,,,False,,0.9925371212040957,,
630,drive_late,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,r_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.047768465837057975,,,0.09187121928390855,0.44603293148169576,True,False,0.0634810645363254,,,0.09242740900618418,0.41771568532486897,True,False,0.01571259869926743,True,0.05562476518669169,,False,,,False,,0.9967972230154044,,
631,coupled,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,kappa_I_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.18411878745553129,0.3748847205491096,0.4887847083915458,0.09187121928390855,0.606438047606285,True,False,0.20617806484720502,0.3608727006676659,0.41736020727096923,0.09242740900618418,0.6607538261709793,True,False,0.022059277391673737,True,0.19514842615136815,0.014012019881443682,True,0.3678787106083877,0.07142450112057658,True,0.4530724578312575,0.997910503332457,0.9937106651969403,0.9424363602403212
631,drive_early,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,kappa_I_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.09854437427495506,0.21830766460781523,0.2945791297154938,0.09187121928390855,0.6067492413923798,True,False,0.11991358052608717,0.21453659709215156,0.25433631036905435,0.09242740900618418,0.6609834956717597,True,False,0.021369206251132103,True,0.10922897740052112,0.0037710675156636675,True,0.2164221308499834,0.04024281934643947,True,0.2744577200422741,0.9927936347325491,0.9762208178997824,0.9365240043915847
631,drive_late,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,kappa_I_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.3933816048296075,0.6256818036902076,0.8379030778753151,0.09187121928390855,0.6062909596572998,True,False,0.3655530811786816,0.590740543195425,0.6877024996154979,0.09242740900618418,0.6606452712533567,True,False,0.027828523650925863,True,0.37946734300414453,0.03494126049478263,True,0.6082111734428164,0.15020057825981725,False,,0.9896810677834009,0.9681581090142686,0.9818031867639623
632,coupled,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.9820890481943687,,,0.09187121928390855,0.4749014419530194,True,False,0.9840177691694633,,,0.09242740900618418,0.4992846684456348,True,False,0.0019287209750945555,True,0.983053408681916,,False,,,False,,0.981848252349378,,
632,drive_early,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.9823262563462819,,,0.09187121928390855,0.4749107112660179,True,False,0.9840384320370319,,,0.09242740900618418,0.4992915094514133,True,False,0.0017121756907499952,True,0.983182344191657,,False,,,False,,0.9765387140634292,,
632,drive_late,WT_09__TO__SCA3_02,WT_09,SCA3_02,s_HIGH,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.04441145138148474,,,0.09187121928390855,0.4749014419530194,True,False,0.0499721012147654,,,0.09242740900618418,0.4992846684456348,True,False,0.005560649833280661,True,0.04719177629812507,,False,,,False,,0.9875549098791109,,
633,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,best,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.46642743440679096,0.6492767707150072,0.9683485519206292,0.09187121928390855,0.7979216855435034,True,True,0.45278124995653346,0.6026834582666207,0.735584393080569,0.09242740900618418,0.7646825057668398,True,True,0.013646184450257504,True,0.45960434218166224,0.04659331244838649,True,0.6259801144908139,0.2327641588400602,False,,0.9630261324093441,0.9077638941142362,0.926351094310106
633,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,best,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.393809196915611,0.5422709090342274,0.6696391841418716,0.09187121928390855,0.7979156498117712,True,True,0.38790175364332136,0.5059829446606721,0.5631160854371822,0.09242740900618418,0.7646780512322194,True,True,0.0059074432722896475,True,0.3908554752794662,0.036287964373555304,True,0.5241269268474498,0.10652309870468946,False,,0.926626776985391,0.895716122554377,0.9184511842932979
633,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,best,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.49865595867309,0.7635478273005961,0.9999938271040368,0.09187121928390855,0.7978641776090987,True,True,0.4477655207730466,0.7058243435214256,0.923134935498593,0.09242740900618418,0.764640063342936,True,True,0.050890437900043384,True,0.47321073972306826,0.05772348377917047,True,0.7346860854110109,0.07685889160544379,True,0.9615643813013149,0.9464944679021875,0.9575293817249124,0.8952593101298901
634,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,b_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.7814387609504132,0.9029059261233128,0.9665820419217748,0.09187121928390855,0.8307040904073547,True,True,0.7820172421058034,0.8982981398085056,0.9188124357762842,0.09242740900618418,0.7891616199022785,True,True,0.0005784811553901648,True,0.7817280015281083,0.004607786314807183,True,0.9006020329659092,0.04776960614549053,True,0.9426972388490296,0.9851956979065759,0.9003291892749018,0.9791615330475563
634,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,b_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.7386097078823509,0.9068547856457161,0.9664497848095419,0.09187121928390855,0.8306957298745392,True,True,0.7317247137665462,0.9044125624175523,0.9199535118921425,0.09242740900618418,0.7891554496010585,True,True,0.006884994115804677,True,0.7351672108244486,0.002442223228163787,True,0.9056336740316342,0.04649627291739944,True,0.9432016483508422,0.9246005793776969,0.904552375379053,0.9760061665200213
634,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,b_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.05245525122784696,0.8882352643379818,0.9665917622364896,0.09187121928390855,0.8308387368900287,True,True,0.04977089172302096,0.8842085811987237,0.8947768737260143,0.09242740900618418,0.7892609926784693,True,True,0.0026843595048259977,True,0.05111307147543396,0.004026683139258136,True,0.8862219227683528,0.07181488851047524,True,0.930684317981252,0.9788282218441563,0.8900460200085868,0.9824006330709785
635,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,b_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.6206887598448662,0.86673226498795,,0.09187121928390855,0.685418773499844,True,False,0.6768758028051878,0.9063631445010627,,0.09242740900618418,0.6515253461297635,True,False,0.05618704296032162,True,0.648782281325027,0.03963087951311273,True,0.8865477047445063,,False,,0.9669871691146626,0.936653797411435,
635,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,b_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.5108131058603607,0.782637072194405,,0.09187121928390855,0.6855084871073579,True,False,0.5659910320316406,0.8186032709797669,,0.09242740900618418,0.6515915572187108,True,False,0.05517792617127992,True,0.5384020689460006,0.03596619878536189,True,0.800620171587086,,False,,0.988111599427024,0.9526942704340013,
635,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,b_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.6895001613688491,0.9095615925685283,,0.09187121928390855,0.6854150217027501,True,False,0.7236421136335787,0.9368128558316048,,0.09242740900618418,0.6515225772011922,True,False,0.0341419522647296,True,0.7065711375012138,0.027251263263076475,True,0.9231872242000665,,False,,0.9570225799493077,0.9282800487354127,
636,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,r_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.5457432842666328,0.8020502942519855,,0.09187121928390855,0.7186062411673627,True,False,0.587558034561782,0.8434334129989586,,0.09242740900618418,0.6743254237762457,True,False,0.04181475029514925,True,0.5666506594142073,0.04138311874697309,True,0.822741853625472,,False,,0.9816302036606996,0.9514456730460211,
636,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,r_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.4582786226081393,0.69044100774769,,0.09187121928390855,0.7185721900315946,True,False,0.496094405471017,0.7268496242082229,,0.09242740900618418,0.6743002931094318,True,False,0.037815782862877734,True,0.4771865140395781,0.03640861646053284,True,0.7086453159779564,,False,,0.983429263664248,0.9914811645699753,
636,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,r_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.6016965131871769,0.8655796689163809,,0.09187121928390855,0.7184702826120922,True,False,0.6453457971975501,0.9032207358901503,,0.09242740900618418,0.6742250826546968,True,False,0.04364928401037327,True,0.6235211551923635,0.037641066973769344,True,0.8844002024032656,,False,,0.9717428775182114,0.974203515926907,
637,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,s_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.49158228413772376,0.8188888699523953,,0.09187121928390855,0.6739788680820417,True,False,0.5781337436991464,0.8523597035318748,,0.09242740900618418,0.6420681301087422,True,False,0.08655145956142263,True,0.5348580139184351,0.03347083357947955,True,0.8356242867421351,,False,,0.9815316898459894,0.9713100129451261,
637,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,s_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.3195361921419446,0.6006926614783671,,0.09187121928390855,0.6740120235922582,True,False,0.3887338285823035,0.637777999179063,0.7891936999969302,0.09242740900618418,0.6420925997794742,True,False,0.06919763644035887,True,0.354135010362124,0.037085337700695886,True,0.619235330328715,,False,,0.9855295691339239,0.9791804523398573,
637,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,s_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.672915267942712,0.9061368400969776,,0.09187121928390855,0.6741352506995829,True,False,0.7308571473158556,0.9382897353989683,,0.09242740900618418,0.6421835447452365,True,False,0.05794187937314366,True,0.7018862076292838,0.032152895301990725,True,0.922213287747973,,False,,0.9576325096167224,0.9863895191345777,
638,coupled,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,kappa_I_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.06970388409619889,0.26439718960686376,0.346769276856451,0.09187121928390855,0.8156877162152267,True,True,0.0797764773293185,0.2375838479155978,0.2898451700333141,0.09242740900618418,0.7856385828255574,True,True,0.010072593233119612,True,0.0747401807127587,0.02681334169126595,True,0.2509905187612308,0.056924106823136866,True,0.31830722344488255,0.998310635572175,0.9576104538241692,0.9517797828694973
638,drive_early,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,kappa_I_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.03465400142074055,0.1511618806128052,0.21724803238068294,0.09187121928390855,0.8157285499039458,True,True,0.04008276719383133,0.13760075746724468,0.17647448565421955,0.09242740900618418,0.7856687192014177,True,True,0.005428765773090781,True,0.03736838430728594,0.013561123145560516,True,0.14438131904002494,0.04077354672646338,True,0.19686125901745125,0.9852555195362095,0.9614530744753929,0.9153619654221374
638,drive_late,WT_09__TO__SCA3_04,WT_09,SCA3_04,s_HIGH,kappa_I_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.22574336831194153,0.4478733226899806,0.5710527113651792,0.09187121928390855,0.8157083156965806,True,True,0.17521966853157345,0.4013802320307432,0.4680149027244316,0.09242740900618418,0.7856537858045702,True,True,0.05052369978036808,True,0.2004815184217575,0.0464930906592374,True,0.4246267773603619,0.10303780864074763,False,,0.9895128481354055,0.9360499079026099,0.8991898720287969
639,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,best,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.21040844450102822,0.43581949093861966,0.5795081987177294,0.09187121928390855,0.6193743065714209,True,False,0.19943592899116996,0.4014212445200262,0.4752680048279945,0.09242740900618418,0.5936749159297229,True,False,0.010972515509858255,True,0.20492218674609908,0.03439824641859346,True,0.41862036772932293,0.10424019388973493,False,,0.9945320225939397,0.9726309844567046,0.9237848886072028
639,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,best,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.13462978869314024,0.332451528033565,0.4251526478133095,0.09187121928390855,0.6195143822169044,True,False,0.14197192850004334,0.30729097405290484,0.36416710071682434,0.09242740900618418,0.593778295576127,True,False,0.007342139806903097,True,0.1383008585965918,0.02516055398066014,True,0.3198712510432349,0.06098554709648518,True,0.39465987426506693,0.9886344290443141,0.9630408677984073,0.9825645772314311
639,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,best,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.2770895348789198,0.5680439961492165,,0.09187121928390855,0.6195064843981068,True,False,0.2005491991279016,0.4984211765613654,0.6634373729357114,0.09242740900618418,0.5937724667704711,True,False,0.07654033575101821,True,0.2388193670034107,0.0696228195878511,True,0.5332325863552909,,False,,0.9870060516092114,0.9634191142509636,
640,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,b_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.4287860842924434,0.6862444910253451,,0.09187121928390855,0.6669323043571,True,False,0.4331644052139166,0.5876549533312825,0.6363689465149865,0.09242740900618418,2.3365263636671654,True,True,0.004378320921473167,True,0.43097524475318,0.09858953769406265,True,0.6369497221783138,,False,,0.9854676795287489,0.6797692254997649,
640,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,b_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.39088366146591574,0.6020734914202227,,0.09187121928390855,0.6666469280120162,True,False,0.4072725426701696,0.5544595070626209,0.6070520098774453,0.09242740900618418,2.336315748141925,True,True,0.016388881204253858,True,0.3990781020680427,0.04761398435760178,True,0.5782664992414218,,False,,0.9775329372520363,0.8453286948626659,
640,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,b_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.37756893567014393,0.7363900907167961,,0.09187121928390855,0.666871742456854,True,False,0.3186015534566058,0.585852437863977,0.6469910584424797,0.09242740900618418,2.336481667333185,True,True,0.058967382213538144,True,0.34808524456337486,0.15053765285281906,False,,,False,,0.9736101095121314,0.595698687071319,
641,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,r_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.6163945359167674,0.8857674907441081,,0.09187121928390855,0.6777492376415368,True,False,0.6447044955753655,0.8866605033461052,0.9598461458155355,0.09242740900618418,0.8605925641019496,True,True,0.02830995965859806,True,0.6305495157460664,0.0008930126019971452,True,0.8862139970451066,,False,,0.9927324507163368,0.96317885068437,
641,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,r_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.5248796097173011,0.8341260540747251,,0.09187121928390855,0.6779284468148962,True,False,0.5530359040605206,0.8491826766864013,0.9438803702743247,0.09242740900618418,0.8607248253591463,True,True,0.028156294343219535,True,0.5389577568889108,0.015056622611676285,True,0.8416543653805633,,False,,0.9886987151429473,0.9751427508390781,
641,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,r_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.6753847912475315,0.9100029168581774,,0.09187121928390855,0.677929660949439,True,False,0.6957510248404031,0.9186733637429508,0.967442536371578,0.09242740900618418,0.8607257214235499,True,True,0.020366233592871597,True,0.6855679080439673,0.008670446884773475,True,0.9143381403005642,,False,,0.9987564384731363,0.984341311960767,
642,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,r_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.29684478940895526,0.5021593736530003,,0.09187121928390855,0.557263277598512,True,False,0.2752059158880004,0.44855215640305096,0.5336760068071402,0.09242740900618418,0.5118805253347678,True,False,0.021638873520954838,True,0.28602535264847784,0.05360721724994938,True,0.4753557650280257,,False,,0.9712095556683217,0.9409996238732833,
642,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,r_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.2589032499662793,0.43508180672079966,0.560986037057956,0.09187121928390855,0.5572542457530363,True,False,0.2622844272651289,0.39651236500598297,0.45990351059296275,0.09242740900618418,0.511873859586497,True,False,0.0033811772988496247,True,0.26059383861570407,0.03856944171481669,True,0.4157970858633913,0.10108252646499327,False,,0.9847841486453868,0.9421765775194946,0.9652780127134512
642,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,r_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.22727761376104383,0.5389121744322843,,0.09187121928390855,0.5573781453126944,True,False,0.15661688504020135,0.4364828384096627,,0.09242740900618418,0.51196530084042,True,False,0.07066072872084248,True,0.19194724940062258,0.10242933602262166,False,,,False,,0.9793949349024021,0.9659859301919518,
643,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,s_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.6188894542049566,0.884028893507334,,0.09187121928390855,0.6837250750892444,True,False,0.645848264863232,0.8876867504647827,0.9602251088418096,0.09242740900618418,0.8585456796766084,True,True,0.026958810658275434,True,0.6323688595340943,0.0036578569574486908,True,0.8858578219860584,,False,,0.9917137001052895,0.9713900032002541,
643,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,s_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.5310306040765744,0.8351680859911059,,0.09187121928390855,0.6838696056168734,True,False,0.5644036608958896,0.8509107952350031,0.9416896977883895,0.09242740900618418,0.8586523471475263,True,True,0.03337305681931513,True,0.547717132486232,0.0157427092438972,True,0.8430394406130546,,False,,0.9835831946598117,0.9783353658409666,
643,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,s_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.6770667337859038,0.909831203227027,,0.09187121928390855,0.6840992530323182,True,False,0.6940410156424461,0.913229437885345,0.9678322270071713,0.09242740900618418,0.8588218332028957,True,True,0.016974281856542373,True,0.685553874714175,0.003398234658318011,True,0.911530320556186,,False,,0.9793616631098501,0.9773398403681045,
644,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,kappa_I_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.03243085173857836,0.20703795775983722,0.3118608770762049,0.09187121928390855,0.6490525666264599,True,False,0.030944647613537733,0.1747400379115698,0.2236641567972429,0.09242740900618418,0.6489526886310663,True,False,0.0014862041250406285,True,0.031687749676058044,0.03229791984826741,True,0.1908889978357035,0.088196720278962,True,0.2677625169367239,0.9877777104382419,0.9618664466894974,0.7465178091106777
644,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,kappa_I_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.015580585123190816,0.11283576079557271,0.1717638085802359,0.09187121928390855,0.6488063957875376,True,False,0.015639440509394437,0.09930506397500202,0.13214436573472024,0.09242740900618418,0.6487710078385561,True,False,5.8855386203621185e-05,True,0.015610012816292627,0.01353069682057069,True,0.10607041238528736,0.03961944284551566,True,0.15195408715747807,0.9843645107639392,0.9809164620623189,0.9732063067186852
644,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,kappa_I_LOW,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.16853037304587445,0.3720458046673715,0.5134023757013938,0.09187121928390855,0.6490770548586843,True,False,0.10858955514914514,0.31548607526108147,0.3704496579251314,0.09242740900618418,0.6489707616142725,True,False,0.05994081789672931,True,0.1385599640975098,0.05655972940629006,True,0.3437659399642265,0.1429527177762624,False,,0.9828564497067517,0.9173995992583692,0.5902273050942866
645,coupled,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.4197424749887548,0.5526858489432496,0.7549167868568832,0.09187121928390855,1.0437140274460486,True,True,0.34976655945281,0.5046446009629115,0.5601204502279746,0.09242740900618418,1.109773837268095,True,True,0.06997591553594479,True,0.38475451722078235,0.04804124798033804,True,0.5286652249530805,0.1947963366289086,False,,0.8956321799830385,0.9885739508710257,0.9689663672205053
645,drive_early,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.491172816943562,0.6534707214776868,0.8058014639696837,0.09187121928390855,1.0435200508606597,True,True,0.45430475020722355,0.5696771089869718,0.6594972513702081,0.09242740900618418,1.1096306772580946,True,True,0.03686806673633847,True,0.4727387835753928,0.08379361249071504,True,0.6115739152323293,0.14630421259947557,False,,0.9356371543540244,0.9280722997888923,0.9618753359207812
645,drive_late,WT_09__TO__SCA3_05,WT_09,SCA3_05,s_HIGH,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.07868157523835469,0.47722411019799094,0.6656718182463497,0.09187121928390855,1.043843205100142,True,True,0.06863462937015362,0.2688474253409103,0.4002064996097031,0.09242740900618418,1.1098691738996518,True,True,0.010046945868201068,True,0.07365810230425415,0.20837668485708066,False,,0.2654653186366466,False,,0.9800553899896454,0.8218207339610584,0.9521282222679339
646,coupled,WT_09__TO__SCA3_06,WT_09,SCA3_06,s_HIGH,best,0.1666666666666666,0.0023148148148147,0.0138888888888888,0.3774897664931645,0.6657143894720045,0.8322226467807147,0.09187121928390855,1.217795906751363,True,True,0.4702146602025429,0.7024318088977289,0.7929296969760086,0.09242740900618418,1.2657084746923966,True,True,0.09272489370937836,True,0.4238522133478537,0.036717419425724485,True,0.6840730991848667,0.0392929498047061,True,0.8125761718783616,0.9901243388189764,0.9965218033000376,0.9869642795740119
646,drive_early,WT_09__TO__SCA3_06,WT_09,SCA3_06,s_HIGH,best,0.1666666666666666,0.0023148148148147,0.0138888888888888,0.2036189033200615,0.40654544835330836,0.5627866363271863,0.09187121928390855,1.2176804406136745,True,True,0.26322810630001414,0.4351401291934627,0.5246580531371134,0.09242740900618418,1.2656232575338766,True,True,0.05960920297995265,True,0.23342350481003782,0.02859468084015432,True,0.42084278877338555,0.03812858319007284,True,0.5437223447321499,0.9887946360899019,0.9903616263409781,0.9834206346828004
646,drive_late,WT_09__TO__SCA3_06,WT_09,SCA3_06,s_HIGH,best,0.1666666666666666,0.0023148148148147,0.0138888888888888,0.6303145795917657,0.8242481956621436,0.9167277853822662,0.09187121928390855,1.2176894988755744,True,True,0.7022291676806939,0.8472510396506026,0.8983232341650085,0.09242740900618418,1.265629942778189,True,True,0.07191458808892814,True,0.6662718736362299,0.023002843988458976,True,0.835749617656373,0.018404551217257703,True,0.9075255097736373,0.9902781962887441,0.9903046044843716,0.9913005374312314
