biological_pair_key,both_core_secure,projection,p_intrinsic,dA_dcombined_weighted_median,dA_dkappa_weighted_median,dA_dJ_weighted_median,interaction_gradient_residual_weighted_median
WT_10__TO__SCA3_09,True,active,0.9,,0.26218544129348387,-0.8051846195686534,
WT_10__TO__SCA3_09,True,active,0.9333333333333332,,0.2621698921752126,-1.0244702432719532,
WT_10__TO__SCA3_09,True,active,0.9666666666666668,,0.2621560638121263,-1.0929679245741168,
WT_10__TO__SCA3_09,True,active,1.0,,0.03684108797238906,-1.3823915106187425,
WT_10__TO__SCA3_09,True,isi,0.0,,0.34414190962567226,-2.9370950638111597,
WT_10__TO__SCA3_09,True,isi,0.0333333333333333,,0.4173149529780444,-4.121745377375486,
WT_10__TO__SCA3_09,True,isi,0.0666666666666666,,0.5037210089731244,-4.479615231130186,
WT_10__TO__SCA3_09,True,isi,0.1,,0.507830198283756,-4.034082291771961,
WT_10__TO__SCA3_09,True,isi,0.1333333333333333,,0.40058888077301286,-3.2534181690991084,
WT_10__TO__SCA3_09,True,isi,0.1666666666666666,,0.36720894473153687,-2.857173487470556,
WT_10__TO__SCA3_09,True,isi,0.2,,0.350349629086964,-2.6861501687050415,
WT_10__TO__SCA3_09,True,isi,0.2333333333333333,,0.33844550971467474,-2.4973951568912973,
WT_10__TO__SCA3_09,True,isi,0.2666666666666666,,0.33461591372474603,-2.3019887600059867,
WT_10__TO__SCA3_09,True,isi,0.3,,0.3307500418721794,-2.115248231786201,
WT_10__TO__SCA3_09,True,isi,0.3333333333333333,,0.3074029730700407,-1.9374020020143685,
WT_10__TO__SCA3_09,True,isi,0.3666666666666666,,0.5114653309980028,-1.7817963100963898,
WT_10__TO__SCA3_09,True,isi,0.4,,0.2894754339964568,-1.6399127258832107,
WT_10__TO__SCA3_09,True,isi,0.4333333333333333,,0.2770185396229489,-1.7199558511466575,
WT_10__TO__SCA3_09,True,isi,0.4666666666666667,,0.26546652482060734,-1.5981248824290895,
WT_10__TO__SCA3_09,True,isi,0.5,-1.2557174043425512,0.25791448403300893,-1.5137538531685202,-0.004079860096855348
WT_10__TO__SCA3_09,True,isi,0.5333333333333333,-0.9707614247784915,0.25320064520522856,-1.4274866196834524,0.04226256314364619
WT_10__TO__SCA3_09,True,isi,0.5666666666666667,-0.9167013709640169,0.24047331350160495,-1.1560242979596655,-0.0011503865059564458
WT_10__TO__SCA3_09,True,isi,0.6,-0.8502754398723102,0.2335278304617145,-1.0851006161952146,0.0012973458611898472
WT_10__TO__SCA3_09,True,isi,0.6333333333333333,-0.8023359923241316,0.23075806958161588,-1.0213430722591281,-0.01175098964661919
WT_10__TO__SCA3_09,True,isi,0.6666666666666666,-0.7380863982824455,0.22652079248345341,-0.9728427806916992,-0.0038068989589962188
WT_10__TO__SCA3_09,True,isi,0.7,-0.6898460721238712,0.22160765945082989,-0.9122655822572975,4.870899097020407e-05
WT_10__TO__SCA3_09,True,isi,0.7333333333333333,-0.6615306683453371,0.20628156583974355,-0.8668109905509194,-0.001001243634161264
WT_10__TO__SCA3_09,True,isi,0.7666666666666666,-0.45281633711325603,0.2047008611804591,-0.7710819198446455,-0.021492689568722186
WT_10__TO__SCA3_09,True,isi,0.8,-0.5935995379069832,0.20619924721568045,-0.8193630955144492,-0.001256258105702623
WT_10__TO__SCA3_09,True,isi,0.8333333333333334,-0.3666920372941088,0.19978877734959855,-0.8015287177071292,0.004168821122457755
WT_10__TO__SCA3_09,True,isi,0.8666666666666667,-0.34697853242028875,0.19042409161793317,-0.7844355468156532,0.011425721383756028
WT_10__TO__SCA3_09,True,isi,0.9,,0.19127678684907118,-0.7814912850069751,
WT_10__TO__SCA3_09,True,isi,0.9333333333333332,,0.1876418633725394,-0.7605079331291332,
WT_10__TO__SCA3_09,True,isi,0.9666666666666668,,0.1842613705749147,-0.7487703426205423,
WT_10__TO__SCA3_09,True,isi,1.0,,0.17980656971714754,-0.7409438205213027,
WT_11__TO__SCA3_01,False,active,0.0,,3.055976246634217,-3.67009233323803,
WT_11__TO__SCA3_01,False,active,0.0333333333333333,,2.8533697318582734,-3.761246510390006,
WT_11__TO__SCA3_01,False,active,0.0666666666666666,,2.8587472284748854,-3.3685788646755586,
WT_11__TO__SCA3_01,False,active,0.1,,2.6998015438673075,-3.014578890990697,
WT_11__TO__SCA3_01,False,active,0.1333333333333333,,2.73994546951969,-2.903900983015261,
WT_11__TO__SCA3_01,False,active,0.1666666666666666,,2.6057228756039956,-2.8355645287936033,
WT_11__TO__SCA3_01,False,active,0.2,,2.4652965837746295,-3.066535219896267,
WT_11__TO__SCA3_01,False,active,0.2333333333333333,,2.5896288383335273,-2.7889008757193423,
WT_11__TO__SCA3_01,False,active,0.2666666666666666,,2.7786211024385614,-2.757703512432078,
WT_11__TO__SCA3_01,False,active,0.3,,2.6697435044682325,-2.7979449251580766,
WT_11__TO__SCA3_01,False,active,0.3333333333333333,,2.8240641856031816,-2.295729503407386,
WT_11__TO__SCA3_01,False,active,0.3666666666666666,,1.9985848723254862,-1.8350461666190192,
WT_11__TO__SCA3_01,False,active,0.4,,2.2605697082125937,-1.8350461666190239,
WT_11__TO__SCA3_01,False,active,0.4333333333333333,,2.925805058314103,-2.0288777667873004,
WT_11__TO__SCA3_01,False,active,0.4666666666666667,,2.703318239037392,-2.054929779567955,
WT_11__TO__SCA3_01,False,active,0.5,1.1041568120077092,2.77656874174572,-2.0652430503155284,-0.004858069040614685
WT_11__TO__SCA3_01,False,active,0.5333333333333333,1.1294143055104513,1.724779798407339,-1.3987418190628034,-0.0008017895663577911
WT_11__TO__SCA3_01,False,active,0.5666666666666667,1.128662853216613,2.1009557959677148,-1.3097937245475553,-0.41531960350043395
WT_11__TO__SCA3_01,False,active,0.6,1.0683487688928306,2.459755728467412,-1.3097937245475617,-0.000630155568070342
WT_11__TO__SCA3_01,False,active,0.6333333333333333,1.5134420068249796,2.4591066433652187,-1.5722765427947758,-0.583743196093139
WT_11__TO__SCA3_01,False,active,0.6666666666666666,1.1460602296996127,2.8568803700005474,-1.6848541511639061,-0.005067268724873173
WT_11__TO__SCA3_01,False,active,0.7,1.149758522345523,2.3879556440884273,-0.8645890069583669,-0.27763434417691524
WT_11__TO__SCA3_01,False,active,0.7333333333333333,1.1047162282100507,2.7771281579480567,-1.269434128354635,0.17536306812354388
WT_11__TO__SCA3_01,False,active,0.7666666666666666,1.5026622760178083,2.3261030023085185,-1.8350461666190223,0.19831052774800165
WT_11__TO__SCA3_01,False,active,0.8,1.5831376397578054,2.61135299899875,-1.1957479859888756,-0.2837740373357556
WT_11__TO__SCA3_01,False,active,0.8333333333333334,1.6634628511252247,2.6346256600357574,-1.0576319226519162,-0.39027786523260344
WT_11__TO__SCA3_01,False,active,0.8666666666666667,1.4347317720453132,2.969161007950007,-1.162024208019218,-0.27816452039372785
WT_11__TO__SCA3_01,False,active,0.9,,3.1648709486785047,-1.2852755510035083,
WT_11__TO__SCA3_01,False,active,0.9333333333333332,,3.713923986947498,-2.903900983015262,
WT_11__TO__SCA3_01,False,active,0.9666666666666668,,4.102620035078658,-1.6186254320117393,
WT_11__TO__SCA3_01,False,active,1.0,,2.375262981562513,-1.4860302911802539,
WT_11__TO__SCA3_01,False,isi,0.0,,2.640353530223945,-2.8410553990788117,
WT_11__TO__SCA3_01,False,isi,0.0333333333333333,,2.4139576841877894,-2.824609775176057,
WT_11__TO__SCA3_01,False,isi,0.0666666666666666,,2.259190469967179,-2.578172958504566,
WT_11__TO__SCA3_01,False,isi,0.1,,2.199588027606836,-2.4465992687884937,
WT_11__TO__SCA3_01,False,isi,0.1333333333333333,,2.12326175567442,-2.3016035131803276,
WT_11__TO__SCA3_01,False,isi,0.1666666666666666,,2.1458398980808426,-2.0404861675416246,
WT_11__TO__SCA3_01,False,isi,0.2,,1.9147587808728814,-1.6934251195584253,
WT_11__TO__SCA3_01,False,isi,0.2333333333333333,,1.4801341008948785,-1.1161049414062907,
WT_11__TO__SCA3_01,False,isi,0.2666666666666666,,1.3803140358538186,-1.0153725624568621,
WT_11__TO__SCA3_01,False,isi,0.3,,1.411007960997799,-0.9371251428662566,
WT_11__TO__SCA3_01,False,isi,0.3333333333333333,,1.6768865207195796,-1.7049945471479497,
WT_11__TO__SCA3_01,False,isi,0.3666666666666666,,1.6285199251708955,-1.3703841338113105,
WT_11__TO__SCA3_01,False,isi,0.4,,1.5880464107889185,-1.1351794557618191,
WT_11__TO__SCA3_01,False,isi,0.4333333333333333,,1.5589123416139399,-0.7815820085735045,
WT_11__TO__SCA3_01,False,isi,0.4666666666666667,,1.3389006762795044,-0.8150543932519346,
WT_11__TO__SCA3_01,False,isi,0.5,0.6963139123882262,1.3345400703641508,-0.6481243447763908,-0.002994474946403257
WT_11__TO__SCA3_01,False,isi,0.5333333333333333,1.0280134368617169,1.5673869729469518,-0.8423162676905472,-0.12335433368241851
WT_11__TO__SCA3_01,False,isi,0.5666666666666667,0.9727501689239553,1.5666523497943727,-0.8986328358116931,0.0203811968016976
WT_11__TO__SCA3_01,False,isi,0.6,1.0222042109339329,1.6133077626616654,-0.7307078538268365,6.37878625500204e-05
WT_11__TO__SCA3_01,False,isi,0.6333333333333333,1.0428186342973667,1.682121691462031,-0.8700799522192727,-0.038862763207392556
WT_11__TO__SCA3_01,False,isi,0.6666666666666666,1.127487230974853,1.7343069255904866,-1.1133824260284506,2.5723748192881054e-05
WT_11__TO__SCA3_01,False,isi,0.7,1.0175257607398627,1.834781297738129,-0.6423030995346586,-0.5200787310858
WT_11__TO__SCA3_01,False,isi,0.7333333333333333,1.1814719128192472,1.9226126068081357,-0.664669946720544,-0.07020731058436479
WT_11__TO__SCA3_01,False,isi,0.7666666666666666,0.9241113389453718,2.0307781727341445,-0.6893679523382208,-0.013629703463128192
WT_11__TO__SCA3_01,False,isi,0.8,0.9717900164934904,2.0891410373485804,-0.7237192388392176,-0.011427553958737955
WT_11__TO__SCA3_01,False,isi,0.8333333333333334,1.185872825403646,2.040943843584393,-0.8579750131802008,0.002903994999453806
WT_11__TO__SCA3_01,False,isi,0.8666666666666667,1.1858648939837801,2.0111553985435004,-0.8368335845219818,0.0006288303686913278
WT_11__TO__SCA3_01,False,isi,0.9,,1.9991797808906764,-0.8963735061613578,
WT_11__TO__SCA3_01,False,isi,0.9333333333333332,,2.027289888900077,-1.0149435073449977,
WT_11__TO__SCA3_01,False,isi,0.9666666666666668,,2.158888185906196,-1.1602428878468007,
WT_11__TO__SCA3_01,False,isi,1.0,,2.201957846397483,-1.5277860885399266,
WT_11__TO__SCA3_02,False,active,0.0,,2.077802641556131,-3.2856823571761398,
WT_11__TO__SCA3_02,False,active,0.0333333333333333,,1.7577299064871557,-3.3064662274795875,
WT_11__TO__SCA3_02,False,active,0.0666666666666666,,1.8247491559255635,-2.8093044569025034,
WT_11__TO__SCA3_02,False,active,0.1,,1.7392687658560404,-2.561184362908647,
WT_11__TO__SCA3_02,False,active,0.1333333333333333,,1.5708218702788561,-2.409835834969683,
WT_11__TO__SCA3_02,False,active,0.1666666666666666,,1.5752570969276956,-2.108199290099214,
WT_11__TO__SCA3_02,False,active,0.2,,1.5750327924713257,-1.8294045954510594,
WT_11__TO__SCA3_02,False,active,0.2333333333333333,,1.4251013490846833,-1.4814751933619061,
WT_11__TO__SCA3_02,False,active,0.2666666666666666,,1.4104894607318985,-1.5339112534606671,
WT_11__TO__SCA3_02,False,active,0.3,,1.3114956301618839,-1.278827307675259,
WT_11__TO__SCA3_02,False,active,0.3333333333333333,,1.2691098816427666,-1.2656973989270532,
WT_11__TO__SCA3_02,False,active,0.3666666666666666,,1.2457447356324531,-1.0999815174185126,
WT_11__TO__SCA3_02,False,active,0.4,,1.120858569274534,-0.886916278524686,
WT_11__TO__SCA3_02,False,active,0.4333333333333333,,1.2131729570330778,-0.8869162785246858,
WT_11__TO__SCA3_02,False,active,0.4666666666666667,,1.1136812172040003,-0.8869162785246921,
WT_11__TO__SCA3_02,False,active,0.5,0.3677970978787477,1.0488991719929575,-0.8086116072543754,0.011087078153734432
WT_11__TO__SCA3_02,False,active,0.5333333333333333,0.37143331702373916,1.076759056774058,-0.9014662350200793,-0.005325492268221105
WT_11__TO__SCA3_02,False,active,0.5666666666666667,0.37606364474928733,1.0890808452671403,-0.6930426082469986,-0.0077662803005897904
WT_11__TO__SCA3_02,False,active,0.6,0.4669995158029694,1.1007035026579899,-0.654525254349999,0.007766280300596784
WT_11__TO__SCA3_02,False,active,0.6333333333333333,0.47302132379557976,1.1314160256457748,-0.6918356273156019,-0.0003106371596980455
WT_11__TO__SCA3_02,False,active,0.6666666666666666,0.476477903466408,1.1817342239514106,-0.7298581961637453,-0.00026973571546123903
WT_11__TO__SCA3_02,False,active,0.7,0.48567790115005127,1.181289596645041,-0.5259234265271605,-0.20732969385810315
WT_11__TO__SCA3_02,False,active,0.7333333333333333,0.49027224291300026,1.2192451671343247,-0.5303867045750102,-0.14056020752615744
WT_11__TO__SCA3_02,False,active,0.7666666666666666,0.6861873382753358,1.2462190028853155,-0.535015344907049,0.0018775145892213365
WT_11__TO__SCA3_02,False,active,0.8,0.6849019423370282,1.243424728463467,-0.7027800965589579,-0.0019422421974999984
WT_11__TO__SCA3_02,False,active,0.8333333333333334,0.7444710357137324,1.0160332198360686,-0.5186439145932317,-0.004713576662970009
WT_11__TO__SCA3_02,False,active,0.8666666666666667,0.647945955872307,1.0341668580387335,-0.528620272654707,4.163336342344331e-16
WT_11__TO__SCA3_02,False,active,0.9,,1.0299720796624936,-0.538988008058685,
WT_11__TO__SCA3_02,False,active,0.9333333333333332,,0.7845196614703202,-0.3771881848538985,
WT_11__TO__SCA3_02,False,active,0.9666666666666668,,1.060955696328115,-0.27763434417692,
WT_11__TO__SCA3_02,False,active,1.0,,0.7803828131267534,-0.5667183303658292,
WT_11__TO__SCA3_02,False,isi,0.0,,1.6756279861582601,-2.6873345903685726,
WT_11__TO__SCA3_02,False,isi,0.0333333333333333,,1.5594138594355789,-2.5796412980031183,
WT_11__TO__SCA3_02,False,isi,0.0666666666666666,,1.5012148520711945,-2.1230076748915305,
WT_11__TO__SCA3_02,False,isi,0.1,,1.4449869192082154,-1.8365971231236153,
WT_11__TO__SCA3_02,False,isi,0.1333333333333333,,1.3967979593028275,-1.3923286381272122,
WT_11__TO__SCA3_02,False,isi,0.1666666666666666,,1.3577063871261037,-1.2654529691062681,
WT_11__TO__SCA3_02,False,isi,0.2,,1.3153007692521668,-1.1564258533808418,
WT_11__TO__SCA3_02,False,isi,0.2333333333333333,,1.2800109234137318,-1.1196228059225228,
WT_11__TO__SCA3_02,False,isi,0.2666666666666666,,1.2409661284914437,-1.009495951858462,
WT_11__TO__SCA3_02,False,isi,0.3,,1.22422371777546,-0.9429650135310802,
WT_11__TO__SCA3_02,False,isi,0.3333333333333333,,1.1842711437197686,-0.8277990583145043,
WT_11__TO__SCA3_02,False,isi,0.3666666666666666,,1.15257222603264,-0.785904862520308,
WT_11__TO__SCA3_02,False,isi,0.4,,1.1212432040610651,-0.7576807920966255,
WT_11__TO__SCA3_02,False,isi,0.4333333333333333,,1.10582588615241,-0.6541250105155428,
WT_11__TO__SCA3_02,False,isi,0.4666666666666667,,1.1005976584176762,-0.6669719137001174,
WT_11__TO__SCA3_02,False,isi,0.5,0.16959038778123936,0.125434522897801,-0.5991653614976236,-0.0007037706611314858
WT_11__TO__SCA3_02,False,isi,0.5333333333333333,0.4069054809193132,1.055529921751899,-0.5883069641889749,0.012308204464429352
WT_11__TO__SCA3_02,False,isi,0.5666666666666667,0.45951522649986154,1.0365987301311197,-0.5623376265676576,-0.0004887046555558947
WT_11__TO__SCA3_02,False,isi,0.6,0.5065899124814336,1.0180996821357453,-0.5015240816256163,-0.0008730215443448209
WT_11__TO__SCA3_02,False,isi,0.6333333333333333,0.543635917239516,1.0232637577072847,-0.49038688783270823,-0.00014068778188941526
WT_11__TO__SCA3_02,False,isi,0.6666666666666666,0.555264395823844,1.003247744248629,-0.4784139391215197,-0.0007976133245393706
WT_11__TO__SCA3_02,False,isi,0.7,0.5832596563256214,0.9929924334876603,-0.4420479132785738,0.008723881363999125
WT_11__TO__SCA3_02,False,isi,0.7333333333333333,0.5953982878295192,0.9924377530025724,-0.42733413533214837,0.007066238109515207
WT_11__TO__SCA3_02,False,isi,0.7666666666666666,0.5962910862296589,0.9786387369847542,-0.4047201740421532,-0.0012300468853734534
WT_11__TO__SCA3_02,False,isi,0.8,0.6008632233817464,0.9779007230622235,-0.45620506531334176,-0.00035422301443446824
WT_11__TO__SCA3_02,False,isi,0.8333333333333334,0.6109997867603294,0.9564784097644321,-0.48791560111182475,-0.0005828503138082253
WT_11__TO__SCA3_02,False,isi,0.8666666666666667,0.6087976149466778,0.9474541298732542,-0.34709824635645004,-0.004383241598970528
WT_11__TO__SCA3_02,False,isi,0.9,,0.92564926805487,-0.32767506986695527,
WT_11__TO__SCA3_02,False,isi,0.9333333333333332,,0.9022645897111273,-0.3076334129758334,
WT_11__TO__SCA3_02,False,isi,0.9666666666666668,,0.8746734472387522,-0.3006666442539518,
WT_11__TO__SCA3_02,False,isi,1.0,,0.8536580417160826,-0.29381202718234806,
WT_11__TO__SCA3_04,False,active,0.0,,1.0926856465995247,-2.099101030811401,
WT_11__TO__SCA3_04,False,active,0.0333333333333333,,0.9677108334091507,-2.1859358491482404,
WT_11__TO__SCA3_04,False,active,0.0666666666666666,,0.987188971118972,-1.9823405308952597,
WT_11__TO__SCA3_04,False,active,0.1,,0.9116480909871423,-1.951016750425779,
WT_11__TO__SCA3_04,False,active,0.1333333333333333,,0.7824460957602857,-1.7474214321727835,
WT_11__TO__SCA3_04,False,active,0.1666666666666666,,0.903170814877847,-1.6186254320117432,
WT_11__TO__SCA3_04,False,active,0.2,,0.8188703471042867,-1.4479097878845262,
WT_11__TO__SCA3_04,False,active,0.2333333333333333,,0.8388692405266455,-1.473814475340467,
WT_11__TO__SCA3_04,False,active,0.2666666666666666,,0.841527739644207,-1.2852755510035174,
WT_11__TO__SCA3_04,False,active,0.3,,0.7364638926203598,-1.2557641972075495,
WT_11__TO__SCA3_04,False,active,0.3333333333333333,,0.7216188242217115,-1.1591014121196797,
WT_11__TO__SCA3_04,False,active,0.3666666666666666,,0.7299294649177066,-1.1341604906778602,
WT_11__TO__SCA3_04,False,active,0.4,,0.7087281877912449,-1.196315138777539,
WT_11__TO__SCA3_04,False,active,0.4333333333333333,,0.7323085658038098,-1.0698639811710628,
WT_11__TO__SCA3_04,False,active,0.4666666666666667,,0.7587693517172222,-1.0409443301451338,
WT_11__TO__SCA3_04,False,active,0.5,-0.17227858960439998,0.8337983486985219,-1.1629497551567471,-0.0026422674092452148
WT_11__TO__SCA3_04,False,active,0.5333333333333333,-0.2969761245055366,0.8596587729094942,-1.1007663777016226,-9.992007221626387e-16
WT_11__TO__SCA3_04,False,active,0.5666666666666667,-0.26078929111880667,0.8030064800451832,-1.0244702432719537,1.776356839400257e-15
WT_11__TO__SCA3_04,False,active,0.6,0.10383519987696033,0.8719373232674638,-1.0721063622999076,0.15230145815435434
WT_11__TO__SCA3_04,False,active,0.6333333333333333,0.09792689279782307,0.8111351538824716,-0.9820199980593908,2.4424906541753475e-15
WT_11__TO__SCA3_04,False,active,0.6666666666666666,0.10336415325371252,1.015658244521282,-1.0184238143834183,-3.2751579226442055e-15
WT_11__TO__SCA3_04,False,active,0.7,0.10847188205728203,0.6716906290454293,-1.0999815174185141,-0.019578491621104237
WT_11__TO__SCA3_04,False,active,0.7333333333333333,0.11079818022873782,0.7284721959801151,-0.6392981806301419,-0.17071564412720944
WT_11__TO__SCA3_04,False,active,0.7666666666666666,0.11575704746174646,0.793924725440772,-0.845572516842226,0.0
WT_11__TO__SCA3_04,False,active,0.8,0.09976412910027466,0.8694158624438022,-0.8869162785246849,2.9582283945787943e-30
WT_11__TO__SCA3_04,False,active,0.8333333333333334,0.1045882311820948,0.9221122098895271,-0.8869162785246849,0.0
WT_11__TO__SCA3_04,False,active,0.8666666666666667,0.10438561494313801,1.0421899087713227,-0.94812988809433,-1.5543122344752164e-15
WT_11__TO__SCA3_04,False,active,0.9,,1.18996587339136,-1.099981517418518,
WT_11__TO__SCA3_04,False,active,0.9333333333333332,,1.29224573604379,0.0,
WT_11__TO__SCA3_04,False,active,0.9666666666666668,,1.5363616609656998,-1.4479097878845262,
WT_11__TO__SCA3_04,False,active,1.0,,0.10384552834152078,0.0,
WT_11__TO__SCA3_04,False,isi,0.0,,0.8892140817165998,-1.7605073734882897,
WT_11__TO__SCA3_04,False,isi,0.0333333333333333,,0.8471508698421603,-1.7743419922232344,
WT_11__TO__SCA3_04,False,isi,0.0666666666666666,,0.7802452530662224,-1.5414375864101022,
WT_11__TO__SCA3_04,False,isi,0.1,,0.7896074179542605,-1.3675950154708008,
WT_11__TO__SCA3_04,False,isi,0.1333333333333333,,0.7472172052641075,-1.2370019671832686,
WT_11__TO__SCA3_04,False,isi,0.1666666666666666,,0.7022871138171616,-1.160817299874932,
WT_11__TO__SCA3_04,False,isi,0.2,,0.6884626670246564,-1.0657169499099601,
WT_11__TO__SCA3_04,False,isi,0.2333333333333333,,0.6545763277327556,-1.0123608817490772,
WT_11__TO__SCA3_04,False,isi,0.2666666666666666,,0.6238277257459146,-0.9621818114531189,
WT_11__TO__SCA3_04,False,isi,0.3,,0.6154741544767849,-0.9051460317772045,
WT_11__TO__SCA3_04,False,isi,0.3333333333333333,,0.5891790894602348,-0.875335432336494,
WT_11__TO__SCA3_04,False,isi,0.3666666666666666,,0.5730520757729425,-0.7369815728713079,
WT_11__TO__SCA3_04,False,isi,0.4,,0.6053926430415258,-0.7643857590399008,
WT_11__TO__SCA3_04,False,isi,0.4333333333333333,,0.6337028778892756,-0.7908810341412101,
WT_11__TO__SCA3_04,False,isi,0.4666666666666667,,0.6430761863150275,-0.7089135639615107,
WT_11__TO__SCA3_04,False,isi,0.5,-0.08175020561011723,0.6158046804185124,-0.6878485569957684,0.0001052795608548231
WT_11__TO__SCA3_04,False,isi,0.5333333333333333,-0.04194988361023586,0.5938754651546986,-0.739394520223458,0.009448146443983257
WT_11__TO__SCA3_04,False,isi,0.5666666666666667,-0.017566431813561545,0.6763457703983845,-0.6723680483035984,-0.017025909418242308
WT_11__TO__SCA3_04,False,isi,0.6,-0.07305345269630861,0.6321337238148378,-0.7203755037720967,-0.04090396306821668
WT_11__TO__SCA3_04,False,isi,0.6333333333333333,-0.05620461843998842,0.7114444035155056,-0.7031600563995333,0.00017987658608775736
WT_11__TO__SCA3_04,False,isi,0.6666666666666666,-0.044937040991176784,0.6138009316480485,-0.7387179317491989,0.00010276273510501117
WT_11__TO__SCA3_04,False,isi,0.7,0.04548501905973466,0.6617933623748024,-0.8809722606334291,0.033723075203831165
WT_11__TO__SCA3_04,False,isi,0.7333333333333333,0.1870721374983251,0.7934606691517336,-0.7583656777959437,0.01934744294828342
WT_11__TO__SCA3_04,False,isi,0.7666666666666666,0.0633601107983723,0.7928547465866689,-0.6397169370661038,-0.00016637002466168764
WT_11__TO__SCA3_04,False,isi,0.8,-0.061284652175165814,0.7760089050408061,-0.7403625460858441,-0.0009240957599832006
WT_11__TO__SCA3_04,False,isi,0.8333333333333334,0.08142058700015596,0.7796205186059751,-0.750389627078226,0.005538542023363069
WT_11__TO__SCA3_04,False,isi,0.8666666666666667,-0.021288165023126103,0.666502604944312,-0.7781235399058863,0.0003991606135306415
WT_11__TO__SCA3_04,False,isi,0.9,,0.6299615320607035,-0.6492081518596655,
WT_11__TO__SCA3_04,False,isi,0.9333333333333332,,1.0650770122357083,-0.5903880142089513,
WT_11__TO__SCA3_04,False,isi,0.9666666666666668,,1.0271007734034157,-0.43077555359002817,
WT_11__TO__SCA3_04,False,isi,1.0,,1.151265049162378,-1.09430454046337,
WT_11__TO__SCA3_05,False,active,0.0,,0.717741339161742,-1.2785963612602838,
WT_11__TO__SCA3_05,False,active,0.0333333333333333,,0.637981010063293,-1.1459459535027072,
WT_11__TO__SCA3_05,False,active,0.0666666666666666,,0.49734586664500224,-1.1178869696273597,
WT_11__TO__SCA3_05,False,active,0.1,,0.49916215786191126,-1.117886969627358,
WT_11__TO__SCA3_05,False,active,0.1333333333333333,,0.5059661408895602,-0.975235637549843,
WT_11__TO__SCA3_05,False,active,0.1666666666666666,,0.5040339885598054,-0.9320474607162662,
WT_11__TO__SCA3_05,False,active,0.2,,0.41549492086586554,-0.9192351946265368,
WT_11__TO__SCA3_05,False,active,0.2333333333333333,,0.5278274955962833,-0.932315804443976,
WT_11__TO__SCA3_05,False,active,0.2666666666666666,,0.47809549131169043,-0.8289616179086522,
WT_11__TO__SCA3_05,False,active,0.3,,0.3203699953675379,-0.8331297807984198,
WT_11__TO__SCA3_05,False,active,0.3333333333333333,,0.33097352903073785,-0.8331297807984199,
WT_11__TO__SCA3_05,False,active,0.3666666666666666,,0.3931330493911715,-0.8079185359639465,
WT_11__TO__SCA3_05,False,active,0.4,,0.4106097694540844,-0.7781506838511021,
WT_11__TO__SCA3_05,False,active,0.4333333333333333,,0.345431442161958,-0.7745802933768576,
WT_11__TO__SCA3_05,False,active,0.4666666666666667,,0.43270980222850847,-0.8007565440932942,
WT_11__TO__SCA3_05,False,active,0.5,-0.1971691724780012,0.32636789959122897,-0.8086116072543779,0.003462878341651535
WT_11__TO__SCA3_05,False,active,0.5333333333333333,-0.20799380105715476,0.479021579056114,-0.5609935093598355,0.0
WT_11__TO__SCA3_05,False,active,0.5666666666666667,-0.22398219110745304,0.48773698637636564,-0.5726842226349739,-0.0038178726807974774
WT_11__TO__SCA3_05,False,active,0.6,-0.22982898091860998,0.3991436689907735,-0.6108753522434798,-0.0028624105029997995
WT_11__TO__SCA3_05,False,active,0.6333333333333333,-0.23592148229227053,0.4334111195991162,-0.6108753522434706,0.0031112594206353273
WT_11__TO__SCA3_05,False,active,0.6666666666666666,-0.026316839535053607,0.3560521498757769,-0.6476295783461273,0.12963099987105933
WT_11__TO__SCA3_05,False,active,0.7,-0.2530158178202612,0.36659510035698606,-0.8461557871887495,-1.6653345369377401e-15
WT_11__TO__SCA3_05,False,active,0.7333333333333333,-0.2419302820380106,0.37890412590697414,-0.6704955439174117,-0.0037171850044153253
WT_11__TO__SCA3_05,False,active,0.7666666666666666,-0.02766320713737859,0.3804969629568924,-0.6788801896351591,-0.0035500989232409965
WT_11__TO__SCA3_05,False,active,0.8,-0.02744712429351394,0.40266491372840185,-0.714173801453506,0.0
WT_11__TO__SCA3_05,False,active,0.8333333333333334,-0.08758738600380513,0.4240266682826822,-0.555327626016836,-4.718447854656929e-16
WT_11__TO__SCA3_05,False,active,0.8666666666666667,0.05005085860439905,0.612084942472864,-0.7745802933768631,-1.2767564783189312e-15
WT_11__TO__SCA3_05,False,active,0.9,,0.45762596570072905,-0.48462792278085165,
WT_11__TO__SCA3_05,False,active,0.9333333333333332,,0.4926929513649864,-0.48224009826920355,
WT_11__TO__SCA3_05,False,active,0.9666666666666668,,0.6851208907718641,-0.43630434755620473,
WT_11__TO__SCA3_05,False,active,1.0,,1.119966129869548,-0.7742727574690091,
WT_11__TO__SCA3_05,False,isi,0.0,,0.4321459158989565,-1.0280611598642366,
WT_11__TO__SCA3_05,False,isi,0.0333333333333333,,0.419551314801342,-0.985700498714623,
WT_11__TO__SCA3_05,False,isi,0.0666666666666666,,0.4290638908996915,-0.9053390620194423,
WT_11__TO__SCA3_05,False,isi,0.1,,0.4116134798028864,-0.8150861857269186,
WT_11__TO__SCA3_05,False,isi,0.1333333333333333,,0.4008839423226063,-0.7732244181499462,
WT_11__TO__SCA3_05,False,isi,0.1666666666666666,,0.3622087244144602,-0.6766756125238601,
WT_11__TO__SCA3_05,False,isi,0.2,,0.4136432902917339,-0.6577344203235208,
