scenario_id,wt_cell_id,sca_cell_id,wt_animal_id,sca_animal_id,wt_solution_key,sca_solution_key,wt_source,sca_source,wt_b,wt_r,wt_s,wt_kappa_I,sca_b,sca_r,sca_s,sca_kappa_I,wt_rheobase_J_endpoint,sca_rheobase_J_endpoint,wt_J_q75,sca_J_q75,wt_active_support_ms,sca_active_support_ms,wt_within_cell_support_weight,sca_within_cell_support_weight,biological_pair_weight,within_pair_support_weight,scenario_weight,biological_pair_key
413,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,best,best,best,3.20511381810753,0.0011459239565885,3.67550749934334,0.31690076561024,3.56794792056019,0.0001570401851009,1.28766365576524,0.15770178132879,1.2731089460957787,2.2595007918063086,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
414,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,b_LOW,best,b_LOW,3.20511381810753,0.0011459239565885,3.67550749934334,0.31690076561024,2.343229745087469,0.0707211746046489,9.492341680611522,0.933669175891253,1.2731089460957787,2.224592773955368,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
415,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,kappa_I_HIGH,best,kappa_I_HIGH,3.20511381810753,0.0011459239565885,3.67550749934334,0.31690076561024,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,1.2731089460957787,2.0976545272246767,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
416,WT_07,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,best,r_HIGH,best,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,2.87957486763608,0.0367840866590933,0.666593864674466,0.072414473059144,1.3349425115609683,7.364185581249652,2.1202840015094724,8.468813418437104,926.6402343749847,872.4000000000001,0.25,0.5,0.0138888888888888,0.125,0.0017361111111111,WT_07__TO__SCA3_01
417,WT_07,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,r_HIGH,r_HIGH,r_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.180844445717766,0.098238929690672,1.4104174994872096,0.0928534941582593,1.3349425115609683,7.018989382128574,2.1202840015094724,8.468813418437104,926.6402343749847,872.4000000000001,0.25,0.5,0.0138888888888888,0.125,0.0017361111111111,WT_07__TO__SCA3_01
418,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,best,r_HIGH,best,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,3.39580213794053,0.011865463263355,1.06199021527079,0.134917346653611,1.3349425115609683,0.9278531747632068,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
419,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,b_LOW,r_HIGH,b_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,1.7012055089318403,0.0830977770474897,13.865757715128549,1.1494434320736062,1.3349425115609683,1.3608513229860368,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
420,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,b_HIGH,r_HIGH,b_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,5.32081129056834,0.0001379675781911,2.726334423918427,0.1138050673652359,1.3349425115609683,1.5739139038575878,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
421,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,r_LOW,r_HIGH,r_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,5.058325048081602,0.000134353582935,2.5718417626155823,0.1190763663927034,1.3349425115609683,1.3264863905873994,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
422,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,r_HIGH,r_HIGH,r_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,1.7153229597754271,0.0912955123819697,12.4124105689581,1.203258733619204,1.3349425115609683,1.5807868903373152,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
423,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,kappa_I_LOW,r_HIGH,kappa_I_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.208008871756549,0.0154138562600507,0.8770914021572215,0.0437782759191279,1.3349425115609683,1.2440105528306695,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
424,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,kappa_I_HIGH,r_HIGH,kappa_I_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,1.6938770214244712,0.0801551802327286,14.38556558178567,1.0929624914074123,1.3349425115609683,1.278375485229307,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
425,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,best,r_HIGH,best,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,3.1841739616986,0.0685272827706698,1.64104809448976,0.226797255112739,1.3349425115609683,2.998635531603484,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
426,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,b_LOW,r_HIGH,b_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,1.874040756842884,0.0913896204225457,12.973660656527498,0.7182226987175595,1.3349425115609683,3.447729152561261,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
427,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,b_HIGH,r_HIGH,b_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.030928926785516,0.0018911628599607,4.857666419592209,0.2709707926853018,1.3349425115609683,3.162367580911007,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
428,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,r_LOW,r_HIGH,r_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.587716029893826,0.0049504499800163,3.025643669356378,0.2619783809564031,1.3349425115609683,3.5927489676622097,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
429,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,s_HIGH,r_HIGH,s_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,3.463954750279856,0.0005984977503139,8.308396473112523,0.1986895690405713,1.3349425115609683,2.998635531603484,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
430,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,kappa_I_LOW,r_HIGH,kappa_I_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0411814643655073,1.3349425115609683,3.3775582742866086,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
431,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,best,r_HIGH,best,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.57048885142292,0.0267222541757113,1.35804074575354,0.185485356173587,1.3349425115609683,2.302301394566596,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
432,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,b_LOW,r_HIGH,b_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,3.904773796769174,0.0030137674775441,5.020370133081688,0.354246301933337,1.3349425115609683,2.4884155791573086,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
433,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,r_LOW,r_HIGH,r_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.932184173036958,0.0006480540018362,4.36161393974913,0.3323480760746279,1.3349425115609683,2.471182784287799,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
434,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,r_HIGH,r_HIGH,r_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.017092229938917,0.0590798966523011,1.6494085627972792,0.2942362699849268,1.3349425115609683,2.2781754817492814,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
435,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,s_HIGH,r_HIGH,s_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.864054646667115,0.0006776655975539,4.3731695928770025,0.3378768246610932,1.3349425115609683,2.443610312496582,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
436,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,kappa_I_LOW,r_HIGH,kappa_I_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,4.791687949288009,0.0542314160920349,0.7987933030433494,0.0480561856737695,1.3349425115609683,2.27472892277538,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
437,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_HIGH,kappa_I_HIGH,r_HIGH,kappa_I_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,2.7246783396644254,0.0591584594723072,7.181695318183479,0.7580592364653818,1.3349425115609683,2.44016375352268,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
438,WT_07,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,r_HIGH,best,r_HIGH,best,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,3.32112664756946,0.000172535267681,1.80693033257445,0.113660442709963,1.3349425115609683,5.238728290213989,2.1202840015094724,6.83625257651551,926.6402343749847,940.8140625,0.25,1.0,0.0138888888888888,0.25,0.0034722222222222,WT_07__TO__SCA3_06
439,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,r_HIGH,best,r_HIGH,best,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,3.56794792056019,0.0001570401851009,1.28766365576524,0.15770178132879,1.3349425115609683,2.2595007918063086,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
440,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,r_HIGH,b_LOW,r_HIGH,b_LOW,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,2.343229745087469,0.0707211746046489,9.492341680611522,0.933669175891253,1.3349425115609683,2.224592773955368,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
441,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,r_HIGH,kappa_I_HIGH,r_HIGH,kappa_I_HIGH,3.17317329615814,0.0023161004007401,9.9471348004606,0.4201134569459425,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,1.3349425115609683,2.0976545272246767,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
442,WT_07,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,best,s_LOW,best,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,2.87957486763608,0.0367840866590933,0.666593864674466,0.072414473059144,1.2753172877195351,7.364185581249652,2.1202840015094724,8.468813418437104,926.6402343749847,872.4000000000001,0.25,0.5,0.0138888888888888,0.125,0.0017361111111111,WT_07__TO__SCA3_01
443,WT_07,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,r_HIGH,s_LOW,r_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.180844445717766,0.098238929690672,1.4104174994872096,0.0928534941582593,1.2753172877195351,7.018989382128574,2.1202840015094724,8.468813418437104,926.6402343749847,872.4000000000001,0.25,0.5,0.0138888888888888,0.125,0.0017361111111111,WT_07__TO__SCA3_01
444,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,best,s_LOW,best,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,3.39580213794053,0.011865463263355,1.06199021527079,0.134917346653611,1.2753172877195351,0.9278531747632068,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
445,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,b_LOW,s_LOW,b_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,1.7012055089318403,0.0830977770474897,13.865757715128549,1.1494434320736062,1.2753172877195351,1.3608513229860368,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
446,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,b_HIGH,s_LOW,b_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,5.32081129056834,0.0001379675781911,2.726334423918427,0.1138050673652359,1.2753172877195351,1.5739139038575878,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
447,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,r_LOW,s_LOW,r_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,5.058325048081602,0.000134353582935,2.5718417626155823,0.1190763663927034,1.2753172877195351,1.3264863905873994,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
448,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,r_HIGH,s_LOW,r_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,1.7153229597754271,0.0912955123819697,12.4124105689581,1.203258733619204,1.2753172877195351,1.5807868903373152,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
449,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,kappa_I_LOW,s_LOW,kappa_I_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.208008871756549,0.0154138562600507,0.8770914021572215,0.0437782759191279,1.2753172877195351,1.2440105528306695,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
450,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,kappa_I_HIGH,s_LOW,kappa_I_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,1.6938770214244712,0.0801551802327286,14.38556558178567,1.0929624914074123,1.2753172877195351,1.278375485229307,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
451,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,best,s_LOW,best,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,3.1841739616986,0.0685272827706698,1.64104809448976,0.226797255112739,1.2753172877195351,2.998635531603484,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
452,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,b_LOW,s_LOW,b_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,1.874040756842884,0.0913896204225457,12.973660656527498,0.7182226987175595,1.2753172877195351,3.447729152561261,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
453,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,b_HIGH,s_LOW,b_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.030928926785516,0.0018911628599607,4.857666419592209,0.2709707926853018,1.2753172877195351,3.162367580911007,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
454,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,r_LOW,s_LOW,r_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.587716029893826,0.0049504499800163,3.025643669356378,0.2619783809564031,1.2753172877195351,3.5927489676622097,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
455,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,s_HIGH,s_LOW,s_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,3.463954750279856,0.0005984977503139,8.308396473112523,0.1986895690405713,1.2753172877195351,2.998635531603484,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
456,WT_07,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,kappa_I_LOW,s_LOW,kappa_I_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0411814643655073,1.2753172877195351,3.3775582742866086,2.1202840015094724,6.138782334394186,926.6402343749847,141.5189453124997,0.25,0.1666666666666666,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_07__TO__SCA3_04
457,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,best,s_LOW,best,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.57048885142292,0.0267222541757113,1.35804074575354,0.185485356173587,1.2753172877195351,2.302301394566596,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
458,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,b_LOW,s_LOW,b_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,3.904773796769174,0.0030137674775441,5.020370133081688,0.354246301933337,1.2753172877195351,2.4884155791573086,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
459,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,r_LOW,s_LOW,r_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.932184173036958,0.0006480540018362,4.36161393974913,0.3323480760746279,1.2753172877195351,2.471182784287799,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
460,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,r_HIGH,s_LOW,r_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.017092229938917,0.0590798966523011,1.6494085627972792,0.2942362699849268,1.2753172877195351,2.2781754817492814,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
461,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,s_HIGH,s_LOW,s_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.864054646667115,0.0006776655975539,4.3731695928770025,0.3378768246610932,1.2753172877195351,2.443610312496582,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
462,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,kappa_I_LOW,s_LOW,kappa_I_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,4.791687949288009,0.0542314160920349,0.7987933030433494,0.0480561856737695,1.2753172877195351,2.27472892277538,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
463,WT_07,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,s_LOW,kappa_I_HIGH,s_LOW,kappa_I_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,2.7246783396644254,0.0591584594723072,7.181695318183479,0.7580592364653818,1.2753172877195351,2.44016375352268,2.1202840015094724,4.546011286576872,926.6402343749847,582.584375,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_05
464,WT_07,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,s_LOW,best,s_LOW,best,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,3.32112664756946,0.000172535267681,1.80693033257445,0.113660442709963,1.2753172877195351,5.238728290213989,2.1202840015094724,6.83625257651551,926.6402343749847,940.8140625,0.25,1.0,0.0138888888888888,0.25,0.0034722222222222,WT_07__TO__SCA3_06
465,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,s_LOW,best,s_LOW,best,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,3.56794792056019,0.0001570401851009,1.28766365576524,0.15770178132879,1.2753172877195351,2.2595007918063086,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
466,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,s_LOW,b_LOW,s_LOW,b_LOW,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,2.343229745087469,0.0707211746046489,9.492341680611522,0.933669175891253,1.2753172877195351,2.224592773955368,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
467,WT_07,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,s_LOW,kappa_I_HIGH,s_LOW,kappa_I_HIGH,3.060363592287916,0.0386062583963655,0.7584332157738324,0.2577102682234195,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,1.2753172877195351,2.0976545272246767,2.1202840015094724,4.22069670379549,926.6402343749847,835.3968750000003,0.25,0.3333333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_07__TO__SCA3_09
468,WT_07,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,best,s_HIGH,best,3.199660728323372,0.0012836333937856,5.173317100224351,0.3200926474498973,2.87957486763608,0.0367840866590933,0.666593864674466,0.072414473059144,1.279733970967049,7.364185581249652,2.1202840015094724,8.468813418437104,926.6402343749847,872.4000000000001,0.25,0.5,0.0138888888888888,0.125,0.0017361111111111,WT_07__TO__SCA3_01
469,WT_07,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,r_HIGH,s_HIGH,r_HIGH,3.199660728323372,0.0012836333937856,5.173317100224351,0.3200926474498973,4.180844445717766,0.098238929690672,1.4104174994872096,0.0928534941582593,1.279733970967049,7.018989382128574,2.1202840015094724,8.468813418437104,926.6402343749847,872.4000000000001,0.25,0.5,0.0138888888888888,0.125,0.0017361111111111,WT_07__TO__SCA3_01
470,WT_07,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,best,s_HIGH,best,3.199660728323372,0.0012836333937856,5.173317100224351,0.3200926474498973,3.39580213794053,0.011865463263355,1.06199021527079,0.134917346653611,1.279733970967049,0.9278531747632068,2.1202840015094724,8.149643718336852,926.6402343749847,642.1359374999932,0.25,0.1428571428571428,0.0138888888888888,0.0357142857142857,0.0004960317460317,WT_07__TO__SCA3_02
