subset,p_intrinsic,p_component,n_biological_pairs,delta_isi_combined_median,delta_isi_combined_q25,delta_isi_combined_q75,delta_isi_kappa_median,delta_isi_kappa_q25,delta_isi_kappa_q75,delta_isi_J_median,delta_isi_J_q25,delta_isi_J_q75,interaction_isi_median,interaction_isi_q25,interaction_isi_q75,delta_active_combined_median,delta_active_combined_q25,delta_active_combined_q75,delta_active_kappa_median,delta_active_kappa_q25,delta_active_kappa_q75,delta_active_J_median,delta_active_J_q25,delta_active_J_q75,interaction_active_median,interaction_active_q25,interaction_active_q75
core_secure_pairs,0.1,0.6,32,0.03908547943454875,-0.2439895352570711,0.35063732926063385,0.5814191432962131,0.22459603244012405,0.9149198936967197,-0.5436149604736213,-0.6188703909651404,-0.47056879049891165,-0.1433006413346497,-0.4793289248862911,-0.028779771626393003,-0.036068769136002765,-0.3681590807487664,0.2900533740636458,0.6773606235351173,0.270325471908863,1.2799211901268204,-0.7100883459564715,-0.7977203447281604,-0.6297161199211238,-0.22808561350783163,-0.9541907793191193,-0.012570226667060758
core_secure_pairs,0.1,0.6333333333333333,32,0.054961852877693194,-0.24220391465767382,0.3964316777157483,0.550188649967138,0.23560382511541145,0.7356466050255457,-0.5644692120629407,-0.6408496254383877,-0.489858779588167,-0.14554438450907803,-0.3571162782475854,-0.00034781395816863014,-0.02347737613345325,-0.37183050626631725,0.3447392394462233,0.7310860712350183,0.27175781329066306,1.2047503112289122,-0.7329664477509128,-0.8255474375327099,-0.63520898198362,-0.24367839799566007,-0.7992486825375372,-0.03418554607969226
core_secure_pairs,0.1,0.6666666666666666,32,0.0708249910152788,-0.2449307594754678,0.44350006282066257,0.594596048379767,0.22162029901281796,0.7815043503495904,-0.5842765786615964,-0.6617588000718444,-0.5072196630788876,-0.1764920939229528,-0.3390929004651496,-0.018721017801565112,0.0024433150098390546,-0.37733472396591605,0.39185340551677017,0.7397267926901221,0.27422656465608874,1.2326418690856547,-0.7584470618179305,-0.8515872297240081,-0.6704331120891516,-0.23685051623374692,-0.9217832572382376,-0.03418554607969171
core_secure_pairs,0.1,0.7,32,0.08846168482466105,-0.257276672028242,0.49196722942983145,0.5318468892257987,0.18114825681502925,0.7558727578431886,-0.6033161267138618,-0.6817095317126836,-0.5250796779506801,-0.17304281536265886,-0.2861933106530602,-0.005513249427483935,0.017396452908344205,-0.3768887735694979,0.4463728186353503,0.7065700211731969,0.28217567814168565,1.1000008361807672,-0.7842339285206734,-0.8769067360067407,-0.683020662453039,-0.2587968166284633,-0.5813785727435725,-0.01269679782314228
core_secure_pairs,0.1,0.7333333333333333,32,0.108788716432464,-0.26031241824747503,0.5400438953267557,0.45320627702575234,0.15638057381475862,0.8042336854973222,-0.6214471009633189,-0.7007699534638487,-0.5410098825378071,-0.16019843273081524,-0.2891688156279203,0.000229438154672288,0.025842964925345595,-0.4058325734889375,0.5012546336503886,0.7179284756859003,0.3150018627186901,1.1340908588896226,-0.8044579859850258,-0.9021436247208428,-0.7139677098957347,-0.31002978933965786,-0.5416405446497758,-0.06303139039756034
core_secure_pairs,0.1,0.7666666666666666,32,0.1338821819579345,-0.26284454435740734,0.588319924486705,0.4801304202123964,0.16868355576916166,0.8995936101140467,-0.6386164554912301,-0.7188162002679183,-0.5574855188084343,-0.18028222195068877,-0.29212770020641754,-0.01782216777168026,0.040872212371931,-0.40493843302006194,0.5545654430954879,0.8082777232669565,0.31938880088488086,1.0438499477183927,-0.8301212097446964,-0.9246510264936796,-0.729009498828739,-0.26540381730718055,-0.5487441866983573,-0.01963668180058309
core_secure_pairs,0.1,0.8,32,0.16022135530447684,-0.2639263667786613,0.6372980340299407,0.4954866380791274,0.14953933827850624,0.8052919779013124,-0.6551981795256127,-0.735908086886637,-0.5722370699938986,-0.11454399831675746,-0.2590616454811532,0.0026912030728608602,0.07378648791898981,-0.4037225196435881,0.6232826495087695,0.8188780599860518,0.3559092296770401,1.3037326788323162,-0.8481859450954516,-0.9485842893225233,-0.7534041395093916,-0.29216811074387916,-0.6667043765463507,-0.027552042785432218
core_secure_pairs,0.1,0.8333333333333334,32,0.18790295008183833,-0.2760096282187505,0.6805685927886405,0.4676376555574149,0.15025604391962918,0.8494526100894715,-0.671103967097247,-0.7527937303020767,-0.5875396586730508,-0.09593903341915616,-0.2535458844436685,0.002571301715840483,0.09153044566791241,-0.4214239908954238,0.680234990198278,0.8301307030209599,0.38244548530984523,1.3116526428202808,-0.8713817606663373,-0.9697945411504422,-0.7708916361998279,-0.3156761270654545,-0.7170072933008789,-0.028653669827051198
core_secure_pairs,0.1,0.8666666666666667,32,0.21647260957115821,-0.2776020367325311,0.6451625394844009,0.4480880873787301,0.1275055166345263,0.9540737769408436,-0.6864451821177125,-0.7693299662189751,-0.6013523750426588,-0.12414482069254643,-0.27329241463705733,-0.006404663648207021,0.12030723289587418,-0.4248236984314451,0.6632040438182423,0.5805155342009288,0.3087398193310811,1.131804468432673,-0.8900009325827443,-0.9913886916888719,-0.7931756955710737,-0.285745331058581,-0.670713515351002,-0.013356058008913402
core_secure_pairs,0.1,0.9,32,0.24603219676326632,-0.2903891968561964,0.6691002367193006,0.3730715303891558,0.09867927532609594,0.7462675830818704,-0.7011395369439785,-0.7851930745348478,-0.6154913149172576,-0.06620947836233099,-0.28044991199319896,0.0021168949102469145,0.1475013453477595,-0.4573907885110433,0.7276836731366215,0.5609030248734755,0.31874275465903373,1.055309537943589,-0.9108625642122496,-1.0116423765341187,-0.806782509143003,-0.32975347446839953,-0.661895561153224,0.013735440805627063
core_secure_pairs,0.1,1.0,32,0.3169435345330006,-0.2923438032426651,0.5599944562626532,0.335624393724146,0.10824240945122725,0.7963305851296247,-0.742433632652278,-0.8295077693308337,-0.6538367156394251,-0.08769350768517414,-0.34165410443390043,0.007187913497981065,0.21780242742078923,-0.4970797963802029,0.5711510308500375,0.4686854278926191,0.18427075847466717,1.2091365785900852,-0.9658405732635678,-1.0679116879666772,-0.8630310219433925,-0.2789059233130369,-0.5752433906560876,0.03265362019606319
core_secure_pairs,0.2,0.0,32,0.10189797495032796,0.0008234954557999677,0.16624867098015075,-0.28416732639631126,-0.3984116466661288,-0.15324637540720668,0.4565784474835403,0.3147165331007499,0.6040542817805781,-0.06591654655321791,-0.14834939581597037,-0.02797902668776313,0.2339336023888294,0.10671495320996296,0.3454236318526015,-0.32453798795270894,-0.44617226949145,-0.21228922751940993,0.6881765182926762,0.5437740284002919,0.9549680989463627,-0.1168993150545565,-0.3204678913299216,-0.060052512763237594
core_secure_pairs,0.2,0.1,32,0.0033955114088209575,-0.026742947116658693,0.04800616686759243,-0.14383703816097237,-0.20315517648838283,-0.07550010682350985,0.17383688960558932,0.1394736165723013,0.22704462211574,-0.01697537440107369,-0.025339079071668043,-0.007529376616924193,0.06696128624594741,0.0007275871977083948,0.099057909567836,-0.16830290579690216,-0.23097447136269464,-0.10150155802049612,0.2645904532652834,0.20360600845854032,0.30124073429615317,-0.028741201177032466,-0.039253015803134506,-0.012750546468667122
core_secure_pairs,0.2,0.2,32,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012168734835637943,-0.00034207595206566655,6.6922071176797875e-06,-6.252410965239236e-06,-0.00029772716430941787,7.840778911984142e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.972846447085866e-05,-0.00023291553017262823,1.6319938849539057e-05,-4.614449803408055e-06,-0.00021973076665110673,6.726721217020951e-05
core_secure_pairs,0.2,0.3,32,-0.006393505510125408,-0.043115616813605824,0.04826013113703233,0.13419870925683747,0.06253441100869118,0.20997177065985617,-0.14286380580639274,-0.161156816123071,-0.11807084580979652,-0.012454634391650787,-0.019407121334962713,-0.005922149465269207,-0.034089171284303596,-0.12381289601979295,0.032697948605834457,0.15110240768401648,0.08273526886242871,0.23852424233986644,-0.19853000602441465,-0.21737445187128418,-0.16444719138203084,-0.022187133184554994,-0.028658062017165923,-0.012006309929304624
core_secure_pairs,0.2,0.3333333333333333,32,-0.004716060461166002,-0.0593423538809355,0.0721207463992321,0.18100906429939614,0.07754829187528023,0.27672838419168017,-0.18235049952625684,-0.20497737653527076,-0.15131803074141098,-0.020922650923168168,-0.03652152943250338,-0.008690892659400155,-0.03434664369435128,-0.1504615003217759,0.05111417629760811,0.20518360513399025,0.1097776841626698,0.33234596309388414,-0.2475071849097002,-0.28008710994457947,-0.21566279565101046,-0.03507062298286148,-0.05172388261730892,-0.015349302438912476
core_secure_pairs,0.2,0.4,32,0.012719549480590824,-0.10124674942042772,0.12964350791302356,0.2738954278916239,0.12087890404764169,0.42646523433245526,-0.253563873873952,-0.2834710801385823,-0.21662505129593582,-0.04957813030545302,-0.08887247950459576,-0.01936057488460949,-0.023696308160067285,-0.21962294326591048,0.10077826114592879,0.3026424739826518,0.17210952290445192,0.5234452745051231,-0.34441111647851297,-0.37989017819535403,-0.3045625282136293,-0.0763681634450894,-0.11667800007859136,-0.024996552809826492
core_secure_pairs,0.2,0.4666666666666667,32,0.03268929156280469,-0.13661611205832375,0.19682661676174984,0.35935620068052443,0.16126814467996867,0.6166829247979931,-0.3162491369170926,-0.35008290604170467,-0.27217677440063,-0.05672281171718181,-0.13613028079203454,-0.030704924249715767,-0.012057853071027677,-0.28370480566696843,0.17155677359090346,0.4102586326053279,0.23501397683208614,0.7289985363382039,-0.42194744600050715,-0.4716002851997707,-0.380764777381139,-0.12710441280819007,-0.24003698640770038,-0.0421463233532218
core_secure_pairs,0.2,0.5,32,0.046533293493060936,-0.16577132534312725,0.23322622676690688,0.40467942098541115,0.17172942616431144,0.6707171599235237,-0.35036178369458176,-0.380160903904182,-0.2973341752671292,-0.06282049445092464,-0.1547120462882596,-0.022281783830344074,-0.0022862234240416113,-0.3121707766741915,0.20777439904372572,0.46437359586531857,0.26355286200638645,0.8182971020778921,-0.45866549368231385,-0.5099234110020527,-0.398237834775459,-0.17395216979567538,-0.2927213191442778,-0.04996540554482985
core_secure_pairs,0.2,0.5333333333333333,32,0.06134139589009405,-0.17389433633186413,0.27238099736377097,0.4502779479940346,0.16994954908732057,0.7594944001701155,-0.37820554609999024,-0.4088170548204537,-0.3218156797937427,-0.07903108387709545,-0.18775678583309802,-0.03271242569390302,0.009984636156542454,-0.3384208600568881,0.2486222426644596,0.5179874139200769,0.30088936380500175,0.9278877006851225,-0.49555012984015934,-0.5494788672736438,-0.4409597394559996,-0.1868859615067564,-0.40224165378644267,-0.05198195749302677
core_secure_pairs,0.2,0.5666666666666667,32,0.0733919381892835,-0.18270674753239247,0.3064533363284594,0.4935722578332826,0.23038890390371064,0.8662252711152237,-0.40383209084297156,-0.4358668314751355,-0.34515632118395634,-0.09405651886299246,-0.21254152066465126,-0.03180286617460944,0.01725249271018669,-0.3602306777521576,0.29327697561977384,0.5732517181273276,0.3197477800454962,1.0973462897408788,-0.5274052281310811,-0.5810150478545109,-0.47311709872875496,-0.22178929536018185,-0.5387376172118791,-0.031863474725876334
core_secure_pairs,0.2,0.6,32,0.09240400323546631,-0.1905041348578586,0.3451182688831925,0.5232054156932027,0.22476852530253882,0.8398136622100439,-0.42858935548540733,-0.46153331031542366,-0.3665182638255442,-0.11167389597467847,-0.29967081374740173,-0.04455376541522028,0.034150960885155804,-0.36942216561431157,0.3345256140423103,0.6046577316520372,0.3505336497967179,1.081762182840598,-0.5603624544657242,-0.614194963404722,-0.49368720059268323,-0.332305229316622,-0.6662108295575795,-0.03443083661245433
core_secure_pairs,0.2,0.6333333333333333,32,0.11344708718786889,-0.19491822946470178,0.38620036600161767,0.5525069151802103,0.22929585735892438,0.8254707614529679,-0.4517877222545758,-0.4858571234849359,-0.3876738891808236,-0.09782977456295591,-0.2585880481787517,-0.027850870923106237,0.05011758102815626,-0.3838587226785902,0.380632841295012,0.6796962565805009,0.3847349486786419,1.1668841235950111,-0.5925305931838487,-0.6436152975231014,-0.5296259816297703,-0.4160222329461374,-0.851278906735855,-0.040489982774047445
core_secure_pairs,0.2,0.6666666666666666,32,0.13284506043870428,-0.18703783187191542,0.42913384607087923,0.5831284465971326,0.24508754146470627,0.8707601251260497,-0.47422576980616304,-0.5095151633936708,-0.4078525919712818,-0.10278636436849292,-0.3089770045397816,-0.021959809182652848,0.07251285245798436,-0.3925611083566687,0.429309695624459,0.7543189875253952,0.414118740720551,1.200313354345554,-0.6180577590297905,-0.6746358943890371,-0.5435314893097587,-0.4127752522376504,-0.7372866991052827,-0.05212015660215581
core_secure_pairs,0.2,0.7,32,0.1522727071115229,-0.16829546903128692,0.4746860710770407,0.6488997305310344,0.24584703287210527,0.8516562477610781,-0.4952520621232227,-0.5343460716622614,-0.4271426180741229,-0.09575881943369621,-0.3129015957464273,-0.022117953902774837,0.1023222664792647,-0.3946421895868185,0.47886172391427584,0.7968583843499926,0.3410963615423961,1.053795149465094,-0.6483428055897653,-0.7022066886407505,-0.5790797913361954,-0.3274487196503546,-0.7242031558186618,-0.05460662086948707
core_secure_pairs,0.2,0.7333333333333333,32,0.17386056135380185,-0.2055268806360782,0.5224150486911688,0.6576606704792475,0.21713967777533988,0.9363820024296096,-0.5156545376015402,-0.557350050382523,-0.44504522941559427,-0.1593189723598319,-0.3721087452841224,-0.03736114559787944,0.11215730330310578,-0.40053032122934773,0.5292036205609199,0.8789026455695155,0.35839143354290226,1.2007812051421458,-0.6742002225750174,-0.7289708238921571,-0.5869674560926109,-0.41781830138077425,-0.830267937918955,-0.09299824770448883
core_secure_pairs,0.2,0.7666666666666666,32,0.1960366174260525,-0.20588630026956267,0.5725799890279442,0.6406043188973174,0.19747314178922803,0.8814225394000917,-0.5352650089780966,-0.5802089077885075,-0.46281372705237844,-0.1408444503829802,-0.3999788589186417,-0.02158902395149459,0.12886122297848923,-0.40212921698010323,0.5851193074597536,0.9294053160313247,0.37570240201210775,1.2326548562897415,-0.7008924858687137,-0.7531539531695217,-0.6255346846470479,-0.4806990344719766,-1.0699482043680613,-0.08605218597019376
core_secure_pairs,0.2,0.8,32,0.21803375827043298,-0.20644831823531853,0.6227662930097287,0.5638220033929442,0.15000968699272194,0.8854272585724545,-0.5539383867898565,-0.6006720610332417,-0.47992930127046757,-0.15104203586567364,-0.36771039892275875,-0.021419628369183194,0.1595870151179345,-0.40920983759517865,0.6392548852401083,0.8445720871016826,0.40505664506289885,1.2784702062317885,-0.7246165382442648,-0.7784940587738395,-0.6320505410730974,-0.29808821179489753,-0.7619410345162381,-0.12802796603936456
core_secure_pairs,0.2,0.8333333333333334,32,0.24142717387633095,-0.2048725069026745,0.6805680671199124,0.577317796465972,0.17399268160792075,0.9459463682596414,-0.5718476495146704,-0.6195559417204279,-0.49636646058950984,-0.1516044514449414,-0.41402074044022585,-0.012435231337387276,0.1763140043378511,-0.4079450968759449,0.6952753160474809,0.8183252038833131,0.41784440449992355,1.1825746826468553,-0.7477839121630888,-0.8031510035689342,-0.6653017846881691,-0.2838772926028623,-0.7781541990000058,-0.10620412764109188
core_secure_pairs,0.2,0.8666666666666667,32,0.2654902055331465,-0.21800042276132456,0.7388124165325393,0.5280073962864523,0.18459064823659294,0.9783002476392642,-0.5891461281208288,-0.6394858633997063,-0.5121916259684964,-0.1125353468576778,-0.22714515308777436,-0.018889665053973517,0.19314213297733007,-0.42277795179205874,0.7527026546384421,0.8402156809686185,0.4380068625286536,1.2547862904952642,-0.7720628401284316,-0.8255972901690675,-0.6715726645217126,-0.2335854793419985,-0.7451244987381798,-0.08671612576901172
core_secure_pairs,0.2,0.9,32,0.28965318350338887,-0.23408695687150602,0.7121942994527755,0.495868425253295,0.191146991503111,0.9907324421611328,-0.6058097508689391,-0.6565240159199544,-0.5274691868002177,-0.12007235398309293,-0.2781489986226948,0.009178316638874112,0.22478543491645273,-0.4214656297835036,0.7673705055006423,0.896716485235994,0.4534785594352594,1.352951712904543,-0.7940370072784952,-0.846839192935978,-0.7068156493873438,-0.24244358307256125,-0.7840035189269909,-0.08750545487934258
core_secure_pairs,0.2,1.0,32,0.36598847496480225,-0.253889281959906,0.7797397396846193,0.4808238908023125,0.1660871968080504,0.8678078926157187,-0.6521902367296394,-0.7039652547800649,-0.5699959742625128,-0.16024263609377631,-0.26035803238988436,0.017620121157842256,0.29919494296596605,-0.45096734262982296,0.8684001093971866,0.8577732336959407,0.32806278678875944,1.5159663329199093,-0.8541904815740562,-0.909009699731259,-0.7489646463532525,-0.2840767683472637,-0.5626942155321841,-0.1534523100357465
core_secure_pairs,0.3,0.0,32,0.013609789071821931,-0.13264216571325915,0.14146933799832,-0.42002787240217765,-0.5922479074215801,-0.262326780959658,0.6061515150011147,0.41378366901531066,0.7746303436501312,-0.13797871734017486,-0.2948502979753911,-0.06006246790788633,0.17374564070207316,0.039337595781614,0.4127858049884109,-0.4753027464951818,-0.6757908033742328,-0.3432983597815163,0.9570549336780054,0.7225788200938748,1.4840161753976335,-0.315663750258816,-0.5086437147806591,-0.10868325235513819
core_secure_pairs,0.3,0.1,32,-0.049590666120719586,-0.13336910980160344,0.03671523430552019,-0.2851657663054266,-0.4007327423535718,-0.1641642010991256,0.33541392740193243,0.24782893648566479,0.4373336360059477,-0.06142343154926095,-0.09940432781120943,-0.028584494292976804,0.0742230770501327,-0.05221359238120992,0.18042677755300923,-0.327945975159722,-0.4677413303788622,-0.22759501028346654,0.5126314031190546,0.4002677806389062,0.5952870709197922,-0.08786240070425089,-0.12621037648976463,-0.033594057391313964
core_secure_pairs,0.3,0.2,32,-0.026672181169925688,-0.07753622214621912,0.005633404798513898,-0.14648952086357647,-0.20658861731311207,-0.09860395555858062,0.14484937928162828,0.11008692640424013,0.17205369014444946,-0.014294777084001176,-0.019659067024449736,-0.005610251410831047,0.007868898241800317,-0.0589376134445695,0.058208218107598186,-0.16952328154635,-0.24167259928807008,-0.11546685769473436,0.20566961675166784,0.17379787177484463,0.2297457675671588,-0.02026060448223268,-0.02838417882978607,-0.011036889861378126
core_secure_pairs,0.3,0.3,32,0.0,0.0,0.0,0.0,0.0,0.0,-6.625479436663667e-05,-0.0003059269301653593,2.0323449598074104e-05,-7.611145567745091e-05,-0.0001687186063943114,2.8866509162605108e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.594557888141068e-05,-0.00022250962946811223,2.5628642636402188e-05,-4.6763735493310365e-05,-0.00012451893268564291,2.0220543745303597e-05
core_secure_pairs,0.3,0.3333333333333333,32,0.003974474354248561,-0.018675946186499627,0.0231949038367904,0.04825106035381184,0.024143085543373938,0.06531012270557315,-0.04401232672593568,-0.05017672568503476,-0.038093086357398054,-0.0014293631358033437,-0.002029497732249242,-0.0003752889190488488,0.0019355046942141217,-0.025446081957559895,0.020829712216241206,0.05262633719270499,0.013729305556598778,0.07565387637825416,-0.0633513235060043,-0.06942888567196508,-0.046080227739208,-0.0021001252005409064,-0.004983914595903429,-0.0008622451259547011
core_secure_pairs,0.3,0.4,32,0.01627797309507371,-0.04767810476333091,0.08104403328162617,0.14252151178054195,0.0724557518725328,0.2031247918087689,-0.12305394176562903,-0.1353592651886716,-0.10254845294981021,-0.01251144538855984,-0.019274037252982438,-0.005722520698717856,0.0049999843591002225,-0.1087065090607554,0.07048204927110652,0.16618728132369082,0.09555698053151129,0.23653666420398423,-0.16886943668533744,-0.19349570142160555,-0.14221797612453607,-0.01670158215080095,-0.028682765332433656,-0.008767261014837054
core_secure_pairs,0.3,0.4666666666666667,32,0.04008355130550845,-0.0761585392711617,0.14811386143991867,0.23884141285688573,0.1079027685728465,0.34719181712131436,-0.1898536450015642,-0.21020488319765068,-0.16688545710648833,-0.029034015010008178,-0.05008067437275018,-0.013837030969994196,0.015279188445263424,-0.17364500666940652,0.13704194456493715,0.27032230130107215,0.1469432927008929,0.40248410988701167,-0.25646558632817296,-0.30387417565456004,-0.21506199614508575,-0.03547707163299738,-0.06756683620887512,-0.019580011468516314
core_secure_pairs,0.3,0.5,32,0.0542302508436803,-0.09162790445918753,0.18370241598839493,0.28697039686875986,0.12956748132273366,0.4266989357551525,-0.22122876156776672,-0.24217736674478535,-0.1943468372149111,-0.04454169263287304,-0.07893003083875494,-0.02132289411511513,0.025932979253873053,-0.1863708945108346,0.17843279577639998,0.3303473680969264,0.17531168103989847,0.5257333314635401,-0.29469569802488044,-0.34651310030395954,-0.24590597321183266,-0.04602429732714368,-0.11203487733183151,-0.030855618015144484
core_secure_pairs,0.3,0.5333333333333333,32,0.07090637860226276,-0.0867628656451371,0.2206410310219284,0.3290487609640591,0.1504101580840564,0.5028114571410164,-0.25077429126024664,-0.2742900012429839,-0.21961755542480985,-0.055801830462583496,-0.09462088282212791,-0.026269861500369876,0.024088732101325463,-0.2116444068910475,0.21573451751218753,0.3932020840773939,0.20956865024646604,0.6382147700642629,-0.3397943227953651,-0.3918878314752694,-0.27763466020097277,-0.06370270376924025,-0.1417238750071687,-0.03271699262074907
core_secure_pairs,0.3,0.5666666666666667,32,0.08824065511416165,-0.09455602454499268,0.247463842283407,0.3772330147303054,0.17493165115772544,0.5898821771947066,-0.27922491976916264,-0.30567199268795,-0.24341846060692018,-0.07506703676096484,-0.1142946860614809,-0.03823678792895068,0.05164077306243465,-0.22543239753504776,0.2532552839204834,0.44821015698176264,0.23491059009814494,0.7737018110025908,-0.36815414409329467,-0.4365773042489498,-0.31305595274218134,-0.07535822298612803,-0.1901810627178966,-0.03574180616507845
core_secure_pairs,0.3,0.6,32,0.10761739385065426,-0.10094061985869905,0.28199095276860386,0.425735235602096,0.2002383981771936,0.6697356477146437,-0.30491741046298343,-0.33878193660532974,-0.2659854791748762,-0.06889345037343479,-0.12941915131526707,-0.037910898513989995,0.06135242684422354,-0.2493454086320725,0.30141658415464617,0.5090828075400682,0.2642816354731025,0.9223687243476213,-0.4045358393472442,-0.46947299469552983,-0.34290421508830327,-0.1085224175681377,-0.2730706936961906,-0.04986356404325753
core_secure_pairs,0.3,0.6333333333333333,32,0.12887680014897107,-0.09720084158358436,0.3423072296696368,0.46572777335866455,0.2194926831024522,0.7173924165876724,-0.32902152409930874,-0.3676423768207192,-0.287435400011248,-0.06105906655700823,-0.14150619385910335,-0.036420963172208484,0.07804238147257425,-0.2511664345118295,0.3494160314779213,0.6284443849978845,0.2987622384567681,0.9563474073126953,-0.43755132801560853,-0.5045789468383626,-0.37507318653625116,-0.13170544941438528,-0.3206698969062675,-0.06029514168003449
core_secure_pairs,0.3,0.6666666666666666,32,0.15150794522457434,-0.1067335520430316,0.36343194028838116,0.5246866778402726,0.24260787744531703,0.7876279075196518,-0.35226683549015103,-0.3951371434473263,-0.3079275201829197,-0.06102743575520178,-0.1751060276516621,-0.03717498266252248,0.09915265414029725,-0.26139426761640466,0.3916327112867275,0.6599516886135914,0.3280544952454499,0.9600685006431473,-0.46666395812305034,-0.5449131537770082,-0.39638239381093093,-0.12750965094760097,-0.33393199136347035,-0.05885336384971867
core_secure_pairs,0.3,0.7,32,0.17588093134781985,-0.10516236563535881,0.4187045923265965,0.5597320880227439,0.26027906273861534,0.8732080966273584,-0.3746691301484049,-0.4212009824012952,-0.3278692077577575,-0.07359778819422345,-0.19033784752903704,-0.04586110237329293,0.11609024508332325,-0.27079262997172004,0.44257391500116633,0.6742648101489945,0.3534410558994184,1.0799930893099927,-0.495145120212422,-0.5768388066815664,-0.4229089011831838,-0.16349158990922463,-0.3840905141905697,-0.06351980488231526
core_secure_pairs,0.3,0.7333333333333333,32,0.20386682473529205,-0.10725375478017804,0.42404881612854584,0.6056948402286049,0.2513227719790328,0.9254517069009218,-0.39606727013279774,-0.4447900771121337,-0.34658409738811996,-0.07953206087436585,-0.16962838043201217,-0.03965422746181095,0.13295911114123754,-0.2875059646917074,0.49483484119413157,0.7278736438059163,0.3834178931663872,1.1494288134284525,-0.522513560872077,-0.6098923387983951,-0.4542834610032575,-0.2305508411729303,-0.44681017508012927,-0.07018155511965704
core_secure_pairs,0.3,0.7666666666666666,32,0.2336572526566281,-0.08322457716164333,0.46508948602549344,0.6377436724394137,0.27708796832107147,0.8119165857267698,-0.4165404209890231,-0.4685510178054122,-0.3644754313496351,-0.07228980420852496,-0.19064671782574957,-0.039016970162629616,0.16182994869259804,-0.3080259021293782,0.550827057607322,0.7993375704608303,0.4171433338169634,1.221232797124292,-0.5490868414041232,-0.6396481584584193,-0.47516088233772064,-0.26047450039002973,-0.5459943541433393,-0.10607233093906189
core_secure_pairs,0.3,0.8,32,0.2644251896964325,-0.10717045988949633,0.5739687138660555,0.6651374380827142,0.22443494116798035,0.8747082244718865,-0.43624648875365646,-0.49036791806587454,-0.38207400123508617,-0.08170531351296578,-0.1799885203074911,-0.03345116063796563,0.17874142984131225,-0.3120977457647797,0.6076518714931907,0.8614348023458409,0.4385544239491841,1.2865015170977903,-0.5727023074560885,-0.6657357216151925,-0.4944008566338175,-0.2759448197051645,-0.7310834080625576,-0.09523900869573797
core_secure_pairs,0.3,0.8333333333333334,32,0.2906467672315385,-0.10673689159489118,0.5727568420884713,0.7416130546172596,0.2233988313733653,0.955197229000173,-0.4548343521105954,-0.5118505670769723,-0.3985929343821563,-0.09143247687454298,-0.2188529340737212,-0.05270274125864482,0.2083160358706658,-0.3151731816934132,0.6545301622352955,0.9040627660779067,0.4729261695550672,1.3826073136929207,-0.6002581498508786,-0.6869049589415712,-0.517837909909317,-0.3167103071202265,-0.8542628906263815,-0.12232324492234914
core_secure_pairs,0.3,0.8666666666666667,32,0.32173515989671675,-0.10365372103893783,0.595614572934768,0.6423897751386999,0.2336698649393777,0.9576392419748648,-0.4727010313197812,-0.5319504149043471,-0.41487394660094457,-0.1046413494149273,-0.253569767344445,-0.047756116136733806,0.23834268998946553,-0.33672116467444196,0.7181872994941283,0.9684054029848252,0.5153742593916256,1.3509364275457458,-0.6226032256819761,-0.7177056011208119,-0.5366037268720479,-0.26152449228955177,-0.6684411643272657,-0.09905217381852338
core_secure_pairs,0.3,0.9,32,0.3534009474123133,-0.10187650211449285,0.65885329504013,0.6818915206362396,0.22894233737801703,1.0523852622082503,-0.4898892361967307,-0.5515816524123908,-0.4302557376791816,-0.10442384863649015,-0.2712721330995976,-0.02986168456607865,0.26373949352986026,-0.3432060295273799,0.7807480748648783,0.9545872751111424,0.4785474263140306,1.365973376129232,-0.6454150767797977,-0.7391910360275332,-0.5586008193150894,-0.2673560177220802,-0.6290698491103387,-0.10490407859670411
core_secure_pairs,0.3,1.0,32,0.3954455317506469,-0.10931567314711428,0.7440001906799794,0.47757240615655494,0.15733008152300043,1.0749761633209953,-0.5382374857066894,-0.6060385593772779,-0.47388440105696933,-0.10119793164405161,-0.31024982047410643,-0.0324497057324622,0.3435996579982482,-0.38308084462073144,0.8496654083600345,0.9075084301369136,0.4986353415385677,1.514370181614909,-0.7074144185263094,-0.8076678221496232,-0.6121178160374791,-0.34493871290013023,-0.7805521126153835,-0.062477309461973496
core_secure_pairs,0.3333333333333333,0.0,32,0.004557076500035416,-0.10995189379631216,0.1431970071766425,-0.4683413023838477,-0.66064495963484,-0.2954239294178777,0.6121089280627172,0.4355771035510531,0.8192551346474333,-0.13971873339590918,-0.26663124129219523,-0.05412908538329564,0.19079168499120763,-0.013499339734544799,0.47824473624355657,-0.5209283536448328,-0.7511967154555339,-0.3747182922886627,1.0941794400896832,0.9536677766016736,1.6610562618329343,-0.42213142001916326,-0.7624576000146273,-0.17658798367509532
core_secure_pairs,0.3333333333333333,0.1,32,-0.06172452796432263,-0.17364075582609345,0.03747634657463564,-0.3328171090236938,-0.47124700231596484,-0.21049389894850798,0.37248313568923663,0.2676562134222664,0.5058570506726723,-0.0660230935918992,-0.14031271778061177,-0.03540705326672775,0.051011031101174026,-0.07963754287818288,0.20112235154050975,-0.3736256359346477,-0.541318295536429,-0.25456119693925117,0.6148159901439733,0.4730395413504282,0.7335648939153689,-0.11461321683112385,-0.19429229907932546,-0.0676302287540207
