subset,mode,p_intrinsic,projection,stage,A_threshold,n_biological_pairs_total,n_pairs_with_marker,pair_marker_fraction,n_pairs_support_ge_0_5,pair_majority_support_fraction,median_pair_crossing_support_weight,median,q25,q75,median_majority_support
all_pairs,kappa_only,0.9,isi,WT_exit,0.1358293233470019,72,72,1.0,72,1.0,1.0,0.4816984672389454,0.1978022281996066,0.5932082016095279,0.4816984672389454
all_pairs,kappa_only,0.9,isi,balance,0.5,72,71,0.9861111111111112,65,0.9027777777777778,1.0,0.7098081107519487,0.4980444905450595,0.7649004258686087,0.710397625702815
all_pairs,kappa_only,0.9333333333333332,active,SCA3_entry,0.6832817402871161,72,72,1.0,60,0.8333333333333334,1.0,0.7707655958042763,0.142448321136305,0.8661642871497802,0.7987066182133276
all_pairs,kappa_only,0.9333333333333332,active,WT_exit,0.1483293470542087,72,72,1.0,72,1.0,1.0,0.5577350180849703,0.20689804909272097,0.6586224068353828,0.5577350180849703
all_pairs,kappa_only,0.9333333333333332,active,balance,0.5,72,72,1.0,63,0.875,1.0,0.7537301686688868,0.17359742838452344,0.808462280326419,0.7558976062572993
all_pairs,kappa_only,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,72,70,0.9722222222222222,45,0.625,0.9375,0.7666666666666666,0.3666666666666666,0.8868688486275957,0.8465042778124796
all_pairs,kappa_only,0.9333333333333332,isi,WT_exit,0.1358293233470019,72,72,1.0,72,1.0,1.0,0.49696820183613033,0.30825282548773353,0.6045168180611153,0.49696820183613033
all_pairs,kappa_only,0.9333333333333332,isi,balance,0.5,72,72,1.0,63,0.875,1.0,0.709674730680646,0.393177977090562,0.7885278023658172,0.7187714379160896
all_pairs,kappa_only,0.9666666666666668,active,SCA3_entry,0.6832817402871161,72,72,1.0,61,0.8472222222222222,1.0,0.8049373586897246,0.2767212687517028,0.8829375735440745,0.8331246777712137
all_pairs,kappa_only,0.9666666666666668,active,WT_exit,0.1483293470542087,72,72,1.0,72,1.0,1.0,0.5672437285121548,0.2358086046740424,0.6668661638475899,0.5672437285121548
all_pairs,kappa_only,0.9666666666666668,active,balance,0.5,72,72,1.0,63,0.875,1.0,0.76054332036255,0.3040190347967263,0.8321662142068986,0.7652171366036369
all_pairs,kappa_only,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,72,67,0.9305555555555556,45,0.625,0.8333333333333333,0.8,0.4773446132354173,0.8936432709033884,0.8579726001715078
all_pairs,kappa_only,0.9666666666666668,isi,WT_exit,0.1358293233470019,72,72,1.0,72,1.0,1.0,0.49854172574169875,0.3555984540695117,0.6242921105872271,0.49854172574169875
all_pairs,kappa_only,0.9666666666666668,isi,balance,0.5,72,72,1.0,64,0.8888888888888888,1.0,0.7277036856988963,0.5534195458098784,0.8042898444154583,0.7354253069817676
all_pairs,kappa_only,1.0,active,SCA3_entry,0.6832817402871161,72,70,0.9722222222222222,56,0.7777777777777778,0.7976190476190477,0.6325986711194675,0.07912380333080073,0.8666059190386664,0.8199984624010546
all_pairs,kappa_only,1.0,active,WT_exit,0.1483293470542087,72,72,1.0,72,1.0,1.0,0.5597548033282227,0.3374112994367509,0.6704332435081701,0.5597548033282227
all_pairs,kappa_only,1.0,active,balance,0.5,72,72,1.0,66,0.9166666666666666,1.0,0.7490576328477492,0.19578518409152745,0.8366027056833385,0.7575828427228404
all_pairs,kappa_only,1.0,isi,SCA3_entry,0.7978563373093712,72,67,0.9305555555555556,39,0.5416666666666666,0.7916666666666666,0.8375682822637682,0.49368126807380724,0.9036516829615255,0.8671410092078226
all_pairs,kappa_only,1.0,isi,WT_exit,0.1358293233470019,72,72,1.0,72,1.0,1.0,0.5378098732640072,0.3568737455267398,0.6488429104489041,0.5378098732640072
all_pairs,kappa_only,1.0,isi,balance,0.5,72,72,1.0,65,0.9027777777777778,1.0,0.7392881919858509,0.571674071927712,0.8137940406638695,0.746144287801442
core_secure_pairs,J_only,0.0,active,SCA3_entry,0.6832817402871161,32,0,0.0,0,0.0,0.0,,,,
core_secure_pairs,J_only,0.0,active,WT_exit,0.1483293470542087,32,0,0.0,0,0.0,0.0,,,,
core_secure_pairs,J_only,0.0,active,balance,0.5,32,0,0.0,0,0.0,0.0,,,,
core_secure_pairs,J_only,0.0,isi,SCA3_entry,0.7978563373093712,32,0,0.0,0,0.0,0.0,,,,
core_secure_pairs,J_only,0.0,isi,WT_exit,0.1358293233470019,32,0,0.0,0,0.0,0.0,,,,
core_secure_pairs,J_only,0.0,isi,balance,0.5,32,0,0.0,0,0.0,0.0,,,,
core_secure_pairs,J_only,0.0333333333333333,active,SCA3_entry,0.6832817402871161,32,3,0.09375,0,0.0,0.0,0.0,0.0,0.05,
core_secure_pairs,J_only,0.0333333333333333,active,WT_exit,0.1483293470542087,32,12,0.375,2,0.0625,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.0333333333333333,active,balance,0.5,32,7,0.21875,0,0.0,0.0,0.0,0.0,0.0,
core_secure_pairs,J_only,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,32,3,0.09375,0,0.0,0.0,0.0,0.0,0.05,
core_secure_pairs,J_only,0.0333333333333333,isi,WT_exit,0.1358293233470019,32,14,0.4375,6,0.1875,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.0333333333333333,isi,balance,0.5,32,6,0.1875,0,0.0,0.0,0.0,0.0,0.0,
core_secure_pairs,J_only,0.0666666666666666,active,SCA3_entry,0.6832817402871161,32,10,0.3125,0,0.0,0.0,0.0,0.0,0.0,
core_secure_pairs,J_only,0.0666666666666666,active,WT_exit,0.1483293470542087,32,20,0.625,8,0.25,0.25,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.0666666666666666,active,balance,0.5,32,11,0.34375,0,0.0,0.0,0.0,0.0,0.0,
core_secure_pairs,J_only,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,32,8,0.25,0,0.0,0.0,0.0,0.0,0.0,
core_secure_pairs,J_only,0.0666666666666666,isi,WT_exit,0.1358293233470019,32,20,0.625,12,0.375,0.25,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.0666666666666666,isi,balance,0.5,32,10,0.3125,0,0.0,0.0,0.0,0.0,0.0,
core_secure_pairs,J_only,0.1,active,SCA3_entry,0.6832817402871161,32,12,0.375,2,0.0625,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1,active,WT_exit,0.1483293470542087,32,24,0.75,20,0.625,0.5416666666666667,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1,active,balance,0.5,32,13,0.40625,2,0.0625,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1,isi,SCA3_entry,0.7978563373093712,32,10,0.3125,0,0.0,0.0,0.0,0.0,0.02499999999999996,
core_secure_pairs,J_only,0.1,isi,WT_exit,0.1358293233470019,32,21,0.65625,20,0.625,0.6666666666666666,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1,isi,balance,0.5,32,10,0.3125,1,0.03125,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1333333333333333,active,SCA3_entry,0.6832817402871161,32,13,0.40625,3,0.09375,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1333333333333333,active,WT_exit,0.1483293470542087,32,27,0.84375,23,0.71875,0.75,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1333333333333333,active,balance,0.5,32,17,0.53125,6,0.1875,0.08333333333333334,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,32,10,0.3125,1,0.03125,0.0,0.0,0.0,0.010907123036957806,0.0
core_secure_pairs,J_only,0.1333333333333333,isi,WT_exit,0.1358293233470019,32,25,0.78125,21,0.65625,0.8055555555555554,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1333333333333333,isi,balance,0.5,32,11,0.34375,1,0.03125,0.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1666666666666666,active,SCA3_entry,0.6832817402871161,32,18,0.5625,6,0.1875,0.18750000000000003,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1666666666666666,active,WT_exit,0.1483293470542087,32,29,0.90625,27,0.84375,0.9305555555555556,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1666666666666666,active,balance,0.5,32,24,0.75,10,0.3125,0.33333333333333337,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,32,11,0.34375,1,0.03125,0.0,0.0,0.0,0.041608640121410835,0.0
core_secure_pairs,J_only,0.1666666666666666,isi,WT_exit,0.1358293233470019,32,26,0.8125,24,0.75,0.8819444444444445,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.1666666666666666,isi,balance,0.5,32,16,0.5,5,0.15625,0.05555555555555556,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2,active,SCA3_entry,0.6832817402871161,32,23,0.71875,10,0.3125,0.3333333333333333,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2,active,WT_exit,0.1483293470542087,32,29,0.90625,28,0.875,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2,active,balance,0.5,32,25,0.78125,17,0.53125,0.5,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2,isi,SCA3_entry,0.7978563373093712,32,11,0.34375,1,0.03125,0.0,0.0,0.0,0.06321249104584617,0.0
core_secure_pairs,J_only,0.2,isi,WT_exit,0.1358293233470019,32,29,0.90625,25,0.78125,0.9166666666666667,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2,isi,balance,0.5,32,20,0.625,7,0.21875,0.27083333333333337,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2333333333333333,active,SCA3_entry,0.6832817402871161,32,25,0.78125,16,0.5,0.5,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2333333333333333,active,WT_exit,0.1483293470542087,32,30,0.9375,29,0.90625,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2333333333333333,active,balance,0.5,32,27,0.84375,19,0.59375,0.6458333333333333,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,32,12,0.375,3,0.09375,0.0,0.008632298335346006,0.0,0.07725100172449209,0.0
core_secure_pairs,J_only,0.2333333333333333,isi,WT_exit,0.1358293233470019,32,30,0.9375,29,0.90625,0.9305555555555556,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2333333333333333,isi,balance,0.5,32,24,0.75,13,0.40625,0.4027777777777778,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2666666666666666,active,SCA3_entry,0.6832817402871161,32,27,0.84375,18,0.5625,0.5833333333333333,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2666666666666666,active,WT_exit,0.1483293470542087,32,30,0.9375,29,0.90625,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2666666666666666,active,balance,0.5,32,27,0.84375,21,0.65625,0.7083333333333333,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,32,17,0.53125,4,0.125,0.09722222222222224,0.0,0.0,0.04748870613592569,0.0
core_secure_pairs,J_only,0.2666666666666666,isi,WT_exit,0.1358293233470019,32,30,0.9375,29,0.90625,0.9722222222222222,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.2666666666666666,isi,balance,0.5,32,24,0.75,16,0.5,0.5,0.0,0.0,0.02083333333333333,0.0
core_secure_pairs,J_only,0.3,active,SCA3_entry,0.6832817402871161,32,26,0.8125,20,0.625,0.6666666666666666,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3,active,WT_exit,0.1483293470542087,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3,active,balance,0.5,32,29,0.90625,26,0.8125,0.9027777777777779,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3,isi,SCA3_entry,0.7978563373093712,32,21,0.65625,6,0.1875,0.16666666666666669,0.0,0.0,0.033333333333333305,5.551115123125776e-18
core_secure_pairs,J_only,0.3,isi,WT_exit,0.1358293233470019,32,30,0.9375,29,0.90625,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3,isi,balance,0.5,32,26,0.8125,19,0.59375,0.6180555555555556,0.0,0.0,0.029166666666666632,0.0
core_secure_pairs,J_only,0.3333333333333333,active,SCA3_entry,0.6832817402871161,32,28,0.875,23,0.71875,0.75,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3333333333333333,active,WT_exit,0.1483293470542087,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3333333333333333,active,balance,0.5,32,30,0.9375,27,0.84375,0.9166666666666667,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,32,23,0.71875,11,0.34375,0.2361111111111111,0.0,0.0,0.05277340479212705,1.3820329505534102e-17
core_secure_pairs,J_only,0.3333333333333333,isi,WT_exit,0.1358293233470019,32,31,0.96875,31,0.96875,1.0,0.0,0.0,0.025000000000000005,0.0
core_secure_pairs,J_only,0.3333333333333333,isi,balance,0.5,32,30,0.9375,24,0.75,0.7638888888888888,0.0,0.0,0.0333333333333333,0.0
core_secure_pairs,J_only,0.3666666666666666,active,SCA3_entry,0.6832817402871161,32,30,0.9375,25,0.78125,0.888888888888889,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3666666666666666,active,WT_exit,0.1483293470542087,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3666666666666666,active,balance,0.5,32,30,0.9375,27,0.84375,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,32,23,0.71875,10,0.3125,0.3055555555555556,0.0,0.0,0.06942361151494272,1.322969894795434e-17
core_secure_pairs,J_only,0.3666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.0,0.0,0.03789329805609404,0.0
core_secure_pairs,J_only,0.3666666666666666,isi,balance,0.5,32,30,0.9375,25,0.78125,0.8541666666666666,0.0,0.0,0.0333333333333333,2.2204460492503104e-17
core_secure_pairs,J_only,0.4,active,SCA3_entry,0.6832817402871161,32,30,0.9375,28,0.875,0.9444444444444444,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.4,active,WT_exit,0.1483293470542087,32,31,0.96875,31,0.96875,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.4,active,balance,0.5,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.4,isi,SCA3_entry,0.7978563373093712,32,24,0.75,12,0.375,0.37500000000000006,0.008333333333333328,0.0,0.07916666666666665,0.03333333333333331
core_secure_pairs,J_only,0.4,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.0011401510002576893,0.0,0.05048009736236131,0.0011401510002576893
core_secure_pairs,J_only,0.4,isi,balance,0.5,32,30,0.9375,26,0.8125,0.9027777777777779,0.005564682933977076,0.0,0.049354350310271314,0.012908025639557213
core_secure_pairs,J_only,0.4333333333333333,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.4333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0,0.0,0.008333333333333316,0.0
core_secure_pairs,J_only,0.4333333333333333,active,balance,0.5,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.0,0.0
core_secure_pairs,J_only,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,32,29,0.90625,16,0.5,0.5,0.0333333333333333,0.0,0.07575344502025586,0.02928270531288214
core_secure_pairs,J_only,0.4333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.024999999999999946,0.0,0.06458763584401064,0.024999999999999946
core_secure_pairs,J_only,0.4333333333333333,isi,balance,0.5,32,30,0.9375,28,0.875,1.0,0.02530033091000127,0.0,0.06583500577328254,0.02530033091000127
core_secure_pairs,J_only,0.4666666666666667,active,SCA3_entry,0.6832817402871161,32,30,0.9375,29,0.90625,1.0,0.0,0.0,0.01666666666666665,0.0
core_secure_pairs,J_only,0.4666666666666667,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0,0.0,0.020833333333333297,0.0
core_secure_pairs,J_only,0.4666666666666667,active,balance,0.5,32,30,0.9375,30,0.9375,1.0,0.0,0.0,9.992007221626397e-17,0.0
core_secure_pairs,J_only,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,21,0.65625,0.6458333333333333,0.0333333333333333,0.0011079852798092696,0.07528744453571318,0.0333333333333333
core_secure_pairs,J_only,0.4666666666666667,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.02616073637649333,0.0,0.06720355227325327,0.02616073637649333
core_secure_pairs,J_only,0.4666666666666667,isi,balance,0.5,32,30,0.9375,28,0.875,1.0,0.03494452772855925,0.0,0.07115257526364523,0.03494452772855925
core_secure_pairs,J_only,0.5,active,SCA3_entry,0.6832817402871161,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.012500000000000004,0.0
core_secure_pairs,J_only,0.5,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0,0.0,0.03333333333333327,0.0
core_secure_pairs,J_only,0.5,active,balance,0.5,32,30,0.9375,30,0.9375,1.0,0.0,0.0,0.012499999999999994,0.0
core_secure_pairs,J_only,0.5,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,23,0.71875,0.75,0.041930853027361006,2.775557561562888e-18,0.09808544110447943,0.05171188407453067
core_secure_pairs,J_only,0.5,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.049999999999999954,0.0,0.1,0.049999999999999954
core_secure_pairs,J_only,0.5,isi,balance,0.5,32,30,0.9375,30,0.9375,1.0,0.04592598425139243,0.0,0.09999999999999999,0.04592598425139243
core_secure_pairs,J_only,0.5333333333333333,active,SCA3_entry,0.6832817402871161,32,31,0.96875,31,0.96875,1.0,0.0,0.0,0.024999999999999977,0.0
core_secure_pairs,J_only,0.5333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.0,0.0,0.0333333333333333,0.0
core_secure_pairs,J_only,0.5333333333333333,active,balance,0.5,32,31,0.96875,31,0.96875,1.0,0.0,0.0,0.024999999999999977,0.0
core_secure_pairs,J_only,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,25,0.78125,0.8958333333333334,0.05902299316785528,8.326672684688674e-18,0.12178122775596686,0.0666666666666666
core_secure_pairs,J_only,0.5333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.04166666666666663,0.0,0.10049636909815639,0.04166666666666663
core_secure_pairs,J_only,0.5333333333333333,isi,balance,0.5,32,31,0.96875,31,0.96875,1.0,0.03932199289876055,0.0,0.10276014671398123,0.03932199289876055
core_secure_pairs,J_only,0.5666666666666667,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,5.551115123125776e-18,0.0,0.0333333333333333,5.551115123125776e-18
core_secure_pairs,J_only,0.5666666666666667,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,5.551115123125776e-18,0.0,0.0333333333333333,5.551115123125776e-18
core_secure_pairs,J_only,0.5666666666666667,active,balance,0.5,32,32,1.0,32,1.0,1.0,5.551115123125776e-18,0.0,0.0333333333333333,5.551115123125776e-18
core_secure_pairs,J_only,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,32,30,0.9375,27,0.84375,1.0,0.07147273458583739,1.9428902930940226e-17,0.1333333333333333,0.07834724816155272
core_secure_pairs,J_only,0.5666666666666667,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.05948077592723415,0.0,0.12236442916374897,0.05948077592723415
core_secure_pairs,J_only,0.5666666666666667,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.06180685125581185,0.0,0.1333333333333333,0.06180685125581185
core_secure_pairs,J_only,0.6,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.016666666666666684,0.0,0.04999999999999997,0.016666666666666684
core_secure_pairs,J_only,0.6,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.016666666666666684,0.0,0.04999999999999997,0.016666666666666684
core_secure_pairs,J_only,0.6,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.016666666666666684,0.0,0.04999999999999997,0.016666666666666684
core_secure_pairs,J_only,0.6,isi,SCA3_entry,0.7978563373093712,32,31,0.96875,28,0.875,1.0,0.09999999999999996,5.551115123125776e-18,0.1666666666666666,0.1
core_secure_pairs,J_only,0.6,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.07549259206031388,0.0,0.15567083458852116,0.07549259206031388
core_secure_pairs,J_only,0.6,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.07719351079180331,0.0,0.1666666666666666,0.07719351079180331
core_secure_pairs,J_only,0.6333333333333333,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.016666666666666687,0.0,0.07083333333333328,0.016666666666666687
core_secure_pairs,J_only,0.6333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.016666666666666687,0.0,0.07083333333333328,0.016666666666666687
core_secure_pairs,J_only,0.6333333333333333,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.016666666666666687,0.0,0.07083333333333328,0.016666666666666687
core_secure_pairs,J_only,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,32,32,1.0,30,0.9375,1.0,0.11121166448634612,0.015772612324533065,0.19449616194389943,0.11121166448634612
core_secure_pairs,J_only,0.6333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.0932064489699592,0.0,0.18380706726036,0.0932064489699592
core_secure_pairs,J_only,0.6333333333333333,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.10360094819683058,1.9428902930940217e-17,0.19198789992479484,0.10360094819683058
core_secure_pairs,J_only,0.6666666666666666,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.04999999999999998,0.0,0.10833333333333334,0.04999999999999998
core_secure_pairs,J_only,0.6666666666666666,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.04999999999999998,0.0,0.10416666666666671,0.04999999999999998
core_secure_pairs,J_only,0.6666666666666666,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.04999999999999998,0.0,0.10416666666666671,0.04999999999999998
core_secure_pairs,J_only,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,32,32,1.0,31,0.96875,1.0,0.1333333333333333,0.03191823213436915,0.21225611700945607,0.1333333333333333
core_secure_pairs,J_only,0.6666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.13333333333333328,3.885780586188046e-17,0.2,0.13333333333333328
core_secure_pairs,J_only,0.6666666666666666,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.1333333333333333,3.885780586188046e-17,0.20374309412777658,0.1333333333333333
core_secure_pairs,J_only,0.7,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.06666666666666662,8.88178419700125e-17,0.1333333333333333,0.06666666666666662
core_secure_pairs,J_only,0.7,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.06666666666666662,8.88178419700125e-17,0.1333333333333333,0.06666666666666662
core_secure_pairs,J_only,0.7,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.06666666666666662,8.88178419700125e-17,0.1333333333333333,0.06666666666666662
core_secure_pairs,J_only,0.7,isi,SCA3_entry,0.7978563373093712,32,32,1.0,32,1.0,1.0,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.1666666666666666
core_secure_pairs,J_only,0.7,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.16666666666666657,0.062499999999999924,0.2333333333333333,0.16666666666666657
core_secure_pairs,J_only,0.7,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.16666666666666657,0.0666666666666666,0.2333333333333333,0.16666666666666657
core_secure_pairs,J_only,0.7333333333333333,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.1,0.033333333333333354,0.1666666666666666,0.1
core_secure_pairs,J_only,0.7333333333333333,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.1,0.033333333333333284,0.1666666666666666,0.1
core_secure_pairs,J_only,0.7333333333333333,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.1,0.033333333333333284,0.1666666666666666,0.1
core_secure_pairs,J_only,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,32,32,1.0,32,1.0,1.0,0.2053472575692357,0.1,0.2666666666666666,0.2053472575692357
core_secure_pairs,J_only,0.7333333333333333,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.19999999999999998,0.07916666666666657,0.2666666666666666,0.19999999999999998
core_secure_pairs,J_only,0.7333333333333333,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.20386408225784605,0.08001584560771322,0.2666666666666666,0.20386408225784605
core_secure_pairs,J_only,0.7666666666666666,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.1333333333333333,0.06666666666666665,0.23333333333333328,0.1333333333333333
core_secure_pairs,J_only,0.7666666666666666,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.1333333333333333,0.06666666666666665,0.23333333333333328,0.1333333333333333
core_secure_pairs,J_only,0.7666666666666666,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.1333333333333333,0.06666666666666665,0.23333333333333328,0.1333333333333333
core_secure_pairs,J_only,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,32,32,1.0,32,1.0,1.0,0.2666666666666666,0.14137456765612139,0.3208333333333333,0.2666666666666666
core_secure_pairs,J_only,0.7666666666666666,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.2333333333333333,0.125,0.3166666666666666,0.2333333333333333
core_secure_pairs,J_only,0.7666666666666666,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.24999999999999994,0.125,0.3208333333333333,0.24999999999999994
core_secure_pairs,J_only,0.8,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.2,0.11250000000000004,0.2749999999999999,0.2
core_secure_pairs,J_only,0.8,active,WT_exit,0.1483293470542087,32,32,1.0,32,1.0,1.0,0.2,0.11250000000000004,0.2749999999999999,0.2
core_secure_pairs,J_only,0.8,active,balance,0.5,32,32,1.0,32,1.0,1.0,0.2,0.11250000000000004,0.2749999999999999,0.2
core_secure_pairs,J_only,0.8,isi,SCA3_entry,0.7978563373093712,32,32,1.0,32,1.0,1.0,0.30000000000000004,0.1757845707743136,0.3541666666666667,0.30000000000000004
core_secure_pairs,J_only,0.8,isi,WT_exit,0.1358293233470019,32,32,1.0,32,1.0,1.0,0.29999999999999993,0.16666666666666663,0.3375,0.29999999999999993
core_secure_pairs,J_only,0.8,isi,balance,0.5,32,32,1.0,32,1.0,1.0,0.3,0.16666666666666663,0.3541666666666667,0.3
core_secure_pairs,J_only,0.8333333333333334,active,SCA3_entry,0.6832817402871161,32,32,1.0,32,1.0,1.0,0.2333333333333333,0.15833333333333333,0.31666666666666665,0.2333333333333333
