group,cell_id,solution,source,q,supported_by_observed_current_range,firing_rate_hz,active_rate_hz,spike_count,train_duration_ms,mean_isi_ms,median_isi_ms,cv_isi,early_isi_ms,late_isi_ms,adaptation_index,cycle_period_ms,x_range,y_range,z_range,mean_speed,peak_speed,mean_divergence,min_divergence,max_divergence,fraction_positive_divergence,cycle_arc_length,z_peak_phase,speed_peak_phase
WT,WT_11,alternative,r_LOW,0.25,True,38.32995427717363,46.32471838465153,22.64453124999973,421.4741346913563,21.87691993953708,21.45823948839639,0.10127905074780032,19.704206181246313,25.57031088096732,0.13792370788723166,21.458239488396394,2.908259569539364,7.470157864576223,0.006387759083847293,0.8182527814242243,12.405565736322988,-7.4199885733763224,-11.175405582789887,2.3360256922932314,0.07963335396039586,16.942692362979635,1.0,0.06695312499999988
WT,WT_11,alternative,s_LOW,0.25,True,45.91016983713385,57.340029590027626,30.2929687499996,413.9805237760852,18.409878226461988,18.406298217918415,0.008174630382514538,18.581057005201647,18.248165895779245,-0.010772925401539407,18.406298217918415,2.9044664510781595,7.299590382624572,0.000879116841002854,0.9760928847969003,12.180206182876827,-6.901055495352368,-10.672654914179427,2.274897237422898,0.09297648514851461,16.699152302326613,0.1173828124999997,0.08042968749999982
WT,WT_11,best,best,0.5,True,49.480116202722726,53.080027753099166,47.429687500000156,862.451305132802,18.893823527763935,17.53716003501652,0.2384773991807941,14.093700152792426,29.805732019467268,0.3582002028628886,17.53716003501652,2.7914111404652666,6.68015364509119,0.005799403894069572,0.8902547597187298,10.083105896442646,-6.810962991658934,-10.486246218104272,2.165206989534629,0.0969987623762377,15.28694343824291,1.0,0.07796875000000006
WT,WT_11,alternative,r_LOW,0.5,True,49.480116202722726,52.72664083743338,47.429687500000156,864.3975626994957,19.068317636335085,18.096970122614255,0.192291852136791,14.89047019075314,27.176004993401143,0.2956689472567288,18.096970122614255,2.885116953233058,7.303079579067373,0.005565099799023324,0.9403352958139649,11.900474460744821,-7.169693267330197,-11.209582461484318,2.3270496206752114,0.09599319306930704,16.712568589576517,1.0,0.07796875000000006
WT,WT_11,alternative,s_LOW,0.5,True,69.06943731273272,73.72172517911021,67.19531250000023,867.5893016966602,13.86808864235812,13.861236959412029,0.012416728093077863,14.147762762086192,13.612878377159149,-0.020193368905617782,13.861236959412029,2.959267789906455,7.6996038538097835,0.000616035321427038,1.2892457401516284,13.282846678176861,-6.47026309863849,-10.7964278746523,2.293735141713828,0.11478960396039617,17.34752230010315,0.14492187500000017,0.09695312500000011
WT,WT_11,best,best,0.75,True,62.88981302539635,65.4118575580993,62.781249999999844,944.5047318562542,15.350570576289734,14.615575223524756,0.18980779701160166,11.741720296646807,21.97720173459743,0.3003740305324726,14.33965379239157,2.86081189189017,7.169617803559583,0.005080858149776355,1.1558809553534726,11.925331769175592,-6.490417960194259,-10.593421178886707,2.186627266922624,0.11680074257425715,16.293384699146618,1.0,0.09796874999999974
WT,WT_11,alternative,r_LOW,0.75,True,62.88981302539635,64.58598776570331,62.781249999999844,956.3808925841531,15.539511367522486,14.960041718229458,0.1627937178703953,12.30074606445109,21.044616724479013,0.2604491814444726,14.660748321340241,3.0236318368414006,7.739580690031906,0.004841763941917893,1.230360073062585,13.044655319706145,-6.849389672390217,-11.324707598044522,2.3418628568771,0.11680074257425715,17.61371265404597,1.0,0.08898437499999987
WT,WT_11,alternative,s_LOW,0.75,True,84.92339468944726,87.13907683774806,84.78124999999984,961.3297183409206,11.496597136942764,11.49230654542782,0.010041433696975558,11.698568833177186,11.310835900911083,-0.01677304692387497,11.516375138668252,3.004322999708072,7.907967566757563,0.0004915350783714384,1.5575742049763899,14.050519559904407,-6.199074301208957,-10.890564536211986,2.2674525760378756,0.1188118811881188,17.846852643160318,0.16796874999999975,0.10898437499999987
WT,WT_13,best,best,0.25,True,54.2331099946441,94.460867310396,53.94726562500001,560.6333489694485,10.587686804324239,10.67641587765591,0.05218164093761353,9.549266675462977,11.337893667160973,0.08558914676853814,10.67641587765591,2.6168347859271437,6.250707902579162,0.002465903520703944,1.341977235689484,10.140655614200695,-5.058326418502611,-8.825297618608522,1.8565243162259035,0.15858988242574254,14.261656284105275,0.9862890625000023,0.12017578124999996
WT,WT_13,best,best,0.5,True,64.87365453353544,98.54753787599688,52.46484375000001,523.7968408307556,10.165310487060076,10.235336522840562,0.042187406758978516,9.34975432734827,10.752842566648592,0.06913941333631292,10.235336522840562,2.630975167246671,6.328952365194021,0.002221613761724205,1.417490191780516,10.356709408863736,-4.9951472733868005,-8.859600541512929,1.8499070756688418,0.16348236386138612,14.4117524269604,0.6008593750000022,0.12511718749999998
WT,WT_13,best,best,0.75,True,75.56991407982252,102.6292188301199,51.11718749999994,488.3002834501416,9.743956204579295,9.795555722393196,0.03228273837376144,9.149069100645718,10.170029796380256,0.052845822012937096,9.795555722393196,2.645226623416537,6.4064617449900245,0.001979112120432729,1.492841612896026,10.572171116897216,-4.932127934155421,-8.893729955753159,1.8435023917949092,0.16831683168316833,14.561417869937555,0.22,0.13
WT,WT_14,best,best,0.25,True,46.597289198126035,48.01977275582265,37.41015624999995,760.4321032465838,20.92289562394235,21.465279520387416,0.08404797484083708,15.499448957406639,21.465409448573194,0.1612255178398931,21.465290503227266,2.550940377962974,5.89771067338488,0.06655074616632628,0.6438945832482383,8.76605259384631,-6.543759519772437,-9.05670677915696,1.852032731422506,0.08191522277227689,13.573748381509924,0.10273437499999967,0.06273437499999966
WT,WT_14,alternative,r_LOW,0.25,True,44.67417244159264,46.06827556864833,35.8203124999999,758.7814554751092,21.902146399715175,21.888102852917324,0.026859142856662174,20.98486811136796,22.86189175252821,0.042458625089579524,21.865739462968097,3.0811777920311845,8.42497065898549,0.000990797721120215,0.8769678317063976,13.887291609707226,-7.765366473649502,-12.021743034665311,2.4882858614976704,0.072014232673267,18.814932813873753,1.0,0.06273437499999966
WT,WT_14,best,best,0.5,True,63.55022261417572,65.0836447763403,24.843749999999808,378.6738218906186,15.450127280970795,16.146410261081027,0.09530078566878608,11.98491666510818,16.162710601606598,0.148211486497278,16.14639897694278,2.6008493936560164,6.089401878748889,0.05826263441608442,0.8774975373793932,9.62709497114706,-6.042754639668083,-9.148006838477984,1.902269937456531,0.09900990099009901,13.99555159235365,0.1351562500000002,0.08757812500000009
WT,WT_14,alternative,r_LOW,0.5,True,66.39405022325322,68.35473022079798,25.843749999999808,378.2400852320719,14.746644124188148,14.745037549070595,0.010215463171058693,14.504869982499706,14.993291731725158,0.015678621161201185,14.705422401160533,3.20684307888449,8.880567966817166,0.0009207568437663662,1.363573171066327,15.834956211896046,-7.18650480332985,-12.206627195853729,2.555855601650647,0.09661200495049514,19.80707227713356,1.0,0.08757812500000009
WT,WT_14,best,best,0.75,True,78.53125822801451,79.56589884766097,17.863281250000078,213.4752040629262,12.60286829241946,13.282391592295458,0.09863124854469575,10.166196976652206,13.390532146719508,0.13674014180721616,13.282391592295458,2.6502997536992448,6.288787684311631,0.051311807582215825,1.096307903292071,10.051188499451522,-5.719752700894332,-9.244476069534029,1.9107017788012286,0.12256342821782153,14.410665320189647,0.15757812499999949,0.10378906249999975
WT,WT_14,alternative,r_LOW,0.75,True,82.97952869931515,87.13843061506941,18.863281250000078,206.6912633864639,11.516144081129925,11.516030339001958,0.004517852155347007,11.440245231922272,11.592394519468126,0.006532466340808557,11.516030339001949,3.2914691696032032,9.172184684641683,0.0008579971047847874,1.7966332345241773,17.01383670950911,-6.831511424256658,-12.32428753837361,2.6085297933327385,0.1188118811881188,20.554363400213383,1.0,0.10378906249999975
WT,WT_15,best,best,0.25,True,46.2823275862068,47.981492443163226,46.9765624999999,957.5135863850574,21.225994419776825,21.427497869259735,0.04685467416041616,18.45402804239454,21.427544542581,0.07500780895582798,21.427504340303933,2.6303264434283498,6.264912604961406,0.1404543392240715,0.6935087307333145,9.903277531394682,-6.905145069853013,-9.642968854946213,1.9787897866689481,0.07986540841584137,14.355964947274531,0.10066406249999978,0.06710937499999986
WT,WT_15,alternative,r_LOW,0.25,True,8.208897783251127,48.348067494551294,8.332031249999893,151.19574160411167,20.683545913156003,20.86111228423558,0.14427074147095553,18.703893830783393,22.3370173518363,0.09020075496786718,20.955014138662413,5.596126799084589,25.43458911019966,0.2946174746318721,2.7146232718984677,57.531744193893026,-9.852120357909252,-28.071445568152377,6.177757496152875,0.06292543316831677,54.169225998829106,0.11355468749999993,0.08710937499999986
WT,WT_15,alternative,s_HIGH,0.25,True,36.60329433497512,53.46899187494991,37.15234374999974,648.4422364195785,18.939089258871153,18.257947502529763,0.1657413767193093,15.044695966944955,25.188382804613557,0.24253729077278025,18.402091894189766,6.547302429748945,33.77235301801263,0.030158117328211165,4.026892439929633,82.23643705657157,-11.009675624990658,-33.84992723993355,8.324167762133413,0.06930693069306931,71.82625453730147,0.12,0.1
WT,WT_15,alternative,kappa_I_HIGH,0.25,True,18.430572660098193,51.24566093519026,18.707031249999662,359.351013477193,19.53194345088184,19.64568570680893,0.02028314183375386,18.087283622414727,19.645709398576987,0.04219292409316309,,,,,,,,,,,,,
WT,WT_15,best,best,0.5,True,73.28769667527659,75.18460815661462,74.2734374999998,974.3453692009911,13.369389218686985,13.460864744581055,0.03454401011473253,11.41587762339418,13.460952440215497,0.08222528439907167,13.460869246134456,2.747417564565769,6.673259055581633,0.11282895593674461,1.1455142601174173,10.963143593311639,-6.07616857641122,-9.832685635307074,1.9933450472017524,0.12020420792079173,15.241318820815147,0.15140624999999966,0.09570312499999982
WT,WT_15,alternative,r_LOW,0.5,True,73.427116244272,74.60462296733057,74.41406249999977,983.6549822892032,13.49940610131404,13.6499416074999,0.03453947485218779,11.497726346025653,13.65012606902028,0.08483989979602537,13.6499416074999,5.934269798124317,26.411815535441576,0.28418533549678465,4.185571472908622,70.31536169419351,-11.39828525770144,-28.380482473355055,6.915496660067188,0.08060024752475213,56.54874537651976,0.13570312499999984,0.1
WT,WT_15,alternative,s_HIGH,0.5,True,79.63139884721035,80.79886955719621,80.70312499999983,986.4380256200196,12.425187867520481,12.606037151247104,0.047605186116768644,11.110721630371707,13.105083944226484,0.08167499759656248,12.606037151247104,6.714102525443521,34.459064189975805,0.027786825900509397,5.823024232654673,93.28111577614405,-12.714889708453255,-33.81744161750043,8.654337700296328,0.08485457920792061,72.96038570610953,0.13570312499999984,0.1
WT,WT_15,alternative,kappa_I_HIGH,0.5,True,71.87738831598242,72.90759259362513,72.84374999999979,985.7769758843509,13.822902871966674,13.932879444370732,0.034979284606244346,11.726411719722698,13.93293436121652,0.08571950135883542,13.932879444370732,4.918850933394873,18.525006863182323,0.5019102914575786,2.934640399949016,43.97952602193603,-10.18339800519415,-22.314065791213622,4.887567744764959,0.0891089108910891,40.299378836413275,0.13570312499999984,0.1
WT,WT_15,best,best,0.75,True,95.94316953527931,96.53248960578836,96.85156249999977,992.7057532858477,10.373826431791205,10.37047587712254,0.06994596903016523,8.811368555874578,12.359930833990008,0.1671047957490579,10.370476600699346,2.8388719366860533,7.100196077331539,0.09971756006127583,1.5565532454424655,12.146805084912856,-5.652586867535798,-9.989964088195627,2.0065800875332482,0.14638768564356414,16.05819099911809,0.18785156249999976,0.11785156249999977
WT,WT_15,alternative,r_LOW,0.75,True,96.9338622729075,97.70470377767715,97.85156249999977,991.1329381347616,10.251505959750741,10.321835364190981,0.02378032941766062,9.06518016421614,10.321915972145966,0.06475080074299643,10.321835364191026,5.924572157716288,26.87717375808081,0.24540539567974148,5.56738747621424,73.64622460002882,-11.994468545139988,-28.308165981949575,6.924133940733358,0.09688273514851463,57.29955177948134,0.14785156249999978,0.1
WT,WT_15,alternative,s_HIGH,0.75,True,99.12878889715506,99.97231489892705,100.0664062499998,990.760229101914,10.01345753427783,10.129164153085583,0.03201518929374831,9.24470569056426,10.348779441810336,0.05626539586196569,10.129164153085583,6.803331519306422,34.59047283340463,0.025211974519072224,7.273674610503957,101.85384206206199,-13.483766195045371,-33.830474176193455,8.536793158687933,0.0891089108910891,73.50282928518972,0.14785156249999978,0.1
WT,WT_15,alternative,kappa_I_HIGH,0.75,True,97.71101386154452,98.18944054706246,98.63671874999976,994.2872046130989,10.20593803443556,10.265809902685529,0.02778642336124353,8.745545615468371,10.26578313492658,0.07994659783338273,10.265810144674386,5.006280746128107,19.182169018281556,0.42297539866004,4.045512211519871,47.361333191731774,-10.31046338091686,-22.214824096445643,5.066171279115169,0.09900990099009901,41.4283558852625,0.15785156249999976,0.10785156249999978
WT,WT_16,best,best,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_16,best,best,0.5,True,52.75169334975353,55.45199149845566,53.54296874999983,946.2141833484919,18.17820309101883,18.182690833889694,0.021723654017694282,17.526227365911595,18.81475311084949,0.035443081181013525,18.19071153243636,3.4066444347211133,10.081503683575683,0.001066424129015992,1.250528078529674,18.65933348187339,-8.072655239413479,-13.803501516250247,2.997043407456943,0.07429610148514837,22.432089279935912,0.11503906249999984,0.07503906249999985
WT,WT_16,best,best,0.75,True,74.82488881844208,76.45354779604736,75.76757812499977,977.8740782984247,13.115508254224277,13.118891090422252,0.020027188412289024,12.672684832371777,13.546055538291844,0.033280332903043275,13.118891090422295,3.5552180886471354,10.503258593852456,0.0010252651166750982,1.793682754379986,20.479598750479074,-7.680603062034042,-13.960749588222917,2.9949068636445095,0.10399907178217771,23.3778537694971,0.14751953124999975,0.09751953124999975
